Date,IBTX,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-20,1.0,-0.049374567854673444,-0.9715569803256019,-0.0,-0.6342321956125463,-0.4877113583506192,0.0
2020-08-21,1.0,-0.05050282840980516,-0.9709616593337524,-0.0,-0.6354179761156505,-0.4857950974230044,0.0
2020-08-24,1.0,-0.04694127627486097,-0.9742671316806486,-0.0,-0.6330474125742294,-0.4877305432494423,0.0
2020-08-25,1.0,-0.042786132259485306,-0.9764047064745487,-0.0,-0.6339583464418298,-0.49288995155099735,0.0
2020-08-26,1.0,-0.041652247774247336,-0.9765627457765753,-0.0,-0.6346619687293548,-0.4930632019378992,0.0
2020-08-27,1.0,-0.03731648275645258,-0.9786224024647113,-0.0,-0.6323996353233362,-0.49542582288031695,0.0
2020-08-28,1.0,-0.03659916991573387,-0.9763237328637908,-0.0,-0.633725317570117,-0.4975789208904541,0.0
2020-08-31,1.0,-0.03807457712381311,-0.9758221719172482,-0.0,-0.6342513991070867,-0.49591272087027605,0.0
2020-09-01,1.0,-0.034009115197234006,-0.978972182932579,-0.0,-0.6331290271884331,-0.4970611346848971,0.0
2020-09-02,1.0,-0.03246283900568807,-0.9781590773388642,-0.0,-0.6327896672009051,-0.4991357908299551,0.0
2020-09-03,1.0,-0.03606773696943039,-0.9813691916177072,-0.0,-0.6306827107354928,-0.4936692952967419,0.0
2020-09-04,1.0,-0.0,-0.9850928183011438,-0.0,-0.6255390961935121,-0.5145634102131383,0.0
2020-09-08,1.0,-0.0,-0.9830280677627056,-0.0,-0.6216165531037069,-0.5209414265174721,0.0
2020-09-09,1.0,-0.0,-0.9830063726102711,-0.0,-0.6184868174434587,-0.5223353742346619,0.0
2020-09-10,1.0,-0.0,-0.9819288389513108,-0.0,-0.6112047440699125,-0.5279962546816479,0.0
2020-09-11,1.0,-0.0,-0.9849680336815844,-0.0,-0.607796663028224,-0.525869327927647,0.0
2020-09-14,1.0,-0.0,-0.9837824351297406,-0.0,-0.6080027445109781,-0.5270084830339321,0.0
2020-09-15,1.0,-0.0,-0.9836878547813611,-0.0,-0.6061381074168798,-0.5291310585740128,0.0
2020-09-16,1.0,-0.0,-0.9757666604209606,-0.0,-0.6084254574979702,-0.5386609206170757,0.0
2020-09-17,1.0,-0.0,-0.9741723922548408,-0.0,-0.6105871330418489,-0.5382885696439725,0.0
2020-09-18,1.0,-0.0,-0.9729780387991628,-0.0,-0.6119458935990754,-0.5390334572490707,0.0
2020-09-21,1.0,-0.0,-0.9744831032544193,-0.0,-0.6101880192391779,-0.5385408207883066,0.0
2020-09-22,1.0,-0.0,-0.975715714464308,-0.0,-0.6099512439054882,-0.5397237154644331,0.0
2020-09-23,1.0,-0.0,-0.9723073076201788,-0.0,-0.6075201600300055,-0.5457273238732262,0.0
2020-09-24,1.0,-0.0,-0.966947565543071,-0.0,-0.6026841448189763,-0.5514669163545568,0.0
2020-09-25,1.0,-0.0,-0.9677137325922688,-0.0,-0.6005433085617936,-0.5542059576594018,0.0
2020-09-28,1.0,-0.0,-0.9662651354387717,-0.0,-0.5974285357633254,-0.5570153538884035,0.0
2020-09-29,1.0,-0.0,-0.9649308913918442,-0.0,-0.597391657046582,-0.5577049078031886,0.0
2020-09-30,1.0,-0.0,-0.9649943841257955,-0.0,-0.5973418195432422,-0.5576251091975539,0.0
2020-10-01,1.0,-0.0,-0.9669870194707939,-0.0,-0.597291562656016,-0.5560721417873191,0.0
2020-10-02,1.0,-0.0,-0.9637208721964001,-0.0,-0.5992762891100227,-0.5564463299747325,0.0
2020-10-05,1.0,-0.0,-0.9690454644740538,-0.0,-0.589914812618966,-0.5614566106031766,0.0
2020-10-06,1.0,-0.0,-0.9716283279752802,-0.0,-0.5850681981335247,-0.5644995162146134,0.0
2020-10-07,1.0,-0.0,-0.9695417200337385,-0.0,-0.5903595638999094,-0.564024866452157,0.0
2020-10-08,1.0,-0.0,-0.9675999625433093,-0.0,-0.5904423010893655,-0.5633486281487031,0.0
2020-10-09,1.0,-0.0,-0.9675103773290472,-0.0,-0.590431010268094,-0.5630286195811617,0.0
2020-10-12,1.0,-0.0,-0.9650113923655544,-0.0,-0.5855988014607197,-0.5705546365367208,0.0
2020-10-13,1.0,-0.0,-0.9654559071334955,-0.0,-0.5840978593272171,-0.5709292891468514,0.0
2020-10-14,1.0,-0.0,-0.9659293001778414,-0.0,-0.5846619450251161,-0.5694362110386572,0.0
2020-10-15,1.0,-0.0,-0.9649686495929126,-0.0,-0.5845213213962629,-0.5699535202919799,0.0
2020-10-16,1.0,-0.0,-0.968976279650437,-0.0,-0.5793071161048688,-0.5728152309612984,0.0
2020-10-19,1.0,-0.0,-0.9712351417963997,-0.0,-0.5810064580538483,-0.5676223754406764,0.0
2020-10-20,1.0,-0.0,-0.9714089732797057,-0.0,-0.5762791132728463,-0.5701992329997193,0.0
2020-10-21,1.0,-0.0,-0.971744011976048,-0.0,-0.5768151197604791,-0.5702033433133733,0.0
2020-10-22,1.0,-0.0,-0.9707808407134837,-0.0,-0.5774915803916677,-0.5701010352999876,0.0
2020-10-23,1.0,-0.0,-0.9744326163643742,-0.0,-0.5746261667655231,-0.5727218805606719,0.0
2020-10-26,1.0,-0.0,-0.976798651011741,-0.0,-0.5767861603797152,-0.5690731951036723,0.0
2020-10-27,1.0,-0.0,-0.9780044926993635,-0.0,-0.5782478472482216,-0.5636777736178709,0.0
2020-10-28,1.0,-0.0,-0.9774372737485957,-0.0,-0.5770815129197354,-0.5662214455124204,0.0
2020-10-29,1.0,-0.0,-0.9798133748055988,-0.0,-0.5607776049766718,-0.5698600311041991,0.0
2020-10-30,1.0,-0.0,-0.9793480965414283,-0.0,-0.5605561084846977,-0.5703222194575766,0.0
2020-11-02,1.0,-0.0,-0.9735696517412935,-0.0,-0.5557213930348258,-0.5801616915422886,0.0
2020-11-03,1.0,-0.0,-0.9731107588050608,-0.0,-0.5567471789611117,-0.5787559451645995,0.0
2020-11-04,1.0,-0.0,-0.9642446646578238,-0.0,-0.5598148550837191,-0.5823988071200026,0.0
2020-11-05,1.0,-0.0,-0.9804446658778103,-0.0,-0.5275269352930186,-0.6059039671171452,0.0
2020-11-06,1.0,-0.0,-0.9812172937951658,-0.0,-0.5270059805631697,-0.6066533765262896,0.0
