Date,IWF,IWM,MTUM,PFE,SPY,VLUE,VXX
2020-09-03,-0.20340335017282637,-0.0,-0.28611457672877505,1.0,-0.39028081729490927,-0.16548381158857095,0.0
2020-09-04,-0.18999165632186246,-0.0,-0.27814973849691693,1.0,-0.3930889924499888,-0.1738130609088504,0.0
2020-09-08,-0.1882999287821752,-0.0,-0.27705768643809137,1.0,-0.3917387323227185,-0.17767829891138467,0.0
2020-09-09,-0.1832071911206704,-0.0,-0.2674147271878741,1.0,-0.39218391737515984,-0.18629141894771017,0.0
2020-09-10,-0.17968148478340154,-0.0,-0.2632005511204765,1.0,-0.3923491510313247,-0.1909470357012603,0.0
2020-09-11,-0.18153833691117502,-0.0,-0.26469277816031433,1.0,-0.38938393616590383,-0.1895581027988173,0.0
2020-09-14,-0.1798481012658228,-0.0,-0.26416202531645566,1.0,-0.3887594936708861,-0.19254683544303797,0.0
2020-09-15,-0.18028465998945703,-0.0,-0.2668991525080086,1.0,-0.3873727748266494,-0.1929564900044605,0.0
2020-09-16,-0.18039167984430118,-0.0,-0.2645460811742286,1.0,-0.38709808214734626,-0.19527227020232737,0.0
2020-09-17,-0.17868281420875695,-0.0,-0.26349791405079187,1.0,-0.3863866499250678,-0.19662602778565352,0.0
2020-09-18,-0.17656348065515357,-0.0,-0.2634988763589982,1.0,-0.38560119855040187,-0.1989148259874881,0.0
2020-09-21,-0.17591093117408907,-0.0,-0.26451417004048583,1.0,-0.3847773279352227,-0.1991093117408907,0.0
2020-09-22,-0.17484699874356582,-0.0,-0.2632432213350626,1.0,-0.3857455518177765,-0.20267093584079762,0.0
2020-09-23,-0.17432363967980544,-0.0,-0.26363360016212384,1.0,-0.3854088560137805,-0.20316141453034756,0.0
2020-09-24,-0.1703108881652137,-0.0,-0.2609680616517324,1.0,-0.3852828738445357,-0.20613281012965473,0.0
2020-09-25,-0.1703152187108,-0.0,-0.2613806498603974,1.0,-0.3851818880751022,-0.2063691174685388,0.0
2020-09-28,-0.1687894226103833,-0.0,-0.25976467734109654,1.0,-0.3849870612971049,-0.20815138282387188,0.0
2020-09-29,-0.16892014794155097,-0.0,-0.25962529557994296,1.0,-0.38480971725378443,-0.2077244891772267,0.0
2020-09-30,-0.16894718758210886,-0.0,-0.2594336762536128,1.0,-0.384986963639671,-0.2077733088101542,0.0
2020-10-01,-0.16891099518783614,-0.0,-0.26009947834526265,1.0,-0.38533705366169274,-0.20757005944437704,0.0
2020-10-02,-0.16768113890517886,-0.0,-0.25861964368769086,1.0,-0.38745424763907704,-0.20842854542880832,0.0
2020-10-05,-0.16347727686058966,-0.0,-0.25445066381069775,1.0,-0.3889910481540607,-0.21381372885808395,0.0
2020-10-06,-0.16413871104558397,-0.0,-0.25401409730777774,1.0,-0.3889887504291802,-0.21255023933108477,0.0
2020-10-07,-0.163896686120479,-0.0,-0.2547910902885761,1.0,-0.3883155960338456,-0.21240331993780162,0.0
2020-10-08,-0.16434293093359698,-0.0,-0.25729908597485923,1.0,-0.38617057767195984,-0.20992312503783214,0.0
2020-10-09,-0.1640604507576522,-0.0,-0.25727890881943466,1.0,-0.3869978410443696,-0.20937834184136722,0.0
2020-10-12,-0.1606073437783558,-0.0,-0.2575161817191942,1.0,-0.38614320569435207,-0.21212671143104875,0.0
2020-10-13,-0.16068482678147505,-0.0,-0.25459703053957267,1.0,-0.382408562346598,-0.21411901983663945,0.0
2020-10-14,-0.16087052718386063,-0.0,-0.2551843433835509,1.0,-0.38127803367057544,-0.21405153166924795,0.0
2020-10-15,-0.16029444299189477,-0.0,-0.25530459966613706,1.0,-0.3807646668409726,-0.2148589127330504,0.0
2020-10-16,-0.1612143891839691,-0.0,-0.2546877514888138,1.0,-0.38071382584902624,-0.21529454369869627,0.0
2020-10-19,-0.15704597747547733,-0.0,-0.25297703144552536,1.0,-0.3861260243006499,-0.22215718726032374,0.0
2020-10-20,-0.15520125773486787,-0.0,-0.2505794852155685,1.0,-0.3842944389575313,-0.22554572390300928,0.0
2020-10-21,-0.15516580989819576,-0.0,-0.2520310452575345,1.0,-0.3833887712932164,-0.22532002822296138,0.0
2020-10-22,-0.15498750100798325,-0.0,-0.25185468913797276,1.0,-0.3827513910168535,-0.2263930328199339,0.0
2020-10-23,-0.15409584870662715,-0.0,-0.2512953890199399,1.0,-0.38303191596604774,-0.22772636545091635,0.0
2020-10-26,-0.15668463230989724,-0.0,-0.2512162134883627,1.0,-0.3872504491410808,-0.2234603040029068,0.0
2020-10-27,-0.15461090161124444,-0.0,-0.25310048599487794,1.0,-0.3873439674121277,-0.22152090181290207,0.0
2020-10-28,-0.1510042752278777,-0.0,-0.2554246995240784,1.0,-0.3870694522868436,-0.2231184964104219,0.0
