Date,APTO,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-10,1.0,-1.2101565636290645,-0.31618827780008024,-1.1620333199518265,-1.3296868727418707,-0.0,0.0
2020-08-11,1.0,-1.2093408247215813,-0.3159426106150296,-1.1623357078358583,-1.328885321561152,-0.0,0.0
2020-08-12,1.0,-1.2055199358845923,-0.3177218994189541,-1.152474454017231,-1.333249849729513,-0.0,0.0
2020-08-13,1.0,-1.198340497850645,-0.33479956013196044,-1.1320603818854345,-1.333300009997001,-0.0,0.0
2020-08-14,1.0,-1.2033431760172164,-0.33366698363445274,-1.1365297032180572,-1.3311646063760574,-0.0,0.0
2020-08-17,1.0,-1.2044157404626015,-0.3369380194252528,-1.136076899969961,-1.3290778011414839,-0.0,0.0
2020-08-18,1.0,-1.2017710626375826,-0.33415049029417654,-1.1365819491695017,-1.3304982989793877,-0.0,0.0
2020-08-19,1.0,-1.2004206730769231,-0.3474058493589744,-1.1300580929487178,-1.330078125,-0.0,0.0
2020-08-20,1.0,-1.199749687108886,-0.34958698372966207,-1.1289612015018773,-1.3279599499374217,-0.0,0.0
2020-08-21,1.0,-1.1982473710565849,-0.34331497245868803,-1.1394091136705058,-1.3264897346019031,-0.0,0.0
2020-08-24,1.0,-1.1876209857547029,-0.3165235518935821,-1.1614136099667445,-1.2980096292251948,-0.0,0.0
2020-08-25,1.0,-1.1844024408394107,-0.326437465892742,-1.1667410825023565,-1.2834251128640175,-0.0,0.0
2020-08-26,1.0,-1.1881768504719323,-0.3250869349230005,-1.1695479384003973,-1.2849478390461997,-0.0,0.0
2020-08-27,1.0,-1.1724274930472784,-0.34470599920540324,-1.162097735399285,-1.2870480731029001,-0.0,0.0
2020-08-28,1.0,-1.1669391192351515,-0.34958141378114627,-1.156338237479566,-1.2808738296923765,-0.0,0.0
2020-08-31,1.0,-1.1710434696110614,-0.3496966079777181,-1.1641798468118971,-1.2887197851387646,-0.0,0.0
2020-09-01,1.0,-1.170908729369656,-0.3446013123881488,-1.1673792006363095,-1.2882779876715051,-0.0,0.0
2020-09-02,1.0,-1.1787174628503043,-0.34910740999301887,-1.1696918320534557,-1.2889697815897079,-0.0,0.0
2020-09-03,1.0,-1.1786017266330655,-0.3559558860222566,-1.1787514347023305,-1.2769599281401267,-0.0,0.0
2020-09-04,1.0,-1.1353539342481982,-0.3687432125580018,-1.1396978971270608,-1.292526409319775,-0.0,0.0
2020-09-08,1.0,-1.1338959628861909,-0.3746421873457704,-1.137153291876419,-1.2896555127825486,-0.0,0.0
2020-09-09,1.0,-1.108276811166814,-0.40381401749729673,-1.0988400668436056,-1.3040401061633737,-0.0,0.0
2020-09-10,1.0,-1.097701994218237,-0.4100151893772356,-1.0838355627419276,-1.3082953598902447,-0.0,0.0
2020-09-11,1.0,-1.0886137887165437,-0.417037725693595,-1.0822038459656507,-1.3052796398688653,-0.0,0.0
2020-09-14,1.0,-1.0883754863813229,-0.4117704280155642,-1.0762645914396887,-1.287354085603113,-0.0,0.0
2020-09-15,1.0,-1.0868318756073858,-0.4130709426627794,-1.0793488824101067,-1.2797862001943634,-0.0,0.0
2020-09-16,1.0,-1.062618236852062,-0.37230419977298523,-1.0413828982217177,-1.2531687476352629,-0.0,0.0
2020-09-17,1.0,-1.0528241696378309,-0.36878401200975797,-1.0314317883280166,-1.2382717207731284,-0.0,0.0
2020-09-18,1.0,-1.0488353564231148,-0.3712330693162113,-1.0302291793597975,-1.2363500023433471,-0.0,0.0
2020-09-21,1.0,-1.0458780683914297,-0.39114600577023123,-1.0577023128222105,-1.2350186823062006,-0.0,0.0
2020-09-22,1.0,-1.0404233006006294,-0.42363428353513205,-1.052817237105539,-1.2500238344932788,-0.0,0.0
2020-09-23,1.0,-1.0461222932366687,-0.4187255556615473,-1.0528951635982067,-1.251884002670991,-0.0,0.0
2020-09-24,1.0,-1.042836744407425,-0.413136601618277,-1.0484531175630651,-1.2552118039029034,-0.0,0.0
2020-09-25,1.0,-1.0413589364844904,-0.42159432029351507,-1.0475532472482965,-1.2543479296707485,-0.0,0.0
2020-09-28,1.0,-1.0374316290130798,-0.42216409036860886,-1.0399524375743163,-1.256741973840666,-0.0,0.0
2020-09-29,1.0,-1.0392575714421344,-0.4156460647488845,-1.0351276939143645,-1.2569068641412704,-0.0,0.0
2020-09-30,1.0,-1.0399430064117787,-0.4155782474471622,-1.0386131560199479,-1.2553312752315364,-0.0,0.0
2020-10-01,1.0,-1.039836664925692,-0.41598214709652914,-1.0376050519918334,-1.254688761217416,-0.0,0.0
2020-10-02,1.0,-1.0411225604254712,-0.4153568545514982,-1.037418680849043,-1.2546179780616364,-0.0,0.0
2020-10-05,1.0,-1.0424248182811535,-0.4137963798755285,-1.0385291462777329,-1.256116680127322,-0.0,0.0
2020-10-06,1.0,-1.0483160437686514,-0.3955283975178817,-1.0402633698072095,-1.2528065937189143,-0.0,0.0
2020-10-07,1.0,-1.0306022179589163,-0.399466566842918,-1.0167048804454635,-1.2325113471526836,-0.0,0.0
2020-10-08,1.0,-1.0045510964004964,-0.39994483519514545,-0.9778881073874868,-1.2146830322254403,-0.0,0.0
2020-10-09,1.0,-1.0047778747645517,-0.39927413056461614,-0.9771672715578628,-1.212891073643589,-0.0,0.0
2020-10-12,1.0,-1.0055096418732783,-0.40082644628099173,-0.974058769513315,-1.210973370064279,-0.0,0.0
2020-10-13,1.0,-0.9939321504091201,-0.4152339799577089,-0.9752689160614139,-1.2123747356807941,-0.0,0.0
2020-10-14,1.0,-0.9946727898966705,-0.40955223880597014,-0.9796555683122847,-1.2085419058553388,-0.0,0.0
2020-10-15,1.0,-0.9935273595299302,-0.41126514873301506,-0.9803984575835476,-1.205380095482923,-0.0,0.0
2020-10-16,1.0,-0.9966923925027562,-0.4070194781330393,-0.9836457184858508,-1.2065417126056595,-0.0,0.0
2020-10-19,1.0,-0.983053163864972,-0.39870620928431505,-0.992756594232609,-1.1810851441847752,-0.0,0.0
2020-10-20,1.0,-0.9797162088411862,-0.40117336729124975,-0.9889030380207386,-1.178142623249045,-0.0,0.0
2020-10-21,1.0,-0.9795751262339081,-0.40131010326161126,-0.9911749988627576,-1.1769094300141019,-0.0,0.0
2020-10-22,1.0,-0.9830554796392457,-0.397512981688986,-0.9902067960280586,-1.184294433816161,-0.0,0.0
2020-10-23,1.0,-0.989875957679679,-0.3889547610361182,-0.996853338197738,-1.18464976286027,-0.0,0.0
2020-10-26,1.0,-0.9946747463618418,-0.38653996235596566,-1.0066565670476977,-1.2028646191984573,-0.0,0.0
2020-10-27,1.0,-0.994541534791982,-0.3816797394614926,-1.0046328150084858,-1.2061373331498555,-0.0,0.0
2020-10-28,1.0,-0.9916980093569399,-0.3815246307678195,-1.0070635721493442,-1.206494816989267,-0.0,0.0
