Date,IWF,IWM,MTUM,NI,SPY,VLUE,VXX
2020-09-21,-0.08378698224852071,-0.16833136094674558,-0.4122366863905325,1.0,-0.43573964497041423,-0.2667692307692308,0.0
2020-09-22,-0.09383517811855609,-0.15664478206252516,-0.42068213600056886,1.0,-0.43540091488706123,-0.26363442440330875,0.0
2020-09-23,-0.09021968386378178,-0.1554138919828424,-0.42270777543427257,1.0,-0.4341540867834206,-0.26734128018579517,0.0
2020-09-24,-0.08622811168954095,-0.15118315191670612,-0.421131093232371,1.0,-0.43535257927117843,-0.2723852342640795,0.0
2020-09-25,-0.08629585798816568,-0.15207100591715977,-0.4202840236686391,1.0,-0.43462721893491124,-0.273585798816568,0.0
2020-09-28,-0.08630558183538316,-0.15087511825922423,-0.419441816461684,1.0,-0.43408230842005674,-0.27450331125827815,0.0
2020-09-29,-0.08838133068520357,-0.1456707807253984,-0.41842814583628885,1.0,-0.435948361469712,-0.27597295124603965,0.0
2020-09-30,-0.08847799872319298,-0.1460998273946043,-0.41954933440522074,1.0,-0.43506017544274467,-0.2752701392665453,0.0
2020-10-01,-0.08846753983639888,-0.1475956309991016,-0.4189323372263464,1.0,-0.43463047898245777,-0.2745519882736772,0.0
2020-10-02,-0.0887449469279686,-0.14533935367958203,-0.41798066239568804,1.0,-0.4362544620694547,-0.27569088201224556,0.0
2020-10-05,-0.08195133475076777,-0.15043704228679422,-0.4116702102527758,1.0,-0.43720765414599577,-0.28112449799196787,0.0
2020-10-06,-0.08556654782423913,-0.14287063490189597,-0.41106887351545346,1.0,-0.44044105494297925,-0.2811371095317923,0.0
2020-10-07,-0.08117105418486602,-0.1500177074725534,-0.409373155471609,1.0,-0.4369259827647267,-0.2834848305985126,0.0
2020-10-08,-0.08192850734287198,-0.14706993436275204,-0.409925862964537,1.0,-0.4397459507956745,-0.2823818293431553,0.0
2020-10-09,-0.08050617371390797,-0.14557216044573507,-0.40904691078216115,1.0,-0.43855797152772863,-0.28717803432726585,0.0
2020-10-12,-0.0816254333624207,-0.14551543595669914,-0.40588665361666,1.0,-0.4345888068677625,-0.2908186127685668,0.0
2020-10-13,-0.08314256720081183,-0.1448091945342553,-0.4064144620395063,1.0,-0.4357727798362165,-0.28987798834163264,0.0
2020-10-14,-0.0826709436988466,-0.14583579026817936,-0.4062787461376984,1.0,-0.4337335188810529,-0.29016203976696464,0.0
2020-10-15,-0.079843518016638,-0.14418023707963143,-0.4071830886338463,1.0,-0.4309617514670186,-0.29446421417293145,0.0
2020-10-16,-0.07817321054243116,-0.1478908071696069,-0.40191252325882654,1.0,-0.4286925595308194,-0.2986551098758744,0.0
2020-10-19,-0.07705165026602007,-0.1462404067988135,-0.3975469654880173,1.0,-0.4290691652149348,-0.30425161259946326,0.0
2020-10-20,-0.07461142333106027,-0.14600136383944318,-0.3956545253603593,1.0,-0.4267406588755379,-0.3084393444164884,0.0
2020-10-21,-0.07505819832106661,-0.14670679803419004,-0.39433771486349845,1.0,-0.4270463470265949,-0.30827474310438074,0.0
2020-10-22,-0.07504112808460635,-0.14517038777908342,-0.3921974148061105,1.0,-0.42737955346651,-0.3103642773207991,0.0
2020-10-23,-0.07215889058643789,-0.14718533317663648,-0.39231402044893643,1.0,-0.4263015630508873,-0.31246915031143496,0.0
2020-10-26,-0.07301020168304263,-0.14909971322457805,-0.39241220440975977,1.0,-0.426825255042076,-0.3092943444125805,0.0
2020-10-27,-0.0695298924529188,-0.14781853191189592,-0.39712581599586716,1.0,-0.42671300427370495,-0.3070023012257549,0.0
2020-10-28,-0.07249506995962063,-0.14851159733308292,-0.39470842332613393,1.0,-0.42649544558174474,-0.30542773969386794,0.0
