Date,IWF,IWM,MTUM,PPBI,SPY,VLUE,VXX
2020-09-02,-0.0,-0.9875080451699725,-0.0,1.0,-0.40497922883388915,-0.5330290796325551,0.0
2020-09-03,-0.0,-0.9906118390266729,-0.0,1.0,-0.4061183902667291,-0.5279305100608329,0.0
2020-09-04,-0.0,-0.9909059111577474,-0.0,1.0,-0.38189343593331,-0.5419727177334732,0.0
2020-09-08,-0.0,-0.987430371256088,-0.0,1.0,-0.3776721397532737,-0.5512555046808014,0.0
2020-09-09,-0.0,-0.9859513565721311,-0.0,1.0,-0.3939473761231598,-0.5469019814440835,0.0
2020-09-10,-0.0,-0.9827455109083465,-0.0,1.0,-0.3860326373047903,-0.5556822834415395,0.0
2020-09-11,-0.0,-0.9850645934412814,-0.0,1.0,-0.38381948909803004,-0.5539252937394049,0.0
2020-09-14,-0.0,-0.9732809890721589,-0.0,1.0,-0.3876600357425365,-0.5687750856941962,0.0
2020-09-15,-0.0,-0.9718673074668854,-0.0,1.0,-0.38867073027781035,-0.5699507677880671,0.0
2020-09-16,-0.0,-0.9650661426099199,-0.0,1.0,-0.3920159563546769,-0.5761006658258293,0.0
2020-09-17,-0.0,-0.9649163977706073,-0.0,1.0,-0.3916984452918745,-0.5767967145790555,0.0
2020-09-18,-0.0,-0.9636560969170749,-0.0,1.0,-0.3906016250623332,-0.5790677891525623,0.0
2020-09-21,-0.0,-0.9604335565738455,-0.0,1.0,-0.396780636822935,-0.5801609681588532,0.0
2020-09-22,-0.0,-0.9669049510193276,-0.0,1.0,-0.39378695613802844,-0.5810902244579766,0.0
2020-09-23,-0.0,-0.9638703218397574,-0.0,1.0,-0.390359530049174,-0.5902947498601336,0.0
2020-09-24,-0.0,-0.9621276720868005,-0.0,1.0,-0.38545679084948103,-0.5928430709518069,0.0
2020-09-25,-0.0,-0.9616460130103318,-0.0,1.0,-0.386424513584317,-0.5954434403791247,0.0
2020-09-28,-0.0,-0.9613653082242166,-0.0,1.0,-0.38475798146240986,-0.596351331469766,0.0
2020-09-29,-0.0,-0.9615294048389946,-0.0,1.0,-0.3845882145169836,-0.5973097074233238,0.0
2020-09-30,-0.0,-0.9624496041905771,-0.0,1.0,-0.3839792825402431,-0.5963921014684677,0.0
2020-10-01,-0.0,-0.9630130940120643,-0.0,1.0,-0.38308077092835074,-0.596351331469766,0.0
2020-10-02,-0.0,-0.966352664115396,-0.0,1.0,-0.3842802472770091,-0.5931115690314983,0.0
2020-10-05,-0.0,-0.9724292320834191,-0.0,1.0,-0.37420837138060026,-0.5989572594185395,0.0
2020-10-06,-0.0,-0.9749535904764711,-0.0,1.0,-0.3769042637828918,-0.5947785602734479,0.0
2020-10-07,-0.0,-0.9778496837770261,-0.0,1.0,-0.36790704515369904,-0.5958523312251802,0.0
2020-10-08,-0.0,-0.9782998618012879,-0.0,1.0,-0.3654914875474139,-0.5966067805580876,0.0
2020-10-09,-0.0,-0.978242973068329,-0.0,1.0,-0.3652240385746207,-0.5966717629072092,0.0
2020-10-12,-0.0,-0.9783004998529844,-0.0,1.0,-0.3648338723904734,-0.5972067039106146,0.0
2020-10-13,-0.0,-0.9783874382498237,-0.0,1.0,-0.3650611620795107,-0.5970359915314044,0.0
2020-10-14,-0.0,-0.9789767715377831,-0.0,1.0,-0.36395177888856217,-0.5973831226109967,0.0
2020-10-15,-0.0,-0.9798535337195966,-0.0,1.0,-0.3653716067174495,-0.5958942384047529,0.0
2020-10-16,-0.0,-0.9817892971668972,-0.0,1.0,-0.363037274572681,-0.5971580712541555,0.0
2020-10-19,-0.0,-0.979551606449335,-0.0,1.0,-0.3604801694715782,-0.6021537013063434,0.0
2020-10-20,-0.0,-0.9799464847540357,-0.0,1.0,-0.3564644652886001,-0.6040165838454526,0.0
2020-10-21,-0.0,-0.979284978667059,-0.0,1.0,-0.3585111078416949,-0.6046491099014272,0.0
2020-10-22,-0.0,-0.9768981753972926,-0.0,1.0,-0.3600058858151854,-0.6059741024131843,0.0
2020-10-23,-0.0,-0.9830638498760769,-0.0,1.0,-0.3569278885872772,-0.6105570636138322,0.0
2020-10-26,-0.0,-0.9848909611355386,-0.0,1.0,-0.3583084958833771,-0.6077551863546492,0.0
2020-10-27,-0.0,-0.9865605658709107,-0.0,1.0,-0.3565281461833186,-0.6041850869437076,0.0
2020-10-28,-0.0,-0.9849235852953325,-0.0,1.0,-0.35457603115595676,-0.6108750811353042,0.0
