Date,IWF,IWM,MTUM,SAND,SPY,VLUE,VXX
2020-09-10,-0.7162392468755072,-0.2259779256614186,-1.0639100795325434,1.0,-1.0516149975653304,-0.0,0.0
2020-09-11,-0.7129779650032405,-0.22881561892417368,-1.0635126377187298,1.0,-1.0452851587815943,-0.0,0.0
2020-09-14,-0.712231378251737,-0.22471320084020036,-1.061237679754403,1.0,-1.041242527064146,-0.0,0.0
2020-09-15,-0.7112710219922381,-0.23140362225097025,-1.060640362225097,1.0,-1.039375808538163,-0.0,0.0
2020-09-16,-0.7160263935554386,-0.22778609885439016,-1.057280492247905,1.0,-1.0470388211958062,-0.0,0.0
2020-09-17,-0.7132739781464994,-0.23144475920679888,-1.0550384459732902,1.0,-1.0471873735329826,-0.0,0.0
2020-09-18,-0.7105284454155539,-0.23322812980496882,-1.055070000809258,1.0,-1.0474629764505947,-0.0,0.0
2020-09-21,-0.71032613093793,-0.23338998138706807,-1.0554746297645061,1.0,-1.0470583474953468,-0.0,0.0
2020-09-22,-0.7050260247234873,-0.25736011711125567,-1.051927456083279,1.0,-1.0520901106050748,-0.0,0.0
2020-09-23,-0.6994559922052614,-0.2545469308216954,-1.0552939265995454,1.0,-1.0504628126014939,-0.0,0.0
2020-09-24,-0.6937520233085142,-0.24971673680802847,-1.0519990288119132,1.0,-1.0511492392359987,-0.0,0.0
2020-09-25,-0.6940519091387618,-0.2552536745353687,-1.048345952949751,1.0,-1.0514232497874236,-0.0,0.0
2020-09-28,-0.6897960835086584,-0.2579705453956951,-1.040216863570157,1.0,-1.0579786373199547,-0.0,0.0
2020-09-29,-0.6882192001287519,-0.25335962018186203,-1.0296531745393096,1.0,-1.052265228936992,-0.0,0.0
2020-09-30,-0.6886063727067911,-0.25193112327003536,-1.0328290955906019,1.0,-1.049847119407789,-0.0,0.0
2020-10-01,-0.6886003698046467,-0.2507838250663237,-1.0311118257094622,1.0,-1.0491197041562828,-0.0,0.0
2020-10-02,-0.6891175052242404,-0.24827198199646358,-1.0298987301076998,1.0,-1.0513181160585114,-0.0,0.0
2020-10-05,-0.6787762139620674,-0.25955331007658683,-1.019046473395084,1.0,-1.0524479730542522,-0.0,0.0
2020-10-06,-0.6819727210911564,-0.24763009479620815,-1.0196392144314226,1.0,-1.0505579776808927,-0.0,0.0
2020-10-07,-0.6813257106304721,-0.24723143965138125,-1.0182305201295327,1.0,-1.0510934314156637,-0.0,0.0
2020-10-08,-0.6783791329318389,-0.24444621704622502,-1.013161568220795,1.0,-1.0523670881027398,-0.0,0.0
2020-10-09,-0.6789345667690099,-0.2434706328003509,-1.0135970333745363,1.0,-1.0513577096375453,-0.0,0.0
2020-10-12,-0.685131195335277,-0.24306082511282398,-1.0135788170454092,1.0,-1.0519589440472863,-0.0,0.0
2020-10-13,-0.6784917091836735,-0.24900350765306123,-1.0102838010204083,1.0,-1.0482302295918366,-0.0,0.0
2020-10-14,-0.6773756377551021,-0.25079719387755106,-1.007732780612245,1.0,-1.0501036352040818,-0.0,0.0
2020-10-15,-0.6502320864375707,-0.24725981979170733,-0.9916916955962087,1.0,-1.0114678004446698,-0.0,0.0
2020-10-16,-0.6510611735330837,-0.24992197253433213,-0.9888030586766543,1.0,-1.0115870786516854,-0.0,0.0
2020-10-19,-0.6503881109334165,-0.25034130358466283,-0.9867769239770644,1.0,-1.0131060576510513,-0.0,0.0
2020-10-20,-0.6475604532533781,-0.2505354152875667,-0.9838401931388965,1.0,-1.012032241735135,-0.0,0.0
2020-10-21,-0.64832340226662,-0.2516649141254819,-0.9814620088016514,1.0,-1.013046695486233,-0.0,0.0
2020-10-22,-0.6479782270606532,-0.2491057542768274,-0.9762052877138415,1.0,-1.014696734059098,-0.0,0.0
2020-10-23,-0.6502857587185568,-0.24454725710508923,-0.9799774503324132,1.0,-1.0131021344426732,-0.0,0.0
2020-10-26,-0.6499066728884741,-0.2436226473790636,-0.981529009177166,1.0,-1.0135713174677243,-0.0,0.0
2020-10-27,-0.6443892789263411,-0.23812109693184905,-0.9851828866219309,1.0,-1.0111710174159265,-0.0,0.0
2020-10-28,-0.6487503880782366,-0.236145606954362,-0.9854470661285314,1.0,-1.0104004967401428,-0.0,0.0
