Date,IWF,IWM,MTUM,NAD,SPY,VLUE,VXX
2020-09-18,-0.05062727085761294,-0.20663947350380477,-0.2246178103791047,1.0,-0.23198738602865568,-0.0,0.0
2020-09-21,-0.05076176929272849,-0.20668026254905658,-0.2243320594334287,1.0,-0.23199259652790868,-0.0,0.0
2020-09-22,-0.053358497040404906,-0.2035686711846959,-0.22748563095135974,1.0,-0.23129450115810246,-0.0,0.0
2020-09-23,-0.052155712251445434,-0.20345874723351692,-0.22855868375452504,1.0,-0.23147528608437562,-0.0,0.0
2020-09-24,-0.0489917491184224,-0.20165017631551918,-0.22655688315245298,1.0,-0.2346194666027594,-0.0,0.0
2020-09-25,-0.04882892754417203,-0.20356800438296124,-0.22555129434324062,1.0,-0.23412888645391042,-0.0,0.0
2020-09-28,-0.04739263541363799,-0.2041423660401238,-0.22363987754194525,1.0,-0.23513314747986108,-0.0,0.0
2020-09-29,-0.04813199965803198,-0.2034196802598957,-0.2227408737283064,1.0,-0.23556467470291528,-0.0,0.0
2020-09-30,-0.04818329486193041,-0.2032657946482004,-0.22342480978028556,1.0,-0.23496623065743352,-0.0,0.0
2020-10-01,-0.047789970259460565,-0.2054831983044474,-0.22249000102553584,1.0,-0.23344614227600588,-0.0,0.0
2020-10-02,-0.04795843374523578,-0.2042249910270215,-0.22184621169392743,1.0,-0.235092037122494,-0.0,0.0
2020-10-05,-0.043770066261356655,-0.20926975886331034,-0.21779151581392173,1.0,-0.23693558303162787,-0.0,0.0
2020-10-06,-0.0460580204778157,-0.2044539249146758,-0.21749146757679183,1.0,-0.238481228668942,-0.0,0.0
2020-10-07,-0.04485222640994594,-0.20608148438699117,-0.2169108242236131,1.0,-0.23756331326636768,-0.0,0.0
2020-10-08,-0.04478298655487961,-0.20450556379189888,-0.2173542593255287,1.0,-0.23741117529778644,-0.0,0.0
2020-10-09,-0.04537322587790291,-0.20422211241928062,-0.21752909304663406,1.0,-0.23669727896951828,-0.0,0.0
2020-10-12,-0.046004224008720535,-0.2051880365172367,-0.21622496252895493,1.0,-0.23581209974110914,-0.0,0.0
2020-10-13,-0.04535784188579695,-0.20604203897540635,-0.21553910305505913,1.0,-0.23504382605735682,-0.0,0.0
2020-10-14,-0.045334649354185456,-0.20603100590507634,-0.21605431989517213,1.0,-0.23433112672940454,-0.0,0.0
2020-10-15,-0.04471440967791333,-0.20613206744593607,-0.21654501216545013,1.0,-0.23407006618685453,-0.0,0.0
2020-10-16,-0.0449092115787145,-0.20688188145601824,-0.2157650222078519,1.0,-0.23419498664125385,-0.0,0.0
2020-10-19,-0.045529589978384084,-0.206866032372815,-0.21600599118342892,1.0,-0.23362211291338314,-0.0,0.0
2020-10-20,-0.044400986310687875,-0.20777144800612193,-0.21586599778930363,1.0,-0.23249723662953833,-0.0,0.0
2020-10-21,-0.04462053837128233,-0.20812148213648035,-0.21524648426207765,1.0,-0.23248932950158996,-0.0,0.0
2020-10-22,-0.044921277246914,-0.20770564831502705,-0.2142857142857143,1.0,-0.23337980752881965,-0.0,0.0
2020-10-23,-0.04575674618693781,-0.20652599003587763,-0.2149257791909677,1.0,-0.23313665810817705,-0.0,0.0
2020-10-26,-0.045500918179963275,-0.20623342175066314,-0.21539821805073794,1.0,-0.23320070733863837,-0.0,0.0
2020-10-27,-0.04326931241190755,-0.20561414234041467,-0.21702582913036833,1.0,-0.23224141151697317,-0.0,0.0
2020-10-28,-0.04448670492749686,-0.2056915814853805,-0.2158623968485754,1.0,-0.2319251536659082,-0.0,0.0
2020-10-29,-0.03532852144221505,-0.20798187934211196,-0.2174817018543248,1.0,-0.22955087138051694,-0.0,0.0
2020-10-30,-0.03500321130378934,-0.20778825676909035,-0.21769259371936586,1.0,-0.2296589257343745,-0.0,0.0
2020-11-02,-0.030890052356020947,-0.2080560716095254,-0.21749704441817264,1.0,-0.23246073298429323,-0.0,0.0
2020-11-03,-0.03245525160418778,-0.20683890577507602,-0.21749408983451538,1.0,-0.23183046268152652,-0.0,0.0
2020-11-04,-0.033188229736113926,-0.20351623135587502,-0.21714922048997776,1.0,-0.23339744887629077,-0.0,0.0
2020-11-05,-0.02838850981383203,-0.20758150113722515,-0.213747788728835,1.0,-0.2350770785948951,-0.0,0.0
2020-11-06,-0.02734236888626989,-0.2064820271066588,-0.21427729606869264,1.0,-0.2355417122653422,-0.0,0.0
