Date,IWF,IWM,MTUM,PFBC,SPY,VLUE,VXX
2020-08-25,-0.013575332699619773,-0.9255584600760457,-0.0,1.0,-0.5195758079847909,-0.5117930133079848,0.0
2020-08-26,-0.013426407247883557,-0.9256200802019902,-0.0,1.0,-0.519352443190257,-0.5120451507500371,0.0
2020-08-27,-0.0,-0.9332165340301698,-0.0,1.0,-0.5163024112127331,-0.5199548639980995,0.0
2020-08-28,-0.0,-0.9326740318365406,-0.0,1.0,-0.5166310287479211,-0.5205215015443098,0.0
2020-08-31,-0.0013066460770921186,-0.9321731899982183,-0.0,1.0,-0.5176100255389916,-0.5185603135950585,0.0
2020-09-01,-0.0029097387173396675,-0.9325712589073634,-0.0,1.0,-0.5157363420427553,-0.517874109263658,0.0
2020-09-02,-0.0,-0.9290590679726922,-0.0,1.0,-0.5143959631938261,-0.5247848026120512,0.0
2020-09-03,-0.003709418956614636,-0.9309454567036619,-0.0,1.0,-0.5137396878153005,-0.5191109264644787,0.0
2020-09-04,-0.0,-0.9314870097242336,-0.0,1.0,-0.4926846569916945,-0.5315520349954186,0.0
2020-09-08,-0.0,-0.9303789984035948,-0.0,1.0,-0.4887956010169692,-0.5371312008514161,0.0
2020-09-09,-0.0,-0.9291247782377292,-0.0,1.0,-0.49124778237729155,-0.5364577173270254,0.0
2020-09-10,-0.0,-0.9260759044691416,-0.0,1.0,-0.4827382359895956,-0.5469673681721446,0.0
2020-09-11,-0.0,-0.9273280728196944,-0.0,1.0,-0.4821053875934628,-0.5459408339982859,0.0
2020-09-14,-0.0,-0.9271760011822078,-0.0,1.0,-0.48257721294517514,-0.5457366632185607,0.0
2020-09-15,-0.0,-0.9204209530566395,-0.0,1.0,-0.48581057112451226,-0.5498994915454652,0.0
2020-09-16,-0.0,-0.9075903685736258,-0.0,1.0,-0.4888481334674317,-0.5616162811335266,0.0
2020-09-17,-0.0,-0.9055341817105652,-0.0,1.0,-0.49490973660846405,-0.5589819473216928,0.0
2020-09-18,-0.0,-0.9040994524197129,-0.0,1.0,-0.49501257954713634,-0.5607814118691727,0.0
2020-09-21,-0.0,-0.9080068647177181,-0.0,1.0,-0.49115279914782817,-0.5597999763285596,0.0
2020-09-22,-0.0,-0.9021337042407742,-0.0,1.0,-0.4968778668876328,-0.5603563078926341,0.0
2020-09-23,-0.0,-0.8990616582304709,-0.0,1.0,-0.49427226711659705,-0.5667347482461592,0.0
2020-09-24,-0.0,-0.8942438390166066,-0.0,1.0,-0.4889781927782046,-0.5716860705632055,0.0
2020-09-25,-0.0,-0.8942591935674589,-0.0,1.0,-0.4887075795199243,-0.5731642426392337,0.0
2020-09-28,-0.0,-0.8921681585866642,-0.0,1.0,-0.48491831368725813,-0.5772105527489734,0.0
2020-09-29,-0.0,-0.8926396689328999,-0.0,1.0,-0.48421519361513454,-0.5791013892994384,0.0
2020-09-30,-0.0,-0.8938691091741765,-0.0,1.0,-0.4829664647658443,-0.5778401536416015,0.0
2020-10-01,-0.0,-0.8967320647677578,-0.0,1.0,-0.4815624630658315,-0.5764094078714099,0.0
2020-10-02,-0.0,-0.8934711964549482,-0.0,1.0,-0.48354505169867057,-0.5772230428360413,0.0
2020-10-05,-0.0,-0.8979169744423107,-0.0,1.0,-0.4756980351602896,-0.5810311715172108,0.0
2020-10-06,-0.0,-0.8950896152596923,-0.0,1.0,-0.4758319307880827,-0.5818052971919567,0.0
2020-10-07,-0.0,-0.8977393460040138,-0.0,1.0,-0.4713434069177193,-0.5821921851021131,0.0
2020-10-08,-0.0,-0.8964612208787968,-0.0,1.0,-0.4710704806841639,-0.5814508994396933,0.0
2020-10-09,-0.0,-0.8950906678460858,-0.0,1.0,-0.46870116467639683,-0.5847854931446262,0.0
2020-10-12,-0.0,-0.8935247980185175,-0.0,1.0,-0.46429203278881875,-0.5908179512885534,0.0
2020-10-13,-0.0,-0.8935342158799421,-0.0,1.0,-0.4638971607158652,-0.5909425951587699,0.0
2020-10-14,-0.0,-0.8935134656794785,-0.0,1.0,-0.4645585675938763,-0.5916934603699006,0.0
2020-10-15,-0.0,-0.893364789147744,-0.0,1.0,-0.46260690061928633,-0.5930109112356237,0.0
2020-10-16,-0.0,-0.8972232877924989,-0.0,1.0,-0.4581427601876715,-0.5954439493641004,0.0
2020-10-19,-0.0,-0.898120001180533,-0.0,1.0,-0.45872561461499867,-0.5944869108402443,0.0
2020-10-20,-0.0,-0.8985545722713864,-0.0,1.0,-0.45631268436578165,-0.5949852507374631,0.0
2020-10-21,-0.0,-0.8980978260869564,-0.0,1.0,-0.45980033081285443,-0.5958175803402647,0.0
2020-10-22,-0.0,-0.8969489322739759,-0.0,1.0,-0.4605842218743539,-0.5960658061848362,0.0
2020-10-23,-0.0,-0.8974714952442843,-0.0,1.0,-0.4598865717492763,-0.5965026289360194,0.0
2020-10-26,-0.0,-0.8976457034827046,-0.0,1.0,-0.46010693291584204,-0.5961953150385491,0.0
2020-10-27,-0.0,-0.8990736370073166,-0.0,1.0,-0.4578711352371962,-0.593255841397215,0.0
2020-10-28,-0.0,-0.8998760988848898,-0.0,1.0,-0.4595846362617264,-0.5905658150923359,0.0
