Date,GOL,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-04,1.0,-0.7619836477315235,-1.1493614065088442,-0.7092930048629295,-1.164805215625501,-0.5583818735638326,0.0
2020-08-05,1.0,-0.763121325494388,-1.148637092463923,-0.7095136290753609,-1.164510956707643,-0.5589524318546233,0.0
2020-08-06,1.0,-0.7564123073641551,-1.139604329973871,-0.7084733109369168,-1.160081053698075,-0.5678558097371087,0.0
2020-08-07,1.0,-0.7652373823781009,-1.144781864841745,-0.7097412318220702,-1.1609816082121471,-0.5657613344739093,0.0
2020-08-10,1.0,-0.7847877358490567,-1.1338979416809605,-0.7238957975986278,-1.1660591766723842,-0.551565180102916,0.0
2020-08-11,1.0,-0.7861813893653515,-1.137542881646655,-0.7226093481989709,-1.1640759005145798,-0.5499035162950258,0.0
2020-08-12,1.0,-0.7768154922001076,-1.1435180204410973,-0.7004303388918772,-1.1802582033351263,-0.578214093598709,0.0
2020-08-13,1.0,-0.7693466795823916,-1.1574103971585405,-0.6779679259498439,-1.1829727693466794,-0.5938542675707674,0.0
2020-08-14,1.0,-0.7698848347863523,-1.1576794747605208,-0.6783446345926164,-1.1828113227854913,-0.5928317726832417,0.0
2020-08-17,1.0,-0.7684114261122169,-1.1541772015708214,-0.6790575071278714,-1.181128624455323,-0.5967507665823875,0.0
2020-08-18,1.0,-0.7697993094518775,-1.1499244712990937,-0.6608221838584376,-1.1990181268882176,-0.6152891670263272,0.0
2020-08-19,1.0,-0.7779818496110631,-1.143798617113224,-0.6656763180639585,-1.2020851339671563,-0.6123595505617977,0.0
2020-08-20,1.0,-0.7794046139715813,-1.1455508131179426,-0.6660003241666217,-1.2028742773785726,-0.6090010265276352,0.0
2020-08-21,1.0,-0.7686708007549204,-1.151091938527905,-0.6479913723375573,-1.1994607710973308,-0.625074143974117,0.0
2020-08-24,1.0,-0.7662533692722372,-1.1558490566037736,-0.6426954177897575,-1.1980053908355797,-0.6280323450134772,0.0
2020-08-25,1.0,-0.7660503476901513,-1.1527141393994933,-0.6406123659101935,-1.199557975311304,-0.63161015578675,0.0
2020-08-26,1.0,-0.7643195521102497,-1.1527777777777777,-0.6332902670111972,-1.1963824289405685,-0.6365202411714039,0.0
2020-08-27,1.0,-0.744161016037025,-1.1693574426864708,-0.6212463674523733,-1.1945969217522334,-0.6522441072005166,0.0
2020-08-28,1.0,-0.7369353885815565,-1.1782587679252376,-0.6145335410064987,-1.1906654492722488,-0.6504108706160374,0.0
2020-08-31,1.0,-0.7338562372407865,-1.1821209842054368,-0.6065327173095519,-1.1914687869345655,-0.6583216933490921,0.0
2020-09-01,1.0,-0.7318489835430785,-1.1900613101000324,-0.5914811229428848,-1.201946864579972,-0.6627944498225234,0.0
2020-09-02,1.0,-0.736459567136858,-1.1944653817163777,-0.5929794336168839,-1.2040486701841284,-0.6559168730483471,0.0
2020-09-03,1.0,-0.7370715169778831,-1.1984609589409676,-0.5969972555561535,-1.199429586180918,-0.6493569391379218,0.0
2020-09-04,1.0,-0.6809194663237422,-1.2093446927074962,-0.5492686063333869,-1.2140599046241227,-0.7046562717676687,0.0
2020-09-08,1.0,-0.6711880763457002,-1.210754878833369,-0.5423547072699979,-1.2120952176710273,-0.7249088569590393,0.0
2020-09-09,1.0,-0.6460659152823034,-1.2233855029111693,-0.507878852625394,-1.2133433043106672,-0.7509214251375462,0.0
2020-09-10,1.0,-0.632156946369549,-1.2319010555496321,-0.4836869602303018,-1.2125493122934217,-0.7707644738245015,0.0
2020-09-11,1.0,-0.6215856450668228,-1.2373675523135084,-0.48160374846919757,-1.2099462222458868,-0.7740269421223577,0.0
2020-09-14,1.0,-0.6253596164091635,-1.2402770378263186,-0.4837506659563133,-1.209163558870538,-0.7690996270644644,0.0
2020-09-15,1.0,-0.6229473235231392,-1.2469609724888036,-0.4841650671785029,-1.2072936660268714,-0.770260183407976,0.0
2020-09-16,1.0,-0.6250533731853117,-1.236656703672075,-0.48233347566182755,-1.2110375747224593,-0.7822907771135782,0.0
2020-09-17,1.0,-0.6123254078259943,-1.2451753918328181,-0.4735579486085937,-1.20673845825781,-0.79326154174219,0.0
2020-09-18,1.0,-0.6128,-1.2440533333333332,-0.4754133333333333,-1.2075733333333334,-0.7934933333333333,0.0
2020-09-21,1.0,-0.6150440117364631,-1.2424646572419311,-0.4723926380368098,-1.2105628167511338,-0.794345158708989,0.0
2020-09-22,1.0,-0.6118916608793205,-1.2485175490143705,-0.4726214007158502,-1.212030557187884,-0.7971045461830226,0.0
2020-09-23,1.0,-0.6019448600128232,-1.2472750587732422,-0.4774524471040821,-1.2095533233596922,-0.8067963240008549,0.0
2020-09-24,1.0,-0.5921445320827116,-1.2356640375186527,-0.4669580046898316,-1.2120017053933063,-0.8225858026007247,0.0
2020-09-25,1.0,-0.5929104477611941,-1.2351279317697228,-0.46727078891258,-1.2115671641791046,-0.8235607675906184,0.0
2020-09-28,1.0,-0.5865558751464792,-1.2323426014701184,-0.4574411420049004,-1.213113880899116,-0.8370086289549378,0.0
2020-09-29,1.0,-0.5929047746065618,-1.2208055481461721,-0.4624699919978661,-1.2211789810616165,-0.8373966391037609,0.0
2020-09-30,1.0,-0.5942957859317417,-1.219676333920846,-0.46237248304224743,-1.2250707685734123,-0.8395556267692142,0.0
2020-10-01,1.0,-0.594581596665598,-1.2210110078016458,-0.4635032595917495,-1.2261408571123222,-0.8383563107833707,0.0
2020-10-02,1.0,-0.5969638657258927,-1.2223113106692325,-0.46413299123369683,-1.2261064785118667,-0.8357387214026085,0.0
2020-10-05,1.0,-0.5937700363325498,-1.2251549476383843,-0.46040820688181233,-1.2262235520410345,-0.8374118401367815,0.0
2020-10-06,1.0,-0.6005753249520563,-1.212337523971873,-0.4647347112721074,-1.2240038354996805,-0.8254314937140422,0.0
2020-10-07,1.0,-0.5932746196957567,-1.2296236989591673,-0.46287696824125973,-1.2195356285028023,-0.8322925006672005,0.0
2020-10-08,1.0,-0.5980324012190558,-1.223386622466984,-0.467144308399722,-1.227770945837566,-0.8304550072180934,0.0
2020-10-09,1.0,-0.5975199102036453,-1.2216580255492009,-0.4660858410390721,-1.2255598909615693,-0.834197445079908,0.0
2020-10-12,1.0,-0.6024289765127602,-1.2229415226579639,-0.4675512278636777,-1.228559199614788,-0.8286876036595153,0.0
2020-10-13,1.0,-0.5986427273698836,-1.224430907342097,-0.46435823447686225,-1.224751522924014,-0.8314096398418297,0.0
2020-10-14,1.0,-0.5975316557140568,-1.2256237644921728,-0.46246727573863333,-1.224929208740717,-0.8321846449751563,0.0
2020-10-15,1.0,-0.5951529386643891,-1.21950568515454,-0.4613783163401484,-1.2242032776383922,-0.8379864410398762,0.0
2020-10-16,1.0,-0.5949495488761946,-1.2217180075810152,-0.4570498104746143,-1.2233730179915647,-0.8415994874806471,0.0
2020-10-19,1.0,-0.5949218541633329,-1.2207286499173202,-0.4462047260895077,-1.2220621966181255,-0.8503227183015949,0.0
2020-10-20,1.0,-0.5928934010152284,-1.2220678600053432,-0.44547154688752333,-1.218648143200641,-0.864279989313385,0.0
2020-10-21,1.0,-0.5928380545163014,-1.2222875467664351,-0.44853019775521114,-1.2175841795831108,-0.8634954569748798,0.0
2020-10-22,1.0,-0.5929667040778152,-1.221580888247555,-0.4480252258030036,-1.2178932178932178,-0.8640371973705308,0.0
2020-10-23,1.0,-0.590698170569097,-1.218091631553683,-0.45138407381727025,-1.2110512560669904,-0.8623926609419169,0.0
2020-10-26,1.0,-0.5900703924914676,-1.2172568259385665,-0.4506186006825939,-1.2109641638225257,-0.8639078498293516,0.0
2020-10-27,1.0,-0.5861628525811602,-1.2159659393294304,-0.4521021820117083,-1.209207025013305,-0.8586482171367749,0.0
2020-10-28,1.0,-0.5855774348057478,-1.216551357104843,-0.4502394890899414,-1.2093134646088344,-0.8602980308674826,0.0
