Date,IWF,IWM,MTUM,PEAK,SPY,VLUE,VXX
2020-09-04,-0.15010717964421927,-0.5853678906489241,-0.28117257314662736,1.0,-0.4746248712452326,-0.2925865092842627,0.0
2020-09-08,-0.1502393143365984,-0.5870436331255565,-0.277660284951024,1.0,-0.47069790739091716,-0.29705587711487086,0.0
2020-09-09,-0.14399866822040952,-0.5914211198046723,-0.2650796293213473,1.0,-0.4690638699295266,-0.3049497808112757,0.0
2020-09-10,-0.1401545577929812,-0.5948536132731352,-0.25745782898928066,1.0,-0.46793895244162537,-0.3094202697836745,0.0
2020-09-11,-0.13890733975423447,-0.5979187423890181,-0.2584689471936234,1.0,-0.4647403963245877,-0.3075943761762427,0.0
2020-09-14,-0.13882815310951815,-0.5969942708477485,-0.2584207467271872,1.0,-0.4648086131023221,-0.3086546179181312,0.0
2020-09-15,-0.13751487806903426,-0.5995792620477759,-0.2574805547097739,1.0,-0.4631439089877377,-0.31032191989370833,0.0
2020-09-16,-0.13988086992658263,-0.590358775453664,-0.2572932539132844,1.0,-0.46505056101953185,-0.3178833633467239,0.0
2020-09-17,-0.1414398935875409,-0.5894252618744111,-0.25818877126863604,1.0,-0.46544366236213486,-0.31666020063182393,0.0
2020-09-18,-0.1432176831128491,-0.5885958343733533,-0.25972765343761267,1.0,-0.46648362315223113,-0.3153617882796683,0.0
2020-09-21,-0.15118610090210494,-0.5823588372870031,-0.2558191335338011,1.0,-0.4780877603296581,-0.3167947432898987,0.0
2020-09-22,-0.15782726233939967,-0.571890415540258,-0.26526573952788385,1.0,-0.47654747638025696,-0.3154594353557593,0.0
2020-09-23,-0.15830406422478674,-0.5704131125606289,-0.26579138094441657,1.0,-0.4767240898701009,-0.31630149969337124,0.0
2020-09-24,-0.15544849480631595,-0.5691052382411095,-0.2638892756690523,1.0,-0.4776518421565624,-0.3186944777075385,0.0
2020-09-25,-0.15496253377531408,-0.57040586088749,-0.26140003899830083,1.0,-0.4761971085545558,-0.32259951530683306,0.0
2020-09-28,-0.15430895214751267,-0.5713887805693276,-0.26193526823018215,1.0,-0.4761294635396357,-0.3215976825803576,0.0
2020-09-29,-0.1551440902130029,-0.5697619379089517,-0.2603647501044132,1.0,-0.4762077126548795,-0.32287345120423216,0.0
2020-09-30,-0.1553198006292986,-0.5689583159301645,-0.26107537660457214,1.0,-0.4757887116086097,-0.3233647982624676,0.0
2020-10-01,-0.15524681905504356,-0.5702592087312415,-0.26054514575270765,1.0,-0.4754294623715789,-0.3227162624940836,0.0
2020-10-02,-0.1597324787515675,-0.5745576146022014,-0.26205935627699595,1.0,-0.4735683433189355,-0.31673401142538665,0.0
2020-10-05,-0.1518324607329843,-0.581151832460733,-0.2540937952545394,1.0,-0.47451821321154064,-0.3232984293193717,0.0
2020-10-06,-0.15462568557031098,-0.5715916367382166,-0.250814332247557,1.0,-0.4795512124502352,-0.32745900498343494,0.0
2020-10-07,-0.15168289290681503,-0.5749095966620307,-0.2502920723226704,1.0,-0.47610570236439503,-0.3286509040333797,0.0
2020-10-08,-0.15221258616855682,-0.5724649766511006,-0.25186235267956414,1.0,-0.47620635979541914,-0.32688458972648426,0.0
2020-10-09,-0.1467602352157994,-0.5680128702984577,-0.24747586819039163,1.0,-0.46979363142128033,-0.34172861422389883,0.0
2020-10-12,-0.14329293657616682,-0.5665991846695693,-0.24537563437699325,1.0,-0.46679053772983164,-0.3511744640727696,0.0
2020-10-13,-0.13891813999889152,-0.5691958100094219,-0.24461009809898576,1.0,-0.46461231502521755,-0.3537937150141329,0.0
2020-10-14,-0.13743038430633675,-0.5703915103488404,-0.24166689756448978,1.0,-0.4654068881438586,-0.35587819678036076,0.0
2020-10-15,-0.13582878817243002,-0.5708629807026773,-0.2423655139954041,1.0,-0.46247127550596634,-0.357069686314682,0.0
2020-10-16,-0.13433661613367268,-0.5743332964479362,-0.23627863228947657,1.0,-0.45972114639814093,-0.3617350890782339,0.0
2020-10-19,-0.13587617468214483,-0.5731619679380873,-0.2273079049198452,1.0,-0.45859590934217803,-0.3690160309563294,0.0
2020-10-20,-0.1348289771785379,-0.5734928441178097,-0.2270542078797591,1.0,-0.45803171796430353,-0.3694535005802067,0.0
2020-10-21,-0.13338854382332643,-0.5693029675638371,-0.22688750862663906,1.0,-0.45929606625258795,-0.3716494133885438,0.0
2020-10-22,-0.13367169613549224,-0.5655256116735167,-0.2226022673985601,1.0,-0.46112045899649684,-0.37547237470002476,0.0
2020-10-23,-0.12992462935865934,-0.569559095552304,-0.22083873995748327,1.0,-0.4615830595510892,-0.3788686121310842,0.0
2020-10-26,-0.13057043459053508,-0.570848749240709,-0.22085703241482138,1.0,-0.46209067314594954,-0.3766635374675576,0.0
2020-10-27,-0.12821786275970531,-0.5716414204122175,-0.22120133543029002,1.0,-0.4626548574897222,-0.3754380156168088,0.0
2020-10-28,-0.12712635438780293,-0.5723856524496154,-0.2155992390615092,1.0,-0.46133274516831635,-0.38057952634335973,0.0
