Date,ADT,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-20,1.0,-0.7779937615840152,-0.7402016183716831,-0.8628000542470956,-0.9523529677681841,-0.18724289137019123,0.0
2020-08-21,1.0,-0.7815175272596196,-0.7309182661980715,-0.8768135532125799,-0.9469676489141209,-0.16950527169505272,0.0
2020-08-24,1.0,-0.7818728676602621,-0.7220775722750942,-0.8905099658825641,-0.9415514455018854,-0.15312443885796373,0.0
2020-08-25,1.0,-0.7806191117092867,-0.7305966801256168,-0.8918797667115299,-0.9364737550471064,-0.146747420367878,0.0
2020-08-26,1.0,-0.7791689104290074,-0.7308382696104828,-0.8927481601148806,-0.9370849039669717,-0.14768443726440494,0.0
2020-08-27,1.0,-0.7681055371084986,-0.7403302521762541,-0.8865206856322354,-0.9354303149959615,-0.15673517006192228,0.0
2020-08-28,1.0,-0.7689339554917445,-0.7372128499641063,-0.8876076812634602,-0.9353463747307968,-0.15761844938980618,0.0
2020-08-31,1.0,-0.7705977382875606,-0.7359091725004487,-0.890728774008257,-0.9357386465625561,-0.15450547478011128,0.0
2020-09-01,1.0,-0.769044305786237,-0.7411231314808996,-0.8829734703954752,-0.93841181487633,-0.15738205323876645,0.0
2020-09-02,1.0,-0.7694621531830834,-0.7414923228876718,-0.883182185507767,-0.9387177875549969,-0.156640028733052,0.0
2020-09-03,1.0,-0.7743370786516853,-0.7473258426966293,-0.8893483146067416,-0.9363595505617978,-0.14696629213483145,0.0
2020-09-04,1.0,-0.7446363393572509,-0.7525594231282827,-0.8632155256832547,-0.9354135137541174,-0.15534585596011752,0.0
2020-09-08,1.0,-0.7405989942592676,-0.7536825241422278,-0.8585287704152019,-0.932579769480664,-0.1647901740020471,0.0
2020-09-09,1.0,-0.7183920753548844,-0.7605359748817052,-0.8314244018927166,-0.9285366824393048,-0.18339008534913545,0.0
2020-09-10,1.0,-0.7062052610776866,-0.752755698036977,-0.8231083395546969,-0.9220060603399061,-0.18747529752755698,0.0
2020-09-11,1.0,-0.7032224075862674,-0.7584950390727895,-0.8242602511195012,-0.9187373781719202,-0.18548599525858284,0.0
2020-09-14,1.0,-0.702489134729356,-0.7572764388252338,-0.8238728653584442,-0.9187848456912069,-0.18762895649501735,0.0
2020-09-15,1.0,-0.7034370747552785,-0.7500987665159563,-0.814626223607392,-0.9255519950836223,-0.19590887142794433,0.0
2020-09-16,1.0,-0.7050679091028966,-0.7423849501120829,-0.8124917586040173,-0.9282229352555932,-0.20724363764230144,0.0
2020-09-17,1.0,-0.7482564377682404,-0.7283619456366238,-0.848488912732475,-0.9565003576537912,-0.18906473533619458,0.0
2020-09-18,1.0,-0.7472055798980595,-0.7262362514530984,-0.850084950371099,-0.9562729142448358,-0.19127246713761958,0.0
2020-09-21,1.0,-0.7506156256995746,-0.7235280949182896,-0.8503246026415939,-0.9606447280053728,-0.19220953660174617,0.0
2020-09-22,1.0,-0.7590134529147982,-0.7119282511210763,-0.8608071748878924,-0.9605829596412556,-0.19192825112107623,0.0
2020-09-23,1.0,-0.7541498429789143,-0.7098250336473756,-0.8640197397936296,-0.9594885598923285,-0.19883355764917005,0.0
2020-09-24,1.0,-0.7486248378873932,-0.7056929475425965,-0.8595322212781182,-0.9583202897902598,-0.1999016144179598,0.0
2020-09-25,1.0,-0.7486578382247673,-0.7063350035790981,-0.8589387974230493,-0.9575429491768075,-0.20239799570508232,0.0
2020-09-28,1.0,-0.7444325194526429,-0.7043645469993739,-0.851444414631965,-0.9592165280386369,-0.21245863518468827,0.0
2020-09-29,1.0,-0.7442702050663449,-0.7012018049412501,-0.8514497609793147,-0.9588973774739757,-0.21190188982710093,0.0
2020-09-30,1.0,-0.7419139267575515,-0.6962487748373876,-0.8520449077786688,-0.9521963824289407,-0.21273278089637354,0.0
2020-10-01,1.0,-0.7418449197860963,-0.7027183600713013,-0.8498663101604278,-0.9513814616755795,-0.2105169340463458,0.0
2020-10-02,1.0,-0.7422034651266104,-0.6976899155930697,-0.8453131941359396,-0.9490448689471346,-0.20826299422478897,0.0
2020-10-05,1.0,-0.7315742793791574,-0.7063414634146341,-0.8337028824833703,-0.9476274944567626,-0.2153880266075388,0.0
2020-10-06,1.0,-0.7360240219023227,-0.69345579793341,-0.8358650534310695,-0.9449792457829197,-0.2054667490947629,0.0
2020-10-07,1.0,-0.7310816777041942,-0.7013245033112582,-0.8329359823399558,-0.9414569536423841,-0.2082119205298013,0.0
2020-10-08,1.0,-0.731622348635181,-0.697579044847202,-0.8348546985932883,-0.9410415839837721,-0.20465670062177538,0.0
2020-10-09,1.0,-0.7339271540700238,-0.6974159978834111,-0.8364935179469088,-0.9408237057941616,-0.20089955022488756,0.0
2020-10-12,1.0,-0.7297464167585447,-0.6969790518191842,-0.834399117971334,-0.939316427783903,-0.20970231532524808,0.0
2020-10-13,1.0,-0.7242898040079279,-0.6998898920942523,-0.8314468178815239,-0.9359612420171769,-0.21268443074212728,0.0
2020-10-14,1.0,-0.7244781115123756,-0.6996388619748084,-0.8318946533955782,-0.9360521448075398,-0.21205848674359198,0.0
2020-10-15,1.0,-0.7240832856451116,-0.6989479244618567,-0.8310516353391734,-0.9354668310076154,-0.21239600299335298,0.0
2020-10-16,1.0,-0.7232421960991503,-0.7007000396248845,-0.8293928587152731,-0.9347510236428477,-0.21467881829789107,0.0
2020-10-19,1.0,-0.7245221527349598,-0.7012243459878446,-0.8306174579406324,-0.9348189905751784,-0.21289526997269442,0.0
2020-10-20,1.0,-0.7239633770578396,-0.7011620741262434,-0.8312351439387271,-0.9345012765208205,-0.21093406109692753,0.0
2020-10-21,1.0,-0.7231926783121397,-0.6996083953007436,-0.8321819861838342,-0.9340432085185022,-0.21098253179038148,0.0
2020-10-22,1.0,-0.7229848644843364,-0.6995336149243223,-0.831529391059486,-0.9337381203801478,-0.21207321365716297,0.0
2020-10-23,1.0,-0.7268846543150113,-0.6958588214584343,-0.8339567838753686,-0.9346037054966334,-0.20947938212383932,0.0
2020-10-26,1.0,-0.7261852405664526,-0.6956636467587298,-0.8338464244876418,-0.9332834901926291,-0.2088574192980913,0.0
2020-10-27,1.0,-0.7244422975584051,-0.6946249780432109,-0.8382223783593887,-0.9330317934305287,-0.2010802740207272,0.0
2020-10-28,1.0,-0.7166994106090373,-0.6958742632612966,-0.8207378301680855,-0.9232918576729972,-0.20929927963326786,0.0
2020-10-29,1.0,-0.7010680791941647,-0.6976814866273011,-0.8170371656825286,-0.9183310177144842,-0.2076675929142063,0.0
2020-10-30,1.0,-0.7000695894224077,-0.696590118302018,-0.8248521224773835,-0.9206245650661099,-0.20724599860821152,0.0
2020-11-02,1.0,-0.694486683755485,-0.6940956684189947,-0.8229134987183385,-0.9207542251379415,-0.212408220011296,0.0
2020-11-03,1.0,-0.6960013893109886,-0.6915729605348847,-0.8214735379672643,-0.920635609777276,-0.21186992575869407,0.0
2020-11-04,1.0,-0.6976098555502537,-0.6825575846961349,-0.8216717997657571,-0.9230902702468224,-0.2129007070663254,0.0
2020-11-05,1.0,-0.6749762377948674,-0.6975719346755379,-0.802989717445779,-0.9206342348569947,-0.22422880843342263,0.0
2020-11-06,1.0,-0.6728911505951354,-0.6948421597377955,-0.8033896843194757,-0.9202604795583923,-0.22123512161462824,0.0
