Date,IWF,IWM,MTUM,SPY,VLUE,VXX,ZYXI
2020-08-19,-1.201574959140211,-0.24357386954583726,-1.1799811797335447,-1.3275716903570898,-0.0,0.0,1.0
2020-08-20,-1.200396137657836,-0.2440703144342659,-1.1794503589997525,-1.3278534290666006,-0.0,0.0,1.0
2020-08-21,-1.197180311649765,-0.24946821667078903,-1.1711105614642592,-1.3290131090774178,-0.0,0.0,1.0
2020-08-24,-1.1967440249393835,-0.24350536889504676,-1.1850660596763818,-1.322974912167846,-0.0,0.0,1.0
2020-08-25,-1.201816647639847,-0.2377028838040403,-1.2086166674939196,-1.315332307539584,-0.0,0.0,1.0
2020-08-26,-1.179055380989788,-0.22893754909662214,-1.211311861743912,-1.2903574234092694,-0.0,0.0,1.0
2020-08-27,-1.1609555512042296,-0.24344037595457219,-1.2076072057959664,-1.283287644409634,-0.0,0.0,1.0
2020-08-28,-1.1657761874417922,-0.2408705455614921,-1.211215136512916,-1.2839076515857066,-0.0,0.0,1.0
2020-08-31,-1.1659972570532915,-0.24191810344827586,-1.207582288401254,-1.2826214733542318,-0.0,0.0,1.0
2020-09-01,-1.165703369905956,-0.24245689655172414,-1.2040066614420062,-1.2859521943573666,-0.0,0.0,1.0
2020-09-02,-1.1552831576366758,-0.2443736209855357,-1.2075018386859524,-1.296003922530032,-0.0,0.0,1.0
2020-09-03,-1.160497453975715,-0.2425577751664708,-1.2046122209165686,-1.2884841363102233,-0.0,0.0,1.0
2020-09-04,-1.1071636858475895,-0.26730171073094866,-1.1596034214618973,-1.3259622861586315,-0.0,0.0,1.0
2020-09-08,-1.1005296146931636,-0.2760798795005102,-1.155045916136242,-1.3271949856663914,-0.0,0.0,1.0
2020-09-09,-1.0818498357118336,-0.33186209602275507,-1.1048992202442254,-1.3855622578588593,-0.0,0.0,1.0
2020-09-10,-1.0734510244999755,-0.3353709227835102,-1.0935498068365201,-1.3878429263044647,-0.0,0.0,1.0
2020-09-11,-1.0728871519296532,-0.33668783585735224,-1.0945285784074255,-1.3810454323400099,-0.0,0.0,1.0
2020-09-14,-1.0748522011042165,-0.3363951727170567,-1.0950310255533298,-1.3795866516831974,-0.0,0.0,1.0
2020-09-15,-1.0714947573762497,-0.3391367959034382,-1.0862228724701293,-1.3800536454523287,-0.0,0.0,1.0
2020-09-16,-1.0635891017618178,-0.3090882834312121,-1.0675363435063059,-1.3735438528930393,-0.0,0.0,1.0
2020-09-17,-1.0452783228832623,-0.3237447949073853,-1.0543244148757958,-1.36294452687503,-0.0,0.0,1.0
2020-09-18,-1.0380356283100627,-0.3334617236398652,-1.0623013962445835,-1.3808858931150698,-0.0,0.0,1.0
2020-09-21,-1.033740854832499,-0.33716788602233344,-1.0672410473623413,-1.3750962649210627,-0.0,0.0,1.0
2020-09-22,-1.0261535497543588,-0.35752817647625473,-1.0572199210095368,-1.3755418553125904,-0.0,0.0,1.0
2020-09-23,-1.0342449235518256,-0.3526744802971109,-1.057155259730864,-1.3792022379781026,-0.0,0.0,1.0
2020-09-24,-1.0259415833973866,-0.3431975403535742,-1.0466948501152957,-1.3882109915449654,-0.0,0.0,1.0
2020-09-25,-1.0268514508445215,-0.34526731148645395,-1.051296857706559,-1.3886723449304654,-0.0,0.0,1.0
2020-09-28,-1.0242133077107853,-0.34441508527504205,-1.0457842901753545,-1.3898150372327647,-0.0,0.0,1.0
2020-09-29,-1.0241923870781933,-0.33744539912638605,-1.0481927710843375,-1.3901982431718907,-0.0,0.0,1.0
2020-09-30,-1.0195271369771226,-0.3402890782042692,-1.04226093615392,-1.3840336938834115,-0.0,0.0,1.0
2020-10-01,-1.0144678412834838,-0.3486129016855274,-1.0371007019051712,-1.3746836651864585,-0.0,0.0,1.0
2020-10-02,-1.0156190294230036,-0.3492071073748567,-1.0376862820022927,-1.3739491784486053,-0.0,0.0,1.0
2020-10-05,-1.0117832267913367,-0.35130235664535825,-1.0337754031103903,-1.3736284705657855,-0.0,0.0,1.0
2020-10-06,-0.9839800808042846,-0.35915625293620224,-0.9983087475335901,-1.3564784365310534,-0.0,0.0,1.0
2020-10-07,-0.9737878645784488,-0.3726437212791897,-0.9965300572071649,-1.3440401387977117,-0.002110100346994279,0.0,1.0
2020-10-08,-0.9722844344904815,-0.3620754012691303,-1.0032194848824187,-1.32829413960433,-0.0,0.0,1.0
2020-10-09,-0.9751234510388522,-0.35791484207584084,-1.005217553340166,-1.3203205068480388,-0.0,0.0,1.0
2020-10-12,-0.9756971926067322,-0.35970017226127843,-1.001908841193724,-1.3183574654313515,-0.0,0.0,1.0
2020-10-13,-0.9889698640929682,-0.421902698443963,-1.0704648414417963,-1.4183572976167027,-0.024423872365570216,0.0,1.0
2020-10-14,-0.9909617840652323,-0.41605265743196773,-1.0794773553394243,-1.411484428725808,-0.014097652028686512,0.0,1.0
2020-10-15,-0.9921840436513788,-0.41965295187533797,-1.081551393599764,-1.4103622867816938,-0.01189598387651772,0.0,1.0
2020-10-16,-0.9929189614476789,-0.4208300550747443,-1.0788257277734068,-1.4101101494885917,-0.014702989771833201,0.0,1.0
2020-10-19,-0.9964087174693756,-0.4207212082451911,-1.0731047375412013,-1.4109804693265116,-0.018300782210852563,0.0,1.0
2020-10-20,-0.9915537222549597,-0.42054606167747005,-1.0681103908858771,-1.4053722254959733,-0.02499508937340405,0.0,1.0
2020-10-21,-0.9918930870141994,-0.4222964673512504,-1.071832162334791,-1.4038716651107945,-0.02343634844985997,0.0,1.0
2020-10-22,-0.9931200550395596,-0.4190377905548184,-1.0694874441004472,-1.4069487444100446,-0.025701508673644898,0.0,1.0
2020-10-23,-0.9900668764752163,-0.42269866247049565,-1.0681549960660897,-1.407946498819827,-0.028520849724626273,0.0,1.0
2020-10-26,-0.990214398111723,-0.42299370574350903,-1.0679583005507474,-1.4081923682140047,-0.02802911093627065,0.0,1.0
2020-10-27,-0.9875282333300598,-0.420897574388687,-1.0730629480506728,-1.4105862712363741,-0.018069331238338406,0.0,1.0
2020-10-28,-0.9902283329241346,-0.4210164497913086,-1.0740486128161062,-1.410901055732875,-0.014240117849251166,0.0,1.0
