Date,IWF,IWM,LIN,MTUM,SPY,VLUE,VXX
2020-08-31,-0.24085142980004298,-0.1557944528058482,1.0,-0.1627391958718555,-0.3527843474521608,-0.2378843259514083,0.0
2020-09-01,-0.24016772390065583,-0.1578754972583593,1.0,-0.15617675518761423,-0.3562627674443608,-0.23982367487366948,0.0
2020-09-02,-0.24490631057505924,-0.16252423002369157,1.0,-0.15666594874003878,-0.3578936032737455,-0.23178979108335127,0.0
2020-09-03,-0.2456805549571287,-0.16224309535094145,1.0,-0.15657718988323494,-0.35792149597139045,-0.23189280020681632,0.0
2020-09-04,-0.24297637998537194,-0.1612313384674956,1.0,-0.15303532246267693,-0.3600223723271523,-0.2339198898593125,0.0
2020-09-08,-0.24388301878671803,-0.1619143945425983,1.0,-0.1539305773741634,-0.35931481202522114,-0.23295099959112528,0.0
2020-09-09,-0.24025178851483447,-0.1639418222441833,1.0,-0.14802242894278902,-0.3589705029325198,-0.23717962489526714,0.0
2020-09-10,-0.24269735426973543,-0.16465906646590667,1.0,-0.1503334050333405,-0.3593891159389116,-0.23389976338997637,0.0
2020-09-11,-0.24259107918620154,-0.16534044475031184,1.0,-0.15065164093079272,-0.3585960686481139,-0.2334509011140264,0.0
2020-09-14,-0.24021505376344082,-0.1626236559139785,1.0,-0.15021505376344085,-0.35972043010752686,-0.23774193548387096,0.0
2020-09-15,-0.2420272737034253,-0.1563620745194889,1.0,-0.1464619349296682,-0.363040910555138,-0.23962203371631052,0.0
2020-09-16,-0.24104842864502835,-0.15818736046711318,1.0,-0.14442727116606563,-0.36229177399965656,-0.24068349647947793,0.0
2020-09-17,-0.2437018105281244,-0.15652584781254697,1.0,-0.14585167844333238,-0.3629432357552458,-0.23867614527179398,0.0
2020-09-18,-0.2406838634850405,-0.15552309972293218,1.0,-0.1467815030391546,-0.3628299576880947,-0.24199402908138062,0.0
2020-09-21,-0.2420075627363355,-0.1531454107940873,1.0,-0.14599089034032312,-0.3651598487452733,-0.24222241320041252,0.0
2020-09-22,-0.23741130939582886,-0.16164265749301224,1.0,-0.1413459471081488,-0.3657493012255429,-0.24390453665878306,0.0
2020-09-23,-0.23346010872601472,-0.1617568061195986,1.0,-0.14278347192677107,-0.364124712606631,-0.24658888244268248,0.0
2020-09-24,-0.2321060762100927,-0.1613456917267422,1.0,-0.14207861311362857,-0.36373583934088566,-0.24628819086852044,0.0
2020-09-25,-0.2322827043148025,-0.16113459351599546,1.0,-0.14218894157529985,-0.36372218765421505,-0.24625056322011715,0.0
2020-09-28,-0.23006023192506375,-0.15791053094120422,1.0,-0.13692581398838233,-0.36471395194306905,-0.25387434891646843,0.0
2020-09-29,-0.2298823478987635,-0.1574909457171635,1.0,-0.1373679360521184,-0.36467865332276106,-0.2536056404431777,0.0
2020-09-30,-0.22998628610611124,-0.15638124625010716,1.0,-0.13872460786834664,-0.36343961601097113,-0.25426416388103196,0.0
2020-10-01,-0.22986929505035356,-0.15796014570387829,1.0,-0.1384829655024641,-0.3631669166488108,-0.2532033426183844,0.0
2020-10-02,-0.22731075312640767,-0.14910229734657543,1.0,-0.13651086466891182,-0.37100752911902873,-0.2611381625517493,0.0
2020-10-05,-0.22438041334362405,-0.15133779264214045,1.0,-0.13343624045965183,-0.371301775147929,-0.2634636823600034,0.0
2020-10-06,-0.22192496201014492,-0.14872760738822421,1.0,-0.12852342529375255,-0.3716799006913084,-0.2694390343085847,0.0
2020-10-07,-0.22149474720243062,-0.14868305625093609,1.0,-0.12914821233712048,-0.3705843336114855,-0.2697220617497914,0.0
2020-10-08,-0.22223411772263021,-0.14894118150868252,1.0,-0.13080530158662185,-0.3700832922938569,-0.26914759223176243,0.0
2020-10-09,-0.22520130203871852,-0.14988435840328937,1.0,-0.13238821312317972,-0.3702458454685626,-0.2637913311632688,0.0
2020-10-12,-0.2254679402064505,-0.1499764423694693,1.0,-0.1324152996102283,-0.3704330320812096,-0.26331006124983936,0.0
2020-10-13,-0.2235369637316786,-0.15102171819835242,1.0,-0.13137905210227882,-0.3684390713597946,-0.2653471702150423,0.0
2020-10-14,-0.22300956948042217,-0.15058551518914173,1.0,-0.12977671212348268,-0.37104750487037313,-0.2664040590010918,0.0
2020-10-15,-0.22278594823710743,-0.15034358743818638,1.0,-0.12992100700019268,-0.3708389527540513,-0.2668636139832595,0.0
2020-10-16,-0.2270183338694114,-0.14660662592473464,1.0,-0.13157499731960973,-0.37293877988635143,-0.26617347485793935,0.0
2020-10-19,-0.22470560477038246,-0.1458999163467107,1.0,-0.13318032646232383,-0.3743162952317625,-0.26687544239720296,0.0
2020-10-20,-0.22444296712487402,-0.1456756235122558,1.0,-0.1325727520319101,-0.3744504728614012,-0.2673757800604748,0.0
2020-10-21,-0.22530407362121116,-0.14597678958319926,1.0,-0.13023146062595192,-0.37608597721861126,-0.2675633352639595,0.0
2020-10-22,-0.22512336408496028,-0.14696417077880283,1.0,-0.1311735679038833,-0.3753271830079382,-0.2668740613602231,0.0
2020-10-23,-0.2246776373661739,-0.14726769508034931,1.0,-0.13121929241133687,-0.3751850500976206,-0.2671801583385183,0.0
2020-10-26,-0.22490183877958247,-0.1478104147445663,1.0,-0.13122492329478405,-0.375372798077542,-0.26629047138841805,0.0
2020-10-27,-0.22461716638785229,-0.14760005147342686,1.0,-0.1287479088920345,-0.3766139064041522,-0.26712563805602024,0.0
2020-10-28,-0.22398524776465037,-0.14775821772412462,1.0,-0.12590861333276154,-0.3760962326050132,-0.27045050067542936,0.0
