Date,IWF,IWM,MTUM,QCRH,SPY,VLUE,VXX
2020-09-02,-0.0,-1.0180157878812883,-0.0,1.0,-0.31011909673515414,-0.42236708199246364,0.0
2020-09-03,-0.0,-1.0215585986910851,-0.0,1.0,-0.31169224000439977,-0.4165979211351262,0.0
2020-09-04,-0.0,-1.0236457791051319,-0.0,1.0,-0.2892292517193194,-0.4270487985313861,0.0
2020-09-08,-0.0,-1.0189144736842104,-0.0,1.0,-0.28571820175438595,-0.43659539473684206,0.0
2020-09-09,-0.0,-1.0180128310577397,-0.0,1.0,-0.28730054285244283,-0.4363930471020453,0.0
2020-09-10,-0.0,-1.0145959416162336,-0.0,1.0,-0.2811293370211135,-0.44272530602185284,0.0
2020-09-11,-0.0,-1.0183001887463412,-0.0,1.0,-0.2771015127061849,-0.44005252072106577,0.0
2020-09-14,-0.0,-1.0196711444283328,-0.0,1.0,-0.2781592842877076,-0.43807282974474027,0.0
2020-09-15,-0.0,-1.0186376200771778,-0.0,1.0,-0.2786064205369605,-0.4395577328334109,0.0
2020-09-16,-0.0,-1.010492575749274,-0.0,1.0,-0.28212152758752945,-0.4469618103117637,0.0
2020-09-17,-0.0,-1.009918079947396,-0.0,1.0,-0.28198032822817065,-0.4479026822652675,0.0
2020-09-18,-0.0,-1.0096781268849042,-0.0,1.0,-0.2855184514996984,-0.4464824258375829,0.0
2020-09-21,-0.0,-1.008007678595914,-0.0,1.0,-0.2876182640888523,-0.4467297408473879,0.0
2020-09-22,-0.0,-1.0088104517758139,-0.0,1.0,-0.28811000713619145,-0.44779601471153313,0.0
2020-09-23,-0.0,-1.006480667838313,-0.0,1.0,-0.2842157293497364,-0.4553492970123023,0.0
2020-09-24,-0.0,-1.003701977130008,-0.0,1.0,-0.2790193873913401,-0.45951133901883895,0.0
2020-09-25,-0.0,-1.0036502360302997,-0.0,1.0,-0.2783785267318037,-0.46253705126797673,0.0
2020-09-28,-0.0,-1.0028253236778584,-0.0,1.0,-0.27553763440860213,-0.46464230853631777,0.0
2020-09-29,-0.0,-1.0030184123151225,-0.0,1.0,-0.27527920313914883,-0.46568613999945124,0.0
2020-09-30,-0.0,-1.0031006475688728,-0.0,1.0,-0.2752442102952475,-0.465591043793217,0.0
2020-10-01,-0.0,-1.0060092196246297,-0.0,1.0,-0.2745307869608166,-0.46339589507189116,0.0
2020-10-02,-0.0,-1.0023049694042752,-0.0,1.0,-0.2761298466097742,-0.46557637955162856,0.0
2020-10-05,-0.0,-1.0057879577561377,-0.0,1.0,-0.2683033877383075,-0.46901659580304483,0.0
2020-10-06,-0.0,-1.001425321382562,-0.0,1.0,-0.2687827207192391,-0.47079461667077815,0.0
2020-10-07,-0.0,-1.0057261842790215,-0.0,1.0,-0.2624181484424231,-0.4716567577193896,0.0
2020-10-08,-0.0,-1.006215601982421,-0.0,1.0,-0.25949453738944717,-0.4724405136770625,0.0
2020-10-09,-0.0,-1.0029002955018058,-0.0,1.0,-0.25221626354383275,-0.48098391156834847,0.0
2020-10-12,-0.0,-1.0012277303358523,-0.0,1.0,-0.24723760674433198,-0.4798242981474913,0.0
2020-10-13,-0.0,-1.0014184397163122,-0.0,1.0,-0.2462084015275505,-0.48014184397163123,0.0
2020-10-14,-0.0,-1.0009567808425137,-0.0,1.0,-0.25056723435663325,-0.48213553484049093,0.0
2020-10-15,-0.0,-1.003201269563314,-0.0,1.0,-0.2534475210681843,-0.4794790412608077,0.0
2020-10-16,-0.0,-1.009837503082783,-0.0,1.0,-0.24714328775381583,-0.48324336174060784,0.0
2020-10-19,-0.0,-1.0096182829583755,-0.0,1.0,-0.2465130298961445,-0.48412024223823746,0.0
2020-10-20,-0.0,-1.0102418051866255,-0.0,1.0,-0.24279102883588466,-0.4854451351425364,0.0
2020-10-21,-0.0,-1.0106863953966296,-0.0,1.0,-0.24389642416769422,-0.4855185641868749,0.0
2020-10-22,-0.0,-1.0083315062486298,-0.0,1.0,-0.24583424687568517,-0.4864887086165315,0.0
2020-10-23,-0.0,-1.0097872573747122,-0.0,1.0,-0.2441879592060533,-0.4875534598091896,0.0
2020-10-26,-0.0,-1.009813596491228,-0.0,1.0,-0.243969298245614,-0.4874725877192982,0.0
2020-10-27,-0.0,-1.0129009285381687,-0.0,1.0,-0.24018735106412117,-0.4859897559505875,0.0
2020-10-28,-0.0,-1.0121122437794585,-0.0,1.0,-0.23843582154992876,-0.4897785816069275,0.0
2020-10-29,-0.0,-1.0135254255963857,-0.0,1.0,-0.2348079995592529,-0.5063357390777368,0.0
2020-10-30,-0.0,-1.0120462000716708,-0.0,1.0,-0.23827769661217854,-0.5062436254376051,0.0
2020-11-02,-0.0,-1.0071377390729206,-0.0,1.0,-0.23356115306178693,-0.515184919803781,0.0
2020-11-03,-0.0,-1.0069943602786686,-0.0,1.0,-0.2331084816985514,-0.5244387924361384,0.0
2020-11-04,-0.0,-1.001933594829015,-0.0,1.0,-0.23399259709408318,-0.5263521352411469,0.0
2020-11-05,-0.0,-1.0114091549490318,-0.0,1.0,-0.21028205199038646,-0.5408160446421172,0.0
2020-11-06,-0.0,-1.011879765719969,-0.0,1.0,-0.20994032489777875,-0.5409161233285446,0.0
