Date,IWF,IWM,MTUM,SBSW,SPY,VLUE,VXX
2020-08-28,-0.9710223626400751,-0.5588685392703757,-1.2101989435750604,1.0,-1.1964752924914845,-0.0,0.0
2020-08-31,-0.9680074928522132,-0.5636399487331164,-1.2021098294390218,1.0,-1.1957507640737455,-0.0,0.0
2020-09-01,-0.9660081777427458,-0.5637223508547219,-1.196216562392236,1.0,-1.2004039607862456,-0.0,0.0
2020-09-02,-0.9587228180655318,-0.5655810292236545,-1.1948735609564105,1.0,-1.2005805372429401,-0.0,0.0
2020-09-03,-0.963422407452807,-0.5608237313066928,-1.1887717577837706,1.0,-1.1901446432949252,-0.0,0.0
2020-09-04,-0.9164677804295943,-0.5871121718377088,-1.1476304125468804,1.0,-1.2194242852272175,-0.0,0.0
2020-09-08,-0.9079165447986741,-0.5944720678560983,-1.1403431802671347,1.0,-1.2214097689382861,-0.010578141756848982,0.0
2020-09-09,-0.8885008972307095,-0.60356952325525,-1.1119840923420146,1.0,-1.217469324409525,-0.028371890004364905,0.0
2020-09-10,-0.8827686350435624,-0.6076960309777347,-1.1023233301064859,1.0,-1.2160212971926427,-0.03146176185866408,0.0
2020-09-11,-0.8780582148728363,-0.6129001063726913,-1.1022628372497825,1.0,-1.2116816555458851,-0.03021951455371821,0.0
2020-09-14,-0.8780004829751268,-0.6077276020284955,-1.100941801497223,1.0,-1.2089350398454477,-0.03414634146341463,0.0
2020-09-15,-0.8793877649558206,-0.5951909613248999,-1.0830476558350637,1.0,-1.2225387475254694,-0.04818695379267056,0.0
2020-09-16,-0.8756429361149833,-0.5656876412055954,-1.072874104696438,1.0,-1.2199682738066626,-0.07277796471662741,0.0
2020-09-17,-0.8762312016528131,-0.5631576418584539,-1.0729351847403066,1.0,-1.218853601114688,-0.07351174746552634,0.0
2020-09-18,-0.8730372148859544,-0.5627851140456183,-1.0716926770708284,1.0,-1.2161824729891957,-0.0782232893157263,0.0
2020-09-21,-0.8700556835637481,-0.56590821812596,-1.074788786482335,1.0,-1.212173579109063,-0.077428955453149,0.0
2020-09-22,-0.8616657845354376,-0.5810999374488766,-1.071837559543858,1.0,-1.2133474474329982,-0.08367415676273877,0.0
2020-09-23,-0.856627375511186,-0.5772432042338225,-1.0751503488092373,1.0,-1.2116430117873467,-0.09049795525619438,0.0
2020-09-24,-0.8504776076417223,-0.5701531224499592,-1.0703211251380023,1.0,-1.2147074353189653,-0.09441751068017089,0.0
2020-09-25,-0.8450333029852892,-0.5752551631606689,-1.0630121232450047,1.0,-1.2075327040107338,-0.10096315108534189,0.0
2020-09-28,-0.8400614409830558,-0.5708251332021312,-1.0517928286852591,1.0,-1.2155714491431864,-0.12177794844717517,0.0
2020-09-29,-0.8407283181600383,-0.5664590321034979,-1.0454719693339722,1.0,-1.2138955438428367,-0.1250598945855295,0.0
2020-09-30,-0.8395256538994883,-0.5608473198488978,-1.052025056185148,1.0,-1.2037488643427534,-0.1255678286233443,0.0
2020-10-01,-0.8395946850205526,-0.5595545358952299,-1.050377592964344,1.0,-1.2028486760347958,-0.12733008316604533,0.0
2020-10-02,-0.8405333078466979,-0.5537130842014718,-1.0481697409920674,1.0,-1.2064895345503204,-0.1298384784478639,0.0
2020-10-05,-0.8286518193523773,-0.5624970194096047,-1.0359578425294482,1.0,-1.2049215508607947,-0.13696408984691688,0.0
2020-10-06,-0.8338260537860004,-0.5477779897005531,-1.0326625977493802,1.0,-1.2120923135609383,-0.14185580774365822,0.0
2020-10-07,-0.8309684791924579,-0.5480430435196647,-1.0335206170840872,1.0,-1.2076945052852108,-0.14122464527187886,0.0
2020-10-08,-0.8287371624191708,-0.5466432103461392,-1.030096995055154,1.0,-1.208254089007227,-0.1409281095473564,0.0
2020-10-09,-0.8258036903176716,-0.5446547460528819,-1.0281053832984592,1.0,-1.2078181472322618,-0.14918204299029866,0.0
2020-10-12,-0.8475606836788433,-0.5495284148034663,-1.037152295686312,1.0,-1.2243021975391393,-0.12912337817781397,0.0
2020-10-13,-0.8329343037732235,-0.5601896188469642,-1.0371576326374257,1.0,-1.221126221030454,-0.1369469450296878,0.0
2020-10-14,-0.8268881886756421,-0.5637353193927241,-1.0279767019956079,1.0,-1.21445622075814,-0.14107705528501863,0.0
2020-10-15,-0.8236221977916924,-0.5582907126810381,-1.0306390707901152,1.0,-1.2157162659528704,-0.1516179914918025,0.0
2020-10-16,-0.8238133932412408,-0.5599636728645858,-1.0261459777257302,1.0,-1.2148080875675158,-0.15515510730844606,0.0
2020-10-19,-0.8211234668066626,-0.5574380756932181,-1.0144132105187802,1.0,-1.213048250847134,-0.1665632606309359,0.0
2020-10-20,-0.8205201622524458,-0.5572894297303747,-1.014698162729659,1.0,-1.2150799331901696,-0.1645907897876402,0.0
2020-10-21,-0.8209126019167501,-0.5608639679588042,-1.0089162256234205,1.0,-1.2137510132074572,-0.16354360368092308,0.0
2020-10-22,-0.8281967840735068,-0.5508709800918836,-1.0042113323124042,1.0,-1.2300918836140888,-0.17218606431852984,0.0
2020-10-23,-0.8303195560658247,-0.5469288174512055,-1.0088021431305014,1.0,-1.2280424799081515,-0.16963260619977036,0.0
2020-10-26,-0.8289870328723862,-0.5429446384994497,-1.010096176850567,1.0,-1.2265658643954256,-0.1763242260395234,0.0
2020-10-27,-0.8256819376104715,-0.5423016290068313,-1.0118950938709217,1.0,-1.227774327616682,-0.16949314479529928,0.0
2020-10-28,-0.8249809087437953,-0.5433848797250859,-1.004963726613211,1.0,-1.2258495609011073,-0.17368270332187857,0.0
2020-10-29,-0.8106939163498099,-0.542680608365019,-1.0036121673003802,1.0,-1.2264258555133078,-0.16943916349809887,0.0
2020-10-30,-0.8117305955606254,-0.5409477636769808,-1.00156851561386,1.0,-1.227815010219117,-0.17101573268691478,0.0
2020-11-02,-0.790086493679308,-0.5307955517536356,-0.9979089440167285,1.0,-1.2339606501283147,-0.1996483224028134,0.0
2020-11-03,-0.7882302609687692,-0.5290678328659029,-0.995198935209393,1.0,-1.2353947806246137,-0.205590150686885,0.0
2020-11-04,-0.7887564693034519,-0.5213427662504154,-0.9943497459759746,1.0,-1.236740895494041,-0.2069227482075875,0.0
2020-11-05,-0.7415735656125734,-0.5506532853626207,-0.9530391971217572,1.0,-1.2413842075364514,-0.24730164741526225,0.0
2020-11-06,-0.74003597462842,-0.5507904951244912,-0.9520969421565844,1.0,-1.2423553914607595,-0.24817760106030481,0.0
