Date,IWF,IWM,LGIH,MTUM,SPY,VLUE,VXX
2020-08-07,-0.45692231075697215,-1.0382398975526468,1.0,-0.5314456459874787,-0.5243668184405237,-0.0062606715993170185,0.0
2020-08-10,-0.4627902008260932,-1.0350377439111238,1.0,-0.5356074633243129,-0.5255305512035323,-0.001780373166215639,0.0
2020-08-11,-0.4675482054389279,-1.0323626902377305,1.0,-0.5398296325337706,-0.5244324054603129,-0.0,0.0
2020-08-12,-0.4683106130897152,-1.0332595817571908,1.0,-0.544393690671615,-0.5226607665405753,-0.0,0.0
2020-08-13,-0.4659581297478512,-1.0404080031384857,1.0,-0.5363600699026356,-0.5236991333499769,-0.0,0.0
2020-08-14,-0.4709430998786321,-1.039016206182623,1.0,-0.5400514028699936,-0.5196330406225459,-0.0,0.0
2020-08-17,-0.4728103688363624,-1.0409897525618594,1.0,-0.5388652836790803,-0.5179062377262827,-0.0,0.0
2020-08-18,-0.47426181454207483,-1.040430399656824,1.0,-0.547472653177951,-0.5125473654107386,-0.0,0.0
2020-08-19,-0.47788969852836116,-1.044434919274182,1.0,-0.5406129447063867,-0.5089655665095014,-0.0,0.0
2020-08-20,-0.47728571428571426,-1.0451428571428572,1.0,-0.5403571428571428,-0.5086071428571428,-0.0,0.0
2020-08-21,-0.4703429101019463,-1.0563199543737078,1.0,-0.5264133456904542,-0.5114778641191987,-0.0,0.0
2020-08-24,-0.4678601936218679,-1.0599017653758542,1.0,-0.5139521640091116,-0.5118166287015946,-0.0056947608200455585,0.0
2020-08-25,-0.4678223108136968,-1.0607603046913932,1.0,-0.5139531572577773,-0.5115327116110201,-0.005410407916281056,0.0
2020-08-26,-0.4659220261809904,-1.061112692088788,1.0,-0.5092131474103586,-0.510600455321571,-0.010387023335230507,0.0
2020-08-27,-0.4517779119747078,-1.0713651380057547,1.0,-0.5001598522254983,-0.508294554367518,-0.020709743881212037,0.0
2020-08-28,-0.4537119300614806,-1.0712534205195636,1.0,-0.5014748214222254,-0.507871637229468,-0.01947475034649419,0.0
2020-08-31,-0.45381554639761257,-1.0717635355975557,1.0,-0.5002842120221686,-0.5077092511013216,-0.01904220548529203,0.0
2020-09-01,-0.4529307282415631,-1.0750621669627,1.0,-0.4961634103019538,-0.5090586145648314,-0.01918294849023091,0.0
2020-09-02,-0.4541255063605998,-1.0761139933195936,1.0,-0.4963755241276384,-0.5094520645298841,-0.017305095586667613,0.0
2020-09-03,-0.45612284889728155,-1.0684077386254323,1.0,-0.4939252502939396,-0.5165496846830798,-0.02789753090818399,0.0
2020-09-04,-0.44176891978154476,-1.0791190864600326,1.0,-0.4818426838782892,-0.5153911624937938,-0.028228952407972196,0.0
2020-09-08,-0.4540796356260897,-1.079066291854962,1.0,-0.48621143650144116,-0.5176315695833185,-0.02135003380422019,0.0
2020-09-09,-0.4378811516097007,-1.0870798468302367,1.0,-0.46167210324776625,-0.5190753084668841,-0.03985250319103673,0.0
2020-09-10,-0.437825394014521,-1.0945280680007083,1.0,-0.4567380910217815,-0.5159907915707455,-0.03662121480432088,0.0
2020-09-11,-0.4334512022630834,-1.0945190947666197,1.0,-0.45431400282885437,-0.5150636492220652,-0.03871994342291372,0.0
2020-09-14,-0.4308394031539495,-1.0912948164910543,1.0,-0.45353935365249975,-0.516229403861113,-0.04395021568488791,0.0
2020-09-15,-0.434079733984223,-1.0797693586614312,1.0,-0.445187307651491,-0.5263716438501539,-0.05200042449326117,0.0
2020-09-16,-0.43481494598902076,-1.0687444660881884,1.0,-0.44026916947051536,-0.5315034531609705,-0.0663361076677882,0.0
2020-09-17,-0.42548741580999644,-1.0746898263027294,1.0,-0.4347040056717476,-0.5311591634172279,-0.07883729174051754,0.0
2020-09-18,-0.4326639417096144,-1.0743913275279902,1.0,-0.4379953794206505,-0.53545406077839,-0.0737870979207393,0.0
2020-09-21,-0.43585456097908065,-1.0719368151415967,1.0,-0.4356055215596983,-0.5397039988615341,-0.07460509463497936,0.0
2020-09-22,-0.4524174843889385,-1.0468867082961641,1.0,-0.4550936663693131,-0.5426583407671721,-0.0712221231043711,0.0
2020-09-23,-0.45902869599399637,-1.0473859128756744,1.0,-0.45398992245291775,-0.546260229425008,-0.06696923131901511,0.0
2020-09-24,-0.45748669785380136,-1.0493875656179696,1.0,-0.45177302431882305,-0.5466557154590579,-0.06574295611184516,0.0
2020-09-25,-0.45846748229233736,-1.0502611433068614,1.0,-0.44920226085712234,-0.5477570294054518,-0.07161765758031051,0.0
2020-09-28,-0.4531993275868235,-1.047104689008906,1.0,-0.440680997174434,-0.5508780714617832,-0.08480274687935906,0.0
2020-09-29,-0.45427189682966146,-1.0499014866559198,1.0,-0.4403367365215834,-0.552032957191474,-0.08579616693533941,0.0
2020-09-30,-0.4545552251639021,-1.0480779565077203,1.0,-0.4413714040053022,-0.5515351270017554,-0.08698455916598001,0.0
2020-10-01,-0.4541969691541576,-1.0511589581915237,1.0,-0.4412281016014044,-0.5511410453910365,-0.08487084870848709,0.0
2020-10-02,-0.45894343956359457,-1.0568834338214181,1.0,-0.44440855584266437,-0.5497416020671835,-0.078847258110824,0.0
2020-10-05,-0.44564244009026766,-1.0682021707203495,1.0,-0.4303829208009457,-0.5488770283339901,-0.08897804205322923,0.0
2020-10-06,-0.4456688969193889,-1.0574975848867578,1.0,-0.42323517836058533,-0.5535439550610038,-0.09799992844108912,0.0
2020-10-07,-0.44675519919819595,-1.057056949565093,1.0,-0.42424025485914735,-0.5547481834126785,-0.0966460249847872,0.0
2020-10-08,-0.4470087304994991,-1.0538142264204953,1.0,-0.4233934449692286,-0.5578574495491627,-0.09599971375411478,0.0
2020-10-09,-0.4461136745716636,-1.052401902922345,1.0,-0.4223271452587903,-0.5557105554959402,-0.1004041921522338,0.0
2020-10-12,-0.44568821075897475,-1.0522976007985456,1.0,-0.4140672346796906,-0.5453281522940359,-0.10755409789312324,0.0
2020-10-13,-0.43915381601908904,-1.0558424445315004,1.0,-0.4138324014387977,-0.542932440613982,-0.10961928843619786,0.0
2020-10-14,-0.43985042735042734,-1.0561965811965812,1.0,-0.41545584045584044,-0.5418091168091168,-0.10797720797720797,0.0
2020-10-15,-0.4393890846950764,-1.0546833279931647,1.0,-0.41503791519812033,-0.5417779201822779,-0.10925985261134252,0.0
2020-10-16,-0.4373152928609578,-1.0586790101477657,1.0,-0.4110379205981841,-0.5407156845291081,-0.11287163966530177,0.0
2020-10-19,-0.4358027759042987,-1.056192538426041,1.0,-0.39480316637677043,-0.5367931560824961,-0.12615810585353732,0.0
2020-10-20,-0.4309679702707485,-1.0573349849584144,1.0,-0.38708193240134486,-0.5315519377101398,-0.1322243850645903,0.0
2020-10-21,-0.4312831389183457,-1.0611523506539415,1.0,-0.3822552138564864,-0.5294450335807706,-0.13071756804524567,0.0
2020-10-22,-0.42976375724996463,-1.0645070024048662,1.0,-0.38283349837317865,-0.5260998726835479,-0.13336398359032395,0.0
2020-10-23,-0.4468296843901052,-1.0515709411430196,1.0,-0.3975689508103497,-0.5342621552459483,-0.1238982087005971,0.0
2020-10-26,-0.4493650624266354,-1.0560239035321737,1.0,-0.39682709066979693,-0.5380428983032761,-0.1168142852061324,0.0
2020-10-27,-0.4479818078453666,-1.0591245025582716,1.0,-0.3986640136441159,-0.5366685616827743,-0.11071631608868675,0.0
2020-10-28,-0.4483567241073015,-1.0592289927162908,1.0,-0.3985077278379819,-0.5366850239829455,-0.11028601883105349,0.0
2020-10-29,-0.4335810332625619,-1.0660651096956828,1.0,-0.3968152866242038,-0.5289101203113942,-0.11316348195329087,0.0
2020-10-30,-0.4309965976750779,-1.062943011057556,1.0,-0.4048766657215764,-0.5312943011057555,-0.11401332577261127,0.0
2020-11-02,-0.4249185437030741,-1.0607734806629834,1.0,-0.40345658025216036,-0.5319450347074657,-0.1204844878878028,0.0
2020-11-03,-0.42265995890313895,-1.0637709912846312,1.0,-0.4053355062708141,-0.5316020690143839,-0.11949975200170057,0.0
2020-11-04,-0.4235710493717926,-1.0572288090603432,1.0,-0.4043178198548929,-0.5322243850645904,-0.12185453901964254,0.0
2020-11-05,-0.42458140111154374,-1.0582675492937803,1.0,-0.40546568020106905,-0.5323374278735531,-0.11926085879146163,0.0
2020-11-06,-0.42007776599505126,-1.0534464475079535,1.0,-0.4075998586072817,-0.5349240014139272,-0.11876988335100742,0.0
