Date,IWF,IWM,MTUM,SPY,TROX,VLUE,VXX
2020-08-14,-0.24269264836138177,-1.0865206538368628,-0.078065866816974,-0.9748369433931879,1.0,-0.6440132055721073,0.0
2020-08-17,-0.24100893072652665,-1.0811408801995332,-0.07993402526349666,-0.9727653069434388,1.0,-0.6480006436559659,0.0
2020-08-18,-0.24132530120481926,-1.0816867469879519,-0.06843373493975903,-0.9743775100401607,1.0,-0.6502409638554216,0.0
2020-08-19,-0.23309265944645008,-1.0855194544725233,-0.06979542719614922,-0.972202166064982,1.0,-0.6507019655034095,0.0
2020-08-20,-0.2338703213913601,-1.0914081910715716,-0.0682856455878817,-0.9688627073815821,1.0,-0.644946701931554,0.0
2020-08-21,-0.24003368893879842,-1.0891553701772678,-0.0766824416459453,-0.9695997433223711,1.0,-0.6351167081094088,0.0
2020-08-24,-0.23956035139797024,-1.0921416823779533,-0.07894420153235188,-0.9689919371013678,1.0,-0.6317541818765293,0.0
2020-08-25,-0.23962967416135625,-1.0851669271772675,-0.08111899322672438,-0.9687387279066971,1.0,-0.6332010741052462,0.0
2020-08-26,-0.23907382926731563,-1.0851660457477068,-0.07767495893923007,-0.9677522733645796,1.0,-0.6362216079798101,0.0
2020-08-27,-0.23945354753415327,-1.084892432194223,-0.07828212010736749,-0.9677096270181482,1.0,-0.6359120227554986,0.0
2020-08-28,-0.23999358948675828,-1.0830161464802275,-0.0788493128731119,-0.9678673023758965,1.0,-0.6368043591490044,0.0
2020-08-31,-0.2397771007055805,-1.0823444515715201,-0.08062059012187299,-0.9685695958948044,1.0,-0.6376683771648493,0.0
2020-09-01,-0.23761820804616124,-1.0827857028369932,-0.07537265587433883,-0.9735133835550569,1.0,-0.6377223914088797,0.0
2020-09-02,-0.24664685567424305,-1.0896313549112522,-0.07730302786924745,-0.9775118464380371,1.0,-0.6246486226005943,0.0
2020-09-03,-0.24759152215799612,-1.0968208092485547,-0.08413615928066795,-0.9710179833012202,1.0,-0.61456326268465,0.0
2020-09-04,-0.22860796930578314,-1.1014747612005915,-0.06550497582031094,-0.9770193037848208,1.0,-0.6240358099196676,0.0
2020-09-08,-0.20893320039880361,-1.0904486540378864,-0.06432701894317049,-0.9752342971086742,1.0,-0.6491326021934198,0.0
2020-09-09,-0.19129088599555416,-1.0944744363289935,-0.04477611940298508,-0.9737218164496666,1.0,-0.6652111781517943,0.0
2020-09-10,-0.17844306647181957,-1.0831786405466248,-0.03918006240372842,-0.9690746080018957,1.0,-0.6797266874679094,0.0
2020-09-11,-0.17290770626997592,-1.0880716568677742,-0.03973483802233359,-0.9659077457286036,1.0,-0.6792408160044193,0.0
2020-09-14,-0.17394735803638373,-1.0891835365613036,-0.04040882364547571,-0.9650368967286215,1.0,-0.6775581074148612,0.0
2020-09-15,-0.1788048185182269,-1.0736556176679,-0.0334225651523502,-0.9687032517124635,1.0,-0.6821116447523816,0.0
2020-09-16,-0.1831119170575945,-1.0658335632908897,-0.03863286947609098,-0.9688177553514409,1.0,-0.6857728544959988,0.0
2020-09-17,-0.19281484405842872,-1.0601658112909593,-0.04429530201342282,-0.9724437425977102,1.0,-0.6781681800236872,0.0
2020-09-18,-0.18476243137564674,-1.056005371460168,-0.048027173269086454,-0.9738536277104151,1.0,-0.6869939571073107,0.0
2020-09-21,-0.18730986527596696,-1.054087155782071,-0.04472363794397693,-0.9769270277744854,1.0,-0.6878037217020267,0.0
2020-09-22,-0.18691662711596266,-1.055766492643569,-0.046709381426989396,-0.9764277804144913,1.0,-0.689250118652112,0.0
2020-09-23,-0.17078295341922697,-1.049197224975223,-0.060019821605550056,-0.9760158572844402,1.0,-0.7082656095143708,0.0
2020-09-24,-0.16407176163755632,-1.0496324982217657,-0.05627124002212913,-0.9741563265628704,1.0,-0.7075397139018413,0.0
2020-09-25,-0.16396027116506384,-1.0461532397918967,-0.05919911713700142,-0.9701245467444427,1.0,-0.7019154973987072,0.0
2020-09-28,-0.15999055638624382,-1.0413551585740144,-0.050405288423703475,-0.9700558747147242,1.0,-0.7130321869835525,0.0
2020-09-29,-0.16182425791232552,-1.036091999213682,-0.04721839984273638,-0.9708275997641046,1.0,-0.7156280715549439,0.0
2020-09-30,-0.1618849237541267,-1.032974375098255,-0.04967772362836032,-0.9681260808049049,1.0,-0.7175365508567836,0.0
2020-10-01,-0.16145383104125738,-1.037721021611002,-0.04840864440078585,-0.9669155206286837,1.0,-0.7147347740667976,0.0
2020-10-02,-0.16280348864618527,-1.033197139938713,-0.04643670935805768,-0.9700243576648071,1.0,-0.7161939184411095,0.0
2020-10-05,-0.14947401475898886,-1.04364892447794,-0.03328623017742189,-0.9711885696341656,1.0,-0.7277045062019155,0.0
2020-10-06,-0.14882025554597475,-1.0344908677588776,-0.026064121658697186,-0.9742886258524732,1.0,-0.735792114133417,0.0
2020-10-07,-0.14544102102337236,-1.0384058254707746,-0.021923814743765417,-0.9725169322319226,1.0,-0.7366793250597032,0.0
2020-10-08,-0.14607401605639317,-1.0385745055805755,-0.02482866653612688,-0.971999216761308,1.0,-0.7347953788917172,0.0
2020-10-09,-0.14762184380504992,-1.0403992953611274,-0.025797612057154043,-0.972675670385594,1.0,-0.7281659816010961,0.0
2020-10-12,-0.14240989316322938,-1.0383516612530819,-0.025280788948460062,-0.9699839549172309,1.0,-0.7374085234610418,0.0
2020-10-13,-0.13367729831144465,-1.0428783614759223,-0.025953721075672294,-0.9666979362101313,1.0,-0.739524702939337,0.0
2020-10-14,-0.1325122189638319,-1.043010752688172,-0.023616813294232653,-0.9702052785923754,1.0,-0.7407233626588466,0.0
2020-10-15,-0.12913829537450106,-1.0369413790404634,-0.02598419034202082,-0.9710025827659075,1.0,-0.7502152304922909,0.0
2020-10-16,-0.12615144418423108,-1.0348946135831383,-0.029898516783762687,-0.9665105386416862,1.0,-0.7457455113192819,0.0
2020-10-19,-0.125263404354952,-1.0360181066104739,-0.03387184890345743,-0.9659720596269414,1.0,-0.7411613205338328,0.0
2020-10-20,-0.12248158684384863,-1.0359300105218034,-0.03569619266591325,-0.9606406609251393,1.0,-0.7422158138809867,0.0
2020-10-21,-0.12220496894409938,-1.0440993788819874,-0.024340062111801244,-0.9523680124223602,1.0,-0.7389363354037267,0.0
2020-10-22,-0.1227682036950784,-1.0427728613569323,-0.023831703151684522,-0.9532293122185996,1.0,-0.7387827977022202,0.0
2020-10-23,-0.13974683544303798,-1.030574488802337,-0.035326192794547226,-0.9608958130477119,1.0,-0.7282960077896787,0.0
2020-10-26,-0.14610909374877984,-1.040451368552575,-0.034789738784116196,-0.971028073874507,1.0,-0.7121939791495842,0.0
2020-10-27,-0.14214921179959417,-1.0426486655220852,-0.03129389729982831,-0.9749492742313095,1.0,-0.7109801779303887,0.0
2020-10-28,-0.14754098360655737,-1.0430913348946136,-0.03341139734582358,-0.9759562841530055,1.0,-0.7031615925058549,0.0
2020-10-29,-0.13725261025401275,-1.0468676951846656,-0.02758298270219729,-0.9811048776686925,1.0,-0.7030933458002181,0.0
2020-10-30,-0.16363636363636364,-1.0512252964426876,-0.018932806324110672,-1.0116205533596838,1.0,-0.7071541501976285,0.0
2020-11-02,-0.14786145886813318,-1.0432052446585838,-0.016666008451482958,-1.0149678132775168,1.0,-0.72659057699143,0.0
2020-11-03,-0.13935529859021065,-1.050095041976873,-0.021028037383177565,-1.0186519879613496,1.0,-0.7309124029779819,0.0
2020-11-04,-0.13844266835483104,-1.0485874812059823,-0.01994144179789507,-1.0194666455646118,1.0,-0.7302366067895861,0.0
2020-11-05,-0.11253993925288942,-1.0654412054751292,-0.0031162478797680565,-1.0171196402508778,1.0,-0.7464005364679894,0.0
2020-11-06,-0.11040163966733672,-1.0637735997792757,-0.0035867722990816286,-1.018485672618344,1.0,-0.745260336604785,0.0
