Date,CDLX,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-14,1.0,-1.2968897824030274,-0.652317880794702,-1.4434720908230843,-1.4104777672658468,-0.10980368968779565,0.0
2020-08-17,1.0,-1.295481428909392,-0.6521173409037142,-1.442808138159451,-1.4092145729832033,-0.11473858528507215,0.0
2020-08-18,1.0,-1.290784336921803,-0.6441500059150598,-1.4278362711463386,-1.4177806695847628,-0.1344493079380102,0.0
2020-08-19,1.0,-1.2891373801916932,-0.6469056916341261,-1.4257484321382086,-1.4159862738137496,-0.13868181280321853,0.0
2020-08-20,1.0,-1.2907893956467587,-0.6538758080778126,-1.4277919459106814,-1.4184212087064825,-0.14002728189312613,0.0
2020-08-21,1.0,-1.2901121062933745,-0.6531229610297171,-1.4306305237558574,-1.419004685924432,-0.1386796369891453,0.0
2020-08-24,1.0,-1.2702399905654815,-0.6709122000117932,-1.3931245946105313,-1.4020284214871161,-0.1602688837785247,0.0
2020-08-25,1.0,-1.275422979425809,-0.660967989152862,-1.414077698520309,-1.3972764251606438,-0.14749749454695513,0.0
2020-08-26,1.0,-1.2765229698649527,-0.6605531638851212,-1.4178215486229875,-1.3983605590611548,-0.14395235006192134,0.0
2020-08-27,1.0,-1.2581328313430202,-0.6723924936760985,-1.4032590152361903,-1.392493676098594,-0.15642096593917287,0.0
2020-08-28,1.0,-1.2574216683322557,-0.6756216565751573,-1.4016224795720416,-1.3898065957321732,-0.1541355593439539,0.0
2020-08-31,1.0,-1.2663049887958484,-0.6752565160985965,-1.4113692652435428,-1.3972166529071826,-0.146715414553603,0.0
2020-09-01,1.0,-1.2658175599976413,-0.6759832537295832,-1.4088094816911374,-1.3994339288873165,-0.14652986614776817,0.0
2020-09-02,1.0,-1.2619860996583816,-0.6776416539050536,-1.4065260925904113,-1.3968076334079398,-0.14707268229473436,0.0
2020-09-03,1.0,-1.271162461683565,-0.6858052346144776,-1.414171186041028,-1.3936571563310538,-0.13004008488564017,0.0
2020-09-04,1.0,-1.223636575966367,-0.6902954571995796,-1.3730585075324069,-1.3959476818871892,-0.15619525867102652,0.0
2020-09-08,1.0,-1.2177334732423923,-0.6882359799463682,-1.3693599160545646,-1.3898799113909293,-0.16433484901480705,0.0
2020-09-09,1.0,-1.1904071453427676,-0.703862660944206,-1.3277462011367591,-1.3864980860689016,-0.19127711402389516,0.0
2020-09-10,1.0,-1.176392265833044,-0.707884682181313,-1.307398402222994,-1.3872872525182354,-0.21002662961676508,0.0
2020-09-11,1.0,-1.1718234919900525,-0.7145335723786941,-1.307963680527442,-1.3817592967439707,-0.20727546122260132,0.0
2020-09-14,1.0,-1.1777172968903815,-0.7190341073600093,-1.3110776535989344,-1.381782384619839,-0.20111181886617635,0.0
2020-09-15,1.0,-1.1754813268383204,-0.728717234980283,-1.313790303873811,-1.3809440964973323,-0.20018557179308746,0.0
2020-09-16,1.0,-1.175910884195869,-0.7114179624042701,-1.3063935948015781,-1.3862845207704804,-0.22180320259921094,0.0
2020-09-17,1.0,-1.1728438025636563,-0.7120236645206194,-1.3039846876631285,-1.3848384664462619,-0.22637898033756743,0.0
2020-09-18,1.0,-1.1857325730245547,-0.709065518445246,-1.3149656697311765,-1.3943325962993134,-0.21465146049109737,0.0
2020-09-21,1.0,-1.1813314711359406,-0.7143272811918063,-1.3217527932960895,-1.3890246741154564,-0.21293063314711358,0.0
2020-09-22,1.0,-1.1907231513315073,-0.7009498280985955,-1.3349455159955712,-1.388264087174407,-0.21228366645300387,0.0
2020-09-23,1.0,-1.1914310696589914,-0.6991547653745264,-1.3361119207228211,-1.3889245118041387,-0.21352375400757798,0.0
2020-09-24,1.0,-1.1829218704618065,-0.6897473133894859,-1.3288992158001742,-1.3882660470519896,-0.21899506244554168,0.0
2020-09-25,1.0,-1.1822668679595865,-0.6896411566600859,-1.3285913366624085,-1.385959818836372,-0.22006735570781558,0.0
2020-09-28,1.0,-1.1775175372485363,-0.6875760913676154,-1.322105629311844,-1.3852397240419736,-0.22499855064061683,0.0
2020-09-29,1.0,-1.178505214368482,-0.6803012746234067,-1.3245075318655852,-1.386558516801854,-0.2238702201622248,0.0
2020-09-30,1.0,-1.1792212307335728,-0.6789894541661838,-1.3283694518484181,-1.3844014370147177,-0.2234326109630316,0.0
2020-10-01,1.0,-1.178658324643726,-0.6834086432626579,-1.3263237168346658,-1.3831537481172518,-0.22146912292897694,0.0
2020-10-02,1.0,-1.1771110853700915,-0.6778060928993397,-1.324336846982509,-1.3863083516738097,-0.2262249507703,0.0
2020-10-05,1.0,-1.1631082566684023,-0.6902158190129027,-1.3090898570849967,-1.3862755308684833,-0.23740091419313775,0.0
2020-10-06,1.0,-1.1635281885397413,-0.6807994454713494,-1.3048752310536045,-1.3878812384473198,-0.2393137707948244,0.0
2020-10-07,1.0,-1.1586175062027582,-0.6859384917200393,-1.3012520916277193,-1.383878599042179,-0.24032081241705616,0.0
2020-10-08,1.0,-1.1585710169979833,-0.6818208009219245,-1.30279458369346,-1.3826562950158456,-0.23612791702679342,0.0
2020-10-09,1.0,-1.1591864953621016,-0.6819150774903497,-1.3032782162816154,-1.3827274298553898,-0.23425707207466728,0.0
2020-10-12,1.0,-1.1582858130292035,-0.6817579632509649,-1.3009619261563274,-1.3809688382005645,-0.23806232359887106,0.0
2020-10-13,1.0,-1.1516876545339543,-0.6846069806221609,-1.2964751883157954,-1.3755965729400264,-0.2417342303490311,0.0
2020-10-14,1.0,-1.151152762605646,-0.6850457080434658,-1.295578681078595,-1.3756683723336975,-0.24199390559420458,0.0
2020-10-15,1.0,-1.1471129514607774,-0.6808143547273982,-1.2972164711295147,-1.3747987117552336,-0.25109270761444674,0.0
2020-10-16,1.0,-1.1473514694886984,-0.6826364525219992,-1.292689940760338,-1.3739575544947373,-0.2547880600448611,0.0
2020-10-19,1.0,-1.1482227079259175,-0.6825606810077074,-1.289600828252617,-1.3742091337858047,-0.2571034165420453,0.0
2020-10-20,1.0,-1.1448109412711183,-0.6825652223882311,-1.287553154809792,-1.369727617515228,-0.2618089874727043,0.0
2020-10-21,1.0,-1.1449175429523646,-0.684766994196403,-1.288053783830374,-1.3679250703901626,-0.2604723323564903,0.0
2020-10-22,1.0,-1.146173293495748,-0.6786945529763273,-1.2824638014249599,-1.372615490691795,-0.2658584233509538,0.0
2020-10-23,1.0,-1.1482417834980463,-0.6759365663065962,-1.2855090783727878,-1.3722132843024593,-0.2639623075155137,0.0
2020-10-26,1.0,-1.148824915244498,-0.6770671723266104,-1.2856404068264093,-1.372694363040855,-0.261966327644659,0.0
2020-10-27,1.0,-1.147087517934003,-0.6743758967001435,-1.2929124820659972,-1.3717073170731708,-0.2527977044476327,0.0
2020-10-28,1.0,-1.014643921488028,-0.6485458842873292,-1.0928476004521632,-1.1843078820265134,-0.19787277772068648,0.0
