Date,CLW,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-17,1.0,-0.9513617690317999,-1.223259116498453,-0.6364558502814829,-1.2606887457523963,-0.0,0.0
2020-08-18,1.0,-0.9438605356240527,-1.2201616978271854,-0.6254168772107125,-1.2636179888832746,-0.0,0.0
2020-08-19,1.0,-0.942524075012671,-1.2355803345159655,-0.6226558540293968,-1.2676634566649772,-0.0,0.0
2020-08-20,1.0,-0.9417756156886592,-1.2356339312861053,-0.6218202087767305,-1.268166615992703,-0.0,0.0
2020-08-21,1.0,-0.9341505419916928,-1.247036774389626,-0.6108297031709047,-1.273376557592949,-0.0,0.0
2020-08-24,1.0,-0.9340831940011147,-1.2417793990981407,-0.62192835790647,-1.268835182651872,-0.0,0.0
2020-08-25,1.0,-0.9296626834064438,-1.2281550950436142,-0.6227499621842384,-1.2615338072908786,-0.0,0.0
2020-08-26,1.0,-0.9260900211459068,-1.2341657436310542,-0.6119726110160105,-1.2625113281643339,-0.0,0.0
2020-08-27,1.0,-0.9279814665592265,-1.2317183722804192,-0.6147260273972603,-1.2618352135374697,-0.0,0.0
2020-08-28,1.0,-0.9287261371077418,-1.2307459829748653,-0.6153226212663073,-1.2621770009570343,-0.0,0.0
2020-08-31,1.0,-0.929233403848091,-1.2295759040999295,-0.6163493502568752,-1.2616601188677345,-0.0,0.0
2020-09-01,1.0,-0.9264979624691855,-1.236856668511345,-0.6057252100417567,-1.2618604417165566,-0.0,0.0
2020-09-02,1.0,-0.9259054325955735,-1.2370724346076458,-0.6055835010060362,-1.2616700201207243,-0.0,0.0
2020-09-03,1.0,-0.9297628617363345,-1.2349778938906752,-0.6050040192926045,-1.2543709807073955,-0.0,0.0
2020-09-04,1.0,-0.8972092561326845,-1.2473929883801766,-0.566540868010726,-1.2546429635514946,-0.0,0.0
2020-09-08,1.0,-0.8934226855299082,-1.2523206751054854,-0.5644080416976918,-1.2538595184909407,-0.0,0.0
2020-09-09,1.0,-0.8727344365642238,-1.2638396375098504,-0.5392533490937746,-1.2492612293144207,-0.0,0.0
2020-09-10,1.0,-0.8608358677523791,-1.277101932698911,-0.5172667516923378,-1.250171686451486,-0.0,0.0
2020-09-11,1.0,-0.8571987480438185,-1.2794894366197183,-0.5162852112676056,-1.2374315336463222,-0.0,0.0
2020-09-14,1.0,-0.8571428571428571,-1.277693549175918,-0.516554995842911,-1.2392527021078887,-0.0,0.0
2020-09-15,1.0,-0.8581064568160711,-1.2742069504863385,-0.5115597047754045,-1.2439513172686838,-0.0,0.0
2020-09-16,1.0,-0.8625079567154679,-1.268814571806297,-0.5124124761298536,-1.25275424766195,-0.0,0.0
2020-09-17,1.0,-0.8573664644883584,-1.2737722559186067,-0.5082175699471728,-1.252054392486793,-0.0,0.0
2020-09-18,1.0,-0.8481364190012182,-1.268599269183922,-0.5085992691839221,-1.246772228989038,-0.0,0.0
2020-09-21,1.0,-0.8483564141737715,-1.2897836479227243,-0.5404859297225371,-1.2496673402000888,-0.0,0.0
2020-09-22,1.0,-0.8546270718232043,-1.279696132596685,-0.5503157063930545,-1.2483228097868981,-0.0,0.0
2020-09-23,1.0,-0.8415836726684001,-1.269293038316244,-0.5497228082225384,-1.2366678114114704,-0.00887994897708875,0.0
2020-09-24,1.0,-0.8306526521632852,-1.2558787582498165,-0.5368369591786849,-1.2403813248594475,-0.025079442679051576,0.0
2020-09-25,1.0,-0.8295665786126603,-1.2586341845220625,-0.536199980432443,-1.2385285197143139,-0.028911065453478137,0.0
2020-09-28,1.0,-0.8247095577467539,-1.2564678316899347,-0.5281655764912624,-1.2368934882358684,-0.03514595333398419,0.0
2020-09-29,1.0,-0.8251169134840218,-1.2505358534684334,-0.5229929851909587,-1.2351909586905692,-0.037558456742010915,0.0
2020-09-30,1.0,-0.8235437129242438,-1.2458912768647281,-0.5251385782359234,-1.2285811533599145,-0.03919089759797724,0.0
2020-10-01,1.0,-0.8233864696734059,-1.2387733281493003,-0.526195567651633,-1.2287130637636081,-0.04296267496111975,0.0
2020-10-02,1.0,-0.8239498249708285,-1.2306981719175418,-0.5242609879424348,-1.2348794243485024,-0.04813302217036173,0.0
2020-10-05,1.0,-0.8137987958826957,-1.2388813361817828,-0.5132550009710624,-1.2342202369392115,-0.055204894154204695,0.0
2020-10-06,1.0,-0.8173226056611089,-1.2282861574253585,-0.5117778208607988,-1.2360895696006202,-0.05336370686312524,0.0
2020-10-07,1.0,-0.8116166505324298,-1.2351403678606003,-0.5079864472410455,-1.2306873184898353,-0.054840271055179086,0.0
2020-10-08,1.0,-0.8113827422939415,-1.2322446613199343,-0.5092279447289593,-1.228186298193062,-0.0503430283119142,0.0
2020-10-09,1.0,-0.8145250857115264,-1.233183639963301,-0.5113718673040707,-1.2277270751847023,-0.04196243179294027,0.0
2020-10-12,1.0,-0.808165629071956,-1.231456010810289,-0.5061531779354278,-1.2216591863327058,-0.058539645769991794,0.0
2020-10-13,1.0,-0.7974086026684649,-1.2368383025865808,-0.5042628004431386,-1.216415394248832,-0.06179856461634796,0.0
2020-10-14,1.0,-0.7981023936810673,-1.236430188315754,-0.5055146173481674,-1.2167798487694454,-0.05938448201127005,0.0
2020-10-15,1.0,-0.7976591850496099,-1.2362007513727,-0.5062132742510356,-1.2158269916193045,-0.06059146517676524,0.0
2020-10-16,1.0,-0.7960136729093447,-1.2398054980501663,-0.49987963988252854,-1.2132781281594531,-0.0654759039044822,0.0
2020-10-19,1.0,-0.7947533092659447,-1.24,-0.5022864019253911,-1.2133333333333334,-0.06310469314079423,0.0
2020-10-20,1.0,-0.7964984849213601,-1.2413063344716462,-0.5059881679572892,-1.2157183396662017,-0.05021403491895531,0.0
2020-10-21,1.0,-0.7979890310786106,-1.2434811892620032,-0.5013951698258443,-1.2177427114403927,-0.050322332339074384,0.0
2020-10-22,1.0,-0.8013876843018213,-1.2389900742025632,-0.5000481834827021,-1.2249686807362437,-0.05295364748964055,0.0
2020-10-23,1.0,-0.8067732922246845,-1.2338375566046826,-0.5018787937180846,-1.2259369881491473,-0.048944985065998654,0.0
2020-10-26,1.0,-0.8055675962047872,-1.2315176034291768,-0.5012281462216442,-1.2252083032317103,-0.052786206232240035,0.0
2020-10-27,1.0,-0.8034520890427425,-1.235588249435069,-0.49901437569113893,-1.2276551757296024,-0.042213567959998075,0.0
2020-10-28,1.0,-0.7983059820010587,-1.2353337504210982,-0.5007459454256702,-1.229366187015737,-0.04879926849222773,0.0
