Date,IWF,IWM,MTUM,SNAP,SPY,VLUE,VXX
2020-07-27,-0.9160346695557964,-0.26052726616106897,-0.7447453954496208,1.0,-0.6901047309498014,-0.0,0.0
2020-07-28,-0.9190761890993207,-0.2584935665751048,-0.7442532889981206,1.0,-0.6924606043082262,-0.0,0.0
2020-07-29,-0.9192647911832948,-0.26138341067285387,-0.7455771461716938,1.0,-0.6990646751740139,-0.0,0.0
2020-07-30,-0.9184619283826352,-0.2545349216119338,-0.7470219776240994,1.0,-0.700640863173902,-0.0,0.0
2020-07-31,-0.9148604566872056,-0.260420442189199,-0.7466835810076115,1.0,-0.7025733961580284,-0.0,0.0
2020-08-03,-0.908098897911833,-0.2670026102088167,-0.7487311484918794,1.0,-0.7014936194895592,-0.0,0.0
2020-08-04,-0.9094387755102041,-0.25743440233236153,-0.7502915451895045,1.0,-0.7271501457725948,-0.0,0.0
2020-08-05,-0.9098136464753291,-0.2584880201305569,-0.7512125743043653,1.0,-0.7273257722183728,-0.0,0.0
2020-08-06,-0.9104238091764535,-0.25417608870085345,-0.7539572543584506,1.0,-0.7286818878109271,-0.0,0.0
2020-08-07,-0.9070550351288055,-0.2644906323185011,-0.7594042740046838,1.0,-0.728300644028103,-0.0,0.0
2020-08-10,-0.9004938723248583,-0.2719590268886044,-0.7562099871959027,1.0,-0.7296506310590818,-0.0,0.0
2020-08-11,-0.8956140350877193,-0.27218567251461984,-0.7541666666666667,1.0,-0.7330043859649122,-0.0,0.0
2020-08-12,-0.8934219657401659,-0.2744073925271194,-0.7492603820446327,1.0,-0.735308082837211,-0.0,0.0
2020-08-13,-0.8900405094704574,-0.28415021349585784,-0.7377832925805629,1.0,-0.7375643224699829,-0.0,0.0
2020-08-14,-0.8899310244151675,-0.2844056786248677,-0.737381847377833,1.0,-0.7377832925805629,-0.0,0.0
2020-08-17,-0.8913710030661411,-0.288253759672945,-0.7357643451598774,1.0,-0.734778799824792,-0.0,0.0
2020-08-18,-0.8901175096708269,-0.28735128822713674,-0.7310780235019342,1.0,-0.7408218378220569,-0.0,0.0
2020-08-19,-0.8905074844833881,-0.2929901423877328,-0.727382256297919,1.0,-0.7400876232201534,-0.0,0.0
2020-08-20,-0.8884843630538464,-0.2973750318564095,-0.7235955874321913,1.0,-0.7312411257144937,-0.0,0.0
2020-08-21,-0.8718597505873847,-0.31888667992047715,-0.6915597325140068,1.0,-0.7323332730887403,-0.0,0.0
2020-08-24,-0.8705048971773465,-0.32418952618453867,-0.6880263110340092,1.0,-0.731468430373342,-0.0,0.0
2020-08-25,-0.8725468897096097,-0.3213483959736404,-0.7018248968064307,1.0,-0.7251430226663771,-0.0,0.0
2020-08-26,-0.8726437280654147,-0.322406744093491,-0.6984333731321682,1.0,-0.7245920619414595,-0.0,0.0
2020-08-27,-0.866081110388202,-0.32834526133159836,-0.6972095713149714,1.0,-0.722908985758693,-0.0,0.0
2020-08-28,-0.864579567637915,-0.3300556720410672,-0.6962620200997759,1.0,-0.7241341913093775,-0.0,0.0
2020-08-31,-0.8592248731512468,-0.33574435927885127,-0.6835438482852927,1.0,-0.7200331066249235,-0.0,0.0
2020-09-01,-0.8598265375895202,-0.3349407996545147,-0.6852484974988303,1.0,-0.7187893619318386,-0.0,0.0
2020-09-02,-0.8552148564025049,-0.3343410350536241,-0.6864967969481034,1.0,-0.7228820269200317,-0.0,0.0
2020-09-03,-0.8589919238534756,-0.33220363426593597,-0.6845615806172484,1.0,-0.7296654167868475,-0.0,0.0
2020-09-04,-0.8294917680744452,-0.34720830350751614,-0.6551539012168933,1.0,-0.7472083035075162,-0.0,0.0
2020-09-08,-0.8305521736016616,-0.3504261261906467,-0.6547303588054143,1.0,-0.7451836997779847,-0.0,0.0
2020-09-09,-0.8135508513904258,-0.37296969264270163,-0.6256737943097848,1.0,-0.7575768393245993,-0.0,0.0
2020-09-10,-0.8103927578587212,-0.37475942690141845,-0.6204647515860005,1.0,-0.7584646090241642,-0.0,0.0
2020-09-11,-0.8006032647267566,-0.3770404542228531,-0.6148687012065295,1.0,-0.756139105748758,-0.0,0.0
2020-09-14,-0.800014216156662,-0.37217898141237515,-0.6157728258165405,1.0,-0.7660731421260262,-0.0,0.0
2020-09-15,-0.8033695883983792,-0.3653586407905026,-0.608694106774721,1.0,-0.7769602616051753,-0.0,0.0
2020-09-16,-0.8012148769137865,-0.3683705729814216,-0.6070121842918547,1.0,-0.7756740435508508,-0.0,0.0
2020-09-17,-0.7963127105123204,-0.37213260060272996,-0.602942740648821,1.0,-0.7740826094664066,-0.0,0.0
2020-09-18,-0.7961333806314296,-0.3714437743880809,-0.6048953529620433,1.0,-0.7748847108903867,-0.0,0.0
2020-09-21,-0.7961189158507166,-0.37122179650915277,-0.6052930324960976,1.0,-0.7749751667376188,-0.0,0.0
2020-09-22,-0.80078125,-0.36299715909090907,-0.6134232954545454,1.0,-0.773934659090909,-0.0,0.0
2020-09-23,-0.8118049615055604,-0.36031508411747937,-0.6128457370972342,1.0,-0.7792985457656117,-0.0,0.0
2020-09-24,-0.8075214161305228,-0.3540326307183734,-0.6056588348203178,1.0,-0.7873316034550172,-0.0,0.0
2020-09-25,-0.8077279532330505,-0.3592001140657304,-0.6083980893990162,1.0,-0.789192272046767,-0.0,0.0
2020-09-28,-0.8055190071476832,-0.35862878276021476,-0.601152163863305,1.0,-0.790725792112656,-0.0,0.0
2020-09-29,-0.80544,-0.35832888888888886,-0.6011733333333333,1.0,-0.7906133333333334,-0.0,0.0
2020-09-30,-0.8039424613745337,-0.35979399751376306,-0.5994672349493874,1.0,-0.7885633102468478,-0.0,0.0
2020-10-01,-0.8038282609467665,-0.3614474945843247,-0.5982811889626762,1.0,-0.7876700166909336,-0.0,0.0
2020-10-02,-0.8028614030105083,-0.3610834990059642,-0.5979480261289407,1.0,-0.7882348764555525,-0.0,0.0
2020-10-05,-0.7925891975743901,-0.36504019179241287,-0.5874700324354816,1.0,-0.7804964038922577,-0.0,0.0
2020-10-06,-0.7894440732796512,-0.36456978093463205,-0.5802243398150427,1.0,-0.7820950103730793,-0.0,0.0
2020-10-07,-0.7858442376320761,-0.3634455251556924,-0.5708487859491987,1.0,-0.7785669302358127,-0.0,0.0
2020-10-08,-0.7851800069905627,-0.36060817895840613,-0.5684026564138412,1.0,-0.7810905277874869,-0.0,0.0
2020-10-09,-0.7849909205196256,-0.3595125017460539,-0.5684802346696466,1.0,-0.7791241793546585,-0.0,0.0
2020-10-12,-0.7765468227424748,-0.3600543478260869,-0.568422519509476,1.0,-0.7788113154960981,-0.0,0.0
2020-10-13,-0.7680765883376849,-0.36762402088772844,-0.5682506527415143,1.0,-0.7773368146214099,-0.0,0.0
2020-10-14,-0.7682561782109293,-0.36773407587887225,-0.5685694396101636,1.0,-0.7760877131917856,-0.0,0.0
2020-10-15,-0.7661573800160095,-0.36741725542059656,-0.5699370062297706,1.0,-0.7767723523474751,-0.0,0.0
2020-10-16,-0.7630359817478839,-0.3767808004458532,-0.5655369396356543,1.0,-0.7778745341182207,-0.0,0.0
2020-10-19,-0.7630790665273424,-0.37624521072796935,-0.5669801462904911,1.0,-0.7768025078369906,-0.0,0.0
2020-10-20,-0.7605290636964845,-0.3816219979115907,-0.5629307344239471,1.0,-0.7755656108597285,-0.0,0.0
2020-10-21,-0.7584324361916684,-0.3786772376382224,-0.5664163015508729,1.0,-0.7737672995340427,-0.0,0.0
2020-10-22,-0.8528669724770642,-0.3830275229357798,-0.6380733944954129,1.0,-0.9486620795107034,-0.0,0.0
2020-10-23,-0.8481964696853415,-0.3960475825019186,-0.6368764389869532,1.0,-0.9561780506523408,-0.0,0.0
2020-10-26,-0.8610496916094494,-0.40273090500019393,-0.6430039955002133,1.0,-0.9723030373559873,-0.0,0.0
2020-10-27,-0.8620796648954737,-0.39991467245859674,-0.6414691851219796,1.0,-0.9750610867625955,-0.0,0.0
2020-10-28,-0.8629329403095062,-0.39925532327502616,-0.6417794670907188,1.0,-0.9745956638094869,-0.0,0.0
