Date,IWF,IWM,MTUM,SPWH,SPY,VLUE,VXX
2020-08-19,-0.5742638803375466,-0.5003078483213212,-0.5553583716634675,1.0,-0.9530259679113395,-0.03878888848647278,0.0
2020-08-20,-0.5732711901148927,-0.5075149938579377,-0.5523520485584218,1.0,-0.946744706987499,-0.03309487679745646,0.0
2020-08-21,-0.5672906332597126,-0.5096853615264855,-0.5506354321300554,1.0,-0.9514102610521743,-0.041674209783120315,0.0
2020-08-24,-0.5706844161481696,-0.5001808710750977,-0.5678990015916654,1.0,-0.9517797713789611,-0.026877441759513815,0.0
2020-08-25,-0.5689611562782294,-0.5136404697380307,-0.5700090334236676,1.0,-0.943342366757001,-0.01745257452574526,0.0
2020-08-26,-0.5688023298143429,-0.5149617764834364,-0.5756825627957772,1.0,-0.9562431743720423,-0.02464506734619585,0.0
2020-08-27,-0.5863707819983183,-0.5055386977662413,-0.5876503491390341,1.0,-0.9626000804299345,-0.013782766058567616,0.0
2020-08-28,-0.6065579830690179,-0.5123285645632324,-0.601937081808436,1.0,-0.9735684447894718,-0.002365901445417915,0.0
2020-08-31,-0.609062326613649,-0.5084520066580359,-0.6083595339374885,1.0,-0.9730349546883671,-0.0,0.0
2020-09-01,-0.6093322487613696,-0.49926051911558095,-0.619241292612586,1.0,-0.9696073356503734,-0.0,0.0
2020-09-02,-0.6335361983347646,-0.49718104767949817,-0.6271142142403763,1.0,-0.9759175596460441,-0.0,0.0
2020-09-03,-0.6410992616899098,-0.4965694682675816,-0.6283839212469238,1.0,-0.9627861883809382,-0.0,0.0
2020-09-04,-0.6644431882419446,-0.4861880535142266,-0.6469568494441305,1.0,-0.9710194083286227,-0.0,0.0
2020-09-08,-0.6836695995145631,-0.48752275485436886,-0.6537848907766989,1.0,-0.9674984830097086,-0.0,0.0
2020-09-09,-0.6649700260151566,-0.5036383516193492,-0.6286242129472532,1.0,-0.9730799683293744,-0.0,0.0
2020-09-10,-0.6566928541893772,-0.5142277186783446,-0.6118858775326091,1.0,-0.9761681013419539,-0.0,0.0
2020-09-11,-0.6524090277516992,-0.519396147057719,-0.6132412031995192,1.0,-0.9702204363663673,-0.0,0.0
2020-09-14,-0.656293456609163,-0.5202014507460443,-0.6146878640959147,1.0,-0.9672266696733944,-0.0,0.0
2020-09-15,-0.6546374367622261,-0.5183436387483605,-0.6006745362563238,1.0,-0.97380550871276,-0.0,0.0
2020-09-16,-0.6607848301290492,-0.5148801685541217,-0.6135294781594491,1.0,-0.9731366868580457,-0.0,0.0
2020-09-17,-0.6646589369070923,-0.5106911609697335,-0.6159087486824274,1.0,-0.9732344526426743,-0.0,0.0
2020-09-18,-0.6670310203158569,-0.5088010252157853,-0.618974030379556,1.0,-0.9744072971241191,-0.0,0.0
2020-09-21,-0.6623572424710716,-0.5130978854924428,-0.6254947043081678,1.0,-0.9682635407636351,-0.0,0.0
2020-09-22,-0.6669936613341382,-0.5059990944763055,-0.6345457289465741,1.0,-0.9655146392997284,-0.0,0.0
2020-09-23,-0.666202850588545,-0.5085931330149299,-0.6274303335715091,1.0,-0.9584445865142341,-0.0,0.0
2020-09-24,-0.6497661643530547,-0.5043055452453419,-0.6172518743968525,1.0,-0.9403904684136292,-0.0,0.0
2020-09-25,-0.6492193308550185,-0.5101486988847583,-0.6178810408921933,1.0,-0.9402230483271374,-0.0,0.0
2020-09-28,-0.6463229015851802,-0.5109329175483536,-0.6102758287856852,1.0,-0.9448342428629767,-0.0,0.0
2020-09-29,-0.6480094892134332,-0.5103417599525539,-0.6040848098450589,1.0,-0.9442879383201125,-0.0,0.0
2020-09-30,-0.6484172288531396,-0.5091185410334346,-0.6054562977240715,1.0,-0.9437319297205129,-0.0,0.0
2020-10-01,-0.6488631727309818,-0.5082155706390712,-0.6068395089202923,1.0,-0.9451429843106709,-0.0,0.0
2020-10-02,-0.6504360734830209,-0.5093709408053442,-0.6077936537390981,1.0,-0.9437001298942289,-0.0,0.0
2020-10-05,-0.6358411509510921,-0.5289406355445141,-0.5920501316326153,1.0,-0.9511290741221403,-0.0,0.0
2020-10-06,-0.6358102590750502,-0.5308440353351644,-0.593348674931334,1.0,-0.9516739662979735,-0.0,0.0
2020-10-07,-0.6317467378410438,-0.5359578884934756,-0.5921189205219455,1.0,-0.947138196915777,-0.0,0.0
2020-10-08,-0.6315126828365117,-0.5320866506202555,-0.5921496019255693,1.0,-0.9472690242547676,-0.0,0.0
2020-10-09,-0.6368319620487732,-0.5288710992513527,-0.5957675487361945,1.0,-0.9447038766585131,-0.0,0.0
2020-10-12,-0.6369868089521269,-0.5301615532829406,-0.5941529568697198,1.0,-0.944086260560249,-0.0,0.0
2020-10-13,-0.6224361347649019,-0.5422065901517956,-0.5954461310625694,1.0,-0.9422065901517955,-0.0,0.0
2020-10-14,-0.6243980143735645,-0.5417870637919537,-0.5996517744684005,1.0,-0.9386530340075572,-0.0,0.0
2020-10-15,-0.62250870563829,-0.5412313847521671,-0.6010224494332074,1.0,-0.9397273468178113,-0.0,0.0
2020-10-16,-0.6219250148192057,-0.5436796087729697,-0.599585062240664,1.0,-0.9396487848251335,-0.0,0.0
2020-10-19,-0.6244253299718225,-0.5436749221414799,-0.6004004152454396,1.0,-0.9390849770131989,-0.0,0.0
2020-10-20,-0.6221786427884259,-0.5421076000888034,-0.60204987789536,1.0,-0.9338414859764671,-0.0,0.0
2020-10-21,-0.6232292516502261,-0.5436846399169324,-0.6092115997923311,1.0,-0.9322480160201735,-0.0,0.0
2020-10-22,-0.6251443041745801,-0.5493240978661602,-0.6159088370014524,1.0,-0.9336014597996499,-0.0,0.0
2020-10-23,-0.6386645730521908,-0.5355914460894272,-0.6264019739793629,1.0,-0.9379392851802004,-0.0,0.0
2020-10-26,-0.6383631330889503,-0.5345627291089997,-0.6280392010174309,1.0,-0.939590035161218,-0.0,0.0
2020-10-27,-0.6345787764547796,-0.5298794371244075,-0.6314060692023441,1.0,-0.9366951588219925,-0.0,0.0
2020-10-28,-0.6475741239892182,-0.5238095238095237,-0.6356319257262653,1.0,-0.9366202455825098,-0.0,0.0
