Date,IWF,IWM,MTUM,QDEL,SPY,VLUE,VXX
2020-08-10,-0.998383486694852,-0.0,-1.2131310619248943,1.0,-0.9333913620160822,-0.0,0.0
2020-08-11,-1.0516385727731667,-0.0,-1.2731239839137503,1.0,-0.9534525541199623,-0.0,0.0
2020-08-12,-1.0482581748236803,-0.0,-1.2636460782218424,1.0,-0.9624706133789271,-0.0,0.0
2020-08-13,-1.0258577194752776,-0.0,-1.2399091826437942,1.0,-0.938740329633367,-0.0,0.0
2020-08-14,-1.0249034100453553,-0.0,-1.2409289433898874,1.0,-0.9336888963547791,-0.0,0.0
2020-08-17,-1.024773261672825,-0.0,-1.240426603963722,1.0,-0.9336160564326502,-0.0,0.0
2020-08-18,-1.0219826320426229,-0.0,-1.2317405713806266,1.0,-0.9414355833368293,-0.0,0.0
2020-08-19,-1.0244291470785762,-0.0,-1.228173270651444,1.0,-0.9448875083948959,-0.0,0.0
2020-08-20,-1.0260957263520614,-0.0,-1.2298609068369963,1.0,-0.9462117073580705,-0.0,0.0
2020-08-21,-1.022319932998325,-0.0,-1.2458961474036852,1.0,-0.919430485762144,-0.0,0.0
2020-08-24,-1.0136849132176236,-0.0,-1.2636014686248331,1.0,-0.8949432576769025,-0.0,0.0
2020-08-25,-1.0186108898855681,-0.0,-1.2852831454080564,1.0,-0.8877478308253343,-0.0,0.0
2020-08-26,-1.0164690106021874,-0.0,-1.2882286384779784,1.0,-0.8858902904077441,-0.0,0.0
2020-08-27,-1.0056834926114597,-0.0,-1.2872058266324256,1.0,-0.91710520776323,-0.0,0.0
2020-08-28,-1.0973395931142411,-0.0,-1.3624860272747596,1.0,-1.011446456516879,-0.0,0.0
2020-08-31,-1.1077892841062584,-0.0,-1.376046825754165,1.0,-1.0186402521386764,-0.0,0.0
2020-09-01,-1.1123270326490007,-0.0,-1.3995658858641584,1.0,-1.0101745500587862,-0.0,0.0
2020-09-02,-1.1176308286581442,-0.0,-1.4245838315092432,1.0,-1.056286213556516,-0.0,0.0
2020-09-03,-1.1222524307635593,-0.0,-1.4226072531219758,1.0,-1.0632228929542415,-0.0,0.0
2020-09-04,-1.0825825825825826,-0.0,-1.3926653926653927,1.0,-1.0747565747565748,-0.0,0.0
2020-09-08,-1.0822304088779733,-0.0,-1.3885932596534316,1.0,-1.077318415427298,-0.0,0.0
2020-09-09,-1.0666064166290103,-0.0,-1.3536375960234974,1.0,-1.0985539990962494,-0.0,0.0
2020-09-10,-1.0553603603603603,-0.0,-1.3385585585585584,1.0,-1.1105405405405406,-0.0,0.0
2020-09-11,-1.0508276358402304,-0.0,-1.338925872616049,1.0,-1.1082673623605614,-0.0,0.0
2020-09-14,-1.0499616027465328,-0.0,-1.3423679812079323,1.0,-1.1249943533450784,-0.0,0.0
2020-09-15,-1.0536109480149947,-0.0,-1.3287566053927105,1.0,-1.1341402827333906,-0.0,0.0
2020-09-16,-1.0566686264755099,-0.0,-1.3258106824657412,1.0,-1.1402017095563295,-0.0,0.0
2020-09-17,-1.0524005611113625,-0.0,-1.3227295352730895,1.0,-1.1499615367211187,-0.0,0.0
2020-09-18,-1.0473555293477275,-0.0,-1.3289485620974328,1.0,-1.1597115122924795,-0.0,0.0
2020-09-21,-1.0549521354933726,-0.0,-1.3680044182621502,1.0,-1.179399852724595,-0.0,0.0
2020-09-22,-1.0675413471311097,-0.0,-1.3833040746558254,1.0,-1.1688995657396286,-0.0,0.0
2020-09-23,-1.0605164687947521,-0.0,-1.3897075807271215,1.0,-1.1693999168476001,-0.0,0.0
2020-09-24,-1.0497400266875259,-0.0,-1.3819997239221462,1.0,-1.169557815303916,-0.0,0.0
2020-09-25,-1.05137775320247,-0.0,-1.3833748041655147,1.0,-1.173163763708414,-0.0,0.0
2020-09-28,-1.0469030211063595,-0.0,-1.3757299857451604,1.0,-1.1757023957327448,-0.0,0.0
2020-09-29,-1.0465426142889962,-0.0,-1.3745922352400644,1.0,-1.1734436021134849,-0.0,0.0
2020-09-30,-1.055671248091073,-0.0,-1.391549817205794,1.0,-1.1804340783932619,-0.0,0.0
2020-10-01,-1.0555092978073826,-0.0,-1.3905541678231101,1.0,-1.1797113516514015,-0.0,0.0
2020-10-02,-1.0571296510284263,-0.0,-1.388213542870349,1.0,-1.176843078345274,-0.0,0.0
2020-10-05,-1.048164287038754,-0.0,-1.37224179491934,1.0,-1.2152327090673094,-0.0,0.0
2020-10-06,-1.0484797923618836,-0.0,-1.3734241750092695,1.0,-1.2129217649239896,-0.0,0.0
2020-10-07,-1.0445184876671756,-0.0,-1.371234207968902,1.0,-1.2119487250682586,-0.0,0.0
2020-10-08,-1.0521710801880206,-0.0,-1.3826034346348954,1.0,-1.219202308372504,-0.0,0.0
2020-10-09,-1.0541748115051661,-0.0,-1.3836917062273109,1.0,-1.2162803686121195,-0.0,0.0
2020-10-12,-1.0495090968312317,-0.0,-1.3834163138057793,1.0,-1.220185193802057,-0.0,0.0
2020-10-13,-1.0357009694258017,-0.009554436987322895,-1.3877237136465326,1.0,-1.2277218493661446,-0.0,0.0
2020-10-14,-1.0335283737345593,-0.0,-1.3911024426488343,1.0,-1.2188167548992292,-0.0,0.0
2020-10-15,-1.0324720508419538,-0.0,-1.3890151690866075,1.0,-1.2173771860648512,-0.0,0.0
2020-10-16,-1.033221974758723,-0.0,-1.388873422420193,1.0,-1.2176596139569413,-0.0,0.0
2020-10-19,-1.037367540435025,-0.0,-1.3944506413831568,1.0,-1.21588585238892,-0.0,0.0
2020-10-20,-1.0325331356010752,-0.0,-1.3963759384558347,1.0,-1.2054407266660487,-0.0,0.0
2020-10-21,-1.024865964133851,-0.0,-1.4026160103531153,1.0,-1.1944444444444444,-0.0,0.0
2020-10-22,-1.0258592774205486,-0.0,-1.404496461118564,1.0,-1.195633066567979,-0.0,0.0
2020-10-23,-1.025170036552075,-0.0,-1.4046638597140613,1.0,-1.197011058159441,-0.0,0.0
2020-10-26,-1.0248438584316446,-0.0,-1.4049502660189683,1.0,-1.196622715706685,-0.0,0.0
2020-10-27,-1.0238371822870684,-0.0,-1.4269783002648575,1.0,-1.1958087449467962,-0.0,0.0
2020-10-28,-1.0294897437090098,-0.0,-1.4289036699381366,1.0,-1.192985720266059,-0.0,0.0
2020-10-29,-1.0047065337763013,-0.0,-1.4301402731635289,1.0,-1.1794019933554818,-0.0,0.0
2020-10-30,-1.0008297607523164,-0.0,-1.4326741345134375,1.0,-1.1762319642280918,-0.0,0.0
2020-11-02,-0.9850382101095663,-0.0,-1.431129730227419,1.0,-1.1874597182579874,-0.0,0.0
2020-11-03,-1.0085914642641527,-0.0,-1.441972785956439,1.0,-1.1934704871592439,-0.0,0.0
2020-11-04,-1.006769287833828,-0.0,-1.4400964391691393,1.0,-1.1896327893175072,-0.0,0.0
2020-11-05,-0.9727511641846097,-0.0,-1.410669002720273,1.0,-1.2272580570796257,-0.0,0.0
2020-11-06,-0.9689686924493555,-0.0,-1.4103591160220994,1.0,-1.2247237569060774,-0.0,0.0
