Date,IWF,IWM,MTUM,PGC,SPY,VLUE,VXX
2020-08-21,-0.0,-1.172118027241702,-0.0012684606324182297,1.0,-0.4263537797106701,-0.4203738938721271,0.0
2020-08-24,-0.0,-1.1773769600290038,-0.0,1.0,-0.42342668962808544,-0.4204356627088432,0.0
2020-08-25,-0.0,-1.1774349960603672,-0.0,1.0,-0.4249954542699558,-0.4280562458330808,0.0
2020-08-26,-0.0,-1.1777238975602362,-0.0,1.0,-0.42618578572510984,-0.4268828610395514,0.0
2020-08-27,-0.0,-1.1800248477318869,-0.0,1.0,-0.4213811702675676,-0.42880518772158416,0.0
2020-08-28,-0.0,-1.1798260237019973,-0.0,1.0,-0.42181674900736515,-0.42930318552420205,0.0
2020-08-31,-0.0,-1.1800491043011732,-0.0,1.0,-0.42363068715710345,-0.4274499105816738,0.0
2020-09-01,-0.0,-1.179977570999909,-0.0,1.0,-0.4244839814506108,-0.4264844057830449,0.0
2020-09-02,-0.0,-1.178090909090909,-0.0,1.0,-0.42318181818181816,-0.42903030303030304,0.0
2020-09-03,-0.0,-1.1823745039231726,-0.0,1.0,-0.42433881668635826,-0.42270289920930654,0.0
2020-09-04,-0.0,-1.1853059253222253,-0.0,1.0,-0.4018533611035649,-0.4313441395755985,0.0
2020-09-08,-0.0,-1.1819252370312219,-0.0,1.0,-0.39911830424542544,-0.4384926626003986,0.0
2020-09-09,-0.0,-1.1814836043319557,-0.0,1.0,-0.3946122054963951,-0.44055627620742704,0.0
2020-09-10,-0.0,-1.179194934418815,-0.0,1.0,-0.3865520880446254,-0.4495100256294286,0.0
2020-09-11,-0.0,-1.1828673014342532,-0.0,1.0,-0.3827889598650114,-0.4474810172351452,0.0
2020-09-14,-0.0,-1.181092398999789,-0.0,1.0,-0.3827915524357545,-0.4488295725002259,0.0
2020-09-15,-0.0,-1.1779558876702423,-0.0,1.0,-0.38384355791249847,-0.4513679643244546,0.0
2020-09-16,-0.0,-1.1701755444290283,-0.0,1.0,-0.3873740725101043,-0.45867768595041325,0.0
2020-09-17,-0.0,-1.1692006033182503,-0.0,1.0,-0.388657616892911,-0.4587028657616893,0.0
2020-09-18,-0.0,-1.167350509865444,-0.0,1.0,-0.3879804501297291,-0.4616243287274483,0.0
2020-09-21,-0.0,-1.1675817545553275,-0.0,1.0,-0.3876855315554483,-0.46150597321105347,0.0
2020-09-22,-0.0,-1.1655245283018867,-0.0,1.0,-0.3904301886792453,-0.46291320754716986,0.0
2020-09-23,-0.0,-1.1629676601141405,-0.0,1.0,-0.3877162786484282,-0.4689132469728538,0.0
2020-09-24,-0.0,-1.1621719457013573,-0.0,1.0,-0.38307692307692304,-0.471342383107089,0.0
2020-09-25,-0.0,-1.1633576730432684,-0.0,1.0,-0.3795184358216161,-0.4744433045682216,0.0
2020-09-28,-0.0,-1.1637762026843614,-0.0,1.0,-0.37774091388930775,-0.47458905142512436,0.0
2020-09-29,-0.0,-1.1607029813402465,-0.0,1.0,-0.3790431977813281,-0.47472341964850934,0.0
2020-09-30,-0.0,-1.1608741522230597,-0.0,1.0,-0.3789600602863602,-0.4744837980406933,0.0
2020-10-01,-0.0,-1.164215095249578,-0.0,1.0,-0.37735109717868337,-0.4726609597299253,0.0
2020-10-02,-0.0,-1.1639788997739262,-0.0,1.0,-0.37769404672192913,-0.4726450640542577,0.0
2020-10-05,-0.0,-1.1675657755944666,-0.0,1.0,-0.36997076640245924,-0.47620626262017424,0.0
2020-10-06,-0.0,-1.1648848065050443,-0.0,1.0,-0.36849872007227824,-0.4782111127842192,0.0
2020-10-07,-0.0,-1.1642865750783322,-0.0,1.0,-0.37075198843094725,-0.47773559893950346,0.0
2020-10-08,-0.0,-1.1636210374205977,-0.0,1.0,-0.3696300087304693,-0.477255622121203,0.0
2020-10-09,-0.0,-1.1627178854201161,-0.0,1.0,-0.3676430743294096,-0.48014570852274435,0.0
2020-10-12,-0.0,-1.1598507417772561,-0.0,1.0,-0.3630044235803918,-0.4863831964129879,0.0
2020-10-13,-0.0,-1.1585442942716957,-0.0,1.0,-0.3653411998434725,-0.48622859034947774,0.0
2020-10-14,-0.0,-1.1591915419139132,-0.0,1.0,-0.3653423295882406,-0.48760504834482965,0.0
2020-10-15,-0.0,-1.1592613790402748,-0.0,1.0,-0.3650028617043709,-0.488056149652077,0.0
2020-10-16,-0.0,-1.163817277250113,-0.0,1.0,-0.36050052766470675,-0.49090909090909096,0.0
2020-10-19,-0.0,-1.163837549371363,-0.0,1.0,-0.36068984231314255,-0.4904875327886151,0.0
2020-10-20,-0.0,-1.1647182886411571,-0.0,1.0,-0.3574269358240434,-0.4908104850858692,0.0
2020-10-21,-0.0,-1.1645676408556795,-0.0,1.0,-0.35748719493823444,-0.4909008737571558,0.0
2020-10-22,-0.0,-1.1618444846292948,-0.0,1.0,-0.35988547317661246,-0.49216395418927067,0.0
2020-10-23,-0.0,-1.164751304557657,-0.0,1.0,-0.3573130636744789,-0.4942539136729708,0.0
2020-10-26,-0.0,-1.1683266932270915,-0.0,1.0,-0.3610105034407823,-0.48889291319570205,0.0
2020-10-27,-0.0,-1.1715853254152473,-0.0,1.0,-0.3574593796159527,-0.4854550387363216,0.0
2020-10-28,-0.0,-1.1714208177541914,-0.0,1.0,-0.3547521408756483,-0.4891147026896635,0.0
2020-10-29,-0.0,-1.1752465720471494,-0.0,1.0,-0.3366911234063026,-0.49506855905701225,0.0
2020-10-30,-0.0,-1.1744685968551756,-0.0,1.0,-0.3360392050750127,-0.4960163554914163,0.0
2020-11-02,-0.0,-1.1721267131522,-0.0,1.0,-0.3325018033181053,-0.5008716037509016,0.0
2020-11-03,-0.0,-1.17061226942258,-0.0,1.0,-0.3347954094814637,-0.49885837889803525,0.0
2020-11-04,-0.0,-1.1705112032197993,-0.0,1.0,-0.33372379407701086,-0.49930918483810893,0.0
2020-11-05,-0.0,-1.1863206125278833,-0.0,1.0,-0.30490745764755534,-0.5231808042442877,0.0
2020-11-06,-0.0,-1.1875094237206356,-0.0,1.0,-0.30451433913331927,-0.5235668405657248,0.0
