Date,IWF,IWM,MTUM,ROCK,SPY,VLUE,VXX
2020-08-25,-0.21615642025498488,-0.8828230869216516,-0.17364971376420807,1.0,-0.49293398600625016,-0.0,0.0
2020-08-26,-0.2151066416178583,-0.8856227207426235,-0.16814012598077135,1.0,-0.49386672560503925,-0.0,0.0
2020-08-27,-0.21125557820505755,-0.8857363230675995,-0.16996308743319927,1.0,-0.48771417552751917,-0.0,0.0
2020-08-28,-0.21088716339005453,-0.8871358554986507,-0.16922738036235477,1.0,-0.48620518751032543,-0.0,0.0
2020-08-31,-0.2127641985174571,-0.8858607291465733,-0.1703822094849679,1.0,-0.48664884675797077,-0.0,0.0
2020-09-01,-0.21189970485201223,-0.8919537693432267,-0.15910407414558794,1.0,-0.4954348605632637,-0.0,0.0
2020-09-02,-0.21332376642013465,-0.8921238547301026,-0.159178717297715,1.0,-0.4950601611656915,-0.0,0.0
2020-09-03,-0.21484752311301228,-0.8915413274458397,-0.1602042224368704,1.0,-0.4931695874154823,-0.0,0.0
2020-09-04,-0.2005326304807402,-0.9005298849627983,-0.14809323778930897,1.0,-0.4963896439063229,-0.0,0.0
2020-09-08,-0.19918732668917993,-0.9028361200340445,-0.14647338220355272,1.0,-0.49702111303297364,-0.0,0.0
2020-09-09,-0.19332055844511362,-0.9078565562551327,-0.13780454421023816,1.0,-0.4985217629345743,-0.0,0.0
2020-09-10,-0.19117807919492452,-0.908444541675782,-0.1357197549770291,1.0,-0.4992616495296434,-0.0,0.0
2020-09-11,-0.1883879781420765,-0.9115573770491803,-0.13669398907103825,1.0,-0.49557377049180334,-0.0,0.0
2020-09-14,-0.18989313728169668,-0.9116127797972069,-0.13722703544781217,1.0,-0.4943288966629315,-0.0,0.0
2020-09-15,-0.1922498838575684,-0.9071680376028202,-0.13283961413385076,1.0,-0.5005328888038696,-0.0,0.0
2020-09-16,-0.19415271852094956,-0.9047697188491411,-0.13286292528169782,1.0,-0.5031451701126791,-0.0,0.0
2020-09-17,-0.19507125078635704,-0.9036404912338284,-0.1333114520937611,1.0,-0.5031317524137743,-0.0,0.0
2020-09-18,-0.1927664696870212,-0.9029054497701904,-0.13542350623768878,1.0,-0.504732983147297,-0.0,0.0
2020-09-21,-0.19378232670151335,-0.9020825921567553,-0.1346432774144112,1.0,-0.5061437836950275,-0.0,0.0
2020-09-22,-0.19986847152956652,-0.8919274401271442,-0.14317422041979502,1.0,-0.5052063352879926,-0.0,0.0
2020-09-23,-0.1972050965885738,-0.89151938621729,-0.14571859158788875,1.0,-0.5056583093574463,-0.0,0.0
2020-09-24,-0.19289326226595596,-0.8902829028290282,-0.14087740877408775,1.0,-0.5093070930709307,-0.0,0.0
2020-09-25,-0.1937628231432089,-0.8916974422103681,-0.13978935850088908,1.0,-0.5103542607030502,-0.0,0.0
2020-09-28,-0.19220679855721937,-0.8922286588698217,-0.13610777134113017,1.0,-0.5119685211498525,-0.0,0.0
2020-09-29,-0.1927826039447085,-0.8912473365022128,-0.13546959514833634,1.0,-0.5123203846363984,-0.0,0.0
2020-09-30,-0.19320014211921616,-0.8909235015988411,-0.13853890513542322,1.0,-0.5104266309546586,-0.0,0.0
2020-10-01,-0.19306971278659854,-0.8936955155357582,-0.13704806930287214,1.0,-0.5089497991419124,-0.0,0.0
2020-10-02,-0.1934910919226145,-0.8917094764455131,-0.13616242212263635,1.0,-0.5111760848180128,-0.0,0.0
2020-10-05,-0.18978181917479045,-0.8963982414461649,-0.1322192184811993,1.0,-0.5123016848256465,-0.0,0.0
2020-10-06,-0.1908269897137868,-0.8931270633816267,-0.13118332378379852,1.0,-0.5133011377588605,-0.0,0.0
2020-10-07,-0.18586173001310616,-0.9045707732634337,-0.12955985146352117,1.0,-0.510457623416339,-0.0,0.0
2020-10-08,-0.1860109707174631,-0.9032557377943946,-0.13132112545370195,1.0,-0.5084463608329013,-0.0,0.0
2020-10-09,-0.16558458696225917,-0.8985220374769067,-0.11417260490894694,1.0,-0.46093956188968066,-0.0,0.0
2020-10-12,-0.163786507664301,-0.9010632403767512,-0.11249769147560879,1.0,-0.4609661504366409,-0.0,0.0
2020-10-13,-0.16575630252100837,-0.8996586134453781,-0.10617121848739496,1.0,-0.45446428571428565,-0.0,0.0
2020-10-14,-0.16505415921758335,-0.9012251551162057,-0.10313913134924808,1.0,-0.4596697865180356,-0.0,0.0
2020-10-15,-0.16732019263664832,-0.901392141898471,-0.10300271059764732,1.0,-0.4599331561356878,-0.0,0.0
2020-10-16,-0.1661183777666658,-0.9039397847198464,-0.10177119246256285,1.0,-0.45995736505513596,-0.0,0.0
2020-10-19,-0.1689911057312773,-0.9055049734224515,-0.09575811799378979,1.0,-0.46118625335508656,-0.0,0.0
2020-10-20,-0.1681220410310363,-0.9067332982640716,-0.0941872698579695,1.0,-0.46117832719621255,-0.0,0.0
2020-10-21,-0.16855970973339643,-0.9082662880580532,-0.0922332649734448,1.0,-0.4601672188042278,-0.0,0.0
2020-10-22,-0.1685062545989698,-0.9082045621780721,-0.09077052454535899,1.0,-0.4605014191106906,-0.0,0.0
2020-10-23,-0.17077145485609146,-0.9047706663162045,-0.09320541464055723,1.0,-0.45971875410697854,-0.0,0.0
2020-10-26,-0.17024967148488832,-0.9042312746386333,-0.09413929040735873,1.0,-0.459526938239159,-0.0,0.0
2020-10-27,-0.17209375906346402,-0.9086930155298336,-0.08922403564742797,1.0,-0.46660690273419986,-0.0,0.0
2020-10-28,-0.17154458682697887,-0.9090861150661815,-0.08912091968570374,1.0,-0.4669619785898856,-0.0,0.0
