Date,IWF,IWM,MTUM,RCUS,SPY,VLUE,VXX
2020-09-22,-1.533815689261234,-0.9925361766945925,-1.6073876618431073,1.0,-1.560929169840061,-0.9214775323686215,0.0
2020-09-23,-1.5311190675706559,-0.9905538203702293,-1.6095071227241564,1.0,-1.5605241106117165,-0.9261064980574388,0.0
2020-09-24,-1.5221413406126783,-0.97975432211101,-1.600394297846527,1.0,-1.5553533515316955,-0.9250834091598423,0.0
2020-09-25,-1.5220063742601304,-0.9829260889361057,-1.5997875246623159,1.0,-1.5553953558961906,-0.9282895735316435,0.0
2020-09-28,-1.5182714177407128,-0.9812736921910539,-1.5938589840788477,1.0,-1.5549658832448827,-0.9332069749810463,0.0
2020-09-29,-1.5199393479909022,-0.9771796815769523,-1.595147839272176,1.0,-1.556254738438211,-0.9329795299469296,0.0
2020-09-30,-1.5198605215281988,-0.9765009096422073,-1.595739842328684,1.0,-1.5554881746513036,-0.932838083687083,0.0
2020-10-01,-1.520094024871095,-0.978010312405217,-1.5950106157112527,1.0,-1.5555050045495904,-0.9340309372156506,0.0
2020-10-02,-1.5200545909470011,-0.9752824323299718,-1.5942072939570855,1.0,-1.5570551216923192,-0.9354765334748654,0.0
2020-10-05,-1.5140172753447494,-0.9802242764055162,-1.5871344143051977,1.0,-1.5558417942112444,-0.9396120624337021,0.0
2020-10-06,-1.5132175226586104,-0.9706193353474322,-1.587009063444109,1.0,-1.5527945619335348,-0.9293051359516616,0.0
2020-10-07,-1.5091224366706875,-0.9703709288299155,-1.582629674306393,1.0,-1.5494571773220747,-0.9276236429433051,0.0
2020-10-08,-1.5016855195145704,-0.9585736759307812,-1.5778710015731516,1.0,-1.53794291707244,-0.9151996404225036,0.0
2020-10-09,-1.502733877612164,-0.958130477117819,-1.5786832447007717,1.0,-1.537338027114074,-0.9131900232192346,0.0
2020-10-12,-1.4992521687107387,-0.9567005683517797,-1.573960514507927,1.0,-1.5334280586299731,-0.9150463655399341,0.0
2020-10-13,-1.4926008968609865,-0.9612107623318386,-1.5712257100149476,1.0,-1.5310911808669654,-0.9177130044843049,0.0
2020-10-14,-1.4955130122644331,-0.9599910260245289,-1.5757553096021537,1.0,-1.5317828297935987,-0.9153454980556386,0.0
2020-10-15,-1.492382374906647,-0.9591486183719193,-1.5734876773711726,1.0,-1.5283047050037342,-0.9149365197908887,0.0
2020-10-16,-1.4918130841121495,-0.964411214953271,-1.5719626168224297,1.0,-1.5291962616822428,-0.919252336448598,0.0
2020-10-19,-1.4912490650710544,-0.9643979057591622,-1.5708302169035153,1.0,-1.5305908750934927,-0.9223635003739715,0.0
2020-10-20,-1.4910707614137337,-0.9611447358589255,-1.5719943211537024,1.0,-1.530000747216618,-0.9179556153328849,0.0
2020-10-21,-1.4905505341002465,-0.9601105550160605,-1.5723463061178757,1.0,-1.5293941883917235,-0.9175319339657877,0.0
2020-10-22,-1.484478523040274,-0.9556316533909031,-1.5643564356435642,1.0,-1.5236358222288393,-0.9163254671331795,0.0
2020-10-23,-1.484329635971116,-0.9551849921834289,-1.5651008709893546,1.0,-1.5237847092979975,-0.9158788059257054,0.0
2020-10-26,-1.4841783932693022,-0.9547315910952274,-1.565185019730474,1.0,-1.5237882510609781,-0.9175787357605538,0.0
2020-10-27,-1.4803979803979805,-0.9496584496584498,-1.5650430650430651,1.0,-1.5192307692307692,-0.9106029106029107,0.0
2020-10-28,-1.4857673727238945,-0.9491638795986621,-1.5693794128576737,1.0,-1.5216648086213305,-0.9061315496098105,0.0
2020-10-29,-1.4726331360946747,-0.9430473372781066,-1.5633875739644971,1.0,-1.5142011834319529,-0.9031065088757397,0.0
2020-10-30,-1.483772744151504,-0.9419977720014855,-1.5699220200519868,1.0,-1.5263275157816563,-0.9045673969550688,0.0
2020-11-02,-1.480391430054118,-0.9379494402846763,-1.5676477129512936,1.0,-1.5243531766624656,-0.90318036918971,0.0
2020-11-03,-1.4878990348923535,-0.9359317000742391,-1.5720118782479586,1.0,-1.527691165553081,-0.9003711952487009,0.0
2020-11-04,-1.489759572573464,-0.9275007420599586,-1.5727960819234195,1.0,-1.529237162362719,-0.9013060255268627,0.0
2020-11-05,-1.4687361419068736,-0.9369549150036954,-1.5526977087952696,1.0,-1.5239467849223947,-0.9086474501108647,0.0
2020-11-06,-1.4654765417527293,-0.9305104750663912,-1.5539244614930656,1.0,-1.5224254942460902,-0.9044703452345824,0.0
