Date,IWF,IWM,MTUM,MUA,SPY,VLUE,VXX
2020-09-08,-0.1060699787357433,-0.27193118113280496,-0.2589019911076745,1.0,-0.2962304272182486,-0.0,0.0
2020-09-09,-0.10136827905184043,-0.27749084602042784,-0.25008672191173636,1.0,-0.298188475621507,-0.0,0.0
2020-09-10,-0.09777444361090272,-0.2818012195356531,-0.24323388539442553,1.0,-0.3007290284109489,-0.0,0.0
2020-09-11,-0.09698437409906013,-0.2832458821042111,-0.24392165907474675,1.0,-0.29785312037517536,-0.0,0.0
2020-09-14,-0.09432839259657477,-0.28333077336610096,-0.24308808847246757,1.0,-0.2992281698794255,-0.0,0.0
2020-09-15,-0.09466252254326388,-0.2829707225355896,-0.2384597674686313,1.0,-0.3024826368903726,-0.0,0.0
2020-09-16,-0.09757878554957725,-0.2791506533435819,-0.23973866256725596,1.0,-0.3051114527286703,-0.0,0.0
2020-09-17,-0.09935848186846957,-0.2766787031346036,-0.2404540565457898,1.0,-0.3042217271051014,-0.0,0.0
2020-09-18,-0.0989895497156908,-0.27522283694482863,-0.24210465652374366,1.0,-0.30467189180882126,-0.0,0.0
2020-09-21,-0.09804863058425843,-0.2756693427572696,-0.24347942995428876,1.0,-0.3034417854261898,-0.0,0.0
2020-09-22,-0.10164798184720111,-0.27083052900794186,-0.2479280041536065,1.0,-0.302559467723016,-0.0,0.0
2020-09-23,-0.09924236597184834,-0.27069071609876166,-0.25005768787016386,1.0,-0.30293823552034466,-0.0,0.0
2020-09-24,-0.09694200756339624,-0.270324227823316,-0.24961127214788936,1.0,-0.3027854030291978,-0.0,0.0
2020-09-25,-0.0970101964398871,-0.271175374925591,-0.24943833170113486,1.0,-0.30259039499203105,-0.0,0.0
2020-09-28,-0.09596472730758172,-0.2710821431994633,-0.2458353302022429,1.0,-0.30411195245854505,-0.0,0.0
2020-09-29,-0.09486786671773267,-0.26976254308693987,-0.247165836844121,1.0,-0.3031788586748372,-0.0,0.0
2020-09-30,-0.09502019873255346,-0.26890161015488884,-0.24856885757500333,1.0,-0.30206199383507876,-0.0,0.0
2020-10-01,-0.09514693213362689,-0.27012539485019627,-0.24766918732650525,1.0,-0.3014836795252226,-0.0,0.0
2020-10-02,-0.09633203154912319,-0.26941189983919134,-0.2472241366107665,1.0,-0.3014204762998698,-0.0,0.0
2020-10-05,-0.09116444376504758,-0.275327702831811,-0.2420606106928574,1.0,-0.302270034776627,-0.0,0.0
2020-10-06,-0.09358355128768064,-0.27013611805807447,-0.24203432542334052,1.0,-0.30335426967793666,-0.0,0.0
2020-10-07,-0.0914967867426915,-0.2726596617021682,-0.2421289498274185,1.0,-0.30067316310379677,-0.0,0.0
2020-10-08,-0.09163824801386958,-0.2705900283869001,-0.24365105069633639,1.0,-0.29926270266151006,-0.0,0.0
2020-10-09,-0.09123969459835114,-0.2709963633594182,-0.24298851887816306,1.0,-0.2987757278041165,-0.0,0.0
2020-10-12,-0.09349531571330642,-0.27134587554269174,-0.2417168101150126,1.0,-0.2976045395688933,-0.0,0.0
2020-10-13,-0.09089698215169159,-0.2732237317806447,-0.24182745366670474,1.0,-0.29685656657913767,-0.0,0.0
2020-10-14,-0.09083818437773465,-0.2734847620134688,-0.2422097934025796,1.0,-0.2958566373701632,-0.0,0.0
2020-10-15,-0.08961411916852095,-0.27344478043399706,-0.24299651965538882,1.0,-0.29577223711987216,-0.0,0.0
2020-10-16,-0.08985430060486171,-0.27361433408148517,-0.24274356145623316,1.0,-0.2958686803362879,-0.0,0.0
2020-10-19,-0.09067904640499248,-0.27319773968302286,-0.24486767252040564,1.0,-0.2938792594988489,-0.0,0.0
2020-10-20,-0.08957862125330242,-0.27333548742706176,-0.24583277897097677,1.0,-0.2919430558987322,-0.0,0.0
2020-10-21,-0.09026299787169352,-0.27445652173913043,-0.24346305868044998,1.0,-0.29211006384919425,-0.0,0.0
2020-10-22,-0.0904929243043024,-0.2740241238484187,-0.242017285592174,1.0,-0.2929812897711084,-0.0,0.0
2020-10-23,-0.09411943589158778,-0.2696810734785418,-0.2436613829018892,1.0,-0.2931729197551982,-0.0,0.0
2020-10-26,-0.09373218290318903,-0.26926146945912044,-0.24438405108518,1.0,-0.2931126230567487,-0.0,0.0
2020-10-27,-0.09113491988243103,-0.2682089693751778,-0.2456053854176543,1.0,-0.29130558452640565,-0.0,0.0
2020-10-28,-0.08972122131613881,-0.2685378342499526,-0.24633036222264368,1.0,-0.2918642139199697,-0.0,0.0
2020-10-29,-0.07945345084643403,-0.2711231056674279,-0.24787211957649993,1.0,-0.28878781587936664,-0.0,0.0
2020-10-30,-0.07543971978456554,-0.2713645437083349,-0.2508568415502241,1.0,-0.28548830552521565,-0.0,0.0
2020-11-02,-0.07067456957380752,-0.27157775896133224,-0.25059742214695646,1.0,-0.2887759902154483,-0.0,0.0
2020-11-03,-0.07110208227526663,-0.271260086902545,-0.2518292797622406,1.0,-0.28681601865959405,-0.0,0.0
2020-11-04,-0.07131715934076259,-0.2686937402514423,-0.25159265592994196,1.0,-0.28765527220791914,-0.0,0.0
2020-11-05,-0.06481134198484734,-0.27415422698972314,-0.24611807066236588,1.0,-0.2902632960768134,-0.0,0.0
2020-11-06,-0.06088467791669003,-0.27338304273887615,-0.24512717011455593,1.0,-0.28937975369550184,-0.0,0.0
