Date,AZRE,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-11,1.0,-0.4458890313129463,-0.040364140528945505,-0.38786721427263454,-0.7418316896434457,-0.0,0.0
2020-09-14,1.0,-0.44171458442237327,-0.03972817564035546,-0.3867485624673288,-0.7454783063251437,-0.0,0.0
2020-09-15,1.0,-0.4405663827786196,-0.04273995506557291,-0.38450284758869324,-0.7446575056168034,-0.0,0.0
2020-09-16,1.0,-0.45968043606049275,-0.03628493560626303,-0.41789130550953885,-0.7581093357558916,-0.0,0.0
2020-09-17,1.0,-0.44948961633227735,-0.06176048520293505,-0.41567162158503235,-0.780683941190805,-0.0,0.0
2020-09-18,1.0,-0.4444444444444444,-0.063511458672749,-0.42019658955142825,-0.7871728033018356,-0.0,0.0
2020-09-21,1.0,-0.4393502394427514,-0.06990095777100566,-0.4306432303003918,-0.781045929473226,-0.0,0.0
2020-09-22,1.0,-0.43871178860680105,-0.07531837146519048,-0.4324943415778135,-0.7804532191650079,-0.0,0.0
2020-09-23,1.0,-0.42974177299272087,-0.07968226730508426,-0.45694832692148013,-0.8013340344856218,-0.0,0.0
2020-09-24,1.0,-0.42398765057750093,-0.07404140364418227,-0.4502577390633184,-0.8083082945116741,-0.0,0.0
2020-09-25,1.0,-0.4299141008478358,-0.07881526104417672,-0.4604808121374387,-0.819723337795627,-0.0,0.0
2020-09-28,1.0,-0.44140249759846306,-0.0786856529355258,-0.47615415042097536,-0.8290953268915635,-0.0,0.0
2020-09-29,1.0,-0.44562507083758357,-0.07032755298651251,-0.48064717216366315,-0.8368752125127508,-0.0,0.0
2020-09-30,1.0,-0.4504106307744953,-0.07046310026234744,-0.49135964411999544,-0.8393692255047337,-0.0,0.0
2020-10-01,1.0,-0.45872828373044455,-0.07937422570514853,-0.493157394335763,-0.8498372180126192,-0.0,0.0
2020-10-02,1.0,-0.4707134318784804,-0.08883640922475873,-0.505029301145806,-0.8509869092393363,-0.0,0.0
2020-10-05,1.0,-0.4708061129258049,-0.08860242650489968,-0.5051038264115726,-0.8519307046196919,-0.0,0.0
2020-10-06,1.0,-0.4722230314329827,-0.0845398665773298,-0.5050834619978443,-0.8513123780114777,-0.0,0.0
2020-10-07,1.0,-0.4679718408191762,-0.09035373516406796,-0.5035489876658134,-0.8471317198045148,-0.0,0.0
2020-10-08,1.0,-0.46789417128917027,-0.08625446519327389,-0.5053291900212005,-0.8447129207446344,-0.0,0.0
2020-10-09,1.0,-0.4714455767499927,-0.08318090758644717,-0.5077083877711001,-0.8409836541532386,-0.0,0.0
2020-10-12,1.0,-0.4669790726780569,-0.08923945629711558,-0.5072910906074454,-0.8471344995197485,-0.0,0.0
2020-10-13,1.0,-0.45504151142664356,-0.10628685422595123,-0.5148297004723208,-0.8575116613371666,-0.0,0.0
2020-10-14,1.0,-0.45655747328871676,-0.10502524363038629,-0.5185804860866502,-0.855142655864741,-0.0,0.0
2020-10-15,1.0,-0.45561487913635296,-0.10643041539544708,-0.5193323163576625,-0.8522353907533442,-0.0,0.0
2020-10-16,1.0,-0.47390942588850593,-0.09595269226197552,-0.5317068822061096,-0.8699928681801973,-0.0,0.0
2020-10-19,1.0,-0.4771449814126394,-0.09677323420074349,-0.5288029739776952,-0.8712862453531599,-0.0,0.0
2020-10-20,1.0,-0.47993651554171407,-0.10154518775827993,-0.5344373240701922,-0.8786308917769658,-0.0,0.0
2020-10-21,1.0,-0.4840358366905177,-0.10110636762672118,-0.5320485839696951,-0.889242979977151,-0.0,0.0
2020-10-22,1.0,-0.4917057998414344,-0.10986765871805818,-0.548027078124047,-0.8997377569067512,-0.0,0.0
2020-10-23,1.0,-0.4993744087399677,-0.10116268424425524,-0.5501846257133267,-0.9009124477402423,-0.0,0.0
2020-10-26,1.0,-0.499557481612598,-0.10132145146031067,-0.5500961333048493,-0.900875881221961,-0.0,0.0
2020-10-27,1.0,-0.4963590384205234,-0.09710246488528687,-0.5516285305140002,-0.9017397398007373,-0.0,0.0
2020-10-28,1.0,-0.4931110162775102,-0.09812229470218863,-0.5534048649637261,-0.903615192342864,-0.0,0.0
