Date,IWF,IWM,MTUM,ODT,SPY,VLUE,VXX
2020-08-20,-0.7046271877247663,-0.8168304962838648,-0.5935427155758012,1.0,-0.8808439223207865,-0.0,0.0
2020-08-21,-0.701915004197817,-0.8176548194938632,-0.5954903450205893,1.0,-0.8828609123255906,-0.0,0.0
2020-08-24,-0.6945883478122261,-0.8376105842033952,-0.573762652426875,1.0,-0.8790946042878776,-0.0,0.0
2020-08-25,-0.9925465838509316,-0.8419378881987577,-0.9889689440993789,1.0,-1.1454906832298137,-0.0,0.0
2020-08-26,-0.9865334923474459,-0.8417312661498708,-0.9942854303319419,1.0,-1.146640826873385,-0.0,0.0
2020-08-27,-0.9749354774667461,-0.8547746674607902,-0.9872443915028788,1.0,-1.1463172523327378,-0.0,0.0
2020-08-28,-1.01337250531861,-0.8531557086414749,-1.0213757471380813,1.0,-1.177438962617769,-0.0,0.0
2020-08-31,-1.056442745693492,-0.8749149170113619,-1.0590606838054348,1.0,-1.2455102361380177,-0.0,0.0
2020-09-01,-1.0621343873517786,-0.8902766798418972,-1.0406324110671936,1.0,-1.2770487483530961,-0.0,0.0
2020-09-02,-1.056893009534847,-0.8884264868566611,-1.04161618290049,1.0,-1.2809882526471053,-0.0,0.0
2020-09-03,-1.0617803249382198,-0.8861664651138336,-1.0403280929596719,1.0,-1.269625111730375,-0.0,0.0
2020-09-04,-1.0175228785357737,-0.9031301996672214,-0.9994800332778703,1.0,-1.2795861064891847,-0.0,0.0
2020-09-08,-1.013149004729484,-0.9103476950262461,-0.9946988202276389,1.0,-1.2790915233095992,-0.0,0.0
2020-09-09,-0.9878288792210483,-0.9386264760720945,-0.9508493888543609,1.0,-1.2894655065257923,-0.01243008079552517,0.0
2020-09-10,-0.9713725692474339,-0.9347500902666736,-0.9336153092278331,1.0,-1.2868932790013927,-0.03146438334966731,0.0
2020-09-11,-0.9654496699669967,-0.9421926567656765,-0.9347153465346535,1.0,-1.283467409240924,-0.030992161716171616,0.0
2020-09-14,-0.9685742298364209,-0.9448887971515558,-0.9363744259249704,1.0,-1.2830383404716446,-0.027400794674647812,0.0
2020-09-15,-0.9692925962182491,-0.9343603482920295,-0.928847441908393,1.0,-1.284919367303828,-0.034829202947086406,0.0
2020-09-16,-0.9712118867048445,-0.9212196254449775,-0.9265335603363772,1.0,-1.2883970489604293,-0.05179796729092504,0.0
2020-09-17,-0.9667251341312422,-0.9237515476681799,-0.9234936029715228,1.0,-1.2871440363186133,-0.057779612051176224,0.0
2020-09-18,-0.9671657201858543,-0.9221476510067114,-0.9260196179659267,1.0,-1.2879710893133711,-0.059318533815178105,0.0
2020-09-21,-0.9612051176227817,-0.9265889393314073,-0.9333470903838217,1.0,-1.2807470078415188,-0.057005777961205116,0.0
2020-09-22,-0.9663488791548569,-0.9112084514300438,-0.9463540324658593,1.0,-1.2736923473331616,-0.055655758825045094,0.0
2020-09-23,-0.957815481408901,-0.9064514465473674,-0.9530194420091794,1.0,-1.272445980093858,-0.0672992625444794,0.0
2020-09-24,-0.9472385066337551,-0.8924714594261032,-0.9439987658130208,1.0,-1.2759436387946108,-0.08284480098734959,0.0
2020-09-25,-0.9574700109051254,-0.9010749337903101,-0.9587163109518617,1.0,-1.2923612192968792,-0.08334631562548683,0.0
2020-09-28,-0.9510388062794675,-0.899538883995648,-0.9507797523444382,1.0,-1.290140407232786,-0.0896326615201285,0.0
2020-09-29,-0.9549484161957592,-0.890092799004614,-0.9541707709056975,1.0,-1.295245995126756,-0.08989579553113174,0.0
2020-09-30,-0.9700796478725633,-0.895724166841333,-0.97657723747642,1.0,-1.311360301823517,-0.08630266191574092,0.0
2020-10-01,-0.9779768177028452,-0.9062170706006322,-0.978609062170706,1.0,-1.3212328767123287,-0.08466807165437303,0.0
2020-10-02,-0.9841404102347219,-0.9149925988581096,-0.9854620427151618,1.0,-1.322689786424191,-0.07924508352717277,0.0
2020-10-05,-0.9681069417399084,-0.9224251355191831,-0.9691595179201095,1.0,-1.3149834219251617,-0.08815325509183727,0.0
2020-10-06,-0.9741528762805359,-0.9225111636459155,-0.9798791699500919,1.0,-1.3102180194378776,-0.06666666666666667,0.0
2020-10-07,-0.9673542224321628,-0.9316643048338844,-0.9758043352752848,1.0,-1.3043090326982627,-0.06938539862488848,0.0
2020-10-08,-0.9682847557139862,-0.9263996644998951,-0.9784021807506814,1.0,-1.3039945481232962,-0.06516041098762843,0.0
2020-10-09,-0.9691244963106389,-0.9282537024438746,-0.9787534669527448,1.0,-1.3023706107069968,-0.054633942121513415,0.0
2020-10-12,-0.9587752756152359,-0.9259626939756517,-0.9769057944511207,1.0,-1.2990751867913684,-0.06426668059982235,0.0
2020-10-13,-0.9386120070752263,-0.934554156695453,-0.9730517115804808,1.0,-1.2879513057954428,-0.06825512433669753,0.0
2020-10-14,-0.9387224302954641,-0.9348210570120683,-0.9734706616729089,1.0,-1.2876612567623804,-0.06715563878485227,0.0
2020-10-15,-0.9359508435742555,-0.9299625078108728,-0.9758383670068737,1.0,-1.2888981462195377,-0.07659862528639867,0.0
2020-10-16,-0.9452104878303562,-0.9236394024861591,-0.9835997075107071,1.0,-1.2961454089627076,-0.07442807897210907,0.0
2020-10-19,-0.9428944618599792,-0.9222570532915362,-0.9820271682340648,1.0,-1.2981713688610241,-0.07936259143155695,0.0
2020-10-20,-0.9395314864089319,-0.921949183492461,-0.9832002921688319,1.0,-1.2915949287838473,-0.08102467783168989,0.0
2020-10-21,-0.9334685809404911,-0.9150540990428632,-0.9872555139409072,1.0,-1.2841240116521015,-0.08192883895131087,0.0
2020-10-22,-0.9388755606550538,-0.9094607280692605,-0.9863356628768124,1.0,-1.2948784812767289,-0.08579326170856368,0.0
2020-10-23,-0.9415384615384615,-0.9069100391134289,-0.9876923076923076,1.0,-1.2953324641460233,-0.08370273794002607,0.0
2020-10-26,-0.9396291280341701,-0.906083967079904,-0.9848421710594852,1.0,-1.2937806021460567,-0.08454005625585999,0.0
2020-10-27,-0.9373797264263796,-0.9064856711915535,-0.9868414209185,1.0,-1.2957819732667604,-0.07453060799916784,0.0
2020-10-28,-0.9373797264263796,-0.9062776304155614,-0.9877776044104645,1.0,-1.2958339834607584,-0.07375045508919749,0.0
2020-10-29,-0.9141956813720425,-0.9098047318937906,-0.9823845438578366,1.0,-1.287891311085856,-0.07154664738092778,0.0
2020-10-30,-0.9102881933684537,-0.9092035946699721,-0.9888441276727611,1.0,-1.2872637124264024,-0.06915607891746721,0.0
2020-11-02,-0.8960235184898653,-0.9039145907473309,-0.9846820362060963,1.0,-1.2888751353860437,-0.08406828614162669,0.0
2020-11-03,-0.8886680933455621,-0.8845918679302965,-0.9566901049628045,1.0,-1.2692856414959748,-0.0960460613471925,0.0
2020-11-04,-0.897048309672148,-0.8652333775916659,-0.9610867122867941,1.0,-1.2812276580533144,-0.10208354611377797,0.0
2020-11-05,-0.8671477942671275,-0.8816832689571051,-0.9345903638951006,1.0,-1.2787151860134174,-0.12019719455173816,0.0
2020-11-06,-0.8628417522105905,-0.8717349324118304,-0.9424738286411221,1.0,-1.2878341294847035,-0.11693261510316089,0.0
