Date,IWF,IWM,MTUM,MYI,SPY,VLUE,VXX
2020-09-28,-0.029763555961685947,-0.12101235252843368,-0.2693079646884128,1.0,-0.21167371049067443,-0.0,0.0
2020-09-29,-0.03024815231755666,-0.1204868418905911,-0.26880720473789826,1.0,-0.2119654772975707,-0.0,0.0
2020-09-30,-0.030213550418454405,-0.12059317748013769,-0.2691648857203452,1.0,-0.21142959688076088,-0.0,0.0
2020-10-01,-0.03004795928354703,-0.12144791360803889,-0.26889824149293656,1.0,-0.210890346155101,-0.0,0.0
2020-10-02,-0.029438147272282476,-0.12067193998205986,-0.26844980836663135,1.0,-0.21236239093207207,-0.0,0.0
2020-10-05,-0.02627118644067796,-0.12376140808344196,-0.26564537157757495,1.0,-0.2131844850065189,-0.0008474576271186439,0.0
2020-10-06,-0.028468591716747284,-0.11920001302910378,-0.26517483428608657,1.0,-0.21501278480806504,-0.0007817462256315044,0.0
2020-10-07,-0.02629780309194467,-0.12213181448331978,-0.2641659886086249,1.0,-0.21314890154597235,-0.0015947925142392187,0.0
2020-10-08,-0.026376128140499226,-0.12106675339458493,-0.264964631270835,1.0,-0.21296040328481988,-0.0007968127490039841,0.0
2020-10-09,-0.026115095045286762,-0.12055872644194025,-0.2648096655121388,1.0,-0.21243312681919443,-0.0021789680797437276,0.0
2020-10-12,-0.024897209627354425,-0.11977312986527554,-0.2631921082996116,1.0,-0.2098548746201225,-0.007426909138186014,0.0
2020-10-13,-0.023644424235534842,-0.12044690560093539,-0.2625732798518976,1.0,-0.20861007811104434,-0.008655548157651148,0.0
2020-10-14,-0.024000129905980546,-0.12071513242290893,-0.2638552847376711,1.0,-0.207443612685319,-0.007826835327931408,0.0
2020-10-15,-0.02324901776147027,-0.12020651362145662,-0.26424651751794004,1.0,-0.20652985680423414,-0.009286618826509075,0.0
2020-10-16,-0.023839683003670144,-0.12001039332229042,-0.2637955113839358,1.0,-0.20655104095618565,-0.009743739647276626,0.0
2020-10-19,-0.023413652010131847,-0.11937390400727416,-0.2623563031759434,1.0,-0.20680976813665003,-0.011739299863609795,0.0
2020-10-20,-0.0223751034382048,-0.11940419594035469,-0.2621408057633334,1.0,-0.2059677759569048,-0.01267219418798981,0.0
2020-10-21,-0.022770767783580396,-0.12090888449187454,-0.2611177787148464,1.0,-0.20511531350351941,-0.011953031236822472,0.0
2020-10-22,-0.02289680223130311,-0.12015956411753259,-0.26015113186741906,1.0,-0.20542258545761172,-0.012972692482324707,0.0
2020-10-23,-0.024620874219446923,-0.11857919065769199,-0.26145486984024,1.0,-0.20556321466223337,-0.01169410429000081,0.0
2020-10-26,-0.02434435668293949,-0.1178941563812706,-0.2616410139967887,1.0,-0.20516729649512627,-0.012829038065426474,0.0
2020-10-27,-0.021944030575889097,-0.11770421714063611,-0.26468873485780914,1.0,-0.20455723262291897,-0.010575241303362052,0.0
2020-10-28,-0.0220084535781956,-0.11771850556284313,-0.26463586454841376,1.0,-0.20455391990153687,-0.010558875447375667,0.0
2020-10-29,-0.012770897832817336,-0.11842105263157894,-0.2672052373581011,1.0,-0.2014641382868937,-0.01262577399380805,0.0
2020-10-30,-0.012478839177750908,-0.11782345828295043,-0.26729544538492545,1.0,-0.2014832728738412,-0.013188230552196695,0.0
2020-11-02,-0.004462703399387788,-0.11366199452231351,-0.26692444014821975,1.0,-0.20338327694538422,-0.022651844691477362,0.0
2020-11-03,-0.005428566826140886,-0.11391936081444612,-0.26740121458142047,1.0,-0.20324103158878207,-0.020860516438731293,0.0
2020-11-04,-0.005906588985096726,-0.10992371326487912,-0.2669713844272057,1.0,-0.20378536710979497,-0.02285383204042875,0.0
2020-11-05,-0.003103642357481708,-0.11150599019056041,-0.26573932620406854,1.0,-0.20374688429685617,-0.02400900538715124,0.0
2020-11-06,-0.0021213679609154022,-0.11060041141681667,-0.2662477500642839,1.0,-0.20427809205451272,-0.023849318590897405,0.0
