Date,IWF,IWM,MTUM,SANM,SPY,VLUE,VXX
2020-08-21,-0.32500856186938537,-0.5016992017703311,-0.045628177770752655,1.0,-0.3954266445375274,-0.3666324191891251,0.0
2020-08-24,-0.32560467934868526,-0.5006586921009644,-0.047399483585392845,1.0,-0.39587395267955944,-0.36520524845866054,0.0
2020-08-25,-0.32527518828672247,-0.49510191183441304,-0.04542581766471797,1.0,-0.3980354979722968,-0.3695423184283984,0.0
2020-08-26,-0.3257210588700119,-0.4951402607664955,-0.04699064928223364,1.0,-0.39836691689714215,-0.3677861187936257,0.0
2020-08-27,-0.3260806574822854,-0.49485024892658636,-0.047467270763638277,1.0,-0.398308879698654,-0.3674630561336038,0.0
2020-08-28,-0.3274312966036941,-0.49403209232471745,-0.048191183832635105,1.0,-0.3978868600637631,-0.3672963929070166,0.0
2020-08-31,-0.3271050204242983,-0.4941362498352879,-0.04775332718408223,1.0,-0.3980761628673079,-0.36834892607721703,0.0
2020-09-01,-0.3270441908877704,-0.4947956467891117,-0.04593006403330786,1.0,-0.3986402803762945,-0.36867901657487684,0.0
2020-09-02,-0.32435991992413865,-0.4924138657675693,-0.045832894320935624,1.0,-0.3981930249710252,-0.3732746812769993,0.0
2020-09-03,-0.32201022505665944,-0.4897485901017235,-0.04567016286301587,1.0,-0.3997259263163443,-0.37814262372845625,0.0
2020-09-04,-0.3169443422504861,-0.4912229988963053,-0.03600147159299942,1.0,-0.4006411940926053,-0.38306091343879756,0.0
2020-09-08,-0.31841607067732436,-0.4921644930584771,-0.037074042911232646,1.0,-0.3995056794278502,-0.38220445940260833,0.0
2020-09-09,-0.318032442095854,-0.48983884112837506,-0.04135447064700161,1.0,-0.3992954228777243,-0.380445355837737,0.0
2020-09-10,-0.3155793675806282,-0.49028259270931823,-0.03747767622649438,1.0,-0.3990702804916483,-0.38391637777077425,0.0
2020-09-11,-0.31398950131233594,-0.49162729658792653,-0.03755905511811024,1.0,-0.3978215223097113,-0.3836745406824147,0.0
2020-09-14,-0.31324478975274295,-0.48923828022468374,-0.03745603443750328,1.0,-0.3982623759777416,-0.3866082209039845,0.0
2020-09-15,-0.3132808398950131,-0.4874278215223097,-0.03640419947506562,1.0,-0.39958005249343825,-0.38797900262467194,0.0
2020-09-16,-0.3141108162782755,-0.48312009037648107,-0.038751543493681526,1.0,-0.40065155137535136,-0.3905892861834327,0.0
2020-09-17,-0.3100341476228001,-0.48447596532702913,-0.03648542159180457,1.0,-0.39944838455476755,-0.3962962962962963,0.0
2020-09-18,-0.30678117449311904,-0.48353293413173654,-0.037162517071120914,1.0,-0.3990702804916483,-0.3998056518541864,0.0
2020-09-21,-0.30366657043122225,-0.48725755229521533,-0.04005144221936432,1.0,-0.39450408125770975,-0.3990971365580956,0.0
2020-09-22,-0.29939413014399247,-0.493246255934115,-0.03569648805308574,1.0,-0.3941826002570357,-0.4002937550817007,0.0
2020-09-23,-0.2929719243977246,-0.4927517235955646,-0.03850892599680185,1.0,-0.39193121346370624,-0.40527433349935776,0.0
2020-09-24,-0.291354663036079,-0.489736607844164,-0.03448185578886736,1.0,-0.3924438393464942,-0.4102215007592816,0.0
2020-09-25,-0.29293485384716217,-0.4881111548040372,-0.03452615021627998,1.0,-0.3945471228208153,-0.4114825009830908,0.0
2020-09-28,-0.28953988051566926,-0.48438318834503724,-0.027722460957970867,1.0,-0.39676134577088357,-0.42186353631694795,0.0
2020-09-29,-0.2906689771056501,-0.48737135055660574,-0.02701638311279143,1.0,-0.39778932997269484,-0.422679059021214,0.0
2020-09-30,-0.29081887159022285,-0.4866759431856967,-0.028984746252198795,1.0,-0.39622988264328285,-0.4227204704770406,0.0
2020-10-01,-0.2909983461528365,-0.4880686740345995,-0.02803664715302024,1.0,-0.39574199984249075,-0.4223085606279369,0.0
2020-10-02,-0.29168416631667365,-0.4840403191936161,-0.026433221335573288,1.0,-0.3987032759344813,-0.4240602687946241,0.0
2020-10-05,-0.29385205019163124,-0.4822544232687563,-0.028193416286029296,1.0,-0.3985142017115556,-0.422271223814774,0.0
2020-10-06,-0.29634002361275086,-0.47947002492457036,-0.029489702216974945,1.0,-0.3987931260658533,-0.41954611045520135,0.0
2020-10-07,-0.2948399088933686,-0.4808492813571747,-0.024478362175039927,1.0,-0.3983297117574679,-0.4195093855538393,0.0
2020-10-08,-0.29485636544398514,-0.4797760452095651,-0.024383862696876146,1.0,-0.3982784783632463,-0.4189995290670294,0.0
2020-10-09,-0.2944592685606655,-0.47873175325694556,-0.023831946842463245,1.0,-0.39713807356249675,-0.4218333071731283,0.0
2020-10-12,-0.29307143043967254,-0.47822561661391993,-0.02343525226898229,1.0,-0.39630685533439697,-0.4244762378050375,0.0
2020-10-13,-0.2831985390033916,-0.4828854683015915,-0.02465431776676233,1.0,-0.3927211061831464,-0.4254630837464128,0.0
2020-10-14,-0.2828124592047205,-0.48210229497924334,-0.022923683454740083,1.0,-0.39651706221769667,-0.42651627894833033,0.0
2020-10-15,-0.28204458831514645,-0.4824048451939644,-0.023756069545240954,1.0,-0.39508171043700724,-0.42724377382133344,0.0
2020-10-16,-0.2798360356126472,-0.48669747526174245,-0.019921150883788933,1.0,-0.39390616432991304,-0.4305631706743949,0.0
2020-10-19,-0.27980681373188876,-0.4874820519514424,-0.022085889570552148,1.0,-0.39349954314058216,-0.42775094635165123,0.0
2020-10-20,-0.2794819003935264,-0.4872950926480936,-0.024445544812488597,1.0,-0.3901644471084934,-0.42472179510567876,0.0
2020-10-21,-0.27872484620998855,-0.48673235324783654,-0.027734334271713065,1.0,-0.3889062662913148,-0.42451256386195396,0.0
2020-10-22,-0.2783265997654112,-0.487084582301577,-0.027446891698162387,1.0,-0.3880620357096312,-0.42562231200312783,0.0
2020-10-23,-0.2813029315960912,-0.48482084690553745,-0.027465798045602608,1.0,-0.38892508143322474,-0.4233485342019544,0.0
2020-10-26,-0.28208068383196083,-0.48665693735015114,-0.02652976128426978,1.0,-0.39044094652350675,-0.4203585948087147,0.0
2020-10-27,-0.2832742255137165,-0.48735266506727865,-0.022686971941170333,1.0,-0.3926410764577032,-0.421716908313341,0.0
2020-10-28,-0.2868166531974244,-0.48820355066607574,-0.019604264970411116,1.0,-0.3922938554185459,-0.4200057352902839,0.0
2020-10-29,-0.28475994905253305,-0.4887317719840919,-0.012762860336357257,1.0,-0.39047594291804216,-0.4226560266174521,0.0
2020-10-30,-0.2841809818342472,-0.4891499259336261,-0.013202006289144728,1.0,-0.3902648197718236,-0.42202240182956935,0.0
2020-11-02,-0.27850171321773437,-0.4849704080573149,-0.012122313363098327,1.0,-0.3906396012875091,-0.4295244522894819,0.0
2020-11-03,-0.2795598463614658,-0.4836240008304785,-0.011133603238866398,1.0,-0.3907661164746185,-0.4301619433198381,0.0
2020-11-04,-0.2799595351732725,-0.48106453621083217,-0.010323718613820296,1.0,-0.3909524797675866,-0.43157294044407557,0.0
2020-11-05,-0.2586947520960563,-0.4914863885726115,-0.0,1.0,-0.391729634613394,-0.44581306282993477,0.0
2020-11-06,-0.25805115460287875,-0.4923371647509578,-0.0,1.0,-0.3907528217873045,-0.4476545511028269,0.0
