Date,IWF,IWM,MTUM,MUR,SPY,VLUE,VXX
2020-08-12,-0.5712739083363407,-1.1997022735474558,-0.1120534103211837,1.0,-1.0516961385781307,-0.5762811259473115,0.0
2020-08-13,-0.5676674781354252,-1.2048056983139483,-0.10346226670273195,1.0,-1.0504012262194573,-0.5818230998106574,0.0
2020-08-14,-0.5656465497814035,-1.2034975436066164,-0.10231216478117817,1.0,-1.0502095821877675,-0.5854779826024248,0.0
2020-08-17,-0.5665268948104063,-1.2062762072230488,-0.10234906893908653,1.0,-1.0481085711709275,-0.5854637269489157,0.0
2020-08-18,-0.5658387053148808,-1.2046612270657713,-0.09791281612045259,1.0,-1.0498579993688861,-0.5896857954289321,0.0
2020-08-19,-0.5649409218003066,-1.2068187967890323,-0.09678001262740146,1.0,-1.0485252999007848,-0.5927212050148822,0.0
2020-08-20,-0.563582251082251,-1.2078373015873014,-0.09568903318903318,1.0,-1.0480699855699855,-0.5942460317460317,0.0
2020-08-21,-0.5653624233681933,-1.203930760908763,-0.10624774612333213,1.0,-1.0473314100252433,-0.5848359177785791,0.0
2020-08-24,-0.5637453791362366,-1.2092687764854386,-0.10332702190965648,1.0,-1.0463889640248851,-0.5854747092236949,0.0
2020-08-25,-0.563035440526648,-1.2131391469023356,-0.10091081251690864,1.0,-1.0459464334024708,-0.5859410226350438,0.0
2020-08-26,-0.5615426202919446,-1.2124256622814922,-0.10659578302396829,1.0,-1.0450531627320239,-0.579744098035682,0.0
2020-08-27,-0.5444138987786741,-1.2265536977781784,-0.09905809184731172,1.0,-1.0437604218306369,-0.5929514624363423,0.0
2020-08-28,-0.5037679139260357,-1.1889184126845842,-0.05976390643376748,1.0,-0.9911573811909221,-0.612405802151849,0.0
2020-08-31,-0.5031719822716607,-1.1838446163205005,-0.06652472408099418,1.0,-0.9861823238029025,-0.6055009993916746,0.0
2020-09-01,-0.5015427404284907,-1.1880839598452915,-0.056668549823997216,1.0,-0.9920472817348225,-0.6074051540567554,0.0
2020-09-02,-0.49765441751368256,-1.1859091303970115,-0.05603335939536096,1.0,-0.9912257840326643,-0.612892016332204,0.0
2020-09-03,-0.5127623369256948,-1.200663205200925,-0.07247262096950129,1.0,-0.9913608796195296,-0.5859767005541254,0.0
2020-09-04,-0.48680733070490884,-1.207963259824098,-0.04224253715176986,1.0,-0.9941943589965774,-0.6013604263246827,0.0
2020-09-08,-0.4834617715819552,-1.2033509394752793,-0.04532859987877739,1.0,-0.9906485409992207,-0.606632608883886,0.0
2020-09-09,-0.48788417356625774,-1.204907018076206,-0.04603580562659846,1.0,-0.9911569638909359,-0.6048376609302526,0.0
2020-09-10,-0.47984080290707737,-1.2077781623118187,-0.0336130818480706,1.0,-0.9899204014535387,-0.6148555113341408,0.0
2020-09-11,-0.49052997393570813,-1.2075586446568203,-0.038140747176368374,1.0,-0.9964813205907908,-0.6112945264986969,0.0
2020-09-14,-0.48970460469157256,-1.2054735013032147,-0.038227628149435276,1.0,-0.9966550825369245,-0.6139878366637707,0.0
2020-09-15,-0.4905324415877703,-1.198992443324937,-0.0327455919395466,1.0,-1.0009554416746287,-0.6196473551637279,0.0
2020-09-16,-0.4920434782608696,-1.1897826086956522,-0.03252173913043478,1.0,-1.0035652173913043,-0.6299130434782608,0.0
2020-09-17,-0.47832143479017936,-1.2007661500957687,-0.024595159324394912,1.0,-1.0033083754135468,-0.646134424516803,0.0
2020-09-18,-0.47466759363865474,-1.1962283827235594,-0.026375249847918655,1.0,-1.0016077170418005,-0.6463022508038585,0.0
2020-09-21,-0.47215590954468506,-1.1984461131125483,-0.026346629628022047,1.0,-0.9973957203003602,-0.6461651981422805,0.0
2020-09-22,-0.4651962063864961,-1.213956321239015,-0.01931610545549465,1.0,-1.000348037936135,-0.6516575306708431,0.0
2020-09-23,-0.4707086545581254,-1.214033712269698,-0.01920815366522932,1.0,-1.0032231368962063,-0.6484167428894987,0.0
2020-09-24,-0.47168577531714545,-1.2192336195998081,-0.015301451676184663,1.0,-1.0087187758838658,-0.6444919133353677,0.0
2020-09-25,-0.47136813642112607,-1.220375943128789,-0.014261415674473374,1.0,-1.0077630947708143,-0.6474333813075145,0.0
2020-09-28,-0.46649529452771,-1.217540955036598,-0.006230393865458348,1.0,-1.008626699198327,-0.6579818752178459,0.0
2020-09-29,-0.4672238182293027,-1.2163750326455993,-0.0,1.0,-1.0074867241229215,-0.6616174806302777,0.0
2020-09-30,-0.46541291193243656,-1.217535153019024,-0.0,1.0,-1.0088807627007967,-0.6614862217578686,0.0
2020-10-01,-0.4637510879025239,-1.2230635335073976,-0.0,1.0,-1.0067885117493474,-0.6579634464751958,0.0
2020-10-02,-0.4621294800715938,-1.2079277076876065,-0.0,1.0,-1.0229624132361288,-0.6724145457720347,0.0
2020-10-05,-0.45069808027923214,-1.2137434554973823,-0.0,1.0,-1.0204188481675394,-0.6781413612565446,0.0
2020-10-06,-0.4543315321596654,-1.206379640927314,-0.0,1.0,-1.0219626982743595,-0.6750479344605195,0.0
2020-10-07,-0.4555516820637964,-1.2051159142408925,-0.0,1.0,-1.0227035035732963,-0.6743071291615826,0.0
2020-10-08,-0.45708191869069387,-1.2017933315922347,-0.0,1.0,-1.0223295899712719,-0.6714982153739009,0.0
2020-10-09,-0.45251177394034536,-1.2015960230245946,-0.0,1.0,-1.025422989708704,-0.6811878597592883,0.0
2020-10-12,-0.4435564871828464,-1.1986112930695663,-0.0,1.0,-1.0214856543953885,-0.7033494912441591,0.0
2020-10-13,-0.4354219390871804,-1.2030281874509121,-0.0,1.0,-1.0177589667510254,-0.7071734008203159,0.0
2020-10-14,-0.4345074418401641,-1.2029592772030904,-0.0,1.0,-1.0200776919383703,-0.707214874950897,0.0
2020-10-15,-0.4261024770362631,-1.1992947629619957,-0.0,1.0,-1.0121022158373603,-0.715772060424013,0.0
2020-10-16,-0.4228409832499456,-1.2018272786599955,-0.0,1.0,-1.0100500326299762,-0.7159016750054383,0.0
2020-10-19,-0.4274001127933712,-1.205934666608824,-0.0,1.0,-1.0065506919439504,-0.6983211140514511,0.0
2020-10-20,-0.42552453615397956,-1.2065198543436797,-0.0,1.0,-1.0052020114444251,-0.6977631350788972,0.0
2020-10-21,-0.4266423516130433,-1.2052885241630846,-0.0,1.0,-1.0103773175285484,-0.6996656680126786,0.0
2020-10-22,-0.42519719164427494,-1.2064661523793014,-0.0,1.0,-1.0062841293230476,-0.695934818410332,0.0
2020-10-23,-0.4206418039895924,-1.2106244579358194,-0.0,1.0,-1.0061144839549003,-0.6991326973113616,0.0
2020-10-26,-0.41988806455811534,-1.2063430083734652,-0.0,1.0,-1.0054666146036706,-0.7068419454206256,0.0
2020-10-27,-0.41572643638257245,-1.2095556327026558,-0.0,1.0,-1.0090262107273043,-0.7052161083145286,0.0
2020-10-28,-0.4219116242729403,-1.2096970223109644,-0.0,1.0,-1.0105043840611165,-0.6985415400642416,0.0
