Date,CHT,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-01,1.0,-0.1132394286201119,-0.05388634879163945,-0.09956550137733224,-0.15322466134666177,-0.0,0.0
2020-09-02,1.0,-0.11037439836440305,-0.05371061860207573,-0.10018031320545766,-0.15526812715630456,-0.0002697599136768276,0.0
2020-09-03,1.0,-0.11149771352287897,-0.053739313204760414,-0.10030675717897009,-0.15461413923367512,-0.0,0.0
2020-09-04,1.0,-0.10484429554867619,-0.054097225167154345,-0.09524617276621007,-0.15580340104321275,-0.003590461247049178,0.0
2020-09-08,1.0,-0.10310750438274048,-0.05378046711530849,-0.09462478086297575,-0.15533280551942544,-0.006941695413674151,0.0
2020-09-09,1.0,-0.09804944048256618,-0.056980578966654455,-0.08509738703949038,-0.15560785861262227,-0.013628548073399667,0.0
2020-09-10,1.0,-0.09544181595575507,-0.05752965845283496,-0.08091867321521552,-0.15578603695520624,-0.0175910159163512,0.0
2020-09-11,1.0,-0.09525953017302012,-0.05872837248558166,-0.08150232100154733,-0.15436770291180196,-0.016809677873118583,0.0
2020-09-14,1.0,-0.09426131487499824,-0.056444238101267606,-0.08130390129292758,-0.15502469083695605,-0.01983708268264888,0.0
2020-09-15,1.0,-0.09355869231743529,-0.05755942412429457,-0.08068170623583883,-0.154622345440984,-0.020898715116033605,0.0
2020-09-16,1.0,-0.09396171669225462,-0.05669253630435089,-0.08089074186233222,-0.15492203895939266,-0.02204318492330662,0.0
2020-09-17,1.0,-0.09448075731109484,-0.05644615991435173,-0.08116864822223474,-0.15506846227531415,-0.021524764748971657,0.0
2020-09-18,1.0,-0.0928228452342397,-0.05622597406254841,-0.08107917822493206,-0.15452638100736446,-0.02345917174760973,0.0
2020-09-21,1.0,-0.09272950023235182,-0.05617281342852717,-0.0813794657316266,-0.15450692126793686,-0.023418247363158857,0.0
2020-09-22,1.0,-0.09432845079159206,-0.05388183215146687,-0.08407934247811315,-0.15408906996743404,-0.023416463423230373,0.0
2020-09-23,1.0,-0.09353369891593952,-0.05231402512088191,-0.08499090742489816,-0.15365747071344998,-0.025219561018932295,0.0
2020-09-24,1.0,-0.0933695897204689,-0.052609332732191164,-0.08491602795311091,-0.15362939585211904,-0.024416704238052304,0.0
2020-09-25,1.0,-0.09325891787521318,-0.0530914830944428,-0.08583146589996195,-0.15379194678167238,-0.023395769030203094,0.0
2020-09-28,1.0,-0.093414489813171,-0.052681263561304134,-0.08546791782906416,-0.15364781469270436,-0.02375517795248964,0.0
2020-09-29,1.0,-0.09336339298295054,-0.05279695646047626,-0.08558545864449768,-0.15361420318444413,-0.02368606453431027,0.0
2020-09-30,1.0,-0.09335944655009652,-0.05318924097896383,-0.08613134572302143,-0.1531004748284559,-0.023220097783664212,0.0
2020-10-01,1.0,-0.09441842090411423,-0.055463062249562614,-0.08493707319826176,-0.15359218917546139,-0.022504091653027823,0.0
2020-10-02,1.0,-0.09572126104258982,-0.056109057040444804,-0.08495385396968755,-0.1533120713499478,-0.021097344133668254,0.0
2020-10-05,1.0,-0.0940857940604112,-0.05713963392277971,-0.08339679047860789,-0.15331246298333193,-0.02222410243393406,0.0
2020-10-06,1.0,-0.09378350922738304,-0.058200237033692655,-0.0837519047350302,-0.15314069642756364,-0.022038489756758282,0.0
2020-10-07,1.0,-0.09252653987678165,-0.0599455809166655,-0.08282697269177088,-0.15200687992556147,-0.022514838364043933,0.0
2020-10-08,1.0,-0.09211527085270006,-0.059198850671849906,-0.08173469675202118,-0.15282120623116144,-0.02263444040677202,0.0
2020-10-09,1.0,-0.09205745669623996,-0.058484720461906774,-0.08155189409942262,-0.15189409942261653,-0.024264188142515138,0.0
2020-10-12,1.0,-0.09199594446165545,-0.05852367138874025,-0.08171628129664572,-0.15212493311178077,-0.023812206043878674,0.0
2020-10-13,1.0,-0.09010429128372577,-0.0595206260291903,-0.08195521526790615,-0.15146866335449183,-0.024390930458403123,0.0
2020-10-14,1.0,-0.08994076179487541,-0.059801038427443755,-0.08161082891274676,-0.15112074181429314,-0.024595815334393333,0.0
2020-10-15,1.0,-0.08983863933711296,-0.05936721860360424,-0.08139780256882799,-0.15123165876510558,-0.02495674071156254,0.0
2020-10-16,1.0,-0.09109969746007178,-0.05739815661718145,-0.0830647998311405,-0.151931330472103,-0.02366847252515303,0.0
2020-10-19,1.0,-0.09058292178464397,-0.05758867643127489,-0.08418105328324399,-0.15192829907278432,-0.02270904562914187,0.0
2020-10-20,1.0,-0.09000674839725564,-0.05751602744348217,-0.08391913170621977,-0.15081261950286806,-0.02367562703857834,0.0
2020-10-21,1.0,-0.09028539294249964,-0.05795023196963306,-0.08317165752846899,-0.1509489666807254,-0.02352031491635034,0.0
2020-10-22,1.0,-0.0905602024319955,-0.057271385393969206,-0.08280030927110424,-0.1516693610740142,-0.023476488367189144,0.0
2020-10-23,1.0,-0.08962841115188326,-0.05820574465392889,-0.08207853557720697,-0.1517988949344131,-0.024224274888579582,0.0
2020-10-26,1.0,-0.090171426964238,-0.05934551181988215,-0.08176180230350588,-0.1526951581375072,-0.022303787143680826,0.0
2020-10-27,1.0,-0.08914130068516231,-0.05896888689205886,-0.08342693474109851,-0.1519291250140402,-0.020554869145231944,0.0
2020-10-28,1.0,-0.0918156663904378,-0.05932834248634072,-0.08452603340028372,-0.15249238029692264,-0.016391140076126805,0.0
