Date,IWF,IWM,MTUM,PHI,SPY,VLUE,VXX
2020-09-25,-0.34888254227299514,-0.12126569654109433,-0.29008567931456547,1.0,-0.5064146153497439,-0.0,0.0
2020-09-28,-0.346591809476377,-0.12217870644964117,-0.28603445543657885,1.0,-0.5090439861453829,-0.0,0.0
2020-09-29,-0.3489254965765033,-0.11836485661989019,-0.28226334937744335,1.0,-0.5101801007841277,-0.0,0.0
2020-09-30,-0.34911202494464283,-0.11753807221293326,-0.2836549324415925,1.0,-0.5091734827601789,-0.0,0.0
2020-10-01,-0.3497287522603978,-0.1196880650994575,-0.28223327305605783,1.0,-0.5087477396021699,-0.0,0.0
2020-10-02,-0.35140875302198427,-0.11791951919383628,-0.2810501818839106,1.0,-0.5090490069816309,-0.0,0.0
2020-10-05,-0.34435815234569017,-0.12676660495778208,-0.2735810719284779,1.0,-0.5129362893394139,-0.0,0.0
2020-10-06,-0.3445366777948209,-0.12507894974284942,-0.27197058558152126,1.0,-0.5140981683659659,-0.0,0.0
2020-10-07,-0.346728106435364,-0.12213412843622236,-0.27248085654265775,1.0,-0.5174493460730502,-0.0,0.0
2020-10-08,-0.34824959884285944,-0.11747689108866138,-0.27495649422559726,1.0,-0.5193798449612403,-0.0,0.0
2020-10-09,-0.349333935425604,-0.11686610973131632,-0.274689546172951,1.0,-0.5169790020320614,-0.0,0.0
2020-10-12,-0.3504742547425474,-0.1169602529358627,-0.2741869918699187,1.0,-0.5167344173441735,-0.0,0.0
2020-10-13,-0.34513493997653216,-0.12160393537322864,-0.2741899088365376,1.0,-0.5155925625056413,-0.0,0.0
2020-10-14,-0.34569126971591035,-0.12130785026062234,-0.2756504276011463,1.0,-0.5138208813773495,-0.0,0.0
2020-10-15,-0.34742356500925803,-0.12173147270017613,-0.27518854717066343,1.0,-0.5137063631847537,-0.0,0.0
2020-10-16,-0.3482316274447807,-0.12044356113645603,-0.2759835584263065,1.0,-0.5137991779213154,-0.0,0.0
2020-10-19,-0.346232776311932,-0.11884626660352253,-0.2815777011027671,1.0,-0.5085131813364003,-0.0,0.0
2020-10-20,-0.3450248924331508,-0.11914577279178211,-0.28327814196571377,1.0,-0.5052375481516523,-0.0,0.0
2020-10-21,-0.3449891852919971,-0.11751982696467195,-0.28246665465032444,1.0,-0.5080659697188176,-0.0,0.0
2020-10-22,-0.347875174998871,-0.1141218443751976,-0.2805852865465384,1.0,-0.5154676421442442,-0.0,0.0
2020-10-23,-0.3502664137993317,-0.10959089677594148,-0.2846112164725007,1.0,-0.513298112525964,-0.0,0.0
2020-10-26,-0.34952179012902646,-0.10926644410358206,-0.2834521338987639,1.0,-0.5134665704231707,-0.0,0.0
2020-10-27,-0.34688871385169345,-0.10480477101384043,-0.288241251265894,1.0,-0.5105209857094632,-0.0,0.0
2020-10-28,-0.3495340146774121,-0.10253928233758047,-0.2899914456800684,1.0,-0.5090495700328665,-0.0,0.0
2020-10-29,-0.34181329149389217,-0.10227501961223803,-0.28869214389779224,1.0,-0.5085957637565841,-0.0,0.0
2020-10-30,-0.3376905829596412,-0.10123318385650225,-0.29497757847533634,1.0,-0.5082511210762332,-0.0,0.0
2020-11-02,-0.33088449391896435,-0.10076824870652004,-0.29444307568257666,1.0,-0.5136963289806706,-0.0,0.0
2020-11-03,-0.3335868811382805,-0.09794402559341372,-0.29105796550258395,1.0,-0.514597642005414,-0.0,0.0
2020-11-04,-0.3332290223076579,-0.09680808261433234,-0.2907148285573785,1.0,-0.5145066833564308,-0.0,0.0
2020-11-05,-0.317815118559458,-0.11111606346942414,-0.2788152968443573,1.0,-0.5207924763772509,-0.0,0.0
2020-11-06,-0.3162824848700605,-0.10817906728373086,-0.2800151299394802,1.0,-0.5204921680313279,-0.0,0.0
