Date,FLGT,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-11,1.0,-1.4940810792936974,-0.6359367766682097,-1.7289200449705706,-1.7543813239865087,-0.0,0.0
2020-08-12,1.0,-1.4877130400317085,-0.6387237415774871,-1.7235434007134365,-1.7559783326727443,-0.0,0.0
2020-08-13,1.0,-1.4788286505738029,-0.6613903179000131,-1.6977311700303392,-1.7574858198126895,-0.0,0.0
2020-08-14,1.0,-1.4904062458647611,-0.6576683869260289,-1.7111949186184996,-1.7572449384676458,-0.0,0.0
2020-08-17,1.0,-1.5049873653411356,-0.6612581460300572,-1.7184466019417473,-1.7651283415347785,-0.0,0.0
2020-08-18,1.0,-1.5040899115515063,-0.6599720688967213,-1.714836736051074,-1.7714304715036244,-0.0,0.0
2020-08-19,1.0,-1.505623211552539,-0.6648699008451454,-1.712717109203434,-1.771478006255407,-0.0,0.0
2020-08-20,1.0,-1.5049570829729189,-0.6658460310067204,-1.712223035464768,-1.7707764987690462,-0.0,0.0
2020-08-21,1.0,-1.532769839672637,-0.6507010129469377,-1.739317099349299,-1.7854699134634735,-0.0,0.0
2020-08-24,1.0,-1.5339159663865547,-0.6557983193277311,-1.7472941176470587,-1.7856806722689078,-0.0,0.0
2020-08-25,1.0,-1.5355242777291398,-0.6619974409051114,-1.762879655195636,-1.7740588591824364,-0.0,0.0
2020-08-26,1.0,-1.5308608736622467,-0.6604294272060308,-1.7667766036211885,-1.772767045836979,-0.0,0.0
2020-08-27,1.0,-1.5090933584803985,-0.690893169877408,-1.7572410076788358,-1.7785262023440656,-0.0,0.0
2020-08-28,1.0,-1.6101587747646482,-0.6919348039904454,-1.84958549950822,-1.8737529858086273,-0.0,0.0
2020-08-31,1.0,-1.6187222652673097,-0.6833133760653659,-1.8639853490173977,-1.8777206452067334,-0.0,0.0
2020-09-01,1.0,-1.618013954471774,-0.6891253788145748,-1.852984706462753,-1.8875889773768415,-0.0,0.0
2020-09-02,1.0,-1.610609480812641,-0.6882054176072234,-1.8572234762979685,-1.8980671557562074,-0.0,0.0
2020-09-03,1.0,-1.6161822799097065,-0.6894751693002257,-1.8611032731376975,-1.887344808126411,-0.0,0.0
2020-09-04,1.0,-1.5545564832655392,-0.755155926639549,-1.8096767287518731,-1.9932919431956042,-0.0236209234282452,0.0
2020-09-08,1.0,-1.5740077374982089,-0.7639346611262359,-1.8165209915460667,-1.9954864593781343,-0.01432870038687491,0.0
2020-09-09,1.0,-1.5355871886120995,-0.7834163701067615,-1.7592170818505337,-1.989039145907473,-0.05017793594306049,0.0
2020-09-10,1.0,-1.520607221394623,-0.7859828332269276,-1.7388096758175497,-1.9861672696318364,-0.062211818117329926,0.0
2020-09-11,1.0,-1.5054524854836424,-0.7948590851154227,-1.7336071377991784,-1.978968984563093,-0.06826228579521314,0.0
2020-09-14,1.0,-1.5092815644041377,-0.7973643191157717,-1.7352982853903927,-1.97803599263143,-0.06511265410230978,0.0
2020-09-15,1.0,-1.5069355980184005,-0.792144373673036,-1.7233545647558386,-1.9813163481953289,-0.07338995046001416,0.0
2020-09-16,1.0,-1.509359047078843,-0.7794951786727169,-1.7169597277368123,-1.9880175836642087,-0.09642654566080544,0.0
2020-09-17,1.0,-1.4921436189121935,-0.7967294703163883,-1.7069321009598293,-1.992534660504799,-0.12150728759331675,0.0
2020-09-18,1.0,-1.485578289286729,-0.7963199772662688,-1.7045325376527423,-1.986643932935493,-0.13128729752770674,0.0
2020-09-21,1.0,-1.4766581269570167,-0.8096356390549387,-1.726515798462852,-1.9775832621690863,-0.1259607173356106,0.0
2020-09-22,1.0,-1.5193809557927922,-0.7647058823529412,-1.771799097227198,-1.9898975424518162,-0.11900838289030594,0.0
2020-09-23,1.0,-1.52222540866074,-0.7623315170633782,-1.7734442213937482,-1.9926871236019503,-0.11872669916833954,0.0
2020-09-24,1.0,-1.504498072254748,-0.7361844923604169,-1.7547479651577895,-1.9955019277452524,-0.14886477224046837,0.0
2020-09-25,1.0,-1.4988941999001215,-0.7429549832346437,-1.7480916030534353,-1.988941999001213,-0.15531140757651427,0.0
2020-09-28,1.0,-1.4910141206675225,-0.7371986877763514,-1.7327770646127512,-1.9932249322493225,-0.17736414206247325,0.0
2020-09-29,1.0,-1.496324316608379,-0.7247162943401613,-1.738776675469274,-2.000499607451288,-0.17693241024908998,0.0
2020-09-30,1.0,-1.5021471514457485,-0.7265244775264815,-1.7509304322931576,-2.004723733180647,-0.1729172630976238,0.0
2020-10-01,1.0,-1.5062392426850257,-0.7352983362019506,-1.7498565691336774,-2.0091078600114742,-0.17104130808950085,0.0
2020-10-02,1.0,-1.507205850720585,-0.7271814727181471,-1.7468989746898973,-2.01390980139098,-0.17473291747329173,0.0
2020-10-05,1.0,-1.4892261436036938,-0.7412842723172739,-1.7278974872932922,-2.0131720237669124,-0.1870570549072947,0.0
2020-10-06,1.0,-1.4960097778416852,-0.748580056078798,-1.7411028830253794,-2.029117837371486,-0.17477892012366095,0.0
2020-10-07,1.0,-1.4857613050944476,-0.7507155123068117,-1.7261018889524902,-2.0191757298225532,-0.1733686319404694,0.0
2020-10-08,1.0,-1.487811852169562,-0.7427979126456502,-1.7306455071842164,-2.019157909786261,-0.1681321037958396,0.0
2020-10-09,1.0,-1.4877909467371129,-0.7381836355847494,-1.7288305012137657,-2.011066685706126,-0.17385406254462374,0.0
2020-10-12,1.0,-1.4762549914432401,-0.736095265259555,-1.717127780946948,-1.9971477467199086,-0.20400741585852825,0.0
2020-10-13,1.0,-1.4558477656617492,-0.7502672653410306,-1.7157009479010763,-1.9911624260565892,-0.21409735585489276,0.0
2020-10-14,1.0,-1.456030240353755,-0.7499465088082162,-1.7149989301761643,-1.9968618500820199,-0.2143926966692818,0.0
2020-10-15,1.0,-1.4624240257418664,-0.7553807651054701,-1.7205577404361816,-2.004576331784054,-0.20750804433321415,0.0
2020-10-16,1.0,-1.462077346486525,-0.7579526771034385,-1.7129172921581244,-2.0030023589963544,-0.21252412609907786,0.0
2020-10-19,1.0,-1.4648834215419826,-0.7584751823773423,-1.711843799170362,-2.004720354741811,-0.2121298812759262,0.0
2020-10-20,1.0,-1.344687645532566,-0.7183820105116094,-1.6335573148825762,-1.8270906792628567,-0.12926618322134256,0.0
2020-10-21,1.0,-1.3361628755222494,-0.7092645400888653,-1.6397639100736123,-1.8152397373831157,-0.13130844220439022,0.0
2020-10-22,1.0,-1.3360514452399892,-0.7084327764518695,-1.6391540705383187,-1.814770617873243,-0.13106603023070804,0.0
2020-10-23,1.0,-1.2833897007210773,-0.6939569906196159,-1.5617382426137454,-1.72675642907281,-0.11524471954565758,0.0
2020-10-26,1.0,-1.2795746848338214,-0.692283203871132,-1.5599770788233795,-1.717814847828855,-0.11734369030943587,0.0
2020-10-27,1.0,-1.2704139764527154,-0.6865426003291556,-1.55931130522851,-1.7067350297506012,-0.1068489682238258,0.0
2020-10-28,1.0,-1.2845368667976922,-0.6867431687060166,-1.5669815507512836,-1.7119127623153487,-0.08977366385595638,0.0
2020-10-29,1.0,-1.234949058351343,-0.6760111145415251,-1.5190490892250694,-1.6531028095091078,-0.09169496758258722,0.0
2020-10-30,1.0,-1.2315140302189331,-0.669626888683318,-1.51927227875424,-1.6502621029910578,-0.09645390070921987,0.0
2020-11-02,1.0,-1.221660916707738,-0.6654756037456876,-1.5168186298669297,-1.6522301626416953,-0.10448496796451454,0.0
2020-11-03,1.0,-1.2205339566929134,-0.6588951771653543,-1.508919783464567,-1.6505905511811023,-0.11263533464566929,0.0
2020-11-04,1.0,-1.2165768854064642,-0.6433643486777668,-1.5006121449559255,-1.6415891283055828,-0.11930705190989226,0.0
2020-11-05,1.0,-1.1647567962940388,-0.6745702791661587,-1.4558088504205777,-1.6418993051322686,-0.1582957454589784,0.0
2020-11-06,1.0,-1.1585254577529047,-0.6672546991909483,-1.4581178903826266,-1.6439564450392359,-0.1552405864103656,0.0
