Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WSBF
2020-08-27,-0.0,-0.5965022647206843,-0.0,-0.2851870491528267,-0.2152533132024828,0.0,1.0
2020-08-28,-0.0,-0.5979664570230608,-0.0,-0.28423480083857444,-0.21421383647798745,0.0,1.0
2020-08-31,-0.0,-0.5977527147708691,-0.0,-0.2861724875267284,-0.2124229592050648,0.0,1.0
2020-09-01,-0.0,-0.5985999622744325,-0.0,-0.28507953807138514,-0.21216439963951125,0.0,1.0
2020-09-02,-0.0,-0.5968694996228313,-0.0,-0.2837566004526025,-0.2147556784846199,0.0,1.0
2020-09-03,-0.0,-0.5975938905743279,-0.0,-0.28398368030128673,-0.21071241761690554,0.0,1.0
2020-09-04,-0.0,-0.598474745790965,-0.0,-0.2659609934989165,-0.21926571095182532,0.0,1.0
2020-09-08,-0.0,-0.5972529075826422,-0.0,-0.2632039684855559,-0.22383175622160156,0.0,1.0
2020-09-09,-0.0,-0.5965172363393397,-0.0,-0.2692460276031988,-0.22220366233061198,0.0,1.0
2020-09-10,-0.0,-0.5974218310006049,-0.0,-0.2622390021067562,-0.22623641559416782,0.0,1.0
2020-09-11,-0.0,-0.5991162800391838,-0.0,-0.25934262906688343,-0.22578628149815544,0.0,1.0
2020-09-14,-0.0,-0.600712975316878,-0.0,-0.26036107404936626,-0.22364909939959973,0.0,1.0
2020-09-15,-0.0,-0.6019235182442159,-0.0,-0.2599461748690881,-0.22437569106878352,0.0,1.0
2020-09-16,-0.0,-0.5968880534670008,-0.0,-0.26173767752715116,-0.22992898913951543,0.0,1.0
2020-09-17,-0.0,-0.5960726968874033,-0.0,-0.26402757468142884,-0.22889074576979318,0.0,1.0
2020-09-18,-0.0,-0.5954192092284544,-0.0,-0.26529716626264316,-0.22908133411351667,0.0,1.0
2020-09-21,-0.0,-0.603291595125424,-0.0,-0.26330667113363204,-0.22729176263662632,0.0,1.0
2020-09-22,-0.0,-0.6115641683130859,-0.0,-0.2606666946908235,-0.22958089873470933,0.0,1.0
2020-09-23,-0.0,-0.6102809827039068,-0.0,-0.2586007607759074,-0.23268814492570877,0.0,1.0
2020-09-24,-0.0,-0.6056473944784762,-0.0,-0.25425862213644373,-0.2379374003524377,0.0,1.0
2020-09-25,-0.0,-0.6049564212958101,-0.0,-0.25533970387482935,-0.23988239000315026,0.0,1.0
2020-09-28,-0.0,-0.6024344176285414,-0.0,-0.2518992654774397,-0.244302203567681,0.0,1.0
2020-09-29,-0.0,-0.602653733912788,-0.0,-0.25189477441162267,-0.24492452394448994,0.0,1.0
2020-09-30,-0.0,-0.6033628615810908,-0.0,-0.25156387757672444,-0.2442377933582434,0.0,1.0
2020-10-01,-0.0,-0.6026413588930648,-0.0,-0.2524408423793226,-0.24456715728473344,0.0,1.0
2020-10-02,-0.0,-0.6030826088782496,-0.0,-0.2530343118726639,-0.2437318886229054,0.0,1.0
2020-10-05,-0.0,-0.6064499874023683,-0.0,-0.24674561182497692,-0.24640967498110358,0.0,1.0
2020-10-06,-0.0,-0.6045574719879139,-0.0,-0.24549918166939444,-0.24822695035460993,0.0,1.0
2020-10-07,-0.0,-0.6038579404726921,-0.0,-0.247176860753117,-0.24795348641954576,0.0,1.0
2020-10-08,-0.0,-0.6038647342995168,-0.0,-0.2275528902215559,-0.25087456271864067,0.0,1.0
2020-10-09,-0.0,-0.6029154518950437,-0.0,-0.22596834652228237,-0.25358184089962515,0.0,1.0
2020-10-12,-0.0,-0.603311120366514,-0.0,-0.22717617659308623,-0.2519783423573511,0.0,1.0
2020-10-13,-0.0,-0.6036051037612139,-0.0,-0.22513165289428222,-0.25275274233499156,0.0,1.0
2020-10-14,-0.0,-0.6034547424570761,-0.0,-0.22635022503750626,-0.25387564594099016,0.0,1.0
2020-10-15,-0.0,-0.6045154162062999,-0.0,-0.2273551668786091,-0.2528091058808814,0.0,1.0
2020-10-16,-0.0,-0.6091539007388238,-0.0,-0.2224402053679509,-0.2554785657636599,0.0,1.0
2020-10-19,-0.0,-0.6084869231250913,-0.0,-0.22212945375607923,-0.2566532384311925,0.0,1.0
2020-10-20,-0.0,-0.6087056271638928,-0.0,-0.21812038543361284,-0.25887456722145746,0.0,1.0
2020-10-21,-0.0,-0.6097810218978102,-0.0,-0.21739311783107404,-0.2583524504692388,0.0,1.0
2020-10-22,-0.0,-0.6092713850773658,-0.0,-0.216749384827126,-0.2593110063811152,0.0,1.0
2020-10-23,-0.0,-0.6103717301514457,-0.0,-0.21540322917101257,-0.260231966289791,0.0,1.0
2020-10-26,-0.0,-0.6123828801569249,-0.0,-0.21729513157071012,-0.257089793618664,0.0,1.0
2020-10-27,-0.0,-0.6143587603047063,-0.0,-0.21596577272252948,-0.25670458102890537,0.0,1.0
2020-10-28,-0.0,-0.6150298426478569,-0.0,-0.2173504737259485,-0.25451813514754373,0.0,1.0
