Date,IWF,IWM,MTUM,SO,SPY,VLUE,VXX
2020-09-30,-0.062768659632669,-0.007888823759280968,-0.5741989058225869,1.0,-0.48031457600625244,-0.31718933177022274,0.0
2020-10-01,-0.06271828062034437,-0.008670167297594334,-0.5740627671266333,1.0,-0.48018073024789354,-0.3166931249236781,0.0
2020-10-02,-0.06369675654552559,-0.00813305978898007,-0.573637162954279,1.0,-0.48063208284486125,-0.3162612348573661,0.0
2020-10-05,-0.05091540172569725,-0.01938353987925008,-0.5610471511329472,1.0,-0.4851262496639046,-0.3278824765955367,0.0
2020-10-06,-0.051813851227555885,-0.016636130450714548,-0.5607182117991939,1.0,-0.48584341028459754,-0.3278856724074753,0.0
2020-10-07,-0.04734002294977905,-0.02258355916892502,-0.5601455113650236,1.0,-0.4812373348958715,-0.3301594277204033,0.0
2020-10-08,-0.04745407080293751,-0.020250323273232975,-0.5611535364871789,1.0,-0.4818601019835558,-0.3290799521799595,0.0
2020-10-09,-0.045392458168691155,-0.0180252695253427,-0.559929752670862,1.0,-0.4799258500414654,-0.33587004244109464,0.0
2020-10-12,-0.044353953817268546,-0.01740996318061008,-0.5583380068762039,1.0,-0.477676720879764,-0.34059154860890983,0.0
2020-10-13,-0.03966668291018956,-0.020101359582866334,-0.558257394863798,1.0,-0.4758540032162175,-0.3426489937137566,0.0
2020-10-14,-0.03737135349504878,-0.02175129558891511,-0.5550473224495754,1.0,-0.47371110191966137,-0.34514975304737117,0.0
2020-10-15,-0.03712624382648468,-0.021701578960173225,-0.5551906186896333,1.0,-0.4729825073595601,-0.3459358197698465,0.0
2020-10-16,-0.036246867930036245,-0.024253776729024252,-0.5516335417325516,1.0,-0.4716714914734717,-0.3488456953803489,0.0
2020-10-19,-0.03511929372279106,-0.02286159009655374,-0.548605199795705,1.0,-0.4722377605370042,-0.3532602086728117,0.0
2020-10-20,-0.03292831105710814,-0.0223086269744836,-0.548262454434994,1.0,-0.4705224787363305,-0.3561117861482382,0.0
2020-10-21,-0.033611198872335775,-0.02303934673244708,-0.5462366636692833,1.0,-0.4713587867888303,-0.35606484069312466,0.0
2020-10-22,-0.03370977534911961,-0.02069216757741348,-0.5432422586520946,1.0,-0.4721797207043109,-0.3588099574984821,0.0
2020-10-23,-0.030045944040644673,-0.024843814570824317,-0.5407783746991759,1.0,-0.473102073559083,-0.3621071055254394,0.0
2020-10-26,-0.030233801584601178,-0.025616098770232833,-0.5410003402517863,1.0,-0.47270694599718077,-0.36081271569532886,0.0
2020-10-27,-0.025758679291090072,-0.023622238407380435,-0.54639475600874,1.0,-0.472784656470017,-0.3592134013109978,0.0
2020-10-28,-0.026928675400291122,-0.024260067928190198,-0.5420426977195536,1.0,-0.4717612809315866,-0.36101407083939835,0.0
2020-10-29,-0.014927539738223696,-0.021096944330196214,-0.5466334405922629,1.0,-0.4714634795441899,-0.3652771393317688,0.0
2020-10-30,-0.012893393647645081,-0.020440746026754397,-0.549239217204093,1.0,-0.4714434311425047,-0.36500641041147586,0.0
2020-11-02,-0.011415580332309478,-0.02000145113309309,-0.5494957312501512,1.0,-0.47181173966672313,-0.36585483831958787,0.0
2020-11-03,-0.009389216919949667,-0.021464524247410705,-0.5502855483496273,1.0,-0.47192914529087215,-0.3668328332204046,0.0
2020-11-04,-0.009139706949078775,-0.0177474732820736,-0.5498815223173268,1.0,-0.4719038638232023,-0.36926350403791286,0.0
2020-11-05,-0.0,-0.02805654733185371,-0.5304448518768696,1.0,-0.47066486538647107,-0.38331081733088873,0.0
2020-11-06,-0.0,-0.025042782424257032,-0.5312733495625347,1.0,-0.4718841138615055,-0.38207717708308225,0.0
