Date,IWF,IWM,MTUM,SAFM,SPY,VLUE,VXX
2020-08-27,-0.4174325063132957,-0.4033479992710422,-0.2603160552966598,1.0,-0.4921767202103564,-0.03014761396474968,0.0
2020-08-28,-0.41668194317140234,-0.39921435118502024,-0.26321854131203354,1.0,-0.5042032211601414,-0.03551132643708262,0.0
2020-08-31,-0.42314875706957783,-0.3999736945942391,-0.2678153360515586,1.0,-0.5107983690648428,-0.02883072471392871,0.0
2020-09-01,-0.4233895362600941,-0.39966330851987264,-0.2683010232264513,1.0,-0.5113501854433542,-0.02767183102296341,0.0
2020-09-02,-0.4222789070923291,-0.40000525942093773,-0.26809898230204854,1.0,-0.5109527441028743,-0.028374575959186892,0.0
2020-09-03,-0.42395392262577913,-0.40004733976803514,-0.26849538437261655,1.0,-0.5100597007074665,-0.02743076558924861,0.0
2020-09-04,-0.3918855412250013,-0.40368649156701997,-0.24142342436426295,1.0,-0.5206516630985326,-0.05315649313351783,0.0
2020-09-08,-0.38457120480355045,-0.40407257538180397,-0.2363137971544185,1.0,-0.5170604359744159,-0.06860723143192796,0.0
2020-09-09,-0.3741650422352177,-0.40964262508122157,-0.21905133203378818,1.0,-0.515477582846004,-0.08075373619233268,0.0
2020-09-10,-0.3672511282875966,-0.411293251024537,-0.2081236706956477,1.0,-0.5161072781034393,-0.09101519946049698,0.0
2020-09-11,-0.3581003844954796,-0.41782708095188614,-0.20936818040112232,1.0,-0.51966642419204,-0.0929543801309363,0.0
2020-09-14,-0.3631702238417491,-0.42511712649661637,-0.21184279021343053,1.0,-0.5195991671004685,-0.08305570015616867,0.0
2020-09-15,-0.3627862148011149,-0.42665867826721193,-0.21355075672718746,1.0,-0.5181692672380109,-0.08374794863111829,0.0
2020-09-16,-0.3630011992283227,-0.42270191355128006,-0.2128890974503363,1.0,-0.5187966004484071,-0.08962928202721727,0.0
2020-09-17,-0.36590257879656163,-0.4189893201354519,-0.2140401146131805,1.0,-0.5174785100286533,-0.0884344881479552,0.0
2020-09-18,-0.3664225587031873,-0.41854525553152117,-0.21500612441687733,1.0,-0.5177347475958406,-0.08845221651768262,0.0
2020-09-21,-0.3680367202169831,-0.4168057583976632,-0.21419257250156476,1.0,-0.5201856874608805,-0.088775297308575,0.0
2020-09-22,-0.36726171834220694,-0.41765841945923377,-0.21494936841006368,1.0,-0.5193130806973588,-0.09069318300448899,0.0
2020-09-23,-0.3618791736227045,-0.41697099332220366,-0.2172631469115192,1.0,-0.5172422787979967,-0.09513251252086813,0.0
2020-09-24,-0.3584022468403807,-0.4152753939772195,-0.21441202475685234,1.0,-0.5163312009153794,-0.09606282831434962,0.0
2020-09-25,-0.35938475952529664,-0.4141161773891318,-0.21442327711846762,1.0,-0.5172808661253383,-0.09733499895898397,0.0
2020-09-28,-0.3582202111613877,-0.4132990066052946,-0.2123316169969314,1.0,-0.5171113538253498,-0.09952150621521819,0.0
2020-09-29,-0.3587377505133737,-0.41153076343219563,-0.21158794936445635,1.0,-0.5171947700865588,-0.10030932390631904,0.0
2020-09-30,-0.35725777155015825,-0.4139550573459962,-0.2083398204369713,1.0,-0.5165291400695418,-0.09878561419897244,0.0
2020-10-01,-0.3570150182865147,-0.4199413793997873,-0.20633932508494798,1.0,-0.5149793790366508,-0.09553082769174903,0.0
2020-10-02,-0.3557445484481551,-0.4189592138356626,-0.20603106282573183,1.0,-0.5150517281613815,-0.0971037415406954,0.0
2020-10-05,-0.34183896799443825,-0.42783943146999,-0.19149264876277777,1.0,-0.5085871720266756,-0.10513170430259804,0.0
2020-10-06,-0.34232658625035367,-0.4232401430004373,-0.1889869087729225,1.0,-0.5099405879478409,-0.10745608394845811,0.0
2020-10-07,-0.33790036501979337,-0.42997789316744645,-0.1877024317515809,1.0,-0.5053467688036605,-0.10966017171353658,0.0
2020-10-08,-0.33869186718368816,-0.4273901543360468,-0.18977427390154336,1.0,-0.5047122570041859,-0.10741891579569092,0.0
2020-10-09,-0.34313901806130054,-0.42869254682321506,-0.19237982683760244,1.0,-0.5054081134547697,-0.0995555327184441,0.0
2020-10-12,-0.2908255535461166,-0.4231389608485263,-0.17334669338677358,1.0,-0.45625397135734885,-0.10037147465663034,0.0
2020-10-13,-0.29087396684110134,-0.4230693989338289,-0.1750623563358928,1.0,-0.4579155866386267,-0.09844965031544968,0.0
2020-10-14,-0.29796911880409127,-0.4236821400472069,-0.1869590873328088,1.0,-0.45768587726199844,-0.09237313139260424,0.0
2020-10-15,-0.29503044588489497,-0.4226821842467099,-0.18775780789628757,1.0,-0.4539137693969751,-0.09592909055195444,0.0
2020-10-16,-0.2932911578637634,-0.42253935559805794,-0.18902947378745524,1.0,-0.45279780295228284,-0.09440439409543426,0.0
2020-10-19,-0.2958993932276375,-0.4206791935799569,-0.1757437854766099,1.0,-0.44994128009395185,-0.10439909962810726,0.0
2020-10-20,-0.2965356836822133,-0.4211286571183743,-0.17502754315093647,1.0,-0.4523931937813686,-0.10317052270779777,0.0
2020-10-21,-0.2971323529411765,-0.42409313725490194,-0.1786029411764706,1.0,-0.4501225490196079,-0.10102941176470588,0.0
2020-10-22,-0.3002063780649599,-0.4194142793965899,-0.17692005306864528,1.0,-0.4576924966832097,-0.10262394968306227,0.0
2020-10-23,-0.2961942483209919,-0.4243154813156535,-0.1737558119510935,1.0,-0.4593716942606214,-0.10644788309675515,0.0
2020-10-26,-0.30080458068019156,-0.4310676736265364,-0.1744163088010267,1.0,-0.4663359494545634,-0.0954143837306876,0.0
2020-10-27,-0.2999334631213189,-0.43330293994430613,-0.16954582419478056,1.0,-0.46699031518765866,-0.09455629759235074,0.0
2020-10-28,-0.3077492596248766,-0.4339091806515301,-0.1734698914116486,1.0,-0.46947186574531097,-0.08331688055281342,0.0
2020-10-29,-0.3013018914271678,-0.4372144436256448,-0.17204618029968066,1.0,-0.46639646278555635,-0.07941537705723409,0.0
2020-10-30,-0.30578797125701346,-0.4368294123437346,-0.167585392263018,1.0,-0.46918988089378877,-0.08147947632641007,0.0
2020-11-02,-0.2932136710105729,-0.4297270715515122,-0.166215883943939,1.0,-0.47236292107204325,-0.09731989181214654,0.0
2020-11-03,-0.29295040448498855,-0.4289507979050382,-0.1653593646266198,1.0,-0.47252206840591116,-0.09911726376355455,0.0
2020-11-04,-0.29507753557297683,-0.41945393330220443,-0.16460642402496867,1.0,-0.47531395148804406,-0.10309405028138902,0.0
2020-11-05,-0.2718301581860032,-0.43109358930407954,-0.14520789460796316,1.0,-0.4784514422841471,-0.12209216905823007,0.0
2020-11-06,-0.26803645158926,-0.42903911460751015,-0.14453592631501794,1.0,-0.4777308152744863,-0.12379370159536782,0.0
