Date,IWF,IWM,MTUM,SBUX,SPY,VLUE,VXX
2020-08-21,-0.3548193638151898,-0.2660605479057717,-0.2324521422060164,1.0,-0.4107614067072878,-0.13476946696732717,0.0
2020-08-24,-0.34865278043187464,-0.2725014332123065,-0.2129036881330021,1.0,-0.4050974584368431,-0.14955570418497993,0.0
2020-08-25,-0.3481897478790775,-0.2732704026765444,-0.2086270761142311,1.0,-0.4068586449994026,-0.15282590512606048,0.0
2020-08-26,-0.35735382398847404,-0.27355024612798656,-0.21222235562492497,1.0,-0.41145395605714974,-0.14664425501260656,0.0
2020-08-27,-0.35029739063699156,-0.2780842287029931,-0.20769378357636223,1.0,-0.41039907904834994,-0.15186108979278587,0.0
2020-08-28,-0.3488500371729381,-0.2798762500899345,-0.2067295009233278,1.0,-0.4112765906420126,-0.15154567474878286,0.0
2020-08-31,-0.3478969833581123,-0.28072994101002346,-0.20389909356865377,1.0,-0.4112032996019375,-0.15418924751810464,0.0
2020-09-01,-0.34775936893087495,-0.2817992183566308,-0.20169276140695808,1.0,-0.4117534226868391,-0.15467427530150812,0.0
2020-09-02,-0.34856951006019327,-0.28365188613635817,-0.20168349360895943,1.0,-0.41190436221492116,-0.15232979208134484,0.0
2020-09-03,-0.3460560406870742,-0.28137894635831495,-0.20113232895115632,1.0,-0.4129642068899338,-0.15747049227521354,0.0
2020-09-04,-0.33140770093814903,-0.28230407486094866,-0.18674655653959082,1.0,-0.4172017855864028,-0.16948747941085196,0.0
2020-09-08,-0.32868701816359164,-0.28202496598801824,-0.18602763921044466,1.0,-0.41575769148149033,-0.17433229109482778,0.0
2020-09-09,-0.32048932574910155,-0.2858604850417688,-0.17400099959540186,1.0,-0.4161886855320466,-0.18344955613204178,0.0
2020-09-10,-0.31599210970363856,-0.28583311547876517,-0.16790645720940184,1.0,-0.4167359840292797,-0.1901276231670509,0.0
2020-09-11,-0.3133102236573436,-0.28683698181300155,-0.1673156370198015,1.0,-0.41604539626762904,-0.19079728382164396,0.0
2020-09-14,-0.3124302505045708,-0.28441172978748663,-0.16713759943013176,1.0,-0.41652617832126315,-0.19392140567493768,0.0
2020-09-15,-0.31297764275881707,-0.28174395974747235,-0.16570940333222575,1.0,-0.41766744197085487,-0.1952817202259458,0.0
2020-09-16,-0.3130533861893797,-0.28250290787381016,-0.1678258598998267,1.0,-0.4161226766681701,-0.19426970826310916,0.0
2020-09-17,-0.3100804633167976,-0.2839476869763357,-0.16629085471505542,1.0,-0.41548978187083146,-0.1977641166836771,0.0
2020-09-18,-0.31142986059987177,-0.2840485406920136,-0.16690018760834974,1.0,-0.41587309126315036,-0.1965138093994158,0.0
2020-09-21,-0.3130881094952951,-0.28224503374203974,-0.1656924246744606,1.0,-0.41833000665336,-0.19684440642524476,0.0
2020-09-22,-0.31494471525383433,-0.2790155748424682,-0.16965878016882655,1.0,-0.41735822137676853,-0.1968612531209131,0.0
2020-09-23,-0.3116605253773921,-0.2782598359681445,-0.17133008439320097,1.0,-0.4161892309520979,-0.19983359087127064,0.0
2020-09-24,-0.3083695213687383,-0.2725374338530172,-0.1673429676562018,1.0,-0.41776417265845617,-0.20697183265703237,0.0
2020-09-25,-0.3078894901737397,-0.2736162536789139,-0.16673787145162824,1.0,-0.41683281116491033,-0.20839267065413464,0.0
2020-09-28,-0.3067963468153244,-0.2732771913177559,-0.16534218953860752,1.0,-0.41681888269481676,-0.20998695291187286,0.0
2020-09-29,-0.30784374184673036,-0.2725267427243187,-0.1630416735845924,1.0,-0.4167121273214583,-0.21171224591447074,0.0
2020-09-30,-0.30811208389683725,-0.2715733029634375,-0.16309583125726623,1.0,-0.4172301705933993,-0.21261299736636058,0.0
2020-10-01,-0.30784927866362943,-0.27379935459377375,-0.16317862566438876,1.0,-0.4170700455580866,-0.21089597570235386,0.0
2020-10-02,-0.30813401670463175,-0.27308750949126803,-0.16291761579347,1.0,-0.41756833712984054,-0.21110952923310553,0.0
2020-10-05,-0.3041066009104704,-0.2763657056145675,-0.15857359635811835,1.0,-0.41777314112291347,-0.21419764795144158,0.0
2020-10-06,-0.30113636363636365,-0.275,-0.15383522727272728,1.0,-0.4175662878787879,-0.21988636363636366,0.0
2020-10-07,-0.30134684119582456,-0.27488342367505386,-0.15262622198025894,1.0,-0.4186569460553412,-0.21954221601533835,0.0
2020-10-08,-0.3010645848119234,-0.2742607049917199,-0.15183345162053466,1.0,-0.4190915542938254,-0.2194937307783298,0.0
2020-10-09,-0.30072626623453436,-0.27366279482387457,-0.1514750065056422,1.0,-0.41858484540228524,-0.22123914740602307,0.0
2020-10-12,-0.3002483737433471,-0.2733293908929627,-0.15065641632170312,1.0,-0.41745712596096984,-0.22377291543465405,0.0
2020-10-13,-0.29867612293144213,-0.2741843971631206,-0.15000000000000002,1.0,-0.4161229314420804,-0.2251063829787234,0.0
2020-10-14,-0.2987399825063238,-0.27408335500342784,-0.1499964539845394,1.0,-0.41630221507765774,-0.22488830051299025,0.0
2020-10-15,-0.29829082054797756,-0.27429611593106545,-0.15061109666438147,1.0,-0.41540389116096543,-0.22540838278054892,0.0
2020-10-16,-0.2982588768929103,-0.27612275272271963,-0.14559758085473315,1.0,-0.4131210281367384,-0.22932268657421626,0.0
2020-10-19,-0.2984320392934731,-0.2748890148295079,-0.140880324926797,1.0,-0.4130773590252196,-0.23413148200623404,0.0
2020-10-20,-0.29765894180393637,-0.2748383442677113,-0.13949591730778307,1.0,-0.41209232076273183,-0.23587577287959596,0.0
2020-10-21,-0.298572608234045,-0.2766072903149699,-0.1365813377374071,1.0,-0.4122448979591837,-0.235319098737761,0.0
2020-10-22,-0.29847648695816237,-0.2754115371916419,-0.1348757134097448,1.0,-0.4124097919909438,-0.23720579217961418,0.0
2020-10-23,-0.2976816584514516,-0.27581896653380816,-0.13525624395651045,1.0,-0.4119242470696446,-0.2377302422112686,0.0
2020-10-26,-0.29889586184117395,-0.2783938092766479,-0.1344547728023404,1.0,-0.4140046241683575,-0.23349690935686312,0.0
2020-10-27,-0.29787935909519325,-0.27851083883129124,-0.13491988689915174,1.0,-0.4135249764373233,-0.23145617342130065,0.0
2020-10-28,-0.3015480313847459,-0.27921114017106097,-0.13324379727150634,1.0,-0.41363304351923846,-0.22857614099573526,0.0
