Date,BLL,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-18,1.0,-0.16412809777073667,-0.0,-0.5564331786805476,-0.4169514541133869,-0.12569876654973405,0.0
2020-09-21,1.0,-0.16490457540014944,-0.0,-0.5557492472436667,-0.4178986212673474,-0.12539901745489124,0.0
2020-09-22,1.0,-0.16305333817126272,-0.0,-0.5515693033381712,-0.4208318214804064,-0.13234760522496372,0.0
2020-09-23,1.0,-0.16190109067821593,-0.0,-0.5520736491236026,-0.42021722863427136,-0.1333076347475114,0.0
2020-09-24,1.0,-0.15825106421519788,-0.0,-0.5518521873018748,-0.42004800289828825,-0.13413640068834345,0.0
2020-09-25,1.0,-0.1580985596521424,-0.0,-0.550480115952532,-0.4191729323308271,-0.13694628136606576,0.0
2020-09-28,1.0,-0.15678330541849622,-0.0,-0.5494318953419944,-0.418994160517858,-0.1381558100583948,0.0
2020-09-29,1.0,-0.1578114044016195,-0.0,-0.5465381918527064,-0.41822170952930265,-0.13930922168691048,0.0
2020-09-30,1.0,-0.15784236118964154,-0.0,-0.548094538052697,-0.41651023408345583,-0.1391835349994346,0.0
2020-10-01,1.0,-0.15732851169623688,-0.0,-0.5479037179342299,-0.4151881568538818,-0.13972200248615663,0.0
2020-10-02,1.0,-0.15684546009357833,-0.0,-0.5462579959765828,-0.4171921972830632,-0.14005108383626047,0.0
2020-10-05,1.0,-0.14886899258023048,-0.0,-0.5387113506686814,-0.4181908391781872,-0.1495004623260639,0.0
2020-10-06,1.0,-0.14696528858515462,-0.0,-0.5374743442271692,-0.41825112208764686,-0.15273924712993664,0.0
2020-10-07,1.0,-0.1458201821625034,-0.0,-0.5375597438903418,-0.4174407070069438,-0.1536432500676346,0.0
2020-10-08,1.0,-0.14546971541965453,-0.0,-0.5373652640598927,-0.4180534884769765,-0.1541063455554052,0.0
2020-10-09,1.0,-0.14258619521777416,-0.0,-0.5362279572805889,-0.4191785770733139,-0.15990426516742304,0.0
2020-10-12,1.0,-0.1443892526529691,-0.0,-0.5348837209302325,-0.4178821404380221,-0.16069090088055993,0.0
2020-10-13,1.0,-0.14111121132858304,-0.0,-0.5332596734914765,-0.4153062144854334,-0.16521601876071076,0.0
2020-10-14,1.0,-0.14101552816028487,-0.0,-0.533636834869622,-0.41333303283676276,-0.16576142074778571,0.0
2020-10-15,1.0,-0.13873647907195485,-0.0,-0.5278480729178331,-0.40899827559178553,-0.16390836002060333,0.0
2020-10-16,1.0,-0.1362528236899197,-0.0,-0.5204759455167632,-0.4068573729059963,-0.17302229876316788,0.0
2020-10-19,1.0,-0.13423238367419846,-0.0,-0.5117218897919086,-0.40546574975439853,-0.18132088952397965,0.0
2020-10-20,1.0,-0.13072623210030512,-0.0,-0.5074493909092934,-0.40199986637863844,-0.1868472039730085,0.0
2020-10-21,1.0,-0.13163628279235215,-0.0,-0.503779457536683,-0.40046687416629617,-0.18732770120053358,0.0
2020-10-22,1.0,-0.13154913936701831,-0.0,-0.4991893392559689,-0.40115491393670183,-0.18909494725152692,0.0
2020-10-23,1.0,-0.13581399484306927,-0.0,-0.5034453632079665,-0.4003512047657153,-0.18318218191517738,0.0
2020-10-26,1.0,-0.13765569395017793,-0.0,-0.5033140569395017,-0.40315836298932384,-0.1800711743772242,0.0
2020-10-27,1.0,-0.13481797573009735,-0.0,-0.5059785749211005,-0.40336489309685736,-0.17833488909632397,0.0
2020-10-28,1.0,-0.1346384605128661,-0.0,-0.5040442646993467,-0.4030931958579619,-0.18039198257855207,0.0
