Date,GD,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-06,1.0,-0.0,-0.2989734999785251,-0.14641583988317658,-0.34935360563501267,-0.35274663917879995,0.0
2020-08-07,1.0,-0.0,-0.30047544263494175,-0.1494309747649678,-0.3495901727513284,-0.3518275498569369,0.0
2020-08-10,1.0,-0.0,-0.3053773625522022,-0.1443793860593275,-0.3481939122572868,-0.3547164937357386,0.0
2020-08-11,1.0,-0.0,-0.3058420723960464,-0.13889187967010486,-0.34705743017722174,-0.36157109326212883,0.0
2020-08-12,1.0,-0.0,-0.30519746045410523,-0.13031313892176907,-0.34901538792639625,-0.3676100290541267,0.0
2020-08-13,1.0,-0.0,-0.308469475494411,-0.11979793637145314,-0.34911865864144453,-0.3722269991401548,0.0
2020-08-14,1.0,-0.0,-0.3092448896244868,-0.1194462953807794,-0.34965500935021393,-0.3711067643961052,0.0
2020-08-17,1.0,-0.0,-0.308365403220605,-0.11962247113710146,-0.34908520198654136,-0.37286350052673445,0.0
2020-08-18,1.0,-0.0,-0.3058626177469999,-0.11226289302765712,-0.3541227579680846,-0.3783818658867048,0.0
2020-08-19,1.0,-0.0,-0.3062840178129639,-0.11154615665942387,-0.35367768861734394,-0.37981627691844333,0.0
2020-08-20,1.0,-0.0,-0.30678053607537753,-0.1114529105537151,-0.3536548638299703,-0.37929699264294625,0.0
2020-08-21,1.0,-0.0,-0.31003000428632665,-0.0891555936562366,-0.3473853407629662,-0.39659237033861977,0.0
2020-08-24,1.0,-0.0,-0.3124692072060493,-0.08442045284150547,-0.34582181950603,-0.3994173467857678,0.0
2020-08-25,1.0,-0.0,-0.3142948992713245,-0.07978996999571367,-0.34699957136733817,-0.4020788684097728,0.0
2020-08-26,1.0,-0.0,-0.3141889719906564,-0.07787754752159098,-0.3466772389259156,-0.40428176499582114,0.0
2020-08-27,1.0,-0.0,-0.3154726197617619,-0.07624903590710429,-0.34499528665695434,-0.4057117147998972,0.0
2020-08-28,1.0,-0.0,-0.3138528138528139,-0.07584329861557584,-0.34610603917534616,-0.4072907290729073,0.0
2020-08-31,1.0,-0.0,-0.3140683595842709,-0.07605271616843459,-0.346448087431694,-0.40636451301832205,0.0
2020-09-01,1.0,-0.0,-0.31539697846351655,-0.07060966463087967,-0.34904103717989926,-0.407885995928426,0.0
2020-09-02,1.0,-0.0,-0.31445099089448314,-0.07061596143545797,-0.34898768077129083,-0.40839850026780933,0.0
2020-09-03,1.0,-0.0,-0.31232042540417687,-0.06994296496419229,-0.3505939362751404,-0.4112955100990608,0.0
2020-09-04,1.0,-0.0,-0.31134029423696963,-0.053658744902098945,-0.3488138705613563,-0.42143360450964057,0.0
2020-09-08,1.0,-0.0,-0.3114789108382275,-0.05386011745862253,-0.34795515216230644,-0.42229578216764546,0.0
2020-09-09,1.0,-0.0,-0.31125884440264207,-0.05686069130629956,-0.34864581774652104,-0.4208332442658344,0.0
2020-09-10,1.0,-0.0,-0.3122932098106603,-0.04811407347322134,-0.3474929024270497,-0.4267082203769718,0.0
2020-09-11,1.0,-0.0,-0.3111884379736567,-0.04734965736609525,-0.34861131866020534,-0.4276412697734987,0.0
2020-09-14,1.0,-0.0,-0.3054066178198364,-0.04588469015017196,-0.34994552795163736,-0.4349219233973469,0.0
2020-09-15,1.0,-0.0,-0.3037434068632685,-0.045591407034102804,-0.3509577398620513,-0.4351577014243311,0.0
2020-09-16,1.0,-0.0,-0.3053076561766087,-0.041611512020154576,-0.3510611042316068,-0.43703830223322937,0.0
2020-09-17,1.0,-0.0,-0.3061485909479078,-0.03983774551665244,-0.3499786507258753,-0.43896242527754054,0.0
2020-09-18,1.0,-0.0,-0.306543613407678,-0.041295477365463906,-0.351278600269179,-0.4372022474310496,0.0
2020-09-21,1.0,-0.0,-0.3061128560135034,-0.041493066683759586,-0.3518150545905177,-0.4372155631049292,0.0
2020-09-22,1.0,-0.0,-0.3088804740816807,-0.04176026356887662,-0.3508332798493892,-0.4378837472990608,0.0
2020-09-23,1.0,-0.0,-0.3085384121549326,-0.042135673015193664,-0.3516798630430131,-0.4375989728225979,0.0
2020-09-24,1.0,-0.0,-0.3063454055671955,-0.03925257621755677,-0.3516911104459743,-0.4406507888998161,0.0
2020-09-25,1.0,-0.0,-0.3061809163406239,-0.03957411327047656,-0.35176276911893617,-0.44044641139118723,0.0
2020-09-28,1.0,-0.0,-0.30567844243551107,-0.0382552200209442,-0.3515419631980509,-0.4417088756384775,0.0
2020-09-29,1.0,-0.0,-0.30520535065601095,-0.036219496559682034,-0.3517030642335142,-0.44369417496474206,0.0
2020-09-30,1.0,-0.0,-0.30467313694471765,-0.035828808414211814,-0.3528795587669417,-0.44435418359057677,0.0
2020-10-01,1.0,-0.0,-0.3085010898833183,-0.03476941488224986,-0.35179723896226006,-0.4419583707312903,0.0
2020-10-02,1.0,-0.0,-0.30531824006834685,-0.03278513455788125,-0.3522853481418197,-0.4454506621102093,0.0
2020-10-05,1.0,-0.0,-0.30938860900008536,-0.02440013662368713,-0.3511655708308428,-0.4497907949790795,0.0
2020-10-06,1.0,-0.0,-0.3079695463948306,-0.029451280629545114,-0.35115480582627795,-0.44400844511739995,0.0
2020-10-07,1.0,-0.0,-0.3091624149659864,-0.02308673469387755,-0.3496173469387755,-0.44400510204081634,0.0
2020-10-08,1.0,-0.0,-0.30914035609569535,-0.02060935707304636,-0.35008286236348957,-0.4448434113797646,0.0
2020-10-09,1.0,-0.0,-0.3073737416641889,-0.019772331478571128,-0.3476404876184004,-0.4489869600305823,0.0
2020-10-12,1.0,-0.0,-0.30623208408535935,-0.018303429238772692,-0.34562055419895954,-0.4532115935874297,0.0
2020-10-13,1.0,-0.0,-0.3061051201494438,-0.0178313662222977,-0.3451218476691857,-0.4537445869066825,0.0
2020-10-14,1.0,-0.0,-0.3071995248398456,-0.015230579949938483,-0.34357897416316663,-0.4552416104535234,0.0
2020-10-15,1.0,-0.0,-0.3064392975311784,-0.015143802494273351,-0.34336557224060404,-0.4560320692288114,0.0
2020-10-16,1.0,-0.0,-0.3026391218497208,-0.019766874031295782,-0.3465466358096775,-0.45425592900061573,0.0
2020-10-19,1.0,-0.0,-0.3002291825821238,-0.013857057974705034,-0.34670231729055256,-0.4612936083524319,0.0
2020-10-20,1.0,-0.0,-0.30018478791869335,-0.015250313289862151,-0.3494615662369109,-0.45908115800429045,0.0
2020-10-21,1.0,-0.0,-0.30248158447789075,-0.014116797928121086,-0.3481860445369053,-0.4580635574330779,0.0
2020-10-22,1.0,-0.0,-0.3036222344897872,-0.015202344048579557,-0.3472546604951378,-0.45713193766189647,0.0
2020-10-23,1.0,-0.0,-0.3051822601532811,-0.012525741460204232,-0.3472177992909157,-0.45810245631913044,0.0
2020-10-26,1.0,-0.0,-0.307352503928981,-0.012742641124750457,-0.3489572272012913,-0.4546999108015122,0.0
2020-10-27,1.0,-0.0,-0.30690569640394616,-0.012071708921183833,-0.348148933913228,-0.4544393762596797,0.0
2020-10-28,1.0,-0.0,-0.3061982593929102,-0.00997665039269794,-0.3470812990872426,-0.45941413712587564,0.0
