Date,CCI,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-23,1.0,-0.23266483776369312,-0.031099233752719706,-0.514000567590578,-0.5004493425409138,-0.08674676000378394,0.0
2020-09-24,1.0,-0.2302185469580626,-0.028659184878913172,-0.5137861783815711,-0.5018546958062611,-0.08815121086828116,0.0
2020-09-25,1.0,-0.22950974601299468,-0.030218546958062607,-0.5113290017720024,-0.49982279976373295,-0.09178972238629651,0.0
2020-09-28,1.0,-0.22956242321141668,-0.03005387014459881,-0.5115064738682544,-0.500023627256403,-0.09157924581797562,0.0
2020-09-29,1.0,-0.23087457499055536,-0.02828673970532678,-0.5083821307140158,-0.49969304873441633,-0.09392708726860598,0.0
2020-09-30,1.0,-0.23099263316962598,-0.028050623347185492,-0.5096571590479788,-0.4986305251227805,-0.09380902908953533,0.0
2020-10-01,1.0,-0.23014582891606003,-0.019388884962423726,-0.5094824133625462,-0.49718472447993967,-0.09967724456380898,0.0
2020-10-02,1.0,-0.23445729872084273,-0.020104401805869077,-0.5076185101580135,-0.49470936794582393,-0.09450244544770503,0.0
2020-10-05,1.0,-0.22648558471768604,-0.0261754270542071,-0.5001997227378463,-0.49604079043210597,-0.10073075025259051,0.0
2020-10-06,1.0,-0.22677557151574895,-0.01997371262263531,-0.49598648077735535,-0.4987325728770596,-0.10561892691170258,0.0
2020-10-07,1.0,-0.226890756302521,-0.019459180320172763,-0.49586873855687524,-0.4998122153889489,-0.1052767475705366,0.0
2020-10-08,1.0,-0.22692406933921325,-0.017381717529497312,-0.49604747718796177,-0.5009030986840562,-0.10445450493772138,0.0
2020-10-09,1.0,-0.22674077722273037,-0.01618236825441497,-0.4957902389830906,-0.49954267220150567,-0.10701470484767465,0.0
2020-10-12,1.0,-0.22724928501101785,-0.015940737962398612,-0.4936940316001688,-0.4968821791926485,-0.1104364949130292,0.0
2020-10-13,1.0,-0.22248249045466256,-0.01864561617202689,-0.49378089058583774,-0.4950926424773371,-0.11241245227331287,0.0
2020-10-14,1.0,-0.2222092069813752,-0.01810940611456015,-0.49373316153215413,-0.4963101792198665,-0.11238139861778142,0.0
2020-10-15,1.0,-0.2225111876478995,-0.018509406996087253,-0.4937091445842412,-0.4960521074951383,-0.1122044938028631,0.0
2020-10-16,1.0,-0.21898511660611744,-0.025407242470409003,-0.487729989452713,-0.4944802531348881,-0.1172389546466659,0.0
2020-10-19,1.0,-0.2194744976816074,-0.023745960376563156,-0.48093766099948476,-0.4939347103180179,-0.12371785864830687,0.0
2020-10-20,1.0,-0.21759367544557237,-0.023436403611358,-0.4782476493427516,-0.4931936193104739,-0.12649108855311786,0.0
2020-10-21,1.0,-0.21810487924625346,-0.025459986440043953,-0.47658569658429384,-0.49220302527295257,-0.1255698688424941,0.0
2020-10-22,1.0,-0.21789419571922608,-0.02453500327133377,-0.474810729974764,-0.491915132255351,-0.12753528367137115,0.0
2020-10-23,1.0,-0.23050386050550328,-0.015277745183168667,-0.4845462439276243,-0.49679660181643237,-0.11966393654220742,0.0
2020-10-26,1.0,-0.23159995304613218,-0.01744336189693626,-0.48411785420824044,-0.498368353093086,-0.11614039206479634,0.0
2020-10-27,1.0,-0.22890520537662154,-0.015740458373407772,-0.4906988200520772,-0.4987215275985831,-0.11175490863027517,0.0
2020-10-28,1.0,-0.23076381720934597,-0.01602233273904476,-0.49047574364267615,-0.49885052078446096,-0.10974007694473117,0.0
