Date,IWF,IWM,MAA,MTUM,SPY,VLUE,VXX
2020-09-11,-0.10517557399189659,-0.3229307350955045,1.0,-0.40502604669110553,-0.4218358093768088,-0.15678661007138722,0.0
2020-09-14,-0.10597911290128073,-0.32244760136031453,1.0,-0.4050794722751501,-0.4215286654928729,-0.15689443091097657,0.0
2020-09-15,-0.10530635893969388,-0.32651730964221914,1.0,-0.40596784317512435,-0.41910096084206466,-0.1572835691178601,0.0
2020-09-16,-0.10709452928668084,-0.31852890005799345,1.0,-0.4017977962497584,-0.4218055287067466,-0.16719021844190993,0.0
2020-09-17,-0.1073249716039537,-0.3182048865366491,1.0,-0.4018463471809372,-0.4217839967133087,-0.1675245897677566,0.0
2020-09-18,-0.10707983853423896,-0.3175896159145295,1.0,-0.4022624543762539,-0.42179304343622337,-0.16840298760000966,0.0
2020-09-21,-0.10851532080582359,-0.31584802534523204,1.0,-0.40143655227454106,-0.4239763960434351,-0.16866187815908484,0.0
2020-09-22,-0.11068887060076488,-0.31340465701699183,1.0,-0.40448758290167985,-0.42247180132642687,-0.1694098852689161,0.0
2020-09-23,-0.11340131276188631,-0.3127618863080388,1.0,-0.4040254801753579,-0.42364424637295034,-0.16821275462009833,0.0
2020-09-24,-0.10871509730448448,-0.30818324670615255,1.0,-0.4018856521213586,-0.42490027801281277,-0.17384262057294814,0.0
2020-09-25,-0.10779051211373858,-0.31053242419846216,1.0,-0.4005996421490401,-0.4230136853813047,-0.17595144832922288,0.0
2020-09-28,-0.10743821637568311,-0.3114088117231707,1.0,-0.4014847415002176,-0.4230546017313923,-0.17473521303864198,0.0
2020-09-29,-0.10798462542606427,-0.30995721227065054,1.0,-0.4008750936737013,-0.42323591268402355,-0.1753329948993159,0.0
2020-09-30,-0.10828980460437222,-0.3090539756239118,1.0,-0.4008512284774618,-0.4238730895724511,-0.17619462178371056,0.0
2020-10-01,-0.10830351097785088,-0.30943514846696973,1.0,-0.4005464745139762,-0.42368701034916334,-0.1760808588838379,0.0
2020-10-02,-0.1139728151576091,-0.316017735565624,1.0,-0.4031206842245536,-0.4213650570590944,-0.16839095776900154,0.0
2020-10-05,-0.10271881360860714,-0.32557914122322384,1.0,-0.3920228748667248,-0.4244935543278085,-0.17837065038286323,0.0
2020-10-06,-0.1039659096411796,-0.3203234710183526,1.0,-0.3900053266185657,-0.4265410875986635,-0.18033025035107259,0.0
2020-10-07,-0.1023376246249153,-0.32216145581260286,1.0,-0.38916852192430545,-0.42549123995740973,-0.18076662472171137,0.0
2020-10-08,-0.10254673857837328,-0.3198297337170774,1.0,-0.38950830773695794,-0.4269233559871333,-0.17977120468232277,0.0
2020-10-09,-0.10107141993373159,-0.31847534283019324,1.0,-0.3886134423295523,-0.4259075628219702,-0.18448738723486588,0.0
2020-10-12,-0.09793253536452667,-0.31713214847055976,1.0,-0.38691814774513367,-0.42323781888526174,-0.19286664248579374,0.0
2020-10-13,-0.09589405253872738,-0.31822905338456703,1.0,-0.38645206505715457,-0.4220014983445709,-0.19408395562966724,0.0
2020-10-14,-0.09542906841901817,-0.3189505218399691,1.0,-0.386161577116351,-0.4210717046772323,-0.19433706996521066,0.0
2020-10-15,-0.09364814948938943,-0.31855821926076144,1.0,-0.38685690833152264,-0.41855580502643586,-0.19661524347553172,0.0
2020-10-16,-0.0938284720880819,-0.31936932586440026,1.0,-0.3850685725323547,-0.4180751400424957,-0.1981842766080742,0.0
2020-10-19,-0.09714769156393521,-0.3204979453710418,1.0,-0.384844089920232,-0.4182982837805173,-0.19639835629683344,0.0
2020-10-20,-0.0945968773377736,-0.3207123724028089,1.0,-0.38130746398320425,-0.4167088974154782,-0.19988416708897416,0.0
2020-10-21,-0.09500253372264184,-0.3215655992857315,1.0,-0.38005839627422117,-0.41683357061846965,-0.19960908279240366,0.0
2020-10-22,-0.09517720572269535,-0.32039373688146877,1.0,-0.37863398393206105,-0.4173562691500398,-0.2010422446862409,0.0
2020-10-23,-0.09506464685449634,-0.3197365881898881,1.0,-0.38025858741798535,-0.416248552682362,-0.20086356619065998,0.0
2020-10-26,-0.09486023009575263,-0.31936036275053664,1.0,-0.38052627770676056,-0.4156918549962616,-0.20146643833964448,0.0
2020-10-27,-0.09181805040235147,-0.31906230424516935,1.0,-0.3834626319086397,-0.41577121380041443,-0.1991519298414687,0.0
2020-10-28,-0.08986086370420297,-0.31958018391025944,1.0,-0.3775456164845217,-0.41430359636031006,-0.20593616099369313,0.0
2020-10-29,-0.0774598911244874,-0.3208230413199357,1.0,-0.38046475934674695,-0.4112328832825727,-0.20818245041847525,0.0
2020-10-30,-0.07645831834855786,-0.32115370783284186,1.0,-0.3813805173943273,-0.41111031192308617,-0.20746121940108847,0.0
2020-11-02,-0.05910006715916722,-0.31149860884582176,1.0,-0.3803847260865394,-0.41713038472608654,-0.2304518852537657,0.0
2020-11-03,-0.05718879742734407,-0.3126544913484845,1.0,-0.38090666922652333,-0.4173126304926924,-0.23180301903093425,0.0
2020-11-04,-0.056808908942543083,-0.3126530024480392,1.0,-0.3809820957135314,-0.4173906782508521,-0.2322277156434503,0.0
2020-11-05,-0.0385793605207735,-0.3215824238943136,1.0,-0.3660252728317059,-0.4198497032356883,-0.24722381772927438,0.0
2020-11-06,-0.035812474598962446,-0.3189892180066461,1.0,-0.3672810729398264,-0.4213822945803151,-0.24724473451433215,0.0
