Date,IWF,IWM,MTUM,NTGR,SPY,VLUE,VXX
2020-08-06,-0.5008057553956835,-0.5152517985611511,-0.3088920863309353,1.0,-0.5527769784172663,-0.0,0.0
2020-08-07,-0.4996970483857007,-0.5191148042355521,-0.3150119738018985,1.0,-0.5514007905594507,-0.0,0.0
2020-08-10,-0.49930727933960634,-0.5196270853778214,-0.3160538013046239,1.0,-0.5513479189516828,-0.0,0.0
2020-08-11,-0.4968537120424893,-0.5246507331716892,-0.3119443482276873,1.0,-0.5530539198706846,-0.0,0.0
2020-08-12,-0.49596565039478996,-0.5245230822430984,-0.30712927208806406,1.0,-0.5540602847098149,-0.0,0.0
2020-08-13,-0.4941840377749625,-0.5284751813889208,-0.30156627893585164,1.0,-0.554963722215824,-0.0,0.0
2020-08-14,-0.4956962316837954,-0.5282839623456257,-0.3020986268244235,1.0,-0.5526959725940639,-0.0,0.0
2020-08-17,-0.4946480980606549,-0.5265868676986821,-0.30307302756517235,1.0,-0.5530298670656615,-0.0,0.0
2020-08-18,-0.4942581666426824,-0.5258886170672039,-0.30269103468124914,1.0,-0.5552741401640524,-0.0,0.0
2020-08-19,-0.49825703667425314,-0.5222840021895077,-0.3041110887038691,1.0,-0.5563077986805336,-0.0,0.0
2020-08-20,-0.4975211852193463,-0.5249322649449473,-0.3037989277684902,1.0,-0.5561192136968928,-0.0,0.0
2020-08-21,-0.4958203620431223,-0.5251931280986971,-0.30471001960106076,1.0,-0.5567854260348207,-0.0,0.0
2020-08-24,-0.49569002796436706,-0.523221956352524,-0.30916481679015195,1.0,-0.5548476374434226,-0.0,0.0
2020-08-25,-0.49572403466843273,-0.5178381179993665,-0.307869503872844,1.0,-0.5580062771746955,-0.0,0.0
2020-08-26,-0.4952199953927667,-0.5177090532135453,-0.30854065883437,1.0,-0.5580511402902557,-0.0,0.0
2020-08-27,-0.48574706051046745,-0.5264697447662747,-0.29899627186693434,1.0,-0.5565815887582449,-0.0,0.0
2020-08-28,-0.4828147302312304,-0.5329717385098487,-0.2937767627747645,1.0,-0.545104196403083,-0.0,0.0
2020-08-31,-0.4828383120773773,-0.5299437929755485,-0.29746925732545865,1.0,-0.5429256184199264,-0.0,0.0
2020-09-01,-0.4820283328107631,-0.5274919476669613,-0.29729498617564065,1.0,-0.5435681099107831,-0.0,0.0
2020-09-02,-0.4790466732869911,-0.5232798978578522,-0.2945666051922258,1.0,-0.5404170804369415,-0.0,0.0
2020-09-03,-0.48342737248008166,-0.5209390683036094,-0.2922396438798945,1.0,-0.5387450735773626,-0.0,0.0
2020-09-04,-0.4933401639344262,-0.5174180327868853,-0.29610655737704916,1.0,-0.5391905737704918,-0.0,0.0
2020-09-08,-0.49011295416394,-0.5189347597234473,-0.2958716248897488,1.0,-0.5402737075710587,-0.0,0.0
2020-09-09,-0.48789566403364215,-0.5148036597147242,-0.30056259589702794,1.0,-0.5381314996874468,-0.0,0.0
2020-09-10,-0.49759766630441,-0.512412057427215,-0.31093061831493446,1.0,-0.5389807241320139,-0.0,0.0
2020-09-11,-0.4985993597072948,-0.5132632060370456,-0.3122856162817288,1.0,-0.5343013949233936,-0.0,0.0
2020-09-14,-0.49712635461641835,-0.5115946587367398,-0.3122408715294656,1.0,-0.5383867554970978,-0.0,0.0
2020-09-15,-0.4985848652048372,-0.5080762743360302,-0.3053260527745219,1.0,-0.5468709797306955,-0.0,0.0
2020-09-16,-0.5018017502716925,-0.49794085683235134,-0.3076989075101527,1.0,-0.552450952353715,-0.0,0.0
2020-09-17,-0.49917109701023266,-0.5006574058194707,-0.3062367804264563,1.0,-0.5522208883553421,-0.0,0.0
2020-09-18,-0.502705953096813,-0.49795263866219974,-0.3091372447956934,1.0,-0.553646593935229,-0.0,0.0
2020-09-21,-0.5014457900312062,-0.49884050502447824,-0.31068739442869825,1.0,-0.5519482378539322,-0.0,0.0
2020-09-22,-0.5102584675339561,-0.48303627715055303,-0.3213364662731389,1.0,-0.5508625136110952,-0.0,0.0
2020-09-23,-0.5108220157255182,-0.47837026447462466,-0.32114367405289496,1.0,-0.5488777698355969,-0.0,0.0
2020-09-24,-0.5067130355463071,-0.4738177360964625,-0.3137595849605199,1.0,-0.5562555229326416,-0.0,0.0
2020-09-25,-0.506257661715654,-0.4740428200815349,-0.3148216780226359,1.0,-0.5557487812526727,-0.0,0.0
2020-09-28,-0.5034618343448157,-0.4755392198763427,-0.3082314727754509,1.0,-0.5620138473373792,-0.0,0.0
2020-09-29,-0.5050387155545435,-0.47383853336369847,-0.3052550671828741,1.0,-0.5625996356183102,-0.0,0.0
2020-09-30,-0.5060739135394091,-0.47439260864605914,-0.3099121706398996,1.0,-0.561223907836204,-0.0,0.0
2020-10-01,-0.5065682614766478,-0.472914826318639,-0.3087795286809335,1.0,-0.5613370187786738,-0.0,0.0
2020-10-02,-0.5076944998575093,-0.4723852949558279,-0.3085779424337418,1.0,-0.5611285266457681,-0.0,0.0
2020-10-05,-0.5024627736810637,-0.4788600062637019,-0.30276457022463915,1.0,-0.5630783247444695,-0.0,0.0
2020-10-06,-0.5026346520835113,-0.47930730012247574,-0.30356888547096184,1.0,-0.5627616850380245,-0.0,0.0
2020-10-07,-0.5005676657584014,-0.4797343324250681,-0.2967756584922797,1.0,-0.5612795186194368,-0.0,0.0
2020-10-08,-0.48318009439882137,-0.4615174746951136,-0.298993261124601,1.0,-0.48459880500913977,-0.0,0.0
2020-10-09,-0.4812245678236885,-0.4629816751781959,-0.29841330529535465,1.0,-0.4883524046208046,-0.0,0.0
2020-10-12,-0.4820024033209526,-0.4608094821935766,-0.29986890976622244,1.0,-0.48839305221760976,-0.0,0.0
2020-10-13,-0.4670335658238884,-0.47073888404533565,-0.3016564952048823,1.0,-0.485042502179599,-0.0,0.0
2020-10-14,-0.4647217161967427,-0.4747002365480301,-0.2963647733761114,1.0,-0.4831561488893118,-0.0,0.0
2020-10-15,-0.4653104517392368,-0.4749109304033289,-0.29639098153335686,1.0,-0.48306997742663654,-0.0,0.0
2020-10-16,-0.464015666648534,-0.4796551161399119,-0.29309688298971875,1.0,-0.4831365935919056,-0.0,0.0
2020-10-19,-0.4623231773667029,-0.4795429815016322,-0.2936071817192601,1.0,-0.48487486398258983,-0.0,0.0
2020-10-20,-0.4612663600990449,-0.48265353323719085,-0.29354303284264377,1.0,-0.4835786781312073,-0.0,0.0
2020-10-21,-0.46574332076708735,-0.48295361416161287,-0.2884499808774518,1.0,-0.494645686499481,-0.0,0.0
2020-10-22,-0.4677093016897249,-0.48006780773226887,-0.28637830152567395,1.0,-0.5000273418275277,-0.0,0.0
2020-10-23,-0.47921297439697047,-0.4676600532367388,-0.2939546115638978,1.0,-0.5033341565818721,-0.0,0.0
2020-10-26,-0.47847441349979425,-0.4668130058993003,-0.29540403347509947,1.0,-0.5031417204006037,-0.0,0.0
2020-10-27,-0.47886551279589656,-0.4665770633897468,-0.2941547576597087,1.0,-0.5033326933099267,-0.0,0.0
2020-10-28,-0.4773581283085109,-0.4662223319345017,-0.2958940179379577,1.0,-0.5033599385611234,-0.0,0.0
