Date,IWF,IWM,MTUM,SPY,STNG,VLUE,VXX
2020-08-10,-1.1553137433488327,-0.5030918939648148,-0.7351996548583482,-1.3256794976271513,1.0,-0.07434926417717272,0.0
2020-08-11,-1.1618444412456215,-0.5007437263087183,-0.744542008540857,-1.326231946643635,1.0,-0.06487212705724293,0.0
2020-08-12,-1.1558491288531496,-0.4992341566149723,-0.7299444763545855,-1.3279724296381392,1.0,-0.07356883017422937,0.0
2020-08-13,-1.1530807500956755,-0.5035878300803674,-0.7224933027171833,-1.3272101033295063,1.0,-0.07740145426712591,0.0
2020-08-14,-1.1532354488497776,-0.5049021952269358,-0.7215553111100483,-1.3274666411593092,1.0,-0.07542206705246544,0.0
2020-08-17,-1.1550134460238186,-0.5079715712639262,-0.7252689204763734,-1.330868228966577,1.0,-0.08307721859393008,0.0
2020-08-18,-1.1531959852086635,-0.505882917927292,-0.7161792248955483,-1.3350141670268454,1.0,-0.0921096864044566,0.0
2020-08-19,-1.1460436496490722,-0.5139409672146908,-0.7154600519180847,-1.3340544178444378,1.0,-0.0976829151043169,0.0
2020-08-20,-1.1475150060024009,-0.5182232893157264,-0.7140936374549821,-1.3313805522208884,1.0,-0.09066026410564226,0.0
2020-08-21,-1.1558335730035472,-0.5089636659955901,-0.7356437541942287,-1.3269581056466304,1.0,-0.06605311091937495,0.0
2020-08-24,-1.1559681443101133,-0.5142487046632125,-0.7374784110535406,-1.327000575705239,1.0,-0.0628957973517559,0.0
2020-08-25,-1.1554148073508947,-0.5192169281704333,-0.7363370279737057,-1.3256561585336597,1.0,-0.0616093277673816,0.0
2020-08-26,-1.1555918054022933,-0.5192150842009308,-0.7354987285899343,-1.3253850213500935,1.0,-0.06203521565993379,0.0
2020-08-27,-1.1380566607545182,-0.5308949714778775,-0.7301663391016731,-1.3203585638272375,1.0,-0.0741095824744739,0.0
2020-08-28,-1.1479361108438373,-0.5329548734725297,-0.7367939959588186,-1.3245934763783318,1.0,-0.06865197729240835,0.0
2020-08-31,-1.1483995186522262,-0.532129963898917,-0.7391095066185319,-1.3253910950661854,1.0,-0.06849578820697955,0.0
2020-09-01,-1.1478971401105502,-0.5271329007450132,-0.7416967075222302,-1.3254025474645517,1.0,-0.06445565969718817,0.0
2020-09-02,-1.1384422836237604,-0.5155964186001732,-0.7438143833638201,-1.3288726292480986,1.0,-0.0869837296620776,0.0
2020-09-03,-1.1452863818102992,-0.5239655089358832,-0.751336769593911,-1.324341249578496,1.0,-0.07220964400982706,0.0
2020-09-04,-1.0957903780068727,-0.5287800687285223,-0.702033218785796,-1.3373902252768233,1.0,-0.10882016036655212,0.0
2020-09-08,-1.0797793235787958,-0.5264092108419285,-0.7007435835931879,-1.3467018469656993,1.0,-0.14367953945790357,0.0
2020-09-09,-1.0600644594198652,-0.5622619396425432,-0.6593905654849107,-1.400869225510304,1.0,-0.20070319367125697,0.0
2020-09-10,-1.04021538760066,-0.574900553022218,-0.6237508489376152,-1.3914815174153488,1.0,-0.22072377995537015,0.0
2020-09-11,-1.0357627447179687,-0.5836886993603412,-0.6261387865865478,-1.3840376041868578,1.0,-0.21632099244039543,0.0
2020-09-14,-1.0324820353466693,-0.5739949504758206,-0.6264323169547484,-1.3915323363759955,1.0,-0.23091862497572344,0.0
2020-09-15,-1.0309558466763706,-0.5712760795730227,-0.6206210577389616,-1.3923823386705483,1.0,-0.23682678311499272,0.0
2020-09-16,-1.0301120108616593,-0.5500654608931775,-0.6138777093536343,-1.3944140037821848,1.0,-0.2604858652960287,0.0
2020-09-17,-1.0274895762629692,-0.5514399301852031,-0.6125278774362456,-1.3930476098128575,1.0,-0.2637447881314845,0.0
2020-09-18,-1.0140342416204484,-0.5522064142753798,-0.6045816252712805,-1.378297564504461,1.0,-0.2736435977815288,0.0
2020-09-21,-1.0127284123234173,-0.5523359529434453,-0.6063352779518828,-1.3769345740321104,1.0,-0.2730340870739116,0.0
2020-09-22,-1.011100386100386,-0.5537644787644788,-0.6111486486486486,-1.373841698841699,1.0,-0.2763996138996139,0.0
2020-09-23,-0.9980106744298884,-0.5511402231926249,-0.6278505579815623,-1.3787481804949056,1.0,-0.2962639495390587,0.0
2020-09-24,-0.9906700183699121,-0.5403171226916755,-0.6166005994392343,-1.3809823068742144,1.0,-0.3056656676012762,0.0
2020-09-25,-0.989795424868211,-0.5426802727668424,-0.6159984523867099,-1.3790685302510035,1.0,-0.3087004884654447,0.0
2020-09-28,-0.9828866178172,-0.5428075588121867,-0.6098148862321635,-1.3742286926340146,1.0,-0.31093328191284225,0.0
2020-09-29,-0.9853089928230817,-0.5342709888733684,-0.608207697124416,-1.3759934492558161,1.0,-0.31289436925003616,0.0
2020-09-30,-0.9855498290063099,-0.5335966475603295,-0.6103270555368239,-1.374452097683156,1.0,-0.31274986754009926,0.0
2020-10-01,-0.9853606857362996,-0.5341905037079842,-0.6095059231436,-1.3738322257536357,1.0,-0.31267456419146683,0.0
2020-10-02,-0.9848827692455827,-0.5312695585190891,-0.6083963217948101,-1.3752347022290694,1.0,-0.3146694911174233,0.0
2020-10-05,-0.9690004318825279,-0.5423484812131101,-0.590815298238879,-1.371850856567014,1.0,-0.32472767407265224,0.0
2020-10-06,-0.9737913851756025,-0.5302572948109817,-0.5900052704709884,-1.3745867471611326,1.0,-0.3227444779838053,0.0
2020-10-07,-0.966018257420064,-0.5368255030349376,-0.5872484825311858,-1.364240309707021,1.0,-0.3251445777374181,0.0
2020-10-08,-0.969504325797046,-0.5301371827350508,-0.5929926867740548,-1.3667128722336408,1.0,-0.3205391711677262,0.0
2020-10-09,-0.9656806433084435,-0.5274267662263067,-0.5896994064713766,-1.3692801072180738,1.0,-0.33443423319931076,0.0
2020-10-12,-0.9594277785751878,-0.5257643174967704,-0.5849959332089374,-1.3635711209989951,1.0,-0.35070092340079423,0.0
2020-10-13,-0.9458798715306074,-0.5377019318345239,-0.586644935525622,-1.3629260342265472,1.0,-0.36048128085901926,0.0
2020-10-14,-0.9461726501461918,-0.5375545223601591,-0.5869721516560418,-1.3628912428701527,1.0,-0.35958395245170877,0.0
2020-10-15,-0.9463494509728377,-0.5290406472741284,-0.5932864573299942,-1.373434790984396,1.0,-0.37396455403583123,0.0
2020-10-16,-0.9423872270847359,-0.5304895642973935,-0.5935846878907377,-1.3692411272482445,1.0,-0.3733769356545157,0.0
2020-10-19,-0.9435786435786436,-0.5311207311207311,-0.594997594997595,-1.3694564694564695,1.0,-0.3708513708513709,0.0
2020-10-20,-0.9395248380129589,-0.530789536837053,-0.5883369330453563,-1.3659227261819054,1.0,-0.3749940004799616,0.0
2020-10-21,-0.9391467101790085,-0.5300187167058598,-0.5889523443873877,-1.365839612228248,1.0,-0.37519796515813214,0.0
2020-10-22,-0.9334352019864387,-0.524591729538726,-0.5773087575207716,-1.3584662400916818,1.0,-0.38124343424696777,0.0
2020-10-23,-0.9337406912354401,-0.5243459996181019,-0.5763318693908727,-1.3584590414359365,1.0,-0.3808478136337598,0.0
2020-10-26,-0.9326647564469914,-0.5207736389684814,-0.5771728748806112,-1.3578796561604582,1.0,-0.3870582617000955,0.0
2020-10-27,-0.930385476723686,-0.5191785390956306,-0.5741173107161576,-1.3599847524658122,1.0,-0.38118835469576406,0.0
2020-10-28,-0.9265792610250299,-0.5191418355184744,-0.5736829558998808,-1.3609535160905841,1.0,-0.387222884386174,0.0
2020-10-29,-0.9157969639468692,-0.5162713472485768,-0.563472485768501,-1.3642314990512334,1.0,-0.3840607210626186,0.0
2020-10-30,-0.91349710708527,-0.5153182206203168,-0.5664421891302286,-1.3641278573461064,1.0,-0.3831452148344874,0.0
2020-11-02,-0.8982577407442478,-0.5067228482151311,-0.5622100179907206,-1.3658744437079822,1.0,-0.40128775684120827,0.0
2020-11-03,-0.9002267573696145,-0.499385865457294,-0.5549414210128496,-1.363898337112623,1.0,-0.4056594860166289,0.0
2020-11-04,-0.8999764650506001,-0.4836432101670981,-0.5495881383855025,-1.3612614732878325,1.0,-0.41247352318192515,0.0
2020-11-05,-0.8542624027009285,-0.5128481665572541,-0.5122385820125668,-1.3632654975147707,1.0,-0.44654412454281156,0.0
2020-11-06,-0.8610574885823249,-0.5173501577287066,-0.513301002872075,-1.3692735062856067,1.0,-0.4473374452657846,0.0
