Date,IWF,IWM,MTA,MTUM,SPY,VLUE,VXX
2020-08-31,-0.7857142857142857,-0.2685977616853193,1.0,-0.9842001316655694,-1.0760780118499012,-0.0,0.0
2020-09-01,-0.7864692576598807,-0.2559736787990952,1.0,-0.9990952087188978,-1.071149496195764,-0.0,0.0
2020-09-02,-0.7848751232336509,-0.259571146894512,1.0,-0.996672691422938,-1.066628327308577,-0.0,0.0
2020-09-03,-0.7978675042360623,-0.2647435632516428,1.0,-1.0116956647518287,-1.058436996321858,-0.0,0.0
2020-09-04,-0.7455447141359568,-0.2729215385855979,1.0,-0.9632690912023225,-1.0501975647125232,-0.0,0.0
2020-09-08,-0.7443984070155678,-0.2816686109658474,1.0,-0.9549056679673358,-1.0417555010257853,-0.0,0.0
2020-09-09,-0.7270437737357586,-0.2979412352588447,1.0,-0.9286428143114133,-1.0439336398161103,-0.0,0.0
2020-09-10,-0.7183463562430233,-0.3047360867485249,1.0,-0.9152846435975123,-1.0481980545367564,-0.0,0.0
2020-09-11,-0.7080750278175172,-0.30960896518836434,1.0,-0.9112223811794629,-1.0449848990621524,-0.0,0.0
2020-09-14,-0.7163103626736733,-0.31103945220749235,1.0,-0.9140093156574703,-1.0396512600023886,-0.0,0.0
2020-09-15,-0.7064723768905737,-0.3133514986376022,1.0,-0.8960233779567981,-1.0331319353947006,-0.0,0.0
2020-09-16,-0.7121571417279265,-0.30270334360920087,1.0,-0.8996917239743893,-1.0376650067188364,-0.0,0.0
2020-09-17,-0.7123341756159192,-0.30077384712571065,1.0,-0.8992419456727732,-1.0358101705622238,-0.0,0.0
2020-09-18,-0.7083744620365617,-0.3002724365301852,1.0,-0.9021202669088324,-1.0375883444545348,-0.0,0.0
2020-09-21,-0.7043320445040637,-0.3021778584392015,1.0,-0.9065335753176043,-1.0323127909729344,-0.0,0.0
2020-09-22,-0.7037505434138245,-0.3081452792159033,1.0,-0.9084693514603012,-1.0317353673477454,-0.0,0.0
2020-09-23,-0.6975696502667458,-0.30697490614503065,1.0,-0.9145228215767635,-1.0327208061647897,-0.0,0.0
2020-09-24,-0.6963255630185697,-0.30422757803239825,1.0,-0.9139470564994073,-1.036546819438957,-0.0,0.0
2020-09-25,-0.6946034503177925,-0.3112391930835735,1.0,-0.9074256839445739,-1.0345031779242826,-0.0,0.0
2020-09-28,-0.6892733291298866,-0.31364281210592687,1.0,-0.8989990542244641,-1.0388162042875158,-0.0,0.0
2020-09-29,-0.6896741264232431,-0.31287789556340795,1.0,-0.8885355319984296,-1.0351001177856303,-0.0,0.0
2020-09-30,-0.6896470495858035,-0.31282635153704214,1.0,-0.8897177181893133,-1.0338424090141731,-0.0,0.0
2020-10-01,-0.6914559447149363,-0.31211716664049005,1.0,-0.8878985393434898,-1.0350243442751688,-0.0,0.0
2020-10-02,-0.685942642219088,-0.31064880112834975,1.0,-0.8854019746121297,-1.03588779188215,-0.0,0.0
2020-10-05,-0.6854187886860457,-0.31035023113688004,1.0,-0.8852542505680483,-1.0365509676408369,-0.0,0.0
2020-10-06,-0.6915085463384036,-0.2986514034812608,1.0,-0.8806256860592756,-1.0495922847734047,-0.0,0.0
2020-10-07,-0.6874192917237331,-0.30158481706124046,1.0,-0.8801017413422031,-1.0440226961455683,-0.0,0.0
2020-10-08,-0.6846955910493224,-0.30050376850080057,1.0,-0.8756980513140937,-1.0442847658843284,-0.0,0.0
2020-10-09,-0.6875244121553004,-0.2985704241856105,1.0,-0.8774314506679165,-1.0423795016014372,-0.0,0.0
2020-10-12,-0.7110278161373051,-0.2956796212270665,1.0,-0.8849082659301637,-1.0538962319984218,-0.0,0.0
2020-10-13,-0.7123411978221414,-0.29479996843683415,1.0,-0.8843209973960388,-1.0539335595360213,-0.0,0.0
2020-10-14,-0.7132463424278371,-0.293594306049822,1.0,-0.8839066824831948,-1.0633847370502174,-0.0,0.0
2020-10-15,-0.7109899660267046,-0.2944220589397172,1.0,-0.8844117879434306,-1.0605593742593031,-0.0,0.0
2020-10-16,-0.7117284438473089,-0.2964514344424247,1.0,-0.882478463605469,-1.0609341658104796,-0.0,0.0
2020-10-19,-0.7102829592159343,-0.2964748656338919,1.0,-0.8822715776161872,-1.0629544736010117,-0.0,0.0
2020-10-20,-0.7035434774059071,-0.29964211271483066,1.0,-0.8725370668973925,-1.0571046525347072,-0.0,0.0
2020-10-21,-0.7032171792653189,-0.29937858884606305,1.0,-0.8742232360575789,-1.0562023125934084,-0.0,0.0
2020-10-22,-0.7033498466619486,-0.29889124793583394,1.0,-0.8724148777227333,-1.0570496186207436,-0.0,0.0
2020-10-23,-0.7070091252359973,-0.2936202013845185,1.0,-0.8762979861548142,-1.0563640654499684,-0.0,0.0
2020-10-26,-0.7069685039370079,-0.29232283464566927,1.0,-0.8791732283464567,-1.0585433070866141,-0.0,0.0
2020-10-27,-0.7046303945867264,-0.2880522443841221,1.0,-0.8804831031905267,-1.060899327274873,-0.0,0.0
2020-10-28,-0.7111356119073869,-0.2846905024413293,1.0,-0.8820286659316428,-1.059733816349031,-0.0,0.0
