Date,BTG,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-21,1.0,-0.6467105263157895,-0.18943498452012383,-1.0700851393188853,-0.9637770897832817,-0.0,0.0
2020-09-22,1.0,-0.6374440500077173,-0.19987652415496218,-1.0668698873282914,-0.9544296959407316,-0.0,0.0
2020-09-23,1.0,-0.6348178137651822,-0.1976479660690187,-1.069327164064006,-0.9539618276460381,-0.0,0.0
2020-09-24,1.0,-0.6343608935529921,-0.19549365330452564,-1.0707203210000387,-0.9575986727883021,-0.0,0.0
2020-09-25,1.0,-0.6301396207546445,-0.20396938343782453,-1.0605792530481941,-0.9516135235970614,-0.0,0.0
2020-09-28,1.0,-0.626797385620915,-0.20599769319492503,-1.0525182622068436,-0.9593233371780084,-0.0,0.0
2020-09-29,1.0,-0.6270348948557858,-0.20343202972382882,-1.0439728808365571,-0.9559505113571072,-0.0,0.0
2020-09-30,1.0,-0.6280567267152165,-0.2024530471444998,-1.0485626676887694,-0.9538137217324644,-0.0,0.0
2020-10-01,1.0,-0.6295699543484099,-0.20489507806805538,-1.0471093720029157,-0.9546936739939387,-0.0,0.0
2020-10-02,1.0,-0.6306482546988876,-0.2034138856923667,-1.0462600690448793,-0.9555044112006137,-0.0,0.0
2020-10-05,1.0,-0.6199067349591009,-0.2129042122161914,-1.0356624111306476,-0.9538643834569221,-0.0,0.0
2020-10-06,1.0,-0.6234454871442741,-0.20202944991226063,-1.0361638818951704,-0.9531166552224003,-0.0,0.0
2020-10-07,1.0,-0.6215793886729172,-0.2024925680310999,-1.036702492568031,-0.9504916533272353,-0.0,0.0
2020-10-08,1.0,-0.6218810711972877,-0.19763056645461125,-1.0372938173783854,-0.9525732353053217,-0.0,0.0
2020-10-09,1.0,-0.6209892538678454,-0.1985366968981023,-1.0368493255087265,-0.9542717780656962,-0.0,0.0
2020-10-12,1.0,-0.6287710990605667,-0.1978156266707401,-1.0371190712594516,-0.9551668830672879,-0.0,0.0
2020-10-13,1.0,-0.6215072618457668,-0.20512331795829677,-1.0338504936530324,-0.9515495749628331,-0.0,0.0
2020-10-14,1.0,-0.6220985630979152,-0.20250028585585242,-1.036894462019286,-0.949918054655639,-0.0,0.0
2020-10-15,1.0,-0.6174422586659564,-0.20246565960199384,-1.0377839503824056,-0.9473003310376318,-0.0,0.0
2020-10-16,1.0,-0.6166755460841769,-0.2070933861024431,-1.0343633457645178,-0.947294314635817,-0.0,0.0
2020-10-19,1.0,-0.6192904993909866,-0.20828258221680876,-1.0301080998781973,-0.9486525578562728,-0.0,0.0
2020-10-20,1.0,-0.6168554702349274,-0.20786132441268151,-1.0306393978560024,-0.9460199194100205,-0.0,0.0
2020-10-21,1.0,-0.6160060686516214,-0.21103736013654467,-1.0244642518490423,-0.9413995827802011,-0.0,0.0
2020-10-22,1.0,-0.6136406574721329,-0.20861515208766296,-1.0166257320989986,-0.9397317211411298,-0.0,0.0
2020-10-23,1.0,-0.6173446242250114,-0.20342507182821715,-1.0205277483744142,-0.9391728413730532,-0.0,0.0
2020-10-26,1.0,-0.6167309291600513,-0.20261586149542604,-1.021735843350722,-0.9391018371512815,-0.0,0.0
2020-10-27,1.0,-0.6126000301977955,-0.19877698927978257,-1.024346972670995,-0.9390004529669335,-0.0,0.0
2020-10-28,1.0,-0.6210860686734231,-0.19429738314929662,-1.0277189532597186,-0.938473755861443,-0.0,0.0
