Date,IWF,IWM,LIND,MTUM,SPY,VLUE,VXX
2020-08-06,-0.5085648148148149,-0.9148611111111111,1.0,-0.6146759259259259,-1.0034722222222223,-0.5881018518518519,0.0
2020-08-07,-0.521775505461306,-0.9187543574250523,1.0,-0.6169184290030211,-1.0072042760864512,-0.5832674877992098,0.0
2020-08-10,-0.5159955361294523,-0.9248116804612667,1.0,-0.6150376639077466,-1.0078117734585696,-0.5861620013019623,0.0
2020-08-11,-0.5071924025883339,-0.9310553512406313,1.0,-0.603184209301243,-1.0089381313719101,-0.6048601089334761,0.0
2020-08-12,-0.5045845939027228,-0.9324645101233417,1.0,-0.601070514312311,-1.0099138934140097,-0.6063765417733302,0.0
2020-08-13,-0.4983441391855964,-0.949951023835067,1.0,-0.5763328513456785,-1.015625728811978,-0.6241429171136714,0.0
2020-08-14,-0.49510215505177724,-0.9483627204030227,1.0,-0.5740274279317101,-1.0166060266815935,-0.6305159063345462,0.0
2020-08-17,-0.49593989173044617,-0.9522587268993841,1.0,-0.5728019413851037,-1.014607056188165,-0.6311368303154751,0.0
2020-08-18,-0.4946552770386967,-0.94921346216683,1.0,-0.5735424543714699,-1.014937217009756,-0.6355319049619568,0.0
2020-08-19,-0.48996077698916696,-0.9593294732909974,1.0,-0.5634105341800524,-1.00975905864774,-0.6469462084422862,0.0
2020-08-20,-0.48860345632881824,-0.961373190098085,1.0,-0.562774404483886,-1.0092013078000934,-0.6488089677720691,0.0
2020-08-21,-0.49403787701660035,-0.960392798690671,1.0,-0.5666121112929623,-1.0110357727379005,-0.6440963292027122,0.0
2020-08-24,-0.4921948027668723,-0.961347915498224,1.0,-0.5598710039259674,-1.0106094597120956,-0.6497943540848756,0.0
2020-08-25,-0.4830236132457733,-0.9798798379209165,1.0,-0.5445950351637092,-1.0001862977970284,-0.6497601415863257,0.0
2020-08-26,-0.48276825633383014,-0.9799273472429211,1.0,-0.5442436661698957,-1.0001862891207154,-0.6501024590163934,0.0
2020-08-27,-0.4759403040587661,-0.9820540238969734,1.0,-0.5435399135245711,-0.9947463852340881,-0.6528894881212516,0.0
2020-08-28,-0.47956313865191713,-0.9884222368050999,1.0,-0.5494984531733383,-1.0136401987437893,-0.6562763663635511,0.0
2020-08-31,-0.48414944806113785,-0.9909897160109444,1.0,-0.5549108406453439,-1.024530616095858,-0.6628455514671195,0.0
2020-09-01,-0.48275862068965514,-0.9933487428652293,1.0,-0.5510165573847823,-1.0261333081749138,-0.6639935846030472,0.0
2020-09-02,-0.4789761478269068,-0.9934005845196568,1.0,-0.5497313095125861,-1.024653530687282,-0.6671066276986896,0.0
2020-09-03,-0.4825847198001602,-0.9953810623556582,1.0,-0.5515859923646133,-1.022387707970024,-0.6612150633925625,0.0
2020-09-04,-0.43029818455460445,-1.0068667105634466,1.0,-0.5065845169786474,-1.0427052958329415,-0.7167717053898975,0.0
2020-09-08,-0.41905974442401095,-1.0087235346819445,1.0,-0.4996934974300938,-1.045032300655444,-0.7429622294525392,0.0
2020-09-09,-0.4012299314618346,-1.0188245235189184,1.0,-0.47145807905361004,-1.0420617782367854,-0.7607736362782839,0.0
2020-09-10,-0.38864053456307934,-1.019434379558609,1.0,-0.45320220224930596,-1.053079855065644,-0.7913039386381817,0.0
2020-09-11,-0.389845661584792,-1.0209392057218145,1.0,-0.4544984001505741,-1.051477507999247,-0.7886787125917561,0.0
2020-09-14,-0.3887765181805353,-1.0148172538689495,1.0,-0.4535961239945435,-1.0515075967825391,-0.7951926243002964,0.0
2020-09-15,-0.38642346746897327,-1.0159364422715307,1.0,-0.44904099285445653,-1.0508179766829635,-0.7987495298984582,0.0
2020-09-16,-0.3878137213354052,-1.0020718557235013,1.0,-0.44102274332532837,-1.058812449969393,-0.8189951499741018,0.0
2020-09-17,-0.3837641851485615,-1.0043791495974006,1.0,-0.4382445731506333,-1.0579177849978811,-0.8245044026934124,0.0
2020-09-18,-0.37957166392092256,-1.000847258178395,1.0,-0.440668392562956,-1.0578959755236526,-0.828006589785832,0.0
2020-09-21,-0.37794089968003014,-1.001364577451534,1.0,-0.44264069264069267,-1.056230001882176,-0.8273103707886317,0.0
2020-09-22,-0.37373975313295016,-1.0073965890888532,1.0,-0.44285310468293604,-1.0564402148308678,-0.8307735795722228,0.0
2020-09-23,-0.3721379440309055,-1.00489965137096,1.0,-0.44445491378498064,-1.055874870441911,-0.8338829737114859,0.0
2020-09-24,-0.3657744955077849,-1.0016934004421656,1.0,-0.4385907145209088,-1.0583752763535443,-0.8394562303024602,0.0
2020-09-25,-0.3641972401450572,-1.0077709226204494,1.0,-0.43795036028823064,-1.057222248386945,-0.8425093015588941,0.0
2020-09-28,-0.3632168754119973,-1.0076278368961296,1.0,-0.43685846124870514,-1.0578208870891797,-0.8430172332611356,0.0
2020-09-29,-0.36380746247588575,-1.0044699571825155,1.0,-0.43429162941702343,-1.0579682868300946,-0.8446807509528067,0.0
2020-09-30,-0.36549156376661324,-1.0036761240456216,1.0,-0.4339711565651805,-1.062918276934678,-0.8469224243566783,0.0
2020-10-01,-0.3656157217588011,-1.0056553089212499,1.0,-0.4324426221782365,-1.0623497808567794,-0.8466468730854424,0.0
2020-10-02,-0.3657054000565451,-1.001366506455565,1.0,-0.43106210536235984,-1.064932617095467,-0.8490245971162003,0.0
2020-10-05,-0.3607082313053306,-1.0050857035223206,1.0,-0.4258805801469204,-1.064560180825014,-0.8527029572424185,0.0
2020-10-06,-0.36445386064030133,-0.9910075329566855,1.0,-0.42090395480225984,-1.0717984934086628,-0.859934086629002,0.0
2020-10-07,-0.3582019298658508,-1.0010355377735938,1.0,-0.41736879265709576,-1.0668863261943986,-0.863497293480819,0.0
2020-10-08,-0.3579085950724092,-0.9981192401730299,1.0,-0.4183280045138235,-1.0662497649050215,-0.8613409817566297,0.0
2020-10-09,-0.3654081536578476,-0.9958572639111195,1.0,-0.422982769983994,-1.064965634121081,-0.8583937482346295,0.0
2020-10-12,-0.3675563715106152,-0.9964223508920586,1.0,-0.4207503648260603,-1.063173751353387,-0.8594831238525631,0.0
2020-10-13,-0.3528913963328632,-1.005594734367654,1.0,-0.42012223789374703,-1.0582040432534086,-0.8645980253878702,0.0
2020-10-14,-0.35283346635992296,-1.0018310718813088,1.0,-0.42288370346025633,-1.0570918822479927,-0.8604159819709846,0.0
2020-10-15,-0.34671789345452836,-0.9997188773836855,1.0,-0.4224335847818957,-1.050555217167221,-0.8659513657873776,0.0
2020-10-16,-0.3407087942996437,-1.0113913369585599,1.0,-0.4124320270016876,-1.0486124132758297,-0.8746484155259703,0.0
2020-10-19,-0.3379164711403097,-1.0100891600187705,1.0,-0.4140309713749413,-1.0521820741435945,-0.8783669638667293,0.0
2020-10-20,-0.33080772648613255,-1.0104765913661662,1.0,-0.4041906365464665,-1.0444319723118658,-0.8871427903278611,0.0
2020-10-21,-0.33124298015724446,-1.0125889180082366,1.0,-0.40761886933732683,-1.0429614376637963,-0.8855297641332833,0.0
2020-10-22,-0.331196181205541,-1.0123549232497193,1.0,-0.4070104829651816,-1.0428678397603894,-0.886465743167353,0.0
2020-10-23,-0.32423432296796584,-1.0215280709159982,1.0,-0.40457764645185496,-1.0458233666338352,-0.8940950236855681,0.0
2020-10-26,-0.32451573565967823,-1.0221847005299938,1.0,-0.4040617231837156,-1.0464330941325453,-0.893016275034004,0.0
2020-10-27,-0.3215174421334335,-1.024320390628668,1.0,-0.4001596319076013,-1.0538053429738485,-0.8953002488379735,0.0
2020-10-28,-0.3228032294404806,-1.025018775816748,1.0,-0.39743710101389407,-1.0535110777318812,-0.8951840030041306,0.0
