Date,HCKT,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-13,1.0,-0.27478816502291986,-0.785748020558411,-0.14057507987220447,-0.5170162522572579,-0.060063897763578275,0.0
2020-08-14,1.0,-0.2715905301767256,-0.7836778926308771,-0.1385183950205624,-0.5184505946426586,-0.06649438701789485,0.0
2020-08-17,1.0,-0.2761123470522803,-0.789071190211346,-0.13807007786429368,-0.517436040044494,-0.060177975528364853,0.0
2020-08-18,1.0,-0.2750584047168762,-0.7862109244632328,-0.13594393147179887,-0.5189120035599065,-0.06505172989209033,0.0
2020-08-19,1.0,-0.2739363922201508,-0.7894487882244916,-0.1326135952586327,-0.5166532179526421,-0.06984056317649351,0.0
2020-08-20,1.0,-0.2729574095195705,-0.7898851086321529,-0.13202770745820236,-0.5163713244498845,-0.07065958216262831,0.0
2020-08-21,1.0,-0.26991765884054747,-0.7906976744186046,-0.1302993212417937,-0.5168576833203515,-0.07402358962946479,0.0
2020-08-24,1.0,-0.26911629718227587,-0.7931907318294346,-0.1290089288197825,-0.5161191621929849,-0.07412867514116436,0.0
2020-08-25,1.0,-0.2696694858669041,-0.7957099933229468,-0.13253950589806365,-0.5141330959269975,-0.07002559537057645,0.0
2020-08-26,1.0,-0.2696213449072142,-0.7957599532593272,-0.13276576802158974,-0.5142308655371004,-0.06977714714965362,0.0
2020-08-27,1.0,-0.2613686902379364,-0.8011730042250388,-0.12878029797642873,-0.5126473204358462,-0.07566155214587503,0.0
2020-08-28,1.0,-0.26193917829543556,-0.7993828876410741,-0.12937121254239173,-0.5127036192805915,-0.07641630066158893,0.0
2020-08-31,1.0,-0.26039958874037844,-0.8007335982438103,-0.12510073081946257,-0.5123516825520326,-0.08022341401061493,0.0
2020-09-01,1.0,-0.25942282587562143,-0.8039885565091798,-0.120517734633225,-0.512623948004333,-0.08096547509929727,0.0
2020-09-02,1.0,-0.25243096071567483,-0.7976329388231372,-0.1211868644774129,-0.5131132966605545,-0.09387675723731734,0.0
2020-09-03,1.0,-0.25693653659214,-0.7984446604638246,-0.121760866546313,-0.5111234550756839,-0.08909873628662686,0.0
2020-09-04,1.0,-0.23224081373873257,-0.805220938886898,-0.10039418915566338,-0.5153678639358271,-0.10334371640433333,0.0
2020-09-08,1.0,-0.23564946349267646,-0.8058643422613301,-0.10046065153228698,-0.512481725650291,-0.10393622596750612,0.0
2020-09-09,1.0,-0.22798625429553265,-0.8092371134020618,-0.08827491408934707,-0.5108453608247423,-0.11279725085910651,0.0
2020-09-10,1.0,-0.22091427944243222,-0.8101745143233455,-0.07811985512018439,-0.5115519701459774,-0.12317528262539787,0.0
2020-09-11,1.0,-0.22129527991218442,-0.8102634467618003,-0.07845773874862788,-0.5112788144895719,-0.12294182217343579,0.0
2020-09-14,1.0,-0.220990533680889,-0.8067224584991083,-0.07817258883248732,-0.5112086705995336,-0.12676636026889834,0.0
2020-09-15,1.0,-0.22066424722313868,-0.810678543934895,-0.08267348509842737,-0.5087154954360498,-0.1266358737490377,0.0
2020-09-16,1.0,-0.22447124917382683,-0.7974774179334655,-0.08845560696188588,-0.5101068517294558,-0.13339942718660497,0.0
2020-09-17,1.0,-0.22403679325824133,-0.7970862823937651,-0.08821018424168986,-0.5097628817713641,-0.1349177935061001,0.0
2020-09-18,1.0,-0.21621397355755936,-0.7937157714222494,-0.09307407202522543,-0.5149914255684018,-0.1479504342534713,0.0
2020-09-21,1.0,-0.21525742409998344,-0.794696676436432,-0.09381739755571532,-0.5134380357241608,-0.14781839296576896,0.0
2020-09-22,1.0,-0.21498353305842305,-0.794868956355686,-0.09473334624858162,-0.5129106357069715,-0.15005673484072732,0.0
2020-09-23,1.0,-0.21329938843844257,-0.7921244154190995,-0.0963555358773556,-0.5120790325704956,-0.15336082131886983,0.0
2020-09-24,1.0,-0.21019196243612762,-0.791907195138793,-0.0933020301063389,-0.5124706532246928,-0.15420522027344288,0.0
2020-09-25,1.0,-0.21030813873151857,-0.7922619870111924,-0.09523283128368107,-0.5125328174658008,-0.15321265717838883,0.0
2020-09-28,1.0,-0.20768933539412673,-0.7898818723780084,-0.09003091190108194,-0.5126959593729301,-0.15969308898211526,0.0
2020-09-29,1.0,-0.20786098469176664,-0.7867604468349193,-0.09104951041235691,-0.5132533443662943,-0.15937112122465866,0.0
2020-09-30,1.0,-0.2074774600898839,-0.7877526262097108,-0.09026992748628304,-0.5130552262262538,-0.1586478811105903,0.0
2020-10-01,1.0,-0.2094070207418455,-0.7917253569751707,-0.08873974645786727,-0.5143204352749469,-0.15770431132101526,0.0
2020-10-02,1.0,-0.20995497610695243,-0.7916194790486976,-0.08883241720299423,-0.5143220175123608,-0.15747313758528297,0.0
2020-10-05,1.0,-0.20710206108765833,-0.7934221780757663,-0.08597522280164446,-0.513726788621251,-0.15889964958750658,0.0
2020-10-06,1.0,-0.20721018686952208,-0.7896201973430352,-0.08354004740642744,-0.5147456038807122,-0.16109916763133236,0.0
2020-10-07,1.0,-0.20377659720884142,-0.7934432547001019,-0.08299154945085194,-0.5100883591621019,-0.16232211181150047,0.0
2020-10-08,1.0,-0.20419280290524922,-0.7928084076152745,-0.08465390117750632,-0.5088863211180807,-0.16061406404754044,0.0
2020-10-09,1.0,-0.20270790907589853,-0.7920083658979581,-0.08368649898178215,-0.5087786889757279,-0.16475865485167043,0.0
2020-10-12,1.0,-0.19876220602393072,-0.7908403245770871,-0.08326227479026269,-0.5075230367212213,-0.1702929445743364,0.0
2020-10-13,1.0,-0.20453731014141194,-0.7882129172754088,-0.08429583482647408,-0.5112054469774238,-0.16831601290073603,0.0
2020-10-14,1.0,-0.20459054337043975,-0.7895128402953818,-0.0846191998236526,-0.5089551416290091,-0.16775046842279287,0.0
2020-10-15,1.0,-0.20268966847631384,-0.7864800066139388,-0.08551271805329731,-0.5087221318929643,-0.17240334003913246,0.0
2020-10-16,1.0,-0.20146580702044417,-0.7875406403262247,-0.08527580316305726,-0.5081556180084863,-0.1728384857001157,0.0
2020-10-19,1.0,-0.19915651358950326,-0.7865097304151276,-0.08586471139533602,-0.509978499366007,-0.17498208280500577,0.0
2020-10-20,1.0,-0.197261858850752,-0.7869814335298331,-0.08572530439094264,-0.506528565919233,-0.17817200154261473,0.0
2020-10-21,1.0,-0.1712886128807752,-0.770945982118957,-0.07792173028534717,-0.4731784356764281,-0.18346806574227742,0.0
2020-10-22,1.0,-0.17180180421340044,-0.769306957196777,-0.07679952887009128,-0.47450277056508816,-0.18446342051021228,0.0
2020-10-23,1.0,-0.17356035659786365,-0.7676224131930501,-0.07819987685058764,-0.47466066982571686,-0.1830910502503146,0.0
2020-10-26,1.0,-0.173497523758533,-0.7675545442377192,-0.07787444786507831,-0.4748761879266497,-0.18324186855842592,0.0
2020-10-27,1.0,-0.1720530793514902,-0.7702926855369469,-0.07632832147252394,-0.4762427096152817,-0.18042698913799562,0.0
2020-10-28,1.0,-0.1736269028063886,-0.7705663607908184,-0.07584472564809117,-0.4763102276679419,-0.1789775007357072,0.0
