Date,APPS,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-11,1.0,-0.951144366197183,-0.759330985915493,-0.6805017605633802,-1.010475352112676,-0.0,0.0
2020-08-12,1.0,-0.9471786075559661,-0.763909046927915,-0.671372652504728,-1.0156572986761667,-0.0,0.0
2020-08-13,1.0,-0.9468220804926325,-0.7671871563668352,-0.6685287002419177,-1.0159665713657355,-0.0,0.0
2020-08-14,1.0,-0.9513977547875854,-0.765925599823905,-0.6724191063174114,-1.0126348228043143,-0.0,0.0
2020-08-17,1.0,-0.9520035226772348,-0.7658740642888595,-0.6733597534125936,-1.0120651695288418,-0.0,0.0
2020-08-18,1.0,-0.9512710930960038,-0.7634929726395558,-0.6793408820548971,-1.0117636692073844,-0.0,0.0
2020-08-19,1.0,-0.9571793967189981,-0.7635826424413477,-0.6773681425295466,-1.0118627623919563,-0.0,0.0
2020-08-20,1.0,-0.9548663195976352,-0.7658607606106062,-0.6770052060354717,-1.0141621812406247,-0.0,0.0
2020-08-21,1.0,-0.9418635285852288,-0.7841837182752261,-0.6497321506981646,-1.0152366733994906,-0.0,0.0
2020-08-24,1.0,-0.9332138642423183,-0.8032256654574064,-0.6232352812622929,-1.0111455920276236,-0.0,0.0
2020-08-25,1.0,-0.9445741727981671,-0.7932766444904612,-0.6627748160549852,-1.0052870423403975,-0.0,0.0
2020-08-26,1.0,-0.9427927728939347,-0.7966161593850776,-0.665194151168441,-1.0129434112294033,-0.0,0.0
2020-08-27,1.0,-0.9239779005524862,-0.821303867403315,-0.6566187845303867,-1.0179447513812154,-0.0,0.0
2020-08-28,1.0,-0.930832927423283,-0.8164548554222202,-0.661692423504406,-1.019173714741177,-0.0,0.0
2020-08-31,1.0,-0.9313203866276492,-0.8190121486210872,-0.6609470603884012,-1.0225237208477431,-0.0,0.0
2020-09-01,1.0,-0.9302861192311099,-0.8146868633182743,-0.6616175037647267,-1.0224997785454868,-0.0,0.0
2020-09-02,1.0,-0.9460640099848444,-0.8170188107337077,-0.66746902023714,-1.0269679950075778,-0.0,0.0
2020-09-03,1.0,-0.9529542920847268,-0.8177034559643256,-0.672463768115942,-1.016231884057971,-0.0,0.0
2020-09-04,1.0,-0.9348548637270109,-0.8254819410591624,-0.6492355417682251,-1.0221138931974298,-0.0,0.0
2020-09-08,1.0,-0.9275798036961712,-0.8230612786276417,-0.6505880272349457,-1.0200282960473959,-0.0,0.0
2020-09-09,1.0,-0.9080702681283845,-0.8452428124862414,-0.6195570818474002,-1.0298947739180204,-0.0,0.0
2020-09-10,1.0,-0.9054886093763743,-0.8456328612894713,-0.6159732606209869,-1.0307854692585101,-0.0,0.0
2020-09-11,1.0,-0.893030794165316,-0.8494896841736388,-0.6101449910201936,-1.027771693898112,-0.0,0.0
2020-09-14,1.0,-0.8947322289420634,-0.8520028048032255,-0.6114909282145674,-1.0242790779209396,-0.0,0.0
2020-09-15,1.0,-0.8947599018576937,-0.8511216263582194,-0.607956536978619,-1.027471083070452,-0.0,0.0
2020-09-16,1.0,-0.9103234381922907,-0.84466105449712,-0.6420469649977847,-1.0335844040762072,-0.0,0.0
2020-09-17,1.0,-0.8924336659358361,-0.884424359031724,-0.6351514609154771,-1.0591525347890287,-0.003311110116783749,0.0
2020-09-18,1.0,-0.8877551020408163,-0.8819817400644469,-0.6371285356247761,-1.0591210168277838,-0.009488005728607233,0.0
2020-09-21,1.0,-0.8833609234486154,-0.886984922374838,-0.6419846986712004,-1.0532414657062326,-0.008500738222003491,0.0
2020-09-22,1.0,-0.8913968381924852,-0.8725424336065207,-0.6539029961037216,-1.0516368847686866,-0.00900174660755072,0.0
2020-09-23,1.0,-0.8807997489577263,-0.8684717801586946,-0.6617205361545703,-1.0502084547451473,-0.021742054063746807,0.0
2020-09-24,1.0,-0.8711236407571487,-0.8500469861726405,-0.650512373025462,-1.0576363717724975,-0.04555421309348011,0.0
2020-09-25,1.0,-0.8748031141712795,-0.8561270869897845,-0.6590612483686603,-1.065208586472256,-0.04504747761126862,0.0
2020-09-28,1.0,-0.8695534871172265,-0.8518368631683079,-0.6489950087683799,-1.0673141777957642,-0.058905526327622644,0.0
2020-09-29,1.0,-0.8701298701298701,-0.8457736035590706,-0.6510133465150766,-1.0685750235923246,-0.05823933851615512,0.0
2020-09-30,1.0,-0.8726920652076015,-0.8498603980906061,-0.6571647302530848,-1.0697559218229307,-0.05376925155363415,0.0
2020-10-01,1.0,-0.8733447437167823,-0.8523556436357085,-0.6552562832177281,-1.0694081614268984,-0.05373389784704081,0.0
2020-10-02,1.0,-0.8785308185181843,-0.858947748398159,-0.6590109195920946,-1.0686309899828534,-0.04706253948199621,0.0
2020-10-05,1.0,-0.8757553891945522,-0.8614142689636513,-0.6556778208712907,-1.068864435825742,-0.04811941913953279,0.0
2020-10-06,1.0,-0.8788684174962836,-0.8523807378710753,-0.6539934231271679,-1.071399612595162,-0.04806522816343079,0.0
2020-10-07,1.0,-0.8735321905790255,-0.8585504116614928,-0.6521347910199307,-1.0650110226301346,-0.0498042920772034,0.0
2020-10-08,1.0,-0.8720460059304519,-0.8562763950040435,-0.6488004313055981,-1.0662233803576242,-0.04942043310270464,0.0
2020-10-09,1.0,-0.8789350602626371,-0.8556844756251124,-0.6532200035977693,-1.0660640402950172,-0.04326317683036517,0.0
2020-10-12,1.0,-0.873623657363714,-0.8543885668059862,-0.6525549413509505,-1.0644465417284616,-0.049211271403532424,0.0
2020-10-13,1.0,-0.8710807654298806,-0.8558081034947443,-0.6521426646303117,-1.0635612254065223,-0.04941155331955799,0.0
2020-10-14,1.0,-0.874870966294152,-0.8517122211749921,-0.661909250033661,-1.05937794533459,-0.04025851622458597,0.0
2020-10-15,1.0,-0.871891552203968,-0.8450938145255409,-0.6619983840560194,-1.0608223359367988,-0.04892719274620702,0.0
2020-10-16,1.0,-0.8878753668999774,-0.8352223978324679,-0.6722510724768571,-1.0741025062090765,-0.04624068638518853,0.0
2020-10-19,1.0,-0.8868819146534206,-0.8347708286294874,-0.6717091894332806,-1.074734703093249,-0.047595393994129605,0.0
2020-10-20,1.0,-0.8849900775753202,-0.835828973480065,-0.6656142882915388,-1.0749594082626737,-0.04871008479162908,0.0
2020-10-21,1.0,-0.8849589461337183,-0.8366868176486512,-0.6683659658937111,-1.0736262744744203,-0.04773075881981413,0.0
2020-10-22,1.0,-0.8855541493400833,-0.8407611643464112,-0.672391972518532,-1.0734044476586513,-0.04777617067438076,0.0
2020-10-23,1.0,-0.8997689066110834,-0.8302143277901128,-0.6818161221623091,-1.0797951878200192,-0.03964837554941321,0.0
2020-10-26,1.0,-0.8998279141382121,-0.831853998731999,-0.6795127252966217,-1.0805633547685898,-0.036817317271986234,0.0
2020-10-27,1.0,-0.8873264666368115,-0.8352888490819524,-0.6627407075682938,-1.0629646215853112,-0.029959695476936856,0.0
2020-10-28,1.0,-0.885097617768225,-0.8345423607379546,-0.6654576392620455,-1.0628246462475373,-0.029957012358946804,0.0
