Date,IWF,IWM,LBAI,MTUM,SPY,VLUE,VXX
2020-08-21,-0.08318443517967043,-1.0541138432740575,1.0,-0.0,-0.46073342976261383,-0.23812359964831675,0.0
2020-08-24,-0.08053539019963703,-1.056970281306715,1.0,-0.0,-0.45888157894736836,-0.23936592558983666,0.0
2020-08-25,-0.07809750837164424,-1.0535785231851977,1.0,-0.0,-0.4611215165446393,-0.24504795958907993,0.0
2020-08-26,-0.07780709968502596,-1.0536307142249084,1.0,-0.0,-0.46068499758803666,-0.2454811157458642,0.0
2020-08-27,-0.0679801559177888,-1.0588518781006377,1.0,-0.0,-0.4569241672572643,-0.2511410347271439,0.0
2020-08-28,-0.06543619404042982,-1.061240112273539,1.0,-0.0,-0.4577981911485356,-0.25074423747554647,0.0
2020-08-31,-0.067229988374401,-1.0610202172002157,1.0,-0.0,-0.45864405818470527,-0.24864604304307145,0.0
2020-09-01,-0.06500538640358337,-1.0634461643136588,1.0,-0.0,-0.4579577025571242,-0.24856835062652377,0.0
2020-09-02,-0.06121060983903877,-1.0607855361596008,1.0,-0.0,-0.45740761732033547,-0.2544207662661528,0.0
2020-09-03,-0.06426749787475206,-1.0616605270614905,1.0,-0.0,-0.4563899121564183,-0.2513743270048172,0.0
2020-09-04,-0.02245323416723011,-1.0682048681541583,1.0,-0.0,-0.455149876042371,-0.27141086319585306,0.0
2020-09-08,-0.016454412261918176,-1.0644088808745633,1.0,-0.0,-0.45393328073932154,-0.2827397723430632,0.0
2020-09-09,-0.006860291843562853,-1.0654539320156324,1.0,-0.0,-0.4508111451626508,-0.2884696488317823,0.0
2020-09-10,-0.0,-1.064957312963379,1.0,-0.0,-0.4466973713772186,-0.2966749045158391,0.0
2020-09-11,-0.0,-1.0677947077475656,1.0,-0.0,-0.443583915593344,-0.29469371720402954,0.0
2020-09-14,-0.0,-1.0642943339039654,1.0,-0.0,-0.4435495187045716,-0.29851542109842005,0.0
2020-09-15,-0.0,-1.0580706727665665,1.0,-0.0,-0.44615341435347605,-0.30247831822391874,0.0
2020-09-16,-0.0,-1.04887714663144,1.0,-0.0,-0.44880406981646476,-0.3129655133646252,0.0
2020-09-17,-0.0,-1.0480634099724548,1.0,-0.0,-0.4488166844679296,-0.31384563494294226,0.0
2020-09-18,-0.0,-1.0464907102903562,1.0,-0.0,-0.44784551817185264,-0.31644039688562836,0.0
2020-09-21,-0.0,-1.0476324293944077,1.0,-0.0,-0.44642405507938737,-0.31611634115498105,0.0
2020-09-22,-0.0,-1.04946539110861,1.0,-0.0,-0.44611705120990436,-0.3181485649971863,0.0
2020-09-23,-0.0,-1.0465987160716297,1.0,-0.0,-0.4428708187858994,-0.3261910125014078,0.0
2020-09-24,-0.0,-1.0385156030362666,1.0,-0.0,-0.4380095586168119,-0.33486083778465,0.0
2020-09-25,-0.0,-1.0377385039680307,1.0,-0.0,-0.4390442956042101,-0.33742331288343563,0.0
2020-09-28,-0.0,-1.0340685309176842,1.0,-0.0,-0.4349012547122039,-0.3442862769369268,0.0
2020-09-29,-0.0,-1.034565260224618,1.0,-0.0,-0.43482421820024214,-0.3453711261857179,0.0
2020-09-30,-0.0,-1.0339302810159374,1.0,-0.0,-0.4357436503913949,-0.34608886636256125,0.0
2020-10-01,-0.0,-1.0362914578523565,1.0,-0.0,-0.4345120783827918,-0.344698462751281,0.0
2020-10-02,-0.0,-1.0330536629314715,1.0,-0.0,-0.4362013626893407,-0.34621881862717496,0.0
2020-10-05,-0.0,-1.0370255659421108,1.0,-0.0,-0.42882081315463455,-0.34978601193828135,0.0
2020-10-06,-0.0,-1.0339045046565938,1.0,-0.0,-0.428659857629217,-0.35108747643566585,0.0
2020-10-07,-0.0,-1.0368672665916758,1.0,-0.0,-0.4238188976377953,-0.35146231721034865,0.0
2020-10-08,-0.0,-1.036509675063892,1.0,-0.0,-0.4199174319656247,-0.351981351981352,0.0
2020-10-09,-0.0,-1.0363090056443234,1.0,-0.0,-0.41947712785375313,-0.35233495268315973,0.0
2020-10-12,-0.0,-1.0326850654825472,1.0,-0.0,-0.41332696307121575,-0.3643977291889157,0.0
2020-10-13,-0.0,-1.031198178700919,1.0,-0.0,-0.4150482025914163,-0.3644003485201945,0.0
2020-10-14,-0.0,-1.0317415651293018,1.0,-0.0,-0.4159326898725272,-0.3662942848298956,0.0
2020-10-15,-0.0,-1.0313476095337253,1.0,-0.0,-0.41542617553535754,-0.36719475476264174,0.0
2020-10-16,-0.0,-1.034319659900335,1.0,-0.0,-0.4117233030209184,-0.36935161462879024,0.0
2020-10-19,-0.0,-1.033619597353231,1.0,-0.0,-0.41165704631845695,-0.3704350274531888,0.0
2020-10-20,-0.0,-1.0342984159140147,1.0,-0.0,-0.4080639261697757,-0.371289496637686,0.0
2020-10-21,-0.0,-1.0342537082383405,1.0,-0.0,-0.40884910917841766,-0.3714993385684933,0.0
2020-10-22,-0.0,-1.0327065976131502,1.0,-0.0,-0.4099583427156046,-0.372016437739248,0.0
2020-10-23,-0.0,-1.0412954320463867,1.0,-0.0,-0.4083722245792675,-0.37878659312685625,0.0
2020-10-26,-0.0,-1.0450042456835549,1.0,-0.0,-0.41222756863855076,-0.37322388904613646,0.0
2020-10-27,-0.0,-1.0481777828041505,1.0,-0.0,-0.4094546071418474,-0.3697022816590799,0.0
2020-10-28,-0.0,-1.0466038109799258,1.0,-0.0,-0.4074577422916844,-0.3772756873071152,0.0
