Date,IWF,IWM,MTUM,SMP,SPY,VLUE,VXX
2020-08-17,-0.19085378843468173,-0.4186569460553412,-0.07505858404147041,1.0,-0.4085733898264966,-0.27391294056382703,0.0
2020-08-18,-0.19099209916260587,-0.41909920991626054,-0.07231395183800918,1.0,-0.4090930595637981,-0.2740455126082225,0.0
2020-08-19,-0.1844177274870344,-0.4195190947666195,-0.07416313059877416,1.0,-0.40770862800565766,-0.27157001414427157,0.0
2020-08-20,-0.18535987171021603,-0.41958305820205644,-0.0744033581737572,1.0,-0.40875860767852096,-0.27016319215168383,0.0
2020-08-21,-0.18670281739950487,-0.41749381115171513,-0.08261228339031003,1.0,-0.40820464458328415,-0.2626665094895673,0.0
2020-08-24,-0.1874573157807974,-0.41596213173821917,-0.09737889456703483,1.0,-0.4059063184419377,-0.24828674375338528,0.0
2020-08-25,-0.18652129889090355,-0.4210563496361881,-0.09381402029811384,1.0,-0.4048555348859114,-0.24854592978077097,0.0
2020-08-26,-0.18667294560866493,-0.42105015304921123,-0.09331292677183893,1.0,-0.404756298563692,-0.2488344713915705,0.0
2020-08-27,-0.18331687126663845,-0.42309863129674047,-0.08974178072527163,1.0,-0.4041672545976201,-0.25137575843092985,0.0
2020-08-28,-0.18252792475014695,-0.423938859494415,-0.08921810699588477,1.0,-0.4046325690770135,-0.2512404467960023,0.0
2020-08-31,-0.1828740712875012,-0.424221762437694,-0.08875670083701684,1.0,-0.4046835323991348,-0.25063481613843697,0.0
2020-09-01,-0.18207671335902978,-0.42425025853154086,-0.08597348876562941,1.0,-0.40725768543762336,-0.2507285888878443,0.0
2020-09-02,-0.18828570083337257,-0.42692687979660066,-0.08672724704552945,1.0,-0.40927068129384625,-0.24297283299590375,0.0
2020-09-03,-0.18810179626621465,-0.4269133884219696,-0.08745909551051158,1.0,-0.40850342538314854,-0.24321397462155991,0.0
2020-09-04,-0.17697807994373463,-0.4286484585628883,-0.07687258234673544,1.0,-0.4115109600281327,-0.2503809635447193,0.0
2020-09-08,-0.17306204730315747,-0.4275099036590797,-0.07564285881718666,1.0,-0.4100232062070744,-0.25782330465764985,0.0
2020-09-09,-0.16788628340308137,-0.4307623968391275,-0.06583592453183083,1.0,-0.40894957099104573,-0.26451265985551636,0.0
2020-09-10,-0.16880656703851818,-0.4321195537781519,-0.06571715896068664,1.0,-0.40896653336139754,-0.26307911784653526,0.0
2020-09-11,-0.16948994135376994,-0.4348232435337274,-0.06724456178882685,1.0,-0.4045421622000514,-0.26040328045047784,0.0
2020-09-14,-0.1654513158509793,-0.4296966297386996,-0.06658720142102557,1.0,-0.4071191511241995,-0.2684055532183424,0.0
2020-09-15,-0.16539261752811088,-0.4294831334595694,-0.06585314538186408,1.0,-0.4072281833695678,-0.26977113869602826,0.0
2020-09-16,-0.16350307020615906,-0.4326539188905232,-0.06133408045574467,1.0,-0.40564077420559874,-0.27162569167191986,0.0
2020-09-17,-0.16734779664183463,-0.42946217977160744,-0.06319329301043881,1.0,-0.4058756217743631,-0.26942388080614654,0.0
2020-09-18,-0.1701466015104398,-0.42839439781149896,-0.06560826767050902,1.0,-0.40760831443335127,-0.26638453085178515,0.0
2020-09-21,-0.1736798969675682,-0.4252195293291184,-0.06289661632127386,1.0,-0.41278538812785387,-0.26706474651680134,0.0
2020-09-22,-0.1685564711129892,-0.43474892598070286,-0.06014508063948165,1.0,-0.41383195999718286,-0.27030072540319744,0.0
2020-09-23,-0.1626334937213942,-0.4335406642412863,-0.06334937213942025,1.0,-0.412017368853421,-0.2756014552282596,0.0
2020-09-24,-0.15814617924638769,-0.4282803681412613,-0.05945996580876326,1.0,-0.4133861033699445,-0.28259291351490595,0.0
2020-09-25,-0.15842696629213482,-0.42731741573033705,-0.06013576779026217,1.0,-0.4132958801498127,-0.28164794007490634,0.0
2020-09-28,-0.15597596052662346,-0.4256015714519561,-0.056216822954423214,1.0,-0.41369875827233826,-0.2869536749058766,0.0
2020-09-29,-0.15624853787488888,-0.4262387123941421,-0.05595845225284237,1.0,-0.41372292144294204,-0.2872315538295981,0.0
2020-09-30,-0.15637426900584797,-0.4252865497076023,-0.057730994152046786,1.0,-0.412187134502924,-0.2876023391812866,0.0
2020-10-01,-0.15650301867365563,-0.42317592549258204,-0.058688632002620866,1.0,-0.41304347826086957,-0.28866944353442225,0.0
2020-10-02,-0.16058206017433685,-0.4280626113037774,-0.06061955197300591,1.0,-0.41112100478020436,-0.28285218858374733,0.0
2020-10-05,-0.15330945189763762,-0.43361195008311676,-0.05352251176511905,1.0,-0.41216548430146804,-0.28873124019573415,0.0
2020-10-06,-0.15482828093520123,-0.43466241859157567,-0.05615424260881788,1.0,-0.4118680597854097,-0.28517546736634963,0.0
2020-10-07,-0.15153572431875642,-0.4394372132222118,-0.05468676842400974,1.0,-0.40867590598370634,-0.286707556887349,0.0
2020-10-08,-0.15325885852127685,-0.4356776505304574,-0.05723787442328861,1.0,-0.41132110822267504,-0.2844563104522354,0.0
2020-10-09,-0.15413973962723612,-0.4365224313945865,-0.05771752364896506,1.0,-0.41167931066779057,-0.281422684274609,0.0
2020-10-12,-0.15218256290228202,-0.4359976594499707,-0.05788180222352252,1.0,-0.4113750731421884,-0.2830895260386191,0.0
2020-10-13,-0.14926210912832988,-0.4375891666861566,-0.05739411090581659,1.0,-0.4095937507308745,-0.28495918796922143,0.0
2020-10-14,-0.14484316419439722,-0.4410730503225206,-0.04960063339775982,1.0,-0.4035814917448711,-0.289593181659409,0.0
2020-10-15,-0.1456995252722703,-0.44121753700083777,-0.04838034068695895,1.0,-0.4038210928046169,-0.2879549474076143,0.0
2020-10-16,-0.14558317043656335,-0.4414037047379689,-0.04833379875267616,1.0,-0.40368146700176866,-0.2880945732104626,0.0
2020-10-19,-0.1455895013611932,-0.4423296181678572,-0.05060846499290318,1.0,-0.40323894175954583,-0.2850129138841706,0.0
2020-10-20,-0.14508700102354147,-0.44263515399646414,-0.048874104401228254,1.0,-0.4039266772122453,-0.28573090164697124,0.0
2020-10-21,-0.14620522726743782,-0.4429678590546233,-0.04605860311401773,1.0,-0.40614890497358436,-0.286010193869714,0.0
2020-10-22,-0.14538949422670353,-0.4435099783936993,-0.04665102339520945,1.0,-0.40406105522384594,-0.28362335339079525,0.0
2020-10-23,-0.14864739239564936,-0.440713024077345,-0.04875894766198754,1.0,-0.4046899693223018,-0.2812587152551827,0.0
2020-10-26,-0.14825399038126438,-0.4401152389582026,-0.04918566018447527,1.0,-0.4035919239794614,-0.282219279291838,0.0
2020-10-27,-0.14613027531454573,-0.44015506755188266,-0.0538557964622313,1.0,-0.40331491712707185,-0.2779144807094108,0.0
2020-10-28,-0.14267492288782208,-0.4391103689788724,-0.05867483012129224,1.0,-0.40239801479626147,-0.2763051091166307,0.0
