Date,HMY,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-25,1.0,-0.9271131073907717,-0.3956206614944875,-1.3533585136790527,-1.4279808084932626,-0.0,0.0
2020-09-28,1.0,-0.9205686044734295,-0.39858358383858966,-1.3424364395985122,-1.4334844856575126,-0.0,0.0
2020-09-29,1.0,-0.9211542369437107,-0.3927555374923796,-1.3351960983539932,-1.4311623653728918,-0.0,0.0
2020-09-30,1.0,-0.9219400711020823,-0.3887252412392077,-1.3440832910106653,-1.42397155916709,-0.0,0.0
2020-10-01,1.0,-0.9245474883058776,-0.39093959731543626,-1.342739475289811,-1.42612365263372,-0.0,0.0
2020-10-02,1.0,-0.925728229373189,-0.3857963499567892,-1.340501245488282,-1.431599816989477,-0.0,0.0
2020-10-05,1.0,-0.9105575566942317,-0.40342955710009637,-1.3244381309928466,-1.4348840748820457,-0.0,0.0
2020-10-06,1.0,-0.9124468300587402,-0.3934069272837756,-1.320842616973871,-1.4371075551954628,-0.0,0.0
2020-10-07,1.0,-0.9095507891541885,-0.39417239983812224,-1.3207709429380818,-1.4341865641440712,-0.0,0.0
2020-10-08,1.0,-0.8986934673366833,-0.3931155778894472,-1.303718592964824,-1.4295979899497488,-0.0,0.0
2020-10-09,1.0,-0.8974758648431215,-0.394559533386967,-1.303248189863234,-1.4329243765084474,-0.0,0.0
2020-10-12,1.0,-0.912220483569734,-0.39301398213113925,-1.3053354197163192,-1.4371308868810257,-0.0,0.0
2020-10-13,1.0,-0.8984599848523099,-0.4076748295884878,-1.3060338298409493,-1.4370108558444838,-0.0,0.0
2020-10-14,1.0,-0.8977634169737971,-0.40818902408239516,-1.3052456202352702,-1.4375220881506539,-0.0,0.0
2020-10-15,1.0,-0.8934806741346252,-0.407811080835604,-1.3072963972146532,-1.4373297002724796,-0.0,0.0
2020-10-16,1.0,-0.8962678652593303,-0.40826220897934445,-1.3066006767334983,-1.4391697389020757,-0.0,0.0
2020-10-19,1.0,-0.8965795580667943,-0.4099485420240137,-1.2981031177479567,-1.4402683886590657,-0.0,0.0
2020-10-20,1.0,-0.8902408366433706,-0.41173512997134093,-1.2906631806526219,-1.4352657247724872,-0.0,0.0
2020-10-21,1.0,-0.8909895414320192,-0.41296259050683826,-1.2881134352373291,-1.4361423974255831,-0.0,0.0
2020-10-22,1.0,-0.8905387779672922,-0.40844787799739146,-1.2786696097120498,-1.4388983646031905,-0.0,0.0
2020-10-23,1.0,-0.9023690961219255,-0.3967104270408933,-1.2882651778079575,-1.4426336703385143,-0.0,0.0
2020-10-26,1.0,-0.9034826873645482,-0.394939771180888,-1.2938359961695478,-1.447810090217227,-0.0,0.0
2020-10-27,1.0,-0.8970928478020319,-0.3884418066592898,-1.297505281158837,-1.4466351473694798,-0.0,0.0
2020-10-28,1.0,-0.9037610619469028,-0.3873189863234111,-1.2928399034593725,-1.4442377312952532,-0.0,0.0
2020-10-29,1.0,-0.882017982017982,-0.38071928071928074,-1.291858141858142,-1.4403596403596404,-0.0,0.0
2020-10-30,1.0,-0.8809939623771268,-0.3779252532308767,-1.2904046704256276,-1.4404969811885635,-0.0,0.0
2020-11-02,1.0,-0.8607304798445363,-0.38018835019183816,-1.2875579251582043,-1.454382380786287,-0.0,0.0
2020-11-03,1.0,-0.8580558190623596,-0.38494183434020673,-1.2907783713615257,-1.4590344001198263,-0.0,0.0
2020-11-04,1.0,-0.8606553289112763,-0.37225076056057055,-1.290559074360381,-1.46386713879607,-0.0,0.0
2020-11-05,1.0,-0.8055361943642337,-0.4353280892163696,-1.2443492980185202,-1.493328686647416,-0.0,0.0
2020-11-06,1.0,-0.8079149615730113,-0.44096217187344044,-1.2436370895298932,-1.497953887613534,-0.0,0.0
