Date,GLBS,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-07-15,1.0,-1.4993787104790834,-0.6557365732431314,-1.631299185420406,-1.7164848819549912,-0.40038658014634826,0.0
2020-07-16,1.0,-1.4953361431631313,-0.6691770883714503,-1.6288951841359773,-1.7147101499343607,-0.40129897049678714,0.0
2020-07-17,1.0,-1.5030755408113898,-0.6735779943327113,-1.6318335752298014,-1.7093095583661622,-0.39353099730458213,0.0
2020-07-20,1.0,-1.6069080135847964,-0.6933304429510802,-1.7062649035334922,-1.8129200086711466,-0.40646000433557333,0.0
2020-07-21,1.0,-1.5856441363373772,-0.7014731369150781,-1.6961294049682265,-1.817590987868284,-0.42042172154823804,0.0
2020-07-22,1.0,-1.5737230502098103,-0.7185646071480248,-1.6862972073506004,-1.8272319490667053,-0.4290261901316741,0.0
2020-07-23,1.0,-1.5808391912457425,-0.726719327487499,-1.6906297557794043,-1.8296253351692153,-0.4190883397347634,0.0
2020-07-24,1.0,-1.568977996525767,-0.7334250144759699,-1.6821800810654313,-1.8261436016213088,-0.4272582513028373,0.0
2020-07-27,1.0,-1.5794087813360382,-0.7364874655846979,-1.6819301550499928,-1.8373424141428776,-0.41015794812346035,0.0
2020-07-28,1.0,-1.5742610211344323,-0.7329508315781829,-1.674195656910451,-1.8497349117582977,-0.43147650519282443,0.0
2020-07-29,1.0,-1.5844926050666275,-0.7269732025186704,-1.6815785620149364,-1.8688680626738905,-0.45980377800556443,0.0
2020-07-30,1.0,-1.5902686041391458,-0.7049023924849552,-1.6916923528548364,-1.8795684720387495,-0.47247908410391903,0.0
2020-07-31,1.0,-1.589340772280135,-0.7132579650565262,-1.6896931434444282,-1.8765232711789752,-0.47225077081192185,0.0
2020-08-03,1.0,-1.5681434134156196,-0.7332304753508191,-1.6957607817206668,-1.866211152744104,-0.48372639776651233,0.0
2020-08-04,1.0,-1.5616388155965992,-0.7299179126355907,-1.6885810612723542,-1.8617707417179714,-0.4873204338903547,0.0
2020-08-05,1.0,-1.562458788189611,-0.7281852150340685,-1.687742691772291,-1.859623415634845,-0.48853395853176057,0.0
2020-08-06,1.0,-1.5618421052631577,-0.7389619883040935,-1.6795321637426899,-1.8523391812865497,-0.4771929824561404,0.0
2020-08-07,1.0,-1.5639329805996474,-0.7518371546149324,-1.6889329805996471,-1.8505291005291002,-0.49345972957084067,0.0
2020-08-10,1.0,-1.5560857436499778,-0.7568638966377917,-1.6824254881808838,-1.8451035090295111,-0.5005872852738217,0.0
2020-08-11,1.0,-1.5530697572067775,-0.7541260177510453,-1.6812146996259076,-1.842734541186826,-0.503997652754346,0.0
2020-08-12,1.0,-1.5449483478643125,-0.7554399589713532,-1.6648106088358121,-1.8441644076489119,-0.5171807458421862,0.0
2020-08-13,1.0,-1.53130250566148,-0.7657973555409453,-1.639783767988896,-1.8362188618598871,-0.5320330192125063,0.0
2020-08-14,1.0,-1.5297901893413262,-0.7670151326851379,-1.63710797572922,-1.8407778346370351,-0.5358578843482711,0.0
2020-08-17,1.0,-1.5310420475319926,-0.7719195612431444,-1.6357586837294331,-1.839049360146252,-0.5349177330895796,0.0
2020-08-18,1.0,-1.5291837331772966,-0.7693826799297835,-1.6285839672322995,-1.8426711527208892,-0.5443973083674662,0.0
2020-08-19,1.0,-1.5242946134115063,-0.7814584096738733,-1.626310003664346,-1.8430927079516308,-0.5535360938072554,0.0
2020-08-20,1.0,-1.5259954535455014,-0.7764171005353084,-1.6287306592359025,-1.8479137640243457,-0.5538608198284081,0.0
2020-08-21,1.0,-1.575995846005489,-0.764112454565685,-1.6854090942808395,-1.8812402640753652,-0.5111638602477561,0.0
2020-08-24,1.0,-1.580151537661566,-0.7669737037587283,-1.7001188530678948,-1.8829297281236073,-0.49821720398157787,0.0
2020-08-25,1.0,-1.5752967359050445,-0.7813056379821958,-1.6956973293768547,-1.8741839762611274,-0.491913946587537,0.0
2020-08-26,1.0,-1.5739188487500926,-0.7810251465024849,-1.6973518284993694,-1.8744158445219197,-0.4910614939544543,0.0
2020-08-27,1.0,-1.5797520967861651,-0.7763675499146442,-1.7036294811845916,-1.8770132858309212,-0.48548949751354564,0.0
2020-08-28,1.0,-1.5758181548941208,-0.764623130460536,-1.701095809269954,-1.8711683696135049,-0.49141122464090026,0.0
2020-08-31,1.0,-1.5752238585066232,-0.7651150743728261,-1.699104565973507,-1.8698290535040332,-0.4910086583290165,0.0
2020-09-01,1.0,-1.5755198697550508,-0.7640050321912233,-1.700140605343003,-1.8706430844372086,-0.4899726189595205,0.0
2020-09-02,1.0,-1.5670722659148242,-0.7552307464015432,-1.7043329870900725,-1.877875055646238,-0.5149873868526487,0.0
2020-09-03,1.0,-1.5731870087498145,-0.7592317959365267,-1.7070295120866081,-1.8734242918582231,-0.5022245291413318,0.0
2020-09-04,1.0,-1.5116978364503117,-0.7638430509717639,-1.6486982031536488,-1.8686468646864687,-0.5411807847451412,0.0
2020-09-08,1.0,-1.5021635496883021,-0.768023469013568,-1.6396039603960397,-1.8643197653098642,-0.5598826549321599,0.0
2020-09-09,1.0,-1.4671052631578947,-0.7894736842105263,-1.5902777777777777,-1.8657894736842107,-0.5972953216374269,0.0
2020-09-10,1.0,-1.4495406154294879,-0.7899227067230566,-1.568543094647805,-1.8646638471634824,-0.6192212337757036,0.0
2020-09-11,1.0,-1.4423385333138943,-0.7986586966030034,-1.5683044175535792,-1.8612042571803469,-0.6191135734072023,0.0
2020-09-14,1.0,-1.434662398137369,-0.7763387660069848,-1.562791036088475,-1.8610302677532014,-0.6410797438882421,0.0
2020-09-15,1.0,-1.4472126835683496,-0.76021041864543,-1.5521297581646818,-1.8894571491196026,-0.6572660188500037,0.0
2020-09-16,1.0,-1.4498976009362199,-0.746854885898186,-1.550175541252194,-1.8944558221181977,-0.6728349912229373,0.0
2020-09-17,1.0,-1.4370527238206512,-0.7557324375638965,-1.5397984518767343,-1.8863735942748647,-0.6835840514093763,0.0
2020-09-18,1.0,-1.4310659750127859,-0.7554613867173231,-1.540659019507562,-1.8857309856067803,-0.6932855994739534,0.0
2020-09-21,1.0,-1.427942794279428,-0.7691235790245692,-1.563109644297763,-1.8842684268426841,-0.6896222955628897,0.0
2020-09-22,1.0,-1.42897017775819,-0.7702365212281473,-1.5687527545174085,-1.8857058909945643,-0.6917144116350815,0.0
2020-09-23,1.0,-1.422737955346651,-0.7685810810810811,-1.5711662749706228,-1.8829318448883665,-0.698810223266745,0.0
2020-09-24,1.0,-1.411239572662081,-0.7549392653300161,-1.5602956241767891,-1.8821893750914678,-0.7087662812820138,0.0
2020-09-25,1.0,-1.4151857835218093,-0.7622264649728301,-1.566676457629608,-1.8885298869143783,-0.7106036128653253,0.0
2020-09-28,1.0,-1.4080990041007617,-0.7623755125951963,-1.563342120679555,-1.88386057410662,-0.7051113063854717,0.0
2020-09-29,1.0,-1.479542857142857,-0.8084571428571428,-1.6138666666666666,-1.980495238095238,-0.7366095238095238,0.0
2020-09-30,1.0,-1.5030466640956421,-0.8087157732356345,-1.6319321249517933,-2.023910528345546,-0.7454685692248362,0.0
2020-10-01,1.0,-1.506412237330037,-0.8036928306551298,-1.6376699629171818,-2.031520395550062,-0.7463689740420272,0.0
2020-10-02,1.0,-1.5045573922447089,-0.7966939595241773,-1.635254132550595,-2.035609454657809,-0.7522786961223544,0.0
2020-10-05,1.0,-1.499420983555933,-0.7998919169304407,-1.6298926889523662,-2.036285030494866,-0.7547286342932139,0.0
2020-10-06,1.0,-1.5002698327037238,-0.7836712666718064,-1.6210777889137309,-2.040783285791381,-0.7636265515380465,0.0
2020-10-07,1.0,-1.4916782246879334,-0.7961935583294807,-1.6148867313915856,-2.034519956850054,-0.7681460933888118,0.0
2020-10-08,1.0,-1.4909930715935336,-0.7917628945342572,-1.6157813702848345,-2.0362586605080835,-0.7635103926096999,0.0
2020-10-09,1.0,-1.5076804322655346,-0.794133539174064,-1.6291779235816286,-2.04245465071401,-0.7455808568120417,0.0
2020-10-12,1.0,-1.4933456419724593,-0.7922147857527503,-1.6239710746980538,-2.0310793137933687,-0.7522886375875067,0.0
2020-10-13,1.0,-1.547409427347098,-0.7728087261394625,-1.6492403583950137,-2.0804830541488117,-0.7411764705882354,0.0
2020-10-14,1.0,-1.5482110842622185,-0.7705978642138905,-1.6500116922597243,-2.085587341180139,-0.7404318341258088,0.0
2020-10-15,1.0,-1.5472330475448168,-0.7719407638347623,-1.6509742790335153,-2.083787996882307,-0.7402182385035074,0.0
2020-10-16,1.0,-1.5439307710298589,-0.7791377562953146,-1.6441880408513294,-2.082482263974429,-0.7463163639198566,0.0
2020-10-19,1.0,-1.5422579136129737,-0.7784188367378762,-1.6441602993918603,-2.083502261032278,-0.7483237174489318,0.0
2020-10-20,1.0,-1.5292472617105568,-0.7800046609182009,-1.6282140915093606,-2.0669618581527223,-0.7637691291851161,0.0
2020-10-21,1.0,-1.6253166625806978,-0.809675574078614,-1.7656288305957342,-2.187872844651467,-0.7834436544904796,0.0
2020-10-22,1.0,-1.7703547222955727,-0.9193732946043482,-1.9265029486840948,-2.319866208960479,-0.8660329196373558,0.0
2020-10-23,1.0,-1.7739610216249888,-0.9446471478152532,-1.9359259588858237,-2.360238497819703,-0.8843997508231735,0.0
2020-10-26,1.0,-1.7789200786697659,-0.934114071160379,-1.9483282674772036,-2.372429822993027,-0.905864473448954,0.0
2020-10-27,1.0,-1.7723222242024594,-0.9273747995009802,-1.9511673498485118,-2.364373551951524,-0.8957405097130636,0.0
2020-10-28,1.0,-1.7753429538571175,-0.9282023873151612,-1.9475325138072332,-2.3630856939248175,-0.8937288437555675,0.0
