Date,CBPO,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-10,1.0,-0.15322293447293447,-0.0,-0.1460559116809117,-0.18457680436847104,-0.0,0.0
2020-09-11,1.0,-0.1527341201589467,-0.0,-0.14680327382717512,-0.18317418895676413,-0.0,0.0
2020-09-14,1.0,-0.15165989260391016,-0.0,-0.14663126353576408,-0.1850654166790281,-0.0,0.0
2020-09-15,1.0,-0.15219939173651806,-0.0,-0.14347600326385282,-0.18789407313997478,-0.0,0.0
2020-09-16,1.0,-0.15324918603095314,-0.0,-0.1458156787535495,-0.18762172368166752,-0.0,0.0
2020-09-17,1.0,-0.1473839461295513,-0.0,-0.1430039926106907,-0.19234550980275314,-0.007061557714081403,0.0
2020-09-18,1.0,-0.14285288107277636,-0.0,-0.14412076192180906,-0.19282230276994675,-0.011828582509210782,0.0
2020-09-21,1.0,-0.14173016985549608,-0.0,-0.1459355473701478,-0.19156836720998552,-0.012034537781290546,0.0
2020-09-22,1.0,-0.1404520398559926,-0.0,-0.14524730733033567,-0.19294602709848974,-0.01522235998864672,0.0
2020-09-23,1.0,-0.13820093806948883,-0.0,-0.14661070116213065,-0.1919158724942491,-0.0170137125444388,0.0
2020-09-24,1.0,-0.13485891361997557,-0.0,-0.1442001132266619,-0.1912487708947886,-0.019516700932630134,0.0
2020-09-25,1.0,-0.1346787295246896,-0.0,-0.1442028229472523,-0.1910780558329483,-0.020508845930275885,0.0
2020-09-28,1.0,-0.13345542800136984,-0.0,-0.1421360611068924,-0.19075058441655127,-0.022617292774080193,0.0
2020-09-29,1.0,-0.13331547060837465,-0.0,-0.1423510323166466,-0.1906250465175129,-0.022268863781836585,0.0
2020-09-30,1.0,-0.13333333333333336,-0.0,-0.14352906154647616,-0.18938751209347324,-0.02217756939793109,0.0
2020-10-01,1.0,-0.13347520685755104,-0.0,-0.14310375617596285,-0.18941603666884935,-0.022203702601345316,0.0
2020-10-02,1.0,-0.1339753512741129,-0.0,-0.14318885448916407,-0.18940521552750655,-0.02186532507739938,0.0
2020-10-05,1.0,-0.1323409128087682,-0.0,-0.14144223190517974,-0.18953645732641317,-0.023824041164136046,0.0
2020-10-06,1.0,-0.13383673226707887,-0.0,-0.1426214400380522,-0.1890718829894762,-0.020884119150960223,0.0
2020-10-07,1.0,-0.13221949951733866,-0.0,-0.14197668374545186,-0.1877329769065122,-0.023197445607781985,0.0
2020-10-08,1.0,-0.13228353468491197,-0.0,-0.14256879100002967,-0.18709371011309328,-0.02221793463741874,0.0
2020-10-09,1.0,-0.1321670227920228,-0.0,-0.1423611111111111,-0.18591227445394115,-0.023415242165242166,0.0
2020-10-12,1.0,-0.1319455778275642,-0.0,-0.1419160521669461,-0.18519562604786421,-0.02464428255612101,0.0
2020-10-13,1.0,-0.12847150182281633,-0.0,-0.1425501644980586,-0.1845490382050446,-0.026393787604848985,0.0
2020-10-14,1.0,-0.1283567490663347,-0.0,-0.14239136878297468,-0.18498429071077124,-0.026276009247732525,0.0
2020-10-15,1.0,-0.12713320692107133,-0.0,-0.1429693055226357,-0.1835446788338469,-0.027746503910879357,0.0
2020-10-16,1.0,-0.12639526276831975,-0.0,-0.14358253145817915,-0.18330125832716507,-0.027105847520355292,0.0
2020-10-19,1.0,-0.12481492448919158,-0.0,-0.14187148356529464,-0.1840538939887474,-0.029863784424045012,0.0
2020-10-20,1.0,-0.12477056071999526,-0.0,-0.1422819586713245,-0.1839806974954112,-0.029235005032861625,0.0
2020-10-21,1.0,-0.12456885704557903,-0.0,-0.14191819756339466,-0.1845661924710968,-0.029265909730137818,0.0
2020-10-22,1.0,-0.12452824603726673,-0.0,-0.14224399484955674,-0.18436514866724882,-0.028875042550357423,0.0
2020-10-23,1.0,-0.12480956114011862,-0.0,-0.14108006567367287,-0.18461106098480928,-0.0286508793468132,0.0
2020-10-26,1.0,-0.12436405584477046,-0.0,-0.14138665404637957,-0.18368433506862283,-0.029490061523899668,0.0
2020-10-27,1.0,-0.12346408317580339,-0.0,-0.14217568525519847,-0.18311377599243855,-0.028089555765595457,0.0
2020-10-28,1.0,-0.13456460465806258,-0.0,-0.14356920338228749,-0.18792464026108882,-0.017400979083222076,0.0
