Date,IWF,IWM,MTUM,OFG,SPY,VLUE,VXX
2020-08-28,-0.0,-0.99597897578769,-0.0,1.0,-0.3314185598989,-0.5447913375649827,0.0
2020-08-31,-0.0,-0.9959504868031821,-0.0,1.0,-0.33243344151181825,-0.543582526781355,0.0
2020-09-01,-0.0,-0.9991095792043658,-0.0,1.0,-0.3287950596007468,-0.544420508401551,0.0
2020-09-02,-0.0,-1.0023858116071171,-0.0,1.0,-0.3324901549340309,-0.5395671045445399,0.0
2020-09-03,-0.0,-1.007240547063556,-0.0,1.0,-0.3347603723709918,-0.5312320422939891,0.0
2020-09-04,-0.0,-1.0069605568445477,-0.0,1.0,-0.3088711294434419,-0.548594998711008,0.0
2020-09-08,-0.0,-1.0027234676910728,-0.0,1.0,-0.30445501978097583,-0.5596009403130554,0.0
2020-09-09,-0.0,-1.0018920391021415,-0.0,1.0,-0.3052776424046097,-0.5595562308287705,0.0
2020-09-10,-0.0,-1.0010025493397496,-0.0,1.0,-0.2977285096387958,-0.5657242702873021,0.0
2020-09-11,-0.0,-1.004550397802072,-0.0,1.0,-0.29394425047221107,-0.5633907618338961,0.0
2020-09-14,-0.0,-1.005380806548556,-0.0,1.0,-0.2949712355820144,-0.561779100718395,0.0
2020-09-15,-0.0,-1.0032348562922249,-0.0,1.0,-0.29620405358983165,-0.5632944005496393,0.0
2020-09-16,-0.0,-0.9959587274290629,-0.0,1.0,-0.2993407853253081,-0.5708512467755804,0.0
2020-09-17,-0.0,-0.9950981797334099,-0.0,1.0,-0.30150494481869,-0.5699584348573886,0.0
2020-09-18,-0.0,-0.9938980720199387,-0.0,1.0,-0.29767668375970435,-0.5731801644369324,0.0
2020-09-21,-0.0,-1.0002865822204392,-0.0,1.0,-0.2939187252822835,-0.5715882386656732,0.0
2020-09-22,-0.0,-1.0035590252863007,-0.0,1.0,-0.29370569157027643,-0.5729169656439252,0.0
2020-09-23,-0.0,-1.0022669230107033,-0.0,1.0,-0.28996527877413986,-0.5772905965737898,0.0
2020-09-24,-0.0,-0.998597073896985,-0.0,1.0,-0.2831047613594067,-0.581412660692301,0.0
2020-09-25,-0.0,-0.9975373689937576,-0.0,1.0,-0.28420479926693776,-0.5817822576026573,0.0
2020-09-28,-0.0,-0.9957360347985348,-0.0,1.0,-0.2804773351648352,-0.5855082417582418,0.0
2020-09-29,-0.0,-0.9951635520705148,-0.0,1.0,-0.2803422716996251,-0.5862976848009616,0.0
2020-09-30,-0.0,-0.9956790476735534,-0.0,1.0,-0.280089280604361,-0.5857895038058719,0.0
2020-10-01,-0.0,-0.9955366083946096,-0.0,1.0,-0.27956281651454895,-0.5860776515693399,0.0
2020-10-02,-0.0,-0.994306640345607,-0.0,1.0,-0.28074843361084884,-0.5859296769948217,0.0
2020-10-05,-0.0,-1.0011706592810439,-0.0,1.0,-0.26288439025783056,-0.5912400422579448,0.0
2020-10-06,-0.0,-1.0009098146252702,-0.0,1.0,-0.24002047082906858,-0.6022404185147276,0.0
2020-10-07,-0.0,-1.0011936226447267,-0.0,1.0,-0.23906556398669962,-0.6016710717026175,0.0
2020-10-08,-0.0,-0.9999716102657279,-0.0,1.0,-0.2388428344310697,-0.6001589825119237,0.0
2020-10-09,-0.0,-0.9995739483625415,-0.0,1.0,-0.2380492515692902,-0.6027210497912348,0.0
2020-10-12,-0.0,-0.9968216130313865,-0.0,1.0,-0.2332709007321641,-0.6077529939270105,0.0
2020-10-13,-0.0,-0.9967933255767758,-0.0,1.0,-0.233094015153665,-0.6078776355742218,0.0
2020-10-14,-0.0,-0.9956907549683895,-0.0,1.0,-0.23417344711252236,-0.6051654239786807,0.0
2020-10-15,-0.0,-0.9936524129332087,-0.0,1.0,-0.2339255858766188,-0.6061662274363115,0.0
2020-10-16,-0.0,-0.9967963256974371,-0.0,1.0,-0.2300408255840327,-0.6082728509866183,0.0
2020-10-19,-0.0,-0.9980711955750958,-0.0,1.0,-0.23097432988228622,-0.6074032052191178,0.0
2020-10-20,-0.0,-0.9984979453025365,-0.0,1.0,-0.22658353407963722,-0.608983987530112,0.0
2020-10-21,-0.0,-0.9981816115467668,-0.0,1.0,-0.23300943289010115,-0.6100409137401978,0.0
2020-10-22,-0.0,-0.9945692351435882,-0.0,1.0,-0.23736138754620414,-0.6114017628660791,0.0
2020-10-23,-0.0,-0.9972115521411297,-0.0,1.0,-0.23482714468629964,-0.6133447147531655,0.0
2020-10-26,-0.0,-0.9904254409711337,-0.0,1.0,-0.23437722622745277,-0.6247399766335165,0.0
2020-10-27,-0.0,-0.9924302788844621,-0.0,1.0,-0.23244166192373364,-0.6208878770631759,0.0
2020-10-28,-0.0,-0.9908238579692799,-0.0,1.0,-0.2299734974779858,-0.6289361944658175,0.0
