Date,ASMB,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-03,1.0,-1.2109456363257656,-0.7162570297854615,-0.9819829202249531,-1.2980629035617581,-0.0,0.0
2020-08-04,1.0,-1.210246797875664,-0.7155055711756741,-0.981516192856399,-1.2993856086639592,-0.0,0.0
2020-08-05,1.0,-1.2164658005947722,-0.7131528147336568,-0.9845046173110032,-1.3031251630406426,-0.0,0.0
2020-08-06,1.0,-1.2147846939839433,-0.7081117714524033,-0.9866541549369201,-1.3037222395996249,-0.0,0.0
2020-08-07,1.0,-1.216572504708098,-0.7200251098556184,-0.993199414103369,-1.3014228918183721,-0.0,0.0
2020-08-10,1.0,-1.2196295908757977,-0.7158104007533744,-0.9968609396254053,-1.2995186774092289,-0.0,0.0
2020-08-11,1.0,-1.2164792048129742,-0.7190687941407272,-0.9941407271776093,-1.3018048652890402,-0.0,0.0
2020-08-12,1.0,-1.2168725141302073,-0.7189658781662132,-0.9940862465982835,-1.3034854511199498,-0.0,0.0
2020-08-13,1.0,-1.2100501987032002,-0.7404831625183017,-0.9712926166074043,-1.3072056055218573,-0.0,0.0
2020-08-14,1.0,-1.2091175240485152,-0.7405374320368047,-0.9708803847762442,-1.3074027603513176,-0.0,0.0
2020-08-17,1.0,-1.208154730789336,-0.7412441191845269,-0.9714584422373236,-1.3065865133298484,-0.0,0.0
2020-08-18,1.0,-1.2082766558543474,-0.7387255414879146,-0.9776080359945589,-1.3072093753269853,-0.0,0.0
2020-08-19,1.0,-1.2070283858803814,-0.7481407772074997,-0.9743898606892217,-1.3076882790405362,-0.0,0.0
2020-08-20,1.0,-1.2064090480678604,-0.747984082102838,-0.9737668865849827,-1.308042726987119,-0.0,0.0
2020-08-21,1.0,-1.2090428040027243,-0.7466338345470739,-0.9749043851836328,-1.3085869963849739,-0.0,0.0
2020-08-24,1.0,-1.209408432976715,-0.7463289280469897,-0.9822739668554646,-1.3063771764212293,-0.0,0.0
2020-08-25,1.0,-1.2147555649108035,-0.7440404146713676,-1.00310477293059,-1.300426248487081,-0.0,0.0
2020-08-26,1.0,-1.2162603338423463,-0.742351640250645,-1.0062661260597126,-1.3007740508661998,-0.0,0.0
2020-08-27,1.0,-1.2009375329189929,-0.7627198988728536,-1.0,-1.303328768566312,-0.0,0.0
2020-08-28,1.0,-1.1994849965841612,-0.7545325555730727,-0.9995270376793317,-1.301592306479584,-0.0,0.0
2020-08-31,1.0,-1.1955017301038062,-0.7579951766802977,-0.990930061864318,-1.298259410716158,-0.0,0.0
2020-09-01,1.0,-1.1647663071391885,-0.766307139188495,-0.9561890087313816,-1.2487930148947097,-0.0,0.0
2020-09-02,1.0,-1.163313854269018,-0.7655789419248075,-0.9693334022857735,-1.2732068056058334,-0.0,0.0
2020-09-03,1.0,-1.1629698567809317,-0.7687296416938111,-0.9739930717129414,-1.2646709063647175,-0.0,0.0
2020-09-04,1.0,-1.1212633087633086,-0.7861895986895987,-0.9333538083538083,-1.2778972153972155,-0.0,0.0
2020-09-08,1.0,-1.1166300066499566,-0.7901171415417668,-0.9317100618957491,-1.2768939587702697,-0.0,0.0
2020-09-09,1.0,-1.0912582112177869,-0.8076301162203133,-0.8859019706922688,-1.2596766043456291,-0.008590197069226882,0.0
2020-09-10,1.0,-1.0733838967301221,-0.7992867547340399,-0.8706615098699081,-1.253754583354262,-0.025717012406449347,0.0
2020-09-11,1.0,-1.0640396555177247,-0.8002703785299419,-0.8652613659122771,-1.2486981774484278,-0.028740236330863207,0.0
2020-09-14,1.0,-1.0615476546160743,-0.7931480928194403,-0.8592769644457723,-1.236131859376556,-0.02942933970720048,0.0
2020-09-15,1.0,-1.0628108215635568,-0.7812313507061865,-0.8514521583449373,-1.2404515615675353,-0.03719912472647702,0.0
2020-09-16,1.0,-1.0616224261969733,-0.7574299181344579,-0.8465393202679236,-1.2395931530637558,-0.05636318531381791,0.0
2020-09-17,1.0,-1.0544574026487448,-0.7550899387230677,-0.8395433880213481,-1.2311227515319232,-0.06147459972326546,0.0
2020-09-18,1.0,-1.0491236731671192,-0.7506788447296963,-0.8419155764008885,-1.2300172796840285,-0.06536657615403604,0.0
2020-09-21,1.0,-1.049479038072194,-0.7502839365957237,-0.8423287738877093,-1.2306058960051356,-0.06528072687768506,0.0
2020-09-22,1.0,-1.055805447086155,-0.7388166674904849,-0.8544313182739361,-1.2283624141169494,-0.0654935495032376,0.0
2020-09-23,1.0,-1.0423637079315096,-0.7266286164140917,-0.8556386538083054,-1.217673686282228,-0.07793741389490258,0.0
2020-09-24,1.0,-1.0364465809869519,-0.7192681251839498,-0.8480329637986853,-1.2189738055528303,-0.08260570980084371,0.0
2020-09-25,1.0,-1.0391036690470328,-0.7244521053927604,-0.8541738488057129,-1.2234917508002956,-0.08367397192809653,0.0
2020-09-28,1.0,-1.0375473647950395,-0.726243787215196,-0.854091826189656,-1.2229713104670046,-0.08021258796319078,0.0
2020-09-29,1.0,-1.0392224409448818,-0.7178641732283465,-0.8593011811023622,-1.2261318897637796,-0.07878937007874016,0.0
2020-09-30,1.0,-0.9236092744423873,-0.6682976284933438,-0.750903641012078,-1.0368950013224014,-0.0282993916953187,0.0
2020-10-01,1.0,-0.8857045955570628,-0.6226047142614889,-0.7115906393081227,-0.9766830591826352,-0.0428607766661014,0.0
2020-10-02,1.0,-0.8860754124782627,-0.6254400475039233,-0.7130254061161302,-0.9753573397802943,-0.04148110446621708,0.0
2020-10-05,1.0,-0.8864802952530437,-0.6261400755101175,-0.7126797607432233,-0.9765833792898655,-0.04025792219912612,0.0
2020-10-06,1.0,-0.8780508403006503,-0.6193311375728401,-0.6980829321847817,-0.9736931002449117,-0.0535005489401233,0.0
2020-10-07,1.0,-0.8786266311921956,-0.6192829089066261,-0.6980446809409181,-0.9748300181595507,-0.052324844799189155,0.0
2020-10-08,1.0,-0.881989679384147,-0.6139497504441249,-0.7011251163184163,-0.9818543270450893,-0.05088401996447001,0.0
2020-10-09,1.0,-0.8843152966977353,-0.6173084222512758,-0.7026274724811269,-0.9796297077305892,-0.03357091645227953,0.0
2020-10-12,1.0,-0.8754427390791026,-0.6150699949401248,-0.7018046888176758,-0.9778630460448642,-0.04638218923933209,0.0
2020-10-13,1.0,-0.8632403081197121,-0.621795681272888,-0.7009723449930547,-0.9732710359052069,-0.05000631392852633,0.0
2020-10-14,1.0,-0.8649854755188818,-0.6216477918578707,-0.7044162842588305,-0.9716667368332422,-0.04732033848355997,0.0
2020-10-15,1.0,-0.8554751244821959,-0.6216578099502071,-0.7007824595171346,-0.9567345914054981,-0.0495836645884765,0.0
2020-10-16,1.0,-0.8546801121385832,-0.6226201933135277,-0.7000292899284489,-0.9561487928365203,-0.05075526172643207,0.0
2020-10-19,1.0,-0.8527725465578573,-0.621594475831764,-0.6994350282485876,-0.957564344005022,-0.053609541745134964,0.0
2020-10-20,1.0,-0.8508529854490717,-0.6216340525171433,-0.6991553771533701,-0.9539220605452416,-0.05577855828733901,0.0
2020-10-21,1.0,-0.8467058872616514,-0.6162223056702967,-0.7030083030834063,-0.9497642591897192,-0.056702966579046186,0.0
2020-10-22,1.0,-0.8475630111834419,-0.613920881321983,-0.7016775162744117,-0.9518861625771992,-0.05787848439325655,0.0
2020-10-23,1.0,-0.849408629018824,-0.6109861735798767,-0.6984424454439447,-0.9506080293186739,-0.05513909711810761,0.0
2020-10-26,1.0,-0.8269144374106596,-0.6002858893199918,-0.6845007147233,-0.9108842148254033,-0.061588727792526034,0.0
2020-10-27,1.0,-0.8261100012231418,-0.5994210461939904,-0.6872426305703918,-0.9104252456476536,-0.053940555306397034,0.0
2020-10-28,1.0,-0.8307911908646003,-0.5991435562805874,-0.6906199021207178,-0.9113376835236541,-0.04645187601957586,0.0
2020-10-29,1.0,-0.8024336724516259,-0.595770995411929,-0.661440255336126,-0.8800718132854579,-0.049870337123478964,0.0
2020-10-30,1.0,-0.7929952745900012,-0.5981018941349323,-0.665528332605329,-0.8715800341500218,-0.04272723662788389,0.0
2020-11-02,1.0,-0.7828811676979216,-0.5945581469141679,-0.6625416468348405,-0.872759003649056,-0.05362525781373949,0.0
2020-11-03,1.0,-0.787793464467005,-0.5927189086294417,-0.6636659263959391,-0.8732154187817259,-0.048381979695431475,0.0
2020-11-04,1.0,-0.7881124688575157,-0.5814845572823981,-0.6602602127575434,-0.8715940997350419,-0.05314983983865228,0.0
2020-11-05,1.0,-0.7859937556811446,-0.5848713591273763,-0.659328933328064,-0.8717543374303443,-0.050191676876259736,0.0
2020-11-06,1.0,-0.7824523978825947,-0.5771509836454137,-0.6654420478786442,-0.8784467093308053,-0.04693055226356957,0.0
