Date,IWF,IWM,KR,MTUM,SPY,VLUE,VXX
2020-09-03,-0.26827846150642426,-0.0,1.0,-0.3131130130567876,-0.5010307990254264,-0.0,0.0
2020-09-04,-0.25047014817417185,-0.0,1.0,-0.2997375436566162,-0.5077393622517514,-0.008617661038665812,0.0
2020-09-08,-0.254759145836782,-0.0,1.0,-0.2999917232246317,-0.5062075815262373,-0.00821469955305413,0.0
2020-09-09,-0.2517804429948599,-0.0,1.0,-0.29393307598621055,-0.5048613834816176,-0.013706830708255062,0.0
2020-09-10,-0.249227027249866,-0.0,1.0,-0.29055530362369625,-0.5046172238941337,-0.016861112256255924,0.0
2020-09-11,-0.24914492932789384,-0.0,1.0,-0.29103309020480483,-0.5033996785758438,-0.016833559978571725,0.0
2020-09-14,-0.2516493485073396,-0.0,1.0,-0.29181098466105887,-0.5034842487217549,-0.014741052284347682,0.0
2020-09-15,-0.2599260735941524,-0.0,1.0,-0.28121106404186397,-0.5221363900656201,-0.013310906221446964,0.0
2020-09-16,-0.2593892083791808,-0.0,1.0,-0.27782506695455395,-0.5212074656922789,-0.017688458903398593,0.0
2020-09-17,-0.26547863833676033,-0.0,1.0,-0.28095208424200885,-0.520177788854965,-0.010364093297609404,0.0
2020-09-18,-0.26075117956392513,-0.0,1.0,-0.2822639313254765,-0.5200058198748727,-0.015526594749641454,0.0
2020-09-21,-0.2572308460610096,-0.0,1.0,-0.2899621290940114,-0.5166673602730034,-0.016958674934454198,0.0
2020-09-22,-0.26084693537641573,-0.0,1.0,-0.29397068620919387,-0.51342854763491,-0.013699200532978014,0.0
2020-09-23,-0.260020405188748,-0.0,1.0,-0.2948133341661982,-0.512732421346326,-0.01459595644116851,0.0
2020-09-24,-0.25431873731306187,-0.0,1.0,-0.28775011392352623,-0.509818136625378,-0.019449852935084305,0.0
2020-09-25,-0.2544411776885171,-0.0,1.0,-0.28802434883432027,-0.5092757464077187,-0.018737835935235415,0.0
2020-09-28,-0.2522431259044862,-0.0,1.0,-0.2839776721108125,-0.5086210461029563,-0.022555302873682032,0.0
2020-09-29,-0.2519626477150649,-0.0,1.0,-0.2845425997851417,-0.5082018015040078,-0.021258573671597388,0.0
2020-09-30,-0.2519416673552012,-0.0,1.0,-0.28608609435677107,-0.5063827150293316,-0.02119309262166405,0.0
2020-10-01,-0.25204444077317034,-0.0,1.0,-0.2855195770692219,-0.5064017842392202,-0.02112588798942673,0.0
2020-10-02,-0.2478611334446575,-0.0,1.0,-0.28424763436205086,-0.5055352835673201,-0.023914074257323684,0.0
2020-10-05,-0.24281301482701814,-0.0,1.0,-0.27915980230642506,-0.5072899505766063,-0.030024711696869853,0.0
2020-10-06,-0.2466239789845257,-0.0,1.0,-0.2838936091614333,-0.5024832738168534,-0.019291548659853056,0.0
2020-10-07,-0.24669033886824984,-0.0,1.0,-0.284210094209889,-0.5027606165719095,-0.018821452761642824,0.0
2020-10-08,-0.24678599987697608,-0.0,1.0,-0.2853950093293146,-0.5017735949642206,-0.016444198396588137,0.0
2020-10-09,-0.2471205476083125,-0.0,1.0,-0.2856498749846293,-0.5028077222609337,-0.013854162397016027,0.0
2020-10-12,-0.24567693820685133,-0.0,1.0,-0.2848918210129487,-0.5013932142271759,-0.016882478282248814,0.0
2020-10-13,-0.23600000000000002,-0.0,1.0,-0.2858163265306123,-0.49820408163265306,-0.020775510204081634,0.0
2020-10-14,-0.23643450400995858,-0.0,1.0,-0.2870232434748893,-0.4974797461379915,-0.019753892618819255,0.0
2020-10-15,-0.2401628777802787,-0.0,1.0,-0.28802357226166847,-0.5006445540299974,-0.017372265760880686,0.0
2020-10-16,-0.2390624041234583,-0.0,1.0,-0.2880284714978217,-0.5003988464134503,-0.017876500787465995,0.0
2020-10-19,-0.23839325888657095,-0.0,1.0,-0.2876017507260605,-0.5006953818464434,-0.018529880966989817,0.0
2020-10-20,-0.21842249335210387,-0.0,1.0,-0.28239871734709837,-0.45166588456123885,-0.002776474268731425,0.0
2020-10-21,-0.21432054457859528,-0.0,1.0,-0.28771772416079894,-0.446663675905518,-0.0017944566892274085,0.0
2020-10-22,-0.21432611112194552,-0.0,1.0,-0.2867367435692416,-0.4467110010336019,-0.0024182381964623517,0.0
2020-10-23,-0.21881043070612363,-0.0,1.0,-0.28955952729758766,-0.4449457954878406,-0.0,0.0
2020-10-26,-0.21833226001600214,-0.0,1.0,-0.2898542239915695,-0.4432800577639872,-0.0,0.0
2020-10-27,-0.21450557157328762,-0.0,1.0,-0.2939881555365074,-0.43958933998285665,-0.0,0.0
2020-10-28,-0.21014705020797936,-0.0,1.0,-0.29529165934344914,-0.44741929814283204,-0.0,0.0
2020-10-29,-0.2007306361975827,-0.0,1.0,-0.29507209202907003,-0.44640705763475963,-0.0009715906882748436,0.0
2020-10-30,-0.2005322662108085,-0.0,1.0,-0.29445588406698003,-0.4460740510509344,-0.0014957846070165896,0.0
2020-11-02,-0.19406662915462075,-0.0,1.0,-0.293408874832651,-0.4463222026038534,-0.006480529307902753,0.0
2020-11-03,-0.19688857852265676,-0.0,1.0,-0.2949643078833023,-0.44626784605834885,-0.001687616387337058,0.0
2020-11-04,-0.19657406688911305,-0.0,1.0,-0.2952393885310778,-0.44694265538915184,-0.0011639636843330486,0.0
2020-11-05,-0.17012624893501663,-0.0,1.0,-0.27623731701649756,-0.4585237394469832,-0.03144605375261405,0.0
2020-11-06,-0.17073453982386527,-0.0,1.0,-0.2762798799961289,-0.4580857447014419,-0.030446143423981418,0.0
