Date,IWF,IWM,MTUM,RDHL,SPY,VLUE,VXX
2020-08-10,-1.11290254147397,-0.17344817344817343,-0.7885357885357884,1.0,-1.1679748822605966,-0.0,0.0
2020-08-11,-1.1129741379310345,-0.19931034482758622,-0.785,1.0,-1.2130172413793103,-0.0,0.0
2020-08-12,-1.1217590789075012,-0.1936545037441025,-0.7973856209150326,1.0,-1.2156862745098038,-0.0,0.0
2020-08-13,-1.1174792531120332,-0.2023253803596127,-0.785399377593361,1.0,-1.217064315352697,-0.0,0.0
2020-08-14,-1.1204398673415954,-0.2078460464304416,-0.7880956536917438,1.0,-1.2473381043812182,-0.0,0.0
2020-08-17,-1.1250543147649257,-0.2213000782132615,-0.7745285478404449,1.0,-1.22429825323716,-0.0,0.0
2020-08-18,-1.1267433751743376,-0.21792189679218968,-0.7915794979079498,1.0,-1.2221495815899581,-0.0,0.0
2020-08-19,-1.128646809995203,-0.2230604858052418,-0.7879726134926518,1.0,-1.221228904103615,-0.0,0.0
2020-08-20,-1.1282811546175984,-0.22451382227260838,-0.7871282811546177,1.0,-1.220415104212087,-0.0,0.0
2020-08-21,-1.1196897738660625,-0.23689599581717574,-0.7738224913947105,1.0,-1.2267003616400158,-0.0,0.0
2020-08-24,-1.119431610147328,-0.23258652253508846,-0.7847179844826082,1.0,-1.222038183244704,-0.0,0.0
2020-08-25,-1.1244306236860548,-0.2348458304134548,-0.8084705676243868,1.0,-1.212114576033637,-0.0,0.0
2020-08-26,-1.1185831397132961,-0.23514970847398184,-0.8146508263557055,1.0,-1.2155100609355136,-0.0,0.0
2020-08-27,-1.1145673603504929,-0.2386856516976999,-0.8134939759036145,1.0,-1.2143702081051477,-0.0,0.0
2020-08-28,-1.1139379077812324,-0.23396242939090073,-0.8140736524061829,1.0,-1.216884879800324,-0.0,0.0
2020-08-31,-1.1138902273424154,-0.2318104165754085,-0.8179508519865084,1.0,-1.2167418634193352,-0.0,0.0
2020-09-01,-1.117781288397402,-0.22380200105318587,-0.8332455678427242,1.0,-1.213445673161313,-0.0,0.0
2020-09-02,-1.1110915415437452,-0.22319580819867024,-0.8400334639601955,1.0,-1.2288318436000176,-0.0,0.0
2020-09-03,-1.1131361155132944,-0.2251716851558373,-0.8427980278217997,1.0,-1.2210776545166404,-0.0,0.0
2020-09-04,-1.0675398384632175,-0.24527395765116786,-0.7990395110237939,1.0,-1.2540056756166775,-0.0,0.0
2020-09-08,-1.072118536649329,-0.2508413829275755,-0.7999038419511343,1.0,-1.2479566414616023,-0.0,0.0
2020-09-09,-1.064636058230683,-0.31650615901455764,-0.7598656215005599,1.0,-1.3383202687569988,-0.0,0.0
2020-09-10,-1.0738523852385238,-0.30787578757875783,-0.7743024302430244,1.0,-1.3444644464446445,-0.0,0.0
2020-09-11,-1.0729880622758838,-0.32404339340020877,-0.7884344786891199,1.0,-1.353638055467296,-0.0,0.0
2020-09-14,-1.0752732054595746,-0.3220423525143971,-0.7880560467963542,1.0,-1.3491134992971479,-0.0,0.0
2020-09-15,-1.086823893644145,-0.31050810417046076,-0.7766344928064105,1.0,-1.378938262611546,-0.0,0.0
2020-09-16,-1.111516776042148,-0.29378870505592014,-0.8174969960255106,1.0,-1.398742952213698,-0.0,0.0
2020-09-17,-1.105818886019919,-0.2968922906676503,-0.8125230542235338,1.0,-1.3956104758391739,-0.0,0.0
2020-09-18,-1.1045471315255488,-0.2949640287769784,-0.8161778269691938,1.0,-1.3959601549529608,-0.0,0.0
2020-09-21,-1.099769479022591,-0.29930843706777316,-0.8217611802674043,1.0,-1.3895343476256339,-0.0,0.0
2020-09-22,-1.0978817665789837,-0.306566985093913,-0.8225575707231529,1.0,-1.3878813050902212,-0.0,0.0
2020-09-23,-1.0951040561118546,-0.3064925476443173,-0.8250657560795532,1.0,-1.3877993632042822,-0.0,0.0
2020-09-24,-1.087386227820171,-0.29617541601544545,-0.8129539395053783,1.0,-1.400386135883056,-0.0,0.0
2020-09-25,-1.0623417721518986,-0.31170886075949367,-0.7833634719710668,1.0,-1.3633815551537072,-0.0,0.0
2020-09-28,-1.045216456999597,-0.31463491068630517,-0.7679634686842458,1.0,-1.3490173255137214,-0.0,0.0
2020-09-29,-1.048554551150094,-0.30649780721381903,-0.7673856618634207,1.0,-1.3526805692293922,-0.0,0.0
2020-09-30,-1.0489366465189165,-0.30709648533691514,-0.7703156480859638,1.0,-1.3509738079247817,-0.0,0.0
2020-10-01,-1.049156108698572,-0.3090835832922953,-0.7685902314545373,1.0,-1.3500917759770783,-0.0,0.0
2020-10-02,-1.0512946648182102,-0.30289343052636286,-0.7649031796431286,1.0,-1.3530253566477348,-0.0,0.0
2020-10-05,-1.0396446269922763,-0.31657663288539667,-0.7520871467476227,1.0,-1.3561766150274566,-0.0,0.0
2020-10-06,-1.0444493981275078,-0.3039233169861792,-0.7508247882300491,1.0,-1.3591172536781098,-0.0,0.0
2020-10-07,-1.0503304751697036,-0.2964898177920686,-0.7500893176134333,1.0,-1.368926402286531,-0.0,0.0
2020-10-08,-1.0506820005349022,-0.2889810109654988,-0.7534991530712312,1.0,-1.3643576713916377,-0.0,0.0
2020-10-09,-1.0513014797646638,-0.2883312533428418,-0.7536102692101979,1.0,-1.3638349081832768,-0.0,0.0
2020-10-12,-1.0455192667081963,-0.28793272225683014,-0.7531814541247664,1.0,-1.3629527453946784,-0.0,0.0
2020-10-13,-1.036928409545394,-0.2959161000755455,-0.7511887303915034,1.0,-1.359818690841221,-0.0,0.0
2020-10-14,-1.0419244292135832,-0.2905781298678179,-0.7620721883483911,1.0,-1.356001602207486,-0.0,0.0
2020-10-15,-1.0410270101900057,-0.29212833177590886,-0.7631379878075913,1.0,-1.3534908556934988,-0.0,0.0
2020-10-16,-1.0402153120690423,-0.29262867565283157,-0.7634681258063081,1.0,-1.3522843542862226,-0.0,0.0
2020-10-19,-1.0319177232024115,-0.2880574519017643,-0.7729408635517332,1.0,-1.3401454029612556,-0.0,0.0
2020-10-20,-1.0295121194664776,-0.292949882571897,-0.7698852306465193,1.0,-1.3389019364558867,-0.0,0.0
2020-10-21,-1.0301724137931034,-0.29159260575897616,-0.7827497333807324,1.0,-1.339184145040882,-0.0,0.0
2020-10-22,-1.0284179210514632,-0.2944363038941432,-0.7813152169086631,1.0,-1.336086319435194,-0.0,0.0
2020-10-23,-1.0270882366002043,-0.2968604289710911,-0.7798303654691593,1.0,-1.3369154935831964,-0.0,0.0
2020-10-26,-1.0219707351575968,-0.29552186021838117,-0.7774192122364174,1.0,-1.3258034569647674,-0.0,0.0
2020-10-27,-1.0175430863490105,-0.28575836382069025,-0.7843258253625424,1.0,-1.3201392868162385,-0.0,0.0
2020-10-28,-1.0170977834574537,-0.2877539329308597,-0.781121931873265,1.0,-1.3206715727316796,-0.0,0.0
