Date,CRK,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-07-29,1.0,-1.0478279251664728,-0.5875171757742311,-0.8332100200824437,-1.8132332734383259,-0.0030123665574463584,0.0
2020-07-30,1.0,-1.0462513199577612,-0.5840549102428721,-0.8316261879619852,-1.8120380147835269,-0.005860612460401267,0.0
2020-07-31,1.0,-1.0400549566687805,-0.591841048404143,-0.8298985415345593,-1.8117734094271825,-0.010727119002325092,0.0
2020-08-03,1.0,-1.0334282400084362,-0.5945375935885269,-0.829642518190446,-1.801381419382052,-0.01360329009807023,0.0
2020-08-04,1.0,-1.0510719795712082,-0.6072777570888972,-0.8458796616481353,-1.8101292759482897,-0.005585997765600893,0.0
2020-08-05,1.0,-1.0510665460928772,-0.6065216234906112,-0.8456300867067398,-1.807064205542848,-0.009149422841640513,0.0
2020-08-06,1.0,-1.0460050998725032,-0.5889290267743307,-0.8499787505312367,-1.8037080322991925,-0.023746281342966427,0.0
2020-08-07,1.0,-1.0485602863400822,-0.596452801965917,-0.8643089908648965,-1.7881297077835356,-0.044660505368876544,0.0
2020-08-10,1.0,-1.0376611565826779,-0.607981597389397,-0.8613384689455945,-1.7906703043920185,-0.051998074145402015,0.0
2020-08-11,1.0,-1.0332103321033212,-0.6074656398737901,-0.8580672763249373,-1.788544841970159,-0.06059147547997219,0.0
2020-08-12,1.0,-1.0293820194815564,-0.6032362804066641,-0.8507478575610794,-1.7833608346196839,-0.0561026241550008,0.0
2020-08-13,1.0,-1.024506937430227,-0.6086332465047046,-0.8399340811227474,-1.7811918558290363,-0.06177236723193876,0.0
2020-08-14,1.0,-1.0223936170212766,-0.607872340425532,-0.8380851063829787,-1.784095744680851,-0.06675531914893618,0.0
2020-08-17,1.0,-1.0199607156128894,-0.6214896214896214,-0.8290067420502202,-1.7707172054998142,-0.0675266762223284,0.0
2020-08-18,1.0,-1.007465040479445,-0.624329723478078,-0.8009147303122701,-1.754179371254337,-0.07018189464830198,0.0
2020-08-19,1.0,-0.99361958056587,-0.625490298624549,-0.7976047277862037,-1.743266565556195,-0.06992312117567073,0.0
2020-08-20,1.0,-0.9817899637868598,-0.6357475426797724,-0.7814795654423177,-1.716864976720124,-0.05737196068287635,0.0
2020-08-21,1.0,-0.9763556926240041,-0.6236443073759959,-0.8045746594705732,-1.7037779491133385,-0.03166281161655101,0.0
2020-08-24,1.0,-0.9494698391760946,-0.6327431383491451,-0.7545025620212064,-1.6763735984983004,-0.060220181624473644,0.0
2020-08-25,1.0,-0.9470486989976714,-0.6236205325503695,-0.7518983497013263,-1.674749417839425,-0.06499949377341299,0.0
2020-08-26,1.0,-0.9449081803005008,-0.6230586330753276,-0.7565639702534526,-1.6739515353872616,-0.06045429250771488,0.0
2020-08-27,1.0,-0.9008206913703058,-0.630241233523999,-0.7355881621487191,-1.6325789604575978,-0.07465804526237255,0.0
2020-08-28,1.0,-0.8953373015873015,-0.6186011904761904,-0.7329861111111111,-1.630357142857143,-0.0830357142857143,0.0
2020-08-31,1.0,-0.895942862811229,-0.6183414343815098,-0.7338061700228152,-1.6302946136296002,-0.08148993155440928,0.0
2020-09-01,1.0,-0.887746527606149,-0.6192476891898572,-0.711086945776284,-1.6415402105679404,-0.08328802333053235,0.0
2020-09-02,1.0,-0.8762753838533928,-0.6105497771173849,-0.7137691926696383,-1.6458147597820703,-0.10648836057454185,0.0
2020-09-03,1.0,-0.8899283439490446,-0.6265923566878981,-0.7323347929936306,-1.6443570859872612,-0.08290207006369428,0.0
2020-09-04,1.0,-0.8245984576845622,-0.6309740164055209,-0.6743454983054178,-1.659560882165136,-0.12230463185814627,0.0
2020-09-08,1.0,-0.8037319265338022,-0.6231926533802266,-0.6675947635795233,-1.6461996873778817,-0.14400156311059006,0.0
2020-09-09,1.0,-0.7828931427186818,-0.6298521928761812,-0.6393990792343106,-1.6332929488732735,-0.16074630482190452,0.0
2020-09-10,1.0,-0.7668336383778056,-0.6234948463539158,-0.6249397938541567,-1.6269145554378193,-0.17426066852904343,0.0
2020-09-11,1.0,-0.7682973805855162,-0.6253370570107859,-0.6264926810477658,-1.6236999229583975,-0.17132126348228044,0.0
2020-09-14,1.0,-0.769808414364109,-0.6235197843458169,-0.6266005583902956,-1.6218349860402426,-0.17199383845191102,0.0
2020-09-15,1.0,-0.7698795180722892,-0.6271807228915663,-0.6284819277108434,-1.6187951807228915,-0.1749397590361446,0.0
2020-09-16,1.0,-0.7725978475942281,-0.6127117417113073,-0.6260315621832923,-1.6198059939192124,-0.19487476473143187,0.0
2020-09-17,1.0,-0.7634476098503138,-0.619169483341381,-0.6206663447609849,-1.6186383389666827,-0.2067117334620956,0.0
2020-09-18,1.0,-0.7584745762711864,-0.613540061633282,-0.6225924499229584,-1.6130585516178737,-0.20738636363636362,0.0
2020-09-21,1.0,-0.7530762920426579,-0.6250542875066352,-0.6362495777638373,-1.6061863629783333,-0.2049896250542875,0.0
2020-09-22,1.0,-0.7602842364770146,-0.6173925653792237,-0.6474597573355247,-1.6020205926427225,-0.20679653888915744,0.0
2020-09-23,1.0,-0.7509552599758162,-0.6115598548972189,-0.6548004836759371,-1.6,-0.21949214026602176,0.0
2020-09-24,1.0,-0.7342039562127906,-0.5925196850393701,-0.635250624159785,-1.5994814672556175,-0.2398213942769349,0.0
2020-09-25,1.0,-0.736431870669746,-0.5938221709006929,-0.6347190146266359,-1.6008468052347962,-0.24557351809083913,0.0
2020-09-28,1.0,-0.736128594945289,-0.5877796068558149,-0.6255931054517284,-1.6199283431780769,-0.2722959233078338,0.0
2020-09-29,1.0,-0.7364194843515697,-0.5805156484303198,-0.6288395491704155,-1.6207130073042133,-0.2707396120543704,0.0
2020-09-30,1.0,-0.7366103826987275,-0.5806763752479559,-0.628138758527263,-1.621704001161159,-0.27103391552566647,0.0
2020-10-01,1.0,-0.737988096966178,-0.5784100256447476,-0.6258286156674893,-1.6217641650941115,-0.2745923452847535,0.0
2020-10-02,1.0,-0.7297219003476245,-0.5696697566628042,-0.6211857860177674,-1.622441096948629,-0.2851487060641174,0.0
2020-10-05,1.0,-0.7122430311491983,-0.581291223340234,-0.6033411968610081,-1.6200953252130372,-0.29748206634249674,0.0
2020-10-06,1.0,-0.7143407493017432,-0.5805162284503516,-0.6057979389386496,-1.6215448328999325,-0.29336415294230955,0.0
2020-10-07,1.0,-0.7048195665753688,-0.5903608668492625,-0.6025178991879295,-1.6106386045841141,-0.29681418480611216,0.0
2020-10-08,1.0,-0.7086318826641019,-0.5892281798509257,-0.6125510940129839,-1.607597980283722,-0.2908872325078144,0.0
2020-10-09,1.0,-0.7101052328095718,-0.5906011244053626,-0.6133775407236558,-1.6073711018211523,-0.2836961222430446,0.0
2020-10-12,1.0,-0.7173975764570109,-0.5921811886901327,-0.6112713983458358,-1.6078091940757837,-0.28000577034045004,0.0
2020-10-13,1.0,-0.7102946804439342,-0.5922789896670494,-0.6018465365480291,-1.5951492537313434,-0.2842518178339074,0.0
2020-10-14,1.0,-0.7099823363727503,-0.5881033083496443,-0.6048121449372226,-1.5924476058624146,-0.2786079152145892,0.0
2020-10-15,1.0,-0.7091802652924898,-0.5870789197442504,-0.6043038457868118,-1.5908006489168813,-0.28008397747876707,0.0
2020-10-16,1.0,-0.7052310042000763,-0.595360824742268,-0.5970313096601756,-1.5883925162275676,-0.2868461244749904,0.0
2020-10-19,1.0,-0.7020435383222979,-0.5965321773924642,-0.6037250512075453,-1.5843376363549755,-0.27685418949173535,0.0
2020-10-20,1.0,-0.698254956968285,-0.5956445247491797,-0.6029670486424802,-1.5800484998335789,-0.27797061480671387,0.0
2020-10-21,1.0,-0.6954497957632754,-0.5920965137266078,-0.6066305690130142,-1.5769449985750927,-0.278521896076755,0.0
2020-10-22,1.0,-0.6948919636087946,-0.5874241849886277,-0.6034874905231236,-1.5765731614859742,-0.2761087945413192,0.0
2020-10-23,1.0,-0.6906051106678066,-0.5945663531870429,-0.6021658592191508,-1.5805547639403439,-0.2818466799658022,0.0
2020-10-26,1.0,-0.6834192236773675,-0.589286558555151,-0.5997352371046286,-1.5674436196870123,-0.2880242068932911,0.0
2020-10-27,1.0,-0.6792826805096744,-0.587022180273714,-0.5975932043416705,-1.5743275129778198,-0.28102878716375645,0.0
2020-10-28,1.0,-0.6738741285095158,-0.5881854154889768,-0.5859242509892595,-1.5703787450537026,-0.2923497267759563,0.0
2020-10-29,1.0,-0.6461509768265958,-0.5854431855271134,-0.5690772602228751,-1.567305450645778,-0.29472653517974545,0.0
2020-10-30,1.0,-0.6445842068483578,-0.5820638248311204,-0.5677148846960167,-1.5675285348241321,-0.2968553459119497,0.0
2020-11-02,1.0,-0.6276664811723243,-0.5721109256167687,-0.5611203858282322,-1.5639491745501761,-0.31251159339640144,0.0
2020-11-03,1.0,-0.6306285503163535,-0.5613079019073569,-0.5500392555304114,-1.559183484967441,-0.3171846857248418,0.0
2020-11-04,1.0,-0.6362837993991218,-0.5430090131730991,-0.5512826438641091,-1.5682921192512134,-0.3232724751559973,0.0
2020-11-05,1.0,-0.5842044669583237,-0.5749481924936679,-0.5080819709877964,-1.5737969145751785,-0.36408012894312686,0.0
2020-11-06,1.0,-0.5938788901387326,-0.5592894638170229,-0.5444788151481065,-1.6272028496437945,-0.3620172478440195,0.0
