Date,IWF,IWM,MTUM,RGLD,SPY,VLUE,VXX
2020-09-11,-0.4547661221544316,-0.2881978613133897,-0.8150298497671061,1.0,-0.7222331562028471,-0.0,0.0
2020-09-14,-0.45521580965490116,-0.2859109232130567,-0.8145052928260086,1.0,-0.7216923934060891,-0.0,0.0
2020-09-15,-0.4568143853787953,-0.28384265173102746,-0.8070813271756574,1.0,-0.7276538600111362,-0.0,0.0
2020-09-16,-0.46078495610011794,-0.27725724020442927,-0.802647097366007,1.0,-0.735454068929367,-0.0,0.0
2020-09-17,-0.45797851434560466,-0.28088562819337093,-0.8005043888379405,1.0,-0.7358836630420542,-0.0,0.0
2020-09-18,-0.4577220330102174,-0.28150379879486503,-0.8001047943411056,1.0,-0.7354925334031962,-0.0,0.0
2020-09-21,-0.46132651052942325,-0.2796693564259004,-0.7987928885390014,1.0,-0.7404054320015745,-0.0,0.0
2020-09-22,-0.46332907117799416,-0.275794236254549,-0.8038424969673126,1.0,-0.7356480115406052,-0.0,0.0
2020-09-23,-0.46103917390591703,-0.2749713161776758,-0.8062612686444846,1.0,-0.7358793640386823,-0.0,0.0
2020-09-24,-0.45932308902067437,-0.2735821237836244,-0.8067232397365749,1.0,-0.7368369319484945,-0.0,0.0
2020-09-25,-0.45364152050596596,-0.2811175588446241,-0.7967333898415596,1.0,-0.7285975092912564,-0.0,0.0
2020-09-28,-0.4504821475110763,-0.2829358874120406,-0.7901029450091217,1.0,-0.7342324732864216,-0.0,0.0
2020-09-29,-0.4462594239319544,-0.2807526258135189,-0.7726657645466848,1.0,-0.7221792641278433,-0.0,0.0
2020-09-30,-0.4463802653613294,-0.2791446605693675,-0.775408991369316,1.0,-0.7194705655030271,-0.0,0.0
2020-10-01,-0.4464469618949537,-0.2782247682801236,-0.7744915036045315,1.0,-0.7191683831101957,-0.0,0.0
2020-10-02,-0.4477967192023159,-0.27536185268575103,-0.7728530073978771,1.0,-0.7204889031843036,-0.0,0.0
2020-10-05,-0.4387247827063087,-0.28461464447224094,-0.7636550242150165,1.0,-0.7202925045703839,-0.0,0.0
2020-10-06,-0.4412772635557122,-0.2768151683054159,-0.7628991448611601,1.0,-0.7217756141306089,-0.0,0.0
2020-10-07,-0.4401690249055638,-0.2777066393495102,-0.7622126896728344,1.0,-0.7211409181125552,-0.0,0.0
2020-10-08,-0.43834478351174305,-0.27553922351813387,-0.7592586675187729,1.0,-0.7222559514299409,-0.0,0.0
2020-10-09,-0.4380511182108626,-0.2757188498402556,-0.7589456869009585,1.0,-0.7222044728434505,-0.0,0.0
2020-10-12,-0.4393010031307903,-0.2763721167976487,-0.7576512682895662,1.0,-0.7213596575298703,-0.0,0.0
2020-10-13,-0.4364053976457077,-0.27855935177209934,-0.7559894088748523,1.0,-0.7191756786933359,-0.0,0.0
2020-10-14,-0.43267828843106176,-0.2697305863708399,-0.7580031695721078,1.0,-0.7091600633914421,-0.0,0.0
2020-10-15,-0.43091156807452236,-0.2696048921136846,-0.7588479452488831,1.0,-0.7091030068755743,-0.0,0.0
2020-10-16,-0.4305533559279085,-0.27376389724747396,-0.7546482531437079,1.0,-0.7084983054068608,-0.0,0.0
2020-10-19,-0.43095810656878875,-0.2749968358435641,-0.7485761296038477,1.0,-0.7095937223136312,-0.0,0.0
2020-10-20,-0.4296329085907611,-0.2746703765769754,-0.748885445979701,1.0,-0.7086982641413982,-0.0,0.0
2020-10-21,-0.4296284584980237,-0.2735810276679842,-0.7485217391304348,1.0,-0.7103241106719368,-0.0,0.0
2020-10-22,-0.42776498785833683,-0.27194172001639916,-0.7474218676085654,1.0,-0.7065501907975653,-0.0,0.0
2020-10-23,-0.4282065028856161,-0.2707748588728752,-0.7487464126904033,1.0,-0.7059194550443093,-0.0,0.0
2020-10-26,-0.4278327763415095,-0.2704773314837001,-0.7491014565861656,1.0,-0.7053408159404754,-0.0,0.0
2020-10-27,-0.424020147961593,-0.2672123406264757,-0.7527782150165276,1.0,-0.7041082952935621,-0.0,0.0
2020-10-28,-0.42667338328820603,-0.26616711793967635,-0.7523140860147346,1.0,-0.7032932434985202,-0.0,0.0
