Date,IWF,IWM,MTUM,NX,SPY,VLUE,VXX
2020-08-14,-0.09367935883509967,-0.9464521621700966,-0.14449696151249156,1.0,-0.46434547749757804,-0.2867334057481725,0.0
2020-08-17,-0.09436565959071025,-0.9449778325846326,-0.14495434393258755,1.0,-0.4640476819636513,-0.28770662673595815,0.0
2020-08-18,-0.09308612229306848,-0.9392354479475802,-0.13448711544677225,1.0,-0.47192430875914554,-0.2996209561308142,0.0
2020-08-19,-0.09349832461348538,-0.9398036564575862,-0.1334430662512492,1.0,-0.47122450179295744,-0.3013344306625125,0.0
2020-08-20,-0.0944939603612056,-0.9463762167233495,-0.13149407763574528,1.0,-0.4665181189163833,-0.2929811187991087,0.0
2020-08-21,-0.0941576525078416,-0.9472048779057838,-0.12883651393896756,1.0,-0.4663617975551843,-0.29487292234631957,0.0
2020-08-24,-0.09324268885893454,-0.9472249897438902,-0.12363007677430697,1.0,-0.4665650823419094,-0.29962491941628083,0.0
2020-08-25,-0.09336263736263736,-0.9482490842490843,-0.12442490842490841,1.0,-0.4658754578754579,-0.2984908424908425,0.0
2020-08-26,-0.09298317363870062,-0.9482355690581912,-0.11503856041131104,1.0,-0.4611766767936434,-0.3038093012386071,0.0
2020-08-27,-0.08546160357257522,-0.9533288578850588,-0.11091328332506348,1.0,-0.45982312250080265,-0.30921455882782173,0.0
2020-08-28,-0.08444535287762432,-0.9527257862002512,-0.1106958273717406,1.0,-0.46152947703448477,-0.31053814932694834,0.0
2020-08-31,-0.08462055070517126,-0.9525797880106287,-0.11110462230268345,1.0,-0.46152947703448477,-0.31015855403392995,0.0
2020-09-01,-0.08486405980784394,-0.9516105481412258,-0.11529363665566685,1.0,-0.4605320795491049,-0.30803375872441086,0.0
2020-09-02,-0.08976870668733004,-0.9540045030556449,-0.11628994999853796,1.0,-0.4621480160238603,-0.3018509313137811,0.0
2020-09-03,-0.09386154836444496,-0.9597987009187197,-0.12200830943882031,1.0,-0.45900871905904383,-0.2911814617590263,0.0
2020-09-04,-0.06364428945074106,-0.9668991572217378,-0.0990119151409474,1.0,-0.46399302528334785,-0.3125835512932287,0.0
2020-09-08,-0.05223074902979195,-0.9631466837851244,-0.0955910244813399,1.0,-0.46879285693443434,-0.33815762598115023,0.0
2020-09-09,-0.041526113760614165,-0.9677212981272537,-0.07956263812958007,1.0,-0.4689717343259276,-0.3502093753634989,0.0
2020-09-10,-0.03437763131151825,-0.968816236462356,-0.0688714032693592,1.0,-0.47002119566795386,-0.3614296913562324,0.0
2020-09-11,-0.03591248510910306,-0.9683586599645525,-0.06944242670773165,1.0,-0.47075573117935904,-0.3610715634715403,0.0
2020-09-14,-0.034898587784041375,-0.965391991631313,-0.0691869587958389,1.0,-0.471465101412216,-0.3648805718602894,0.0
2020-09-15,-0.0358439596828071,-0.9595085252853864,-0.06210241961251343,1.0,-0.4765155256049031,-0.37069741772446047,0.0
2020-09-16,-0.038054538054538053,-0.9544159544159544,-0.06250363393220536,1.0,-0.4773824059538345,-0.3747892319320891,0.0
2020-09-17,-0.03447774644611762,-0.9561905869356666,-0.06040873281200035,1.0,-0.47664176284194304,-0.3793424227448472,0.0
2020-09-18,-0.03260395780664284,-0.9553366460349286,-0.06020980443437073,1.0,-0.47563420800278966,-0.38209397611367796,0.0
2020-09-21,-0.02846343945340893,-0.9605465910742841,-0.06748073847943016,1.0,-0.4704462857973543,-0.38043320250036344,0.0
2020-09-22,-0.02881484066061875,-0.9576064200976971,-0.07219702256338684,1.0,-0.4674924401023494,-0.3815422191207258,0.0
2020-09-23,-0.028293931198929895,-0.9562941638314577,-0.07301753467678619,1.0,-0.46730059030503945,-0.38300037802785775,0.0
2020-09-24,-0.021437066689873236,-0.9494386911495953,-0.06666086502480202,1.0,-0.4690917529660894,-0.39416354828416444,0.0
2020-09-25,-0.0207142649917317,-0.9509124140532073,-0.06443470944907018,1.0,-0.46734747164118484,-0.39774870173199106,0.0
2020-09-28,-0.01823029881459583,-0.9502651943309277,-0.06138596643770107,1.0,-0.46714778425064485,-0.40126945483001475,0.0
2020-09-29,-0.019561248442345032,-0.9501550410061727,-0.0574955806068334,1.0,-0.4666879183933694,-0.4040919233778654,0.0
2020-09-30,-0.020150768338648883,-0.9506233690924906,-0.060365323282110764,1.0,-0.4654392577558713,-0.4028124093940273,0.0
2020-10-01,-0.021242019733023795,-0.9556587347649448,-0.058473592571096925,1.0,-0.46555426581543813,-0.4009866511897852,0.0
2020-10-02,-0.021269187244290978,-0.953631430809854,-0.057830136668310946,1.0,-0.4667324376867945,-0.40214142703769257,0.0
2020-10-05,-0.014178433703499669,-0.9596103105337934,-0.05059584215257039,1.0,-0.46716344341674165,-0.40795615993505174,0.0
2020-10-06,-0.014161188497292289,-0.9528249978280385,-0.04590078480206191,1.0,-0.4697807766934059,-0.4132518606469549,0.0
2020-10-07,-0.013230270395460599,-0.9539690811186381,-0.044988709397255515,1.0,-0.46954432285333797,-0.41329396097504484,0.0
2020-10-08,-0.013306334972519525,-0.9519525600231414,-0.04555973387330055,1.0,-0.46991611223604285,-0.4119757014752675,0.0
2020-10-09,-0.012353894225205417,-0.9519442194190487,-0.04501793773868765,1.0,-0.47022914014581646,-0.41363846776993407,0.0
2020-10-12,-0.010992189759907433,-0.9513740237199885,-0.044142319930575644,1.0,-0.4689615273358403,-0.4172114550188024,0.0
2020-10-13,-0.012023468886383998,-0.9504898985519812,-0.04225555651897453,1.0,-0.4673834503887395,-0.4181045694962282,0.0
2020-10-14,-0.011993873009450595,-0.9505794630212999,-0.04286003294702465,1.0,-0.4673853356839398,-0.4172711771336089,0.0
2020-10-15,-0.011241474973991444,-0.9496012021731591,-0.04337648826725234,1.0,-0.46662235579701766,-0.41899780372211304,0.0
2020-10-16,-0.008343919621203373,-0.9550179004503985,-0.03582977249104977,1.0,-0.4632174616006467,-0.42476036493821456,0.0
2020-10-19,-0.008574893174731493,-0.9551911306155446,-0.035021365053701355,1.0,-0.4632463332948378,-0.42513569696269776,0.0
2020-10-20,-0.006664166402215619,-0.9560049620632952,-0.03404206214118801,1.0,-0.46118339439748435,-0.4270259354354788,0.0
2020-10-21,-0.006866308926201605,-0.9558882926547805,-0.03343719346835151,1.0,-0.46165830015579024,-0.427182505337257,0.0
2020-10-22,-0.007010154627279021,-0.9550542349411494,-0.03259866143549504,1.0,-0.46197784444957307,-0.4281963997230556,0.0
2020-10-23,-0.011198660778711,-0.9509914278292493,-0.03651109764193148,1.0,-0.4624931451496522,-0.4250295840909747,0.0
2020-10-26,-0.010736550450242438,-0.9498960978988686,-0.036394597090741165,1.0,-0.46224890325559914,-0.4268933271761718,0.0
2020-10-27,-0.007003689186073322,-0.9523864422411806,-0.03821766197832603,1.0,-0.4612923679963108,-0.42327645838136957,0.0
2020-10-28,-0.009598754756139744,-0.9524674276490257,-0.03943272224143895,1.0,-0.4616914562435144,-0.4193185748875821,0.0
2020-10-29,-0.00293550522347253,-0.9589604857973351,-0.03574409301522434,1.0,-0.46280254410452704,-0.4174748899185541,0.0
2020-10-30,-0.0006046819660802212,-0.9567220478562585,-0.04031213107201474,1.0,-0.4635607129488324,-0.41823835987215296,0.0
2020-11-02,-0.0,-0.9542720653831764,-0.03651903651903652,1.0,-0.46257446257446255,-0.42441509108175773,0.0
2020-11-03,-0.0,-0.954384551184275,-0.03646357958960486,1.0,-0.46254352893775,-0.4245546378104585,0.0
