Date,CVM,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-07-16,1.0,-1.497882103776915,-0.2513236851394282,-1.4421696670196493,-1.6916107777385576,-0.0,0.0
2020-07-17,1.0,-1.4976703037452077,-0.2523739309938071,-1.4484222943084635,-1.6994396933058096,-0.0,0.0
2020-07-20,1.0,-1.518375586296978,-0.2599893130677433,-1.457044469512557,-1.7017752181915335,-0.0,0.0
2020-07-21,1.0,-1.4815458358298381,-0.31084481725584184,-1.442420611144398,-1.7568004793289398,-0.0,0.0
2020-07-22,1.0,-1.469186671443927,-0.3152394601695927,-1.433954377164696,-1.7531947927863372,-0.0,0.0
2020-07-23,1.0,-1.4757426928605655,-0.32151413512218496,-1.4392668902731194,-1.752934834690944,-0.0,0.0
2020-07-24,1.0,-1.4519753750522983,-0.3440320363397287,-1.4277688123841972,-1.7531528300759074,-0.0,0.0
2020-07-27,1.0,-1.4607878352490422,-0.3406968390804598,-1.4246288314176245,-1.7605363984674332,-0.0,0.0
2020-07-28,1.0,-1.4530231445487711,-0.343819149572394,-1.4166018778781173,-1.766999581364751,-0.0,0.0
2020-07-29,1.0,-1.4665222883955966,-0.35120014437827113,-1.4221259700415088,-1.7759128917764542,-0.0,0.0
2020-07-30,1.0,-1.4772809667673716,-0.3316012084592145,-1.4363746223564953,-1.7970392749244712,-0.0,0.0
2020-07-31,1.0,-1.4743226117916843,-0.3426467925894635,-1.4310542514030535,-1.7866755174702795,-0.0,0.0
2020-08-03,1.0,-1.4598782178814735,-0.35630312895641164,-1.4345571833363477,-1.7780792186652201,-0.0,0.0
2020-08-04,1.0,-1.4577180399011513,-0.3527816285938159,-1.4321620155505996,-1.7847025495750706,-0.0,0.0
2020-08-05,1.0,-1.467818939989122,-0.3490662960053182,-1.4362724360911343,-1.7902338792530368,-0.0,0.0
2020-08-06,1.0,-1.4666545849945634,-0.3475897064153679,-1.4368128548991181,-1.7897789054005073,-0.0,0.0
2020-08-07,1.0,-1.4726643178228649,-0.36763455230227193,-1.4472725063783258,-1.7870854088203136,-0.0,0.0
2020-08-10,1.0,-1.4649314403591798,-0.37349836184929014,-1.4453343040893096,-1.7834607450552118,-0.0,0.0
2020-08-11,1.0,-1.4540797878751355,-0.3609135832228516,-1.4434735446546945,-1.7678076413161383,-0.0,0.0
2020-08-12,1.0,-1.448611611972593,-0.36062026685899745,-1.4318427695636495,-1.7692631325880517,-0.0,0.0
2020-08-13,1.0,-1.444851395977184,-0.36907835484839385,-1.421314920444311,-1.7690183128189734,-0.0,0.0
2020-08-14,1.0,-1.446772740918643,-0.3676973881717202,-1.4247373161212848,-1.765055538877214,-0.0,0.0
2020-08-17,1.0,-1.4507812500000001,-0.37325721153846153,-1.423858173076923,-1.7617187500000002,-0.0,0.0
2020-08-18,1.0,-1.4521058965102287,-0.3745487364620939,-1.4118531889290014,-1.7783995186522263,-0.0,0.0
2020-08-19,1.0,-1.450671970107877,-0.3864882781895981,-1.4092689688422828,-1.7802687880431507,-0.0,0.0
2020-08-20,1.0,-1.449767974447056,-0.38968239619116496,-1.4083047068040742,-1.7789429277406135,-0.0,0.0
2020-08-21,1.0,-1.448918088120065,-0.38557049002471216,-1.4146826592730999,-1.7781327225604242,-0.0,0.0
2020-08-24,1.0,-1.4502261079288514,-0.38160988845342175,-1.4191739523665963,-1.7785348206210432,-0.0,0.0
2020-08-25,1.0,-1.449779815406889,-0.3879471556976534,-1.4153344996078905,-1.7793328105206008,-0.0,0.0
2020-08-26,1.0,-1.4474557855978754,-0.3891470996559425,-1.4172753063318646,-1.7822176616164664,-0.0,0.0
2020-08-27,1.0,-1.4269223832140925,-0.40323453375819157,-1.4106294715324956,-1.7713581434497685,-0.0,0.0
2020-08-28,1.0,-1.4052179069077972,-0.3835754521197747,-1.3930032611918175,-1.7476430477319893,-0.0,0.0
2020-08-31,1.0,-1.4018442986345099,-0.37394337057397886,-1.3988886918484367,-1.7364780989537154,-0.0,0.0
2020-09-01,1.0,-1.403352881938274,-0.38256027486523314,-1.3848113263432262,-1.7530951957822405,-0.0,0.0
2020-09-02,1.0,-1.4137295690936105,-0.38264487369985145,-1.3893610698365526,-1.7578008915304606,-0.0,0.0
2020-09-03,1.0,-1.4192895817219016,-0.38674361873029095,-1.3970964479086094,-1.7467721782590588,-0.0,0.0
2020-09-04,1.0,-1.356269113149847,-0.4094918842625265,-1.3390966831333806,-1.7761115031757233,-0.0,0.0
2020-09-08,1.0,-1.3490710253998117,-0.4206255879586077,-1.3336665098777045,-1.7762229539040448,-0.0,0.0
2020-09-09,1.0,-1.3175842235004107,-0.4624955980748914,-1.2854795163751613,-1.8036741401572955,-0.0,0.0
2020-09-10,1.0,-1.297243634664798,-0.4870941368839056,-1.245269796776454,-1.8060032702639568,-0.0041462275169352955,0.0
2020-09-11,1.0,-1.2827048417132216,-0.4926675977653631,-1.2392341713221602,-1.7969622905027933,-0.0077979515828677844,0.0
2020-09-14,1.0,-1.2875444010947419,-0.49478833051883775,-1.2413090316194026,-1.7959005415477787,-0.003610318523263262,0.0
2020-09-15,1.0,-1.292176751778011,-0.48099568613734406,-1.226827562084645,-1.8114725428471494,-0.0180132913606156,0.0
2020-09-16,1.0,-1.2941657897813632,-0.4739857359990647,-1.2209750964573833,-1.8166725125686893,-0.04016134689582603,0.0
2020-09-17,1.0,-1.2882851300029214,-0.475781478235466,-1.2168273444347064,-1.813730645632486,-0.04820333041191937,0.0
2020-09-18,1.0,-1.2814161360051413,-0.47496640766489456,-1.217152538412105,-1.8106560729099725,-0.05795408073844716,0.0
2020-09-21,1.0,-1.2898645437262357,-0.5023170152091255,-1.2664567490494296,-1.8296696768060838,-0.052756653992395444,0.0
2020-09-22,1.0,-1.281696825867695,-0.5132008306140611,-1.256778404034411,-1.8203500444971816,-0.060872144764164936,0.0
2020-09-23,1.0,-1.272511426366712,-0.5090520567460082,-1.2633109752478184,-1.818246572089986,-0.07271324271383629,0.0
2020-09-24,1.0,-1.2583977802703818,-0.4918826376999823,-1.248361768699451,-1.818348190566149,-0.08654584095873427,0.0
2020-09-25,1.0,-1.2551520519633894,-0.49855329199881904,-1.2452317685267198,-1.8138175376439327,-0.09217596693238855,0.0
2020-09-28,1.0,-1.2456625301417397,-0.4913838734340999,-1.228959595365524,-1.8084455684291008,-0.10686349467740987,0.0
2020-09-29,1.0,-1.255437352245863,-0.4768912529550828,-1.2492316784869977,-1.8268321513002364,-0.10177304964539008,0.0
2020-09-30,1.0,-1.2570820273227277,-0.4758412679638063,-1.2555443846472294,-1.824708734993199,-0.10083387545094329,0.0
2020-10-01,1.0,-1.255437352245863,-0.4822695035460994,-1.2536052009456264,-1.8222222222222222,-0.09663120567375887,0.0
2020-10-02,1.0,-1.250265549392187,-0.48158857547503836,-1.2514457689130178,-1.817892127935796,-0.09990558243833353,0.0
2020-10-05,1.0,-1.2276662151816737,-0.49973499793887294,-1.227430657794005,-1.8171485778222722,-0.11695424297744539,0.0
2020-10-06,1.0,-1.225588632493688,-0.4867007222124362,-1.217485761258881,-1.8173330984675007,-0.12459632434971522,0.0
2020-10-07,1.0,-1.2169091762497066,-0.499061253226942,-1.2124501290776812,-1.8103731518422905,-0.1284322928889932,0.0
2020-10-08,1.0,-1.2081834010446895,-0.48699941961694715,-1.2144515380150898,-1.7789901334881022,-0.11526407428903075,0.0
2020-10-09,1.0,-1.2090729783037475,-0.48764357814131565,-1.2149901380670611,-1.7788026453184824,-0.11074370576633019,0.0
2020-10-12,1.0,-1.1994898254971302,-0.485245521479506,-1.2128819061974607,-1.7758130906139487,-0.12400718882254043,0.0
2020-10-13,1.0,-1.1856679411423936,-0.4943227899432279,-1.210636079249218,-1.77065229984938,-0.13179237631792376,0.0
2020-10-14,1.0,-1.189110918042282,-0.491167101071532,-1.21876629018245,-1.7682594845062265,-0.12481899797277729,0.0
2020-10-15,1.0,-1.185929357266937,-0.4858135495078171,-1.2181818181818183,-1.7675738274464388,-0.13288940359004056,0.0
2020-10-16,1.0,-1.1826274144752154,-0.5031417267861299,-1.214102862462183,-1.7751919944147079,-0.14300674889457762,0.0
2020-10-19,1.0,-1.1835038363171357,-0.5018019065333643,-1.2023366658916532,-1.773366658916531,-0.15159265287142523,0.0
2020-10-20,1.0,-1.1833129975015977,-0.5003776654465167,-1.2038231363662775,-1.7761315437801406,-0.14665039800127824,0.0
2020-10-21,1.0,-1.1915702092832925,-0.5066643283058576,-1.2207412603764762,-1.7844615924237113,-0.14246463229276277,0.0
2020-10-22,1.0,-1.1911170928667565,-0.5103282813505764,-1.2221897126806718,-1.7830768330505002,-0.14506407630639592,0.0
2020-10-23,1.0,-1.1864914030866733,-0.5205680417815856,-1.218062320286368,-1.7905639340414294,-0.1525145237955519,0.0
2020-10-26,1.0,-1.1868196528390704,-0.5123859958811415,-1.2237128567225655,-1.7935275080906152,-0.16757869961753458,0.0
2020-10-27,1.0,-1.1829819719302366,-0.5083093546303364,-1.2307827823125257,-1.7955252804040165,-0.1547360385225204,0.0
2020-10-28,1.0,-1.1923528720779983,-0.5096910607306472,-1.2282391636320922,-1.7963115235522142,-0.14677551979325737,0.0
2020-10-29,1.0,-1.1642520509687555,-0.5055565252807355,-1.218537266538663,-1.7880956536917436,-0.14185139931343457,0.0
2020-10-30,1.0,-1.162352393694375,-0.5035192833459368,-1.2206968762724681,-1.78872665929847,-0.14164388342737477,0.0
2020-11-02,1.0,-1.1504065040650406,-0.4983159117305459,-1.2166085946573753,-1.7898373983739837,-0.1520905923344948,0.0
2020-11-03,1.0,-1.168305311536448,-0.4897318052242714,-1.2189190761533542,-1.7973122345686197,-0.14340566641456745,0.0
2020-11-04,1.0,-1.180729927007299,-0.4644671532846715,-1.2255182481751823,-1.8161167883211677,-0.1525839416058394,0.0
2020-11-05,1.0,-1.1309261620493798,-0.4877709516633824,-1.1802480584212356,-1.8108264750202852,-0.18598585835168657,0.0
2020-11-06,1.0,-1.124205294185643,-0.47988671829846263,-1.18217547104381,-1.811466882441336,-0.18188648711131658,0.0
