Date,BTT,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-15,1.0,-0.02346146061993057,-0.1381221490511108,-0.2077592514750985,-0.18748929677891427,-0.0,0.0
2020-09-16,1.0,-0.025471551052221358,-0.1362120031176929,-0.20721745908028058,-0.18992985190958692,-0.0,0.0
2020-09-17,1.0,-0.02486127564062597,-0.13696302762017581,-0.2068395785273396,-0.19002119832907288,-0.0,0.0
2020-09-18,1.0,-0.0241153546375682,-0.1370381917381138,-0.20717069368667185,-0.19052221356196414,-0.0,0.0
2020-09-21,1.0,-0.02361247486791041,-0.1375602001215692,-0.20771184987765154,-0.18969467433487633,-0.0,0.0
2020-09-22,1.0,-0.025996723102129984,-0.13488335804010299,-0.21045486463290938,-0.1890926113755169,-0.0,0.0
2020-09-23,1.0,-0.025262533743192844,-0.13484794108009424,-0.2110880521790691,-0.1891803329848487,-0.0,0.0
2020-09-24,1.0,-0.022780710359539717,-0.13346101742420705,-0.2094330514940596,-0.19144828015758086,-0.0,0.0
2020-09-25,1.0,-0.022787452104295815,-0.13471542942587458,-0.2088719977570792,-0.19120899660446714,-0.0,0.0
2020-09-28,1.0,-0.021726273850655214,-0.13513555576306535,-0.20786254552245775,-0.19159896660130107,-0.0,0.0
2020-09-29,1.0,-0.02229309271935283,-0.1336341008089608,-0.2075917859365277,-0.19217485998755443,-0.0,0.0
2020-09-30,1.0,-0.02243554836400977,-0.13335304093476263,-0.20789445023571326,-0.19219578983398938,-0.0,0.0
2020-10-01,1.0,-0.022294826915597043,-0.13394010112796575,-0.20776351614157912,-0.19181641384675222,-0.0,0.0
2020-10-02,1.0,-0.022465617026572904,-0.13334681685232436,-0.20741800983259692,-0.19254465119173564,-0.0,0.0
2020-10-05,1.0,-0.020681397627081745,-0.1352687804195369,-0.20592763065822822,-0.19311449408325426,-0.0,0.0
2020-10-06,1.0,-0.02247016409746395,-0.13124689209348583,-0.2048731974142218,-0.1953630034808553,-0.0,0.0
2020-10-07,1.0,-0.02060431029128626,-0.13416868517483388,-0.20397801378796349,-0.19393205390969506,-0.0,0.0
2020-10-08,1.0,-0.020619356440251962,-0.1325286250659385,-0.2046420703137121,-0.193688522046731,-0.0,0.0
2020-10-09,1.0,-0.02089603177065558,-0.13243461264000497,-0.2046787254506531,-0.19330768514783905,-0.0,0.0
2020-10-12,1.0,-0.02059489469929593,-0.13347911044942776,-0.20374678204770325,-0.1929995967867002,-0.0,0.0
2020-10-13,1.0,-0.017355730490299388,-0.1359945453418459,-0.20397632182483108,-0.19229219611975454,-0.0,0.0
2020-10-14,1.0,-0.017112680418757357,-0.1368859567614446,-0.2039119122839621,-0.19074831196184105,-0.0,0.0
2020-10-15,1.0,-0.01667828106852497,-0.13667828106852498,-0.20415021293070074,-0.1910956252419667,-0.0,0.0
2020-10-16,1.0,-0.016911616670022146,-0.13634603769494044,-0.20430224094407706,-0.1911229499310836,-0.0,0.0
2020-10-19,1.0,-0.0164924506387921,-0.13630662020905923,-0.2044289585753,-0.1913588850174216,-0.0,0.0
2020-10-20,1.0,-0.015707940634817463,-0.13668229722828357,-0.20428060727053252,-0.19092498878004238,-0.0,0.0
2020-10-21,1.0,-0.016450779206710307,-0.13750251481808193,-0.2020985189655973,-0.19152854511970532,-0.0,0.0
2020-10-22,1.0,-0.01679710458749652,-0.13677421350573823,-0.2002350975964364,-0.19287283076066447,-0.0,0.0
2020-10-23,1.0,-0.01742828423412975,-0.13528183716075157,-0.20193303951132763,-0.19178844815588034,-0.0,0.0
2020-10-26,1.0,-0.017304569705404782,-0.13514265831593597,-0.20208768267223381,-0.19189669836851467,-0.0,0.0
2020-10-27,1.0,-0.015288158626227686,-0.1345203533263327,-0.20331706714435727,-0.19113286799678794,-0.0,0.0
2020-10-28,1.0,-0.016214964095436647,-0.134074588834839,-0.20328932128793145,-0.190703420585283,-0.0,0.0
