Date,ABCB,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-02,1.0,-0.0,-1.1320041972717734,-0.0,-0.3680707540098936,-0.4979763153949932,0.0
2020-09-03,1.0,-0.0,-1.1345479608042912,-0.0,-0.3697521800365587,-0.49231368553534505,0.0
2020-09-04,1.0,-0.0,-1.1357202580028667,-0.0,-0.34367534639273767,-0.5067486860965121,0.0
2020-09-08,1.0,-0.0,-1.1341219344624667,-0.0,-0.33649968635182365,-0.5165038683275085,0.0
2020-09-09,1.0,-0.0,-1.1349552238805969,-0.0,-0.3315522388059701,-0.5185970149253731,0.0
2020-09-10,1.0,-0.0,-1.1342526265520536,-0.0,-0.3214243075453677,-0.5290114613180515,0.0
2020-09-11,1.0,-0.0,-1.138135542707278,-0.0,-0.3166239494546105,-0.5255111164093699,0.0
2020-09-14,1.0,-0.0,-1.1353502235469448,-0.0,-0.3167213114754098,-0.5285842026825633,0.0
2020-09-15,1.0,-0.0,-1.1321648931413753,-0.0,-0.3170884378073862,-0.5314614444543801,0.0
2020-09-16,1.0,-0.0,-1.1262124332229086,-0.0,-0.31939594711552816,-0.5388127853881279,0.0
2020-09-17,1.0,-0.0,-1.1259252626552054,-0.0,-0.3194543935052531,-0.5393087392550143,0.0
2020-09-18,1.0,-0.0,-1.1243954862976893,-0.0,-0.3197504328616634,-0.5411069317571199,0.0
2020-09-21,1.0,-0.0,-1.1219490335494278,-0.0,-0.3238132225973172,-0.5417201923938696,0.0
2020-09-22,1.0,-0.0,-1.1229518000239205,-0.0,-0.32439301518957064,-0.5427281425666786,0.0
2020-09-23,1.0,-0.0,-1.1217412102367854,-0.0,-0.32285936378856733,-0.5451447022243483,0.0
2020-09-24,1.0,-0.0,-1.1157863324380781,-0.0,-0.3163234855267084,-0.5520740077588779,0.0
2020-09-25,1.0,-0.0,-1.1159151985667364,-0.0,-0.31537772469393854,-0.5546431770677814,0.0
2020-09-28,1.0,-0.0,-1.1161860409576692,-0.0,-0.31410830497343123,-0.5549286524568631,0.0
2020-09-29,1.0,-0.0,-1.1159883026975412,-0.0,-0.314006922893292,-0.5540105037001671,0.0
2020-09-30,1.0,-0.0,-1.1165816250410288,-0.0,-0.31396771402142454,-0.5533673499835885,0.0
2020-10-01,1.0,-0.0,-1.1169889008234872,-0.0,-0.31340255400405775,-0.5532581453634086,0.0
2020-10-02,1.0,-0.0,-1.1155429594272075,-0.0,-0.3147673031026253,-0.5529832935560859,0.0
2020-10-05,1.0,-0.0,-1.1214409359517696,-0.0,-0.30478123321196204,-0.5583179132095744,0.0
2020-10-06,1.0,-0.0,-1.1220872989826056,-0.0,-0.30712772622848106,-0.5543455559865142,0.0
2020-10-07,1.0,-0.0,-1.1282548393831837,-0.0,-0.2985653354013183,-0.5558206818385182,0.0
2020-10-08,1.0,-0.0,-1.126397043483444,-0.0,-0.2988108365868924,-0.555151551277084,0.0
2020-10-09,1.0,-0.0,-1.1259316677598235,-0.0,-0.297746109355435,-0.5576888676882714,0.0
2020-10-12,1.0,-0.0,-1.1231998568830317,-0.0,-0.2930021765705596,-0.5653716568770685,0.0
2020-10-13,1.0,-0.0,-1.1227892272361242,-0.0,-0.29475976020758154,-0.5649139550836589,0.0
2020-10-14,1.0,-0.0,-1.1225080577772473,-0.0,-0.2963769846006924,-0.565476901038558,0.0
2020-10-15,1.0,-0.0,-1.1210647250156665,-0.0,-0.29623108829936434,-0.5667691205872698,0.0
2020-10-16,1.0,-0.0,-1.1250447868147617,-0.0,-0.29114415382777975,-0.5695987101397348,0.0
2020-10-19,1.0,-0.0,-1.1250709103394738,-0.0,-0.29083689129071744,-0.5697907025348581,0.0
2020-10-20,1.0,-0.0,-1.1255519751760354,-0.0,-0.28556510323427614,-0.5725026852846401,0.0
2020-10-21,1.0,-0.0,-1.1253735803945009,-0.0,-0.289988045427376,-0.5732815301852958,0.0
2020-10-22,1.0,-0.0,-1.1203340617235908,-0.0,-0.29799143891998686,-0.5750890531924447,0.0
2020-10-23,1.0,-0.0,-1.124415537705311,-0.0,-0.29480877592614796,-0.5780182232346242,0.0
2020-10-26,1.0,-0.0,-1.124175758302362,-0.0,-0.294718858650042,-0.5783778923390481,0.0
2020-10-27,1.0,-0.0,-1.1265080077832659,-0.0,-0.29324951354587636,-0.5738063164196976,0.0
2020-10-28,1.0,-0.0,-1.1257859752080963,-0.0,-0.29223306784837416,-0.5761722258817893,0.0
